ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Advice,Raw OP Code
6811,0.2998531919691033,,LayerNormDeviceOperation,0,26.105,,2,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_4_DRAM_INTERLEAVED,,,,2701312.0,,LayerNormDeviceOperation
6812,1.2352274490700417,DRAM,MatmulDeviceOperation 64 x 2048 x 9216,0,59.079,48.459,96.0,343.8812437583574,67.16430542155419,40.89302635454222,15.40686575978304,HiFi2 BF16 x BFP8 => BF16,BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_4_DRAM_INTERLEAVED,2,2,3,2702336.0,Try a DRAM-sharded program config (MatmulMultiCoreReuseMultiCastDRAMShardedProgramConfig) to improve throughput further • If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy,MatmulDeviceOperation
6813,0.07620096056399278,,SliceDeviceOperation,0,6.111,0.523,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2703360.0,,SliceDeviceOperation
6814,0.19343144044281557,,SliceDeviceOperation,0,1.067,15.773,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2704384.0,,SliceDeviceOperation
6815,0.2698161838480842,,SliceDeviceOperation,0,1.082,22.408,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2705408.0,,SliceDeviceOperation
6816,1.163735923813742,,ReshapeViewDeviceOperation,0,70.259,31.055,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2706432.0,,ReshapeViewDeviceOperation
6817,0.041167356445786875,,SliceDeviceOperation,0,3.128,0.456,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2707456.0,,SliceDeviceOperation
6818,0.049782177130591604,,SliceDeviceOperation,0,3.864,0.47,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2708480.0,,SliceDeviceOperation
6819,0.7717730690827066,,ReshapeViewDeviceOperation,0,58.295,8.895,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2709504.0,,ReshapeViewDeviceOperation
6820,0.0869292839234696,,TransposeDeviceOperation,0,7.09,0.478,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2710528.0,,TransposeDeviceOperation
6821,0.17810854605144288,,ReshapeViewDeviceOperation,0,7.36,8.146,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2711552.0,,ReshapeViewDeviceOperation
