ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Advice,Raw OP Code
6535,0.2530202591786943,,TilizeWithValPaddingDeviceOperation,0,16.356,,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2706432.0,,TilizeWithValPaddingDeviceOperation
6537,1.4720067719582206,,TilizeWithValPaddingDeviceOperation,3,3.14,92.015,2,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2707459.0,,TilizeWithValPaddingDeviceOperation
6544,1.6537896690974256,,TilizeWithValPaddingDeviceOperation,1,3.13,103.776,2,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2708481.0,,TilizeWithValPaddingDeviceOperation
6547,2.5703151823989723,,LayerNormDeviceOperation,0,26.063,140.09,2,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_4_DRAM_INTERLEAVED,,,,2709504.0,,LayerNormDeviceOperation
6552,1.3542524180288846,SLOW,MatmulDeviceOperation 64 x 2048 x 4608,1,45.962,41.581,72.0,223.86214699099253,43.723075584178225,26.281701231452068,13.202532849197485,HiFi2 BF16 x BFP8 => BF16,BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_5_DRAM_INTERLEAVED,2,2,2,2710529.0,If possible place input 0 in L1 (currently in DEV_5_DRAM_INTERLEAVED) • in0_block_w=2 and output subblock 2x2 look good 🤷 • If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy,MatmulDeviceOperation
6556,0.1641630588410555,,SliceDeviceOperation,1,3.56,7.052,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2711553.0,,SliceDeviceOperation
6558,0.5102637105043552,,SliceDeviceOperation,2,0.944,32.041,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2712578.0,,SliceDeviceOperation
6564,0.4415324185300986,,SliceDeviceOperation,1,0.996,27.546,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2713601.0,,SliceDeviceOperation
6565,1.292637127474425,,ReshapeViewDeviceOperation,3,36.133,47.427,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2714627.0,,ReshapeViewDeviceOperation
6572,0.2541340680965756,,SliceDeviceOperation,1,3.475,12.953,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2715649.0,,SliceDeviceOperation
6575,0.6015496330657072,,SliceDeviceOperation,0,3.55,35.336,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2716672.0,,SliceDeviceOperation
