GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
34819,,,3,blackhole,,110,110,,,180,1223,8858678767100,8858678768751,585,8858678767758,8858678768548,585,8858678767758,8858678768548,179,261,542,324,577,,120817,120817
35843,0,1,3,blackhole,,32,110,,,371,7606,8858700860011,8858700870279,6327,8858700861565,8858700870106,6250,8858700861669,8858700870106,5722,2446,6252,5913,6181,,16366060,16366245
35843,0,2,3,blackhole,,32,110,,,371,7547,8858701783561,8858701793749,6287,8858701785084,8858701793572,6210,8858701785188,8858701793572,5689,2436,6212,5868,6141,,19164,19241
35843,0,3,3,blackhole,,32,110,,,380,7553,8858702704496,8858702714692,6290,8858702706035,8858702714527,6217,8858702706134,8858702714527,5683,2436,6209,5862,6144,,18078,18152
35843,0,4,3,blackhole,,32,110,,,369,7578,8858703623626,8858703633856,6300,8858703625184,8858703633689,6232,8858703625276,8858703633689,5719,2432,6224,5890,6170,,18081,18150
35843,0,5,3,blackhole,,32,110,,,364,7530,8858704546015,8858704556181,6279,8858704547545,8858704556021,6201,8858704547649,8858704556021,5682,2436,6202,5868,6134,,18482,18556
35843,0,6,3,blackhole,,32,110,,,369,7545,8858705467397,8858705477583,6307,8858705468903,8858705477418,6231,8858705469006,8858705477418,5707,2435,6224,5890,6162,,18359,18436
35843,0,7,3,blackhole,,32,110,,,344,7568,8858706389116,8858706399333,6307,8858706390646,8858706399161,6233,8858706390746,8858706399161,5706,2454,6226,5889,6163,,18164,18238
35843,0,8,3,blackhole,,32,110,,,353,7533,8858707309516,8858707319685,6270,8858707311058,8858707319522,6198,8858707311155,8858707319522,5684,2430,6187,5858,6131,,17334,17406
35843,0,9,3,blackhole,,32,110,,,356,7559,8858708228886,8858708239090,6290,8858708230430,8858708238921,6207,8858708230541,8858708238921,5689,2426,6213,5877,6144,,17418,17498
35843,0,10,3,blackhole,,32,110,,,381,7505,8858709150159,8858709160291,6269,8858709151658,8858709160121,6193,8858709151761,8858709160121,5673,2441,6191,5861,6132,,18026,18103
35843,0,11,3,blackhole,,32,110,,,345,7532,8858710104103,8858710114271,6286,8858710105612,8858710114098,6211,8858710105713,8858710114098,5673,2419,6212,5866,6130,,42831,42904
35843,0,12,3,blackhole,,32,110,,,352,7548,8858711025473,8858711035663,6279,8858711027005,8858711035482,6202,8858711027109,8858711035482,5691,2421,6204,5871,6134,,18461,18538
35843,0,13,3,blackhole,,32,110,,,375,7545,8858711948879,8858711959065,6284,8858711950407,8858711958890,6207,8858711950510,8858711958890,5684,2441,6207,5869,6136,,19759,19834
35843,0,14,3,blackhole,,32,110,,,348,7559,8858712869213,8858712879417,6284,8858712870762,8858712879246,6213,8858712870858,8858712879246,5694,2432,6203,5873,6146,,18493,18564
35843,0,15,3,blackhole,,32,110,,,356,7536,8858713789708,8858713799881,6280,8858713791230,8858713799708,6206,8858713791330,8858713799708,5679,2435,6200,5868,6136,,17904,17979
35843,0,16,3,blackhole,,32,110,,,366,7596,8858714712378,8858714722632,6315,8858714713928,8858714722453,6236,8858714714035,8858714722453,5710,2426,6236,5900,6170,,17918,17998
35843,0,17,3,blackhole,,32,110,,,366,7553,8858715635216,8858715645412,6313,8858715636718,8858715645241,6239,8858715636818,8858715645241,5703,2427,6228,5894,6172,,18163,18237
35843,0,18,3,blackhole,,32,110,,,373,7548,8858716554718,8858716564908,6277,8858716556261,8858716564735,6199,8858716556366,8858716564735,5681,2427,6201,5865,6137,,17655,17733
35843,0,19,3,blackhole,,32,110,,,357,7561,8858717477384,8858717487592,6290,8858717478920,8858717487411,6216,8858717479020,8858717487411,5667,2444,6217,5859,6146,,17972,18046
35843,0,20,3,blackhole,,32,110,,,356,7547,8858718397505,8858718407693,6278,8858718399043,8858718407518,6204,8858718399142,8858718407518,5685,2414,6194,5870,6139,,17856,17928
35843,0,21,3,blackhole,,32,110,,,367,7511,8858719318476,8858719328616,6267,8858719319994,8858719328455,6193,8858719320095,8858719328455,5670,2443,6178,5853,6116,,17708,17785
35843,0,22,3,blackhole,,32,110,,,376,7589,8858720238596,8858720248841,6316,8858720240135,8858720248661,6239,8858720240238,8858720248661,5709,2464,6240,5893,6174,,17804,17879
35843,0,23,3,blackhole,,32,110,,,377,7553,8858721159546,8858721169743,6282,8858721161089,8858721169570,6202,8858721161197,8858721169570,5696,2433,6201,5870,6135,,18293,18373
35843,0,24,3,blackhole,,32,110,,,387,7548,8858722080207,8858722090397,6304,8858722081712,8858722090223,6229,8858722081814,8858722090223,5708,2439,6214,5890,6157,,17548,17625
35843,0,25,3,blackhole,,32,110,,,357,7533,8858723001150,8858723011319,6269,8858723002675,8858723011138,6192,8858723002779,8858723011138,5678,2450,6193,5860,6129,,17781,17858
35843,0,26,3,blackhole,,32,110,,,359,7551,8858723924123,8858723934317,6280,8858723925672,8858723934150,6200,8858723925780,8858723934150,5688,2421,6201,5865,6137,,18359,18439
35843,0,27,3,blackhole,,32,110,,,363,7499,8858724845244,8858724855368,6256,8858724846752,8858724855198,6181,8858724846854,8858724855198,5657,2427,6180,5841,6112,,17415,17493
35843,0,28,3,blackhole,,32,110,,,359,7539,8858725763305,8858725773483,6288,8858725764825,8858725773314,6209,8858725764932,8858725773314,5697,2423,6213,5874,6148,,17017,17097
35843,0,29,3,blackhole,,32,110,,,370,7534,8858726685060,8858726695231,6288,8858726686563,8858726695052,6214,8858726686663,8858726695052,5698,2479,6207,5876,6145,,17986,18061
35843,0,30,3,blackhole,,32,110,,,362,7497,8858727605913,8858727616034,6256,8858727607415,8858727615860,6181,8858727607516,8858727615860,5649,2430,6166,5837,6109,,18021,18096
35843,0,31,3,blackhole,,32,110,,,365,7536,8858728527320,8858728537494,6264,8858728528870,8858728537327,6185,8858728528977,8858728537327,5674,2430,6190,5853,6120,,18065,18145
35843,0,32,3,blackhole,,32,110,,,393,7501,8858729447302,8858729457429,6236,8858729448850,8858729457269,6162,8858729448950,8858729457269,5648,2424,6164,5821,6097,,18014,18088
35843,0,33,3,blackhole,,32,110,,,374,7497,8858730368401,8858730378522,6242,8858730369921,8858730378348,6166,8858730370024,8858730378348,5653,2435,6167,5834,6101,,17959,18036
35843,0,34,3,blackhole,,32,110,,,395,7482,8858731288754,8858731298855,6215,8858731290296,8858731298686,6139,8858731290398,8858731298686,5621,2432,6141,5808,6079,,17795,17870
35843,0,35,3,blackhole,,32,110,,,370,7556,8858732208881,8858732219081,6287,8858732210412,8858732218899,6212,8858732210513,8858732218899,5697,2441,6203,5876,6141,,17182,17257
35843,0,36,3,blackhole,,32,110,,,387,7556,8858733128812,8858733139012,6301,8858733130344,8858733138850,6227,8858733130444,8858733138850,5709,2475,6226,5887,6163,,17089,17163
35843,0,37,3,blackhole,,32,110,,,357,7531,8858734049369,8858734059536,6259,8858734050915,8858734059364,6181,8858734051020,8858734059364,5639,2424,6182,5833,6107,,17849,17926
35843,0,38,3,blackhole,,32,110,,,374,7513,8858734970312,8858734980455,6244,8858734971855,8858734980285,6170,8858734971956,8858734980285,5647,2439,6172,5830,6106,,17908,17985
35843,0,39,3,blackhole,,32,110,,,359,7581,8858735890524,8858735900759,6290,8858735892088,8858735900579,6214,8858735892190,8858735900579,5677,2438,6216,5869,6137,,17731,17806
35843,0,40,3,blackhole,,32,110,,,361,7537,8858736811663,8858736821838,6290,8858736813186,8858736821678,6216,8858736813287,8858736821678,5688,2426,6217,5873,6145,,18126,18203
35843,0,41,3,blackhole,,32,110,,,377,7531,8858737734592,8858737744759,6267,8858737736126,8858737744587,6195,8858737736224,8858737744587,5677,2413,6196,5862,6124,,18155,18229
35843,0,42,3,blackhole,,32,110,,,375,7520,8858738657603,8858738667755,6270,8858738659113,8858738667578,6196,8858738659213,8858738667578,5679,2438,6186,5861,6129,,17992,18066
35843,0,43,3,blackhole,,32,110,,,378,7547,8858739577948,8858739588136,6275,8858739579496,8858739587967,6198,8858739579600,8858739587967,5678,2433,6202,5857,6128,,17711,17788
35843,0,44,3,blackhole,,32,110,,,355,7541,8858740499941,8858740510121,6278,8858740501474,8858740509949,6201,8858740501578,8858740509949,5664,2444,6202,5855,6131,,18185,18262
35843,0,45,3,blackhole,,32,110,,,385,7558,8858741420145,8858741430348,6301,8858741421664,8858741430171,6227,8858741421765,8858741430171,5713,2436,6219,5893,6158,,18274,18351
35843,0,46,3,blackhole,,32,110,,,344,7561,8858742339765,8858742349973,6299,8858742341304,8858742349808,6220,8858742341411,8858742349808,5704,2423,6221,5883,6154,,17648,17728
35843,0,47,3,blackhole,,31,110,,,373,7364,8858743262055,8858743271997,6310,8858743263307,8858743271825,6233,8858743263411,8858743271825,5563,2439,6217,5892,6161,,18184,18261
35843,0,48,3,blackhole,,8,110,,,238,7355,8858744183801,8858744193730,6242,8858744185128,8858744193555,6168,8858744185228,8858744193555,5491,2372,6159,5827,6098,,18762,18836
35843,0,49,3,blackhole,,8,110,,,253,7299,8858745100760,8858745110614,6215,8858745102047,8858745110437,6139,8858745102149,8858745110437,5464,2376,6138,5801,6067,,17234,17308
35843,0,50,3,blackhole,,8,110,,,239,7337,8858746017550,8858746027455,6227,8858746018886,8858746027293,6151,8858746018989,8858746027293,5482,2367,6153,5824,6090,,18020,18097
35843,0,51,3,blackhole,,8,110,,,248,7316,8858746935236,8858746945112,6219,8858746936536,8858746944931,6144,8858746936637,8858746944931,5481,2369,6133,5813,6076,,17815,17890
35843,0,52,3,blackhole,,8,110,,,227,7299,8858747851932,8858747861785,6213,8858747853226,8858747861613,6139,8858747853326,8858747861613,5461,2373,6138,5794,6070,,17795,17869
36867,0,1,3,blackhole,,80,110,,,1135,95843,8858700867623,8858700997011,93264,8858700870962,8858700996868,93264,8858700870962,8858700996868,93264,87412,91684,91918,92378,,634,634
36867,0,2,3,blackhole,,80,110,,,1153,95784,8858701791139,8858701920447,93241,8858701794428,8858701920304,93241,8858701794428,8858701920304,93241,87270,91589,91819,92269,,634,634
36867,0,3,3,blackhole,,80,110,,,1125,95712,8858702712082,8858702841293,93176,8858702715364,8858702841151,93176,8858702715364,8858702841151,93174,87261,91534,91771,92222,,620,620
36867,0,4,3,blackhole,,80,110,,,1113,95786,8858703631240,8858703760551,93203,8858703634584,8858703760408,93203,8858703634584,8858703760408,93201,87356,91623,91856,92319,,663,663
36867,0,5,3,blackhole,,80,110,,,1123,95743,8858704553603,8858704682856,93204,8858704556888,8858704682714,93203,8858704556890,8858704682714,93199,87356,91633,91858,92307,,642,644
36867,0,6,3,blackhole,,80,110,,,1143,95765,8858705474962,8858705604245,93213,8858705478269,8858705604106,93210,8858705478273,8858705604106,93205,87274,91556,91782,92235,,630,633
36867,0,7,3,blackhole,,80,110,,,1127,95751,8858706396704,8858706525968,93190,8858706400019,8858706525826,93190,8858706400020,8858706525826,93189,87290,91564,91789,92248,,636,636
36867,0,8,3,blackhole,,80,110,,,1128,95727,8858707317103,8858707446335,93186,8858707320393,8858707446194,93185,8858707320394,8858707446194,93185,87302,91585,91823,92273,,645,646
36867,0,9,3,blackhole,,80,110,,,1102,95769,8858708236488,8858708365776,93207,8858708239804,8858708365634,93207,8858708239804,8858708365634,93204,87359,91639,91860,92322,,654,654
36867,0,10,3,blackhole,,80,110,,,1110,95839,8858709157730,8858709287112,93302,8858709161014,8858709286972,93301,8858709161016,8858709286972,93296,87449,91725,91953,92402,,661,663
36867,0,11,3,blackhole,,80,110,,,1144,95763,8858710111665,8858710240945,93224,8858710114952,8858710240804,93224,8858710114952,8858710240804,93222,87313,91589,91819,92279,,633,633
36867,0,12,3,blackhole,,80,110,,,1117,95807,8858711033062,8858711162401,93250,8858711036372,8858711162259,93249,8858711036373,8858711162259,93249,87383,91681,91905,92358,,659,660
36867,0,13,3,blackhole,,80,110,,,1127,95750,8858711956459,8858712085722,93196,8858711959766,8858712085581,93196,8858711959766,8858712085581,93194,87344,91613,91856,92307,,649,649
36867,0,14,3,blackhole,,80,110,,,1133,95773,8858712876815,8858713006109,93225,8858712880114,8858713005968,93223,8858712880117,8858713005968,93217,87229,91547,91776,92225,,643,645
36867,0,15,3,blackhole,,80,110,,,1132,95755,8858713797280,8858713926549,93204,8858713800579,8858713926405,93204,8858713800579,8858713926405,93201,87251,91546,91781,92227,,645,645
36867,0,16,3,blackhole,,80,110,,,1136,95777,8858714720010,8858714849309,93226,8858714723313,8858714849168,93225,8858714723314,8858714849168,93224,87370,91645,91889,92338,,637,638
36867,0,17,3,blackhole,,80,110,,,1134,95778,8858715642762,8858715772062,93193,8858715646112,8858715771922,93193,8858715646112,8858715771922,93179,87333,91612,91844,92295,,645,645
36867,0,18,3,blackhole,,80,110,,,1109,95719,8858716562313,8858716691534,93166,8858716565620,8858716691394,93166,8858716565620,8858716691394,93165,87297,91563,91799,92252,,656,656
36867,0,19,3,blackhole,,80,110,,,1113,95687,8858717484976,8858717614153,93132,8858717488282,8858717614010,93132,8858717488282,8858717614010,93132,87206,91480,91712,92170,,645,645
36867,0,20,3,blackhole,,80,110,,,1125,95722,8858718405101,8858718534326,93184,8858718408384,8858718534183,93184,8858718408384,8858718534183,93184,87341,91610,91842,92290,,641,641
36867,0,21,3,blackhole,,80,110,,,1121,95687,8858719326056,8858719455233,93165,8858719329319,8858719455092,93165,8858719329319,8858719455092,93165,87305,91598,91823,92276,,640,640
36867,0,22,3,blackhole,,80,110,,,1143,95708,8858720246196,8858720375402,93150,8858720249507,8858720375259,93142,8858720249517,8858720375259,93141,87290,91583,91811,92258,,627,634
36867,0,23,3,blackhole,,80,110,,,1136,95691,8858721167157,8858721296340,93166,8858721170428,8858721296202,93166,8858721170428,8858721296202,93166,87287,91572,91794,92258,,636,636
36867,0,24,3,blackhole,,80,110,,,1102,95731,8858722087808,8858722217045,93184,8858722091106,8858722216904,93182,8858722091108,8858722216904,93176,87330,91616,91844,92293,,654,656
36867,0,25,3,blackhole,,80,110,,,1121,95760,8858723008714,8858723137990,93209,8858723012019,8858723137851,93201,8858723012029,8858723137851,93193,87361,91643,91869,92324,,653,660
36867,0,26,3,blackhole,,80,110,,,1136,95726,8858723931716,8858724060946,93173,8858723935019,8858724060803,93173,8858723935019,8858724060803,93171,87224,91515,91752,92203,,644,644
36867,0,27,3,blackhole,,80,110,,,1127,95560,8858724853005,8858724982011,93201,8858724856054,8858724981875,93201,8858724856054,8858724981875,93201,87276,91546,91779,92239,,634,634
36867,0,28,3,blackhole,,80,110,,,1114,95790,8858725770926,8858725900242,93256,8858725774204,8858725900100,93256,8858725774204,8858725900100,93256,87401,91694,91924,92375,,659,659
36867,0,29,3,blackhole,,80,110,,,1142,95656,8858726692785,8858726821921,93221,8858726695931,8858726821779,93213,8858726695941,8858726821779,93213,87292,91579,91804,92253,,651,659
36867,0,30,3,blackhole,,80,110,,,1145,95539,8858727613675,8858727742653,93185,8858727616710,8858727742510,93185,8858727616710,8858727742510,93184,87301,91573,91808,92268,,630,630
36867,0,31,3,blackhole,,80,110,,,1111,95522,8858728535127,8858728664082,93132,8858728538211,8858728663939,93129,8858728538215,8858728663939,93129,87236,91524,91747,92204,,655,658
36867,0,32,3,blackhole,,80,110,,,1103,95533,8858729455134,8858729584103,93182,8858729458163,8858729583959,93182,8858729458163,8858729583959,93182,87314,91609,91837,92293,,662,662
36867,0,33,3,blackhole,,80,110,,,1113,95604,8858730376202,8858730505268,93263,8858730379223,8858730505128,93263,8858730379223,8858730505128,93255,87413,91689,91919,92370,,648,648
36867,0,34,3,blackhole,,80,110,,,1124,95533,8858731296558,8858731425527,93215,8858731299545,8858731425385,93215,8858731299545,8858731425385,93215,87298,91583,91806,92261,,636,636
36867,0,35,3,blackhole,,80,110,,,1121,95687,8858732216514,8858732345692,93169,8858732219772,8858732345550,93169,8858732219772,8858732345550,93159,87279,91561,91782,92239,,647,647
36867,0,36,3,blackhole,,80,110,,,1131,95758,8858733136399,8858733265672,93191,8858733139722,8858733265530,93191,8858733139722,8858733265530,93190,87346,91624,91856,92306,,646,646
36867,0,37,3,blackhole,,80,110,,,1124,95628,8858734057040,8858734186138,93165,8858734060226,8858734185999,93165,8858734060226,8858734185999,93164,87301,91568,91802,92265,,639,639
36867,0,38,3,blackhole,,80,110,,,1119,95662,8858734977932,8858735107076,93176,8858734981153,8858735106940,93176,8858734981153,8858735106940,93175,87288,91552,91787,92247,,643,643
36867,0,39,3,blackhole,,80,110,,,1120,95741,8858735898138,8858736027388,93181,8858735901451,8858736027245,93181,8858735901451,8858736027245,93181,87276,91553,91787,92238,,646,646
36867,0,40,3,blackhole,,80,110,,,1130,95717,8858736819232,8858736948450,93165,8858736822540,8858736948313,93165,8858736822540,8858736948313,93164,87321,91598,91823,92287,,639,639
36867,0,41,3,blackhole,,80,110,,,1146,95767,8858737742192,8858737871477,93247,8858737745454,8858737871337,93244,8858737745457,8858737871337,93244,87386,91686,91909,92361,,642,644
36867,0,42,3,blackhole,,80,110,,,1144,95818,8858738665163,8858738794517,93279,8858738668448,8858738794374,93278,8858738668449,8858738794374,93277,87440,91711,91945,92393,,644,645
36867,0,43,3,blackhole,,80,110,,,1139,95722,8858739585538,8858739714763,93187,8858739588819,8858739714622,93187,8858739588819,8858739714622,93187,87224,91524,91761,92216,,631,631
36867,0,44,3,blackhole,,80,110,,,1141,95710,8858740507535,8858740636743,93184,8858740510802,8858740636601,93184,8858740510802,8858740636601,93184,87334,91614,91844,92294,,632,632
36867,0,45,3,blackhole,,80,110,,,1114,95753,8858741427745,8858741557012,93196,8858741431055,8858741556870,93196,8858741431055,8858741556870,93195,87350,91619,91861,92313,,655,655
36867,0,46,3,blackhole,,80,110,,,1143,95737,8858742347360,8858742476605,93186,8858742350659,8858742476460,93186,8858742350659,8858742476460,93183,87312,91582,91809,92264,,630,630
36867,0,47,3,blackhole,,79,110,,,1157,95713,8858743269383,8858743398596,93171,8858743272673,8858743398454,93171,8858743272673,8858743398454,93170,87233,91510,91741,92205,,628,628
36867,0,48,3,blackhole,,56,110,,,1133,95676,8858744191094,8858744320257,93107,8858744194420,8858744320114,93107,8858744194420,8858744320114,93105,87121,91461,91686,92145,,641,641
36867,0,49,3,blackhole,,56,110,,,1139,95656,8858745108014,8858745237150,93125,8858745111285,8858745237004,93125,8858745111285,8858745237004,93124,87178,91466,91704,92156,,628,628
36867,0,50,3,blackhole,,56,110,,,1101,95668,8858746024868,8858746154020,93111,8858746028180,8858746153880,93110,8858746028181,8858746153880,93110,87268,91465,91692,92149,,657,658
36867,0,51,3,blackhole,,56,110,,,1125,95661,8858746942501,8858747071643,93110,8858746945805,8858747071503,93110,8858746945805,8858747071503,93110,87167,91463,91693,92147,,647,647
36867,0,52,3,blackhole,,56,110,,,1124,95639,8858747859199,8858747988312,93104,8858747862479,8858747988170,93104,8858747862479,8858747988170,93104,87199,91439,91676,92129,,641,641
36867,0,53,3,blackhole,,48,110,,,124,95380,8858748775937,8858748904700,92817,8858748779256,8858748904559,92817,8858748779256,8858748904559,92816,87024,91041,91272,91720,,25850,25850
36867,0,54,3,blackhole,,48,110,,,124,95162,8858749692886,8858749821355,92660,8858749696126,8858749821217,92660,8858749696126,8858749821217,92660,86975,90870,91103,91556,,25985,25985
36867,0,55,3,blackhole,,48,110,,,119,95725,8858750607267,8858750736496,93159,8858750610591,8858750736356,93154,8858750610598,8858750736356,93153,86941,91390,91621,92087,,25407,25412
36867,0,56,3,blackhole,,48,110,,,127,95241,8858751523275,8858751651851,92694,8858751526570,8858751651707,92694,8858751526570,8858751651707,92694,87044,91039,91273,91721,,25000,25000
36867,0,57,3,blackhole,,48,110,,,120,95453,8858752439661,8858752568523,92910,8858752442951,8858752568379,92910,8858752442951,8858752568379,92901,87033,91137,91370,91826,,25653,25653
36867,0,58,3,blackhole,,48,110,,,121,95349,8858753354907,8858753483628,92797,8858753358210,8858753483486,92797,8858753358210,8858753483486,92788,86972,90920,91153,91613,,25990,25990
36867,0,59,3,blackhole,,48,110,,,119,95266,8858754271201,8858754399810,92836,8858754274338,8858754399666,92835,8858754274339,8858754399666,92825,86956,90921,91161,91617,,25638,25639
36867,0,60,3,blackhole,,48,110,,,117,95338,8858755187612,8858755316318,92824,8858755190868,8858755316181,92824,8858755190868,8858755316181,92824,87080,91038,91275,91721,,25689,25689
