Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
59.60,SparseMatmulDeviceOperation (in0:dram_interleaved),2341.39,4,Compute,1.69,2.69,2.19,0.58,2.07
19.18,SparseMatmulDeviceOperation (in0:l1_interleaved),753.41,2,Compute,0.99,1.55,1.27,0.40,1.21
4.13,UnaryDeviceOperation (in0:l1_interleaved),162.34,12,Compute,,,,,
3.46,BinaryNgDeviceOperation (in0:l1_interleaved),135.91,4,Compute,,,,,
2.89,MatmulDeviceOperation (in0:dram_interleaved),113.46,4,Compute,20.82,28.04,24.33,3.83,26.74
1.65,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),64.84,1,TM,,,,,
1.30,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),51.09,1,TM,,,,,
1.23,TopKDeviceOperation (in0:l1_interleaved),48.17,2,Other,,,,,
0.98,FastReduceNCDeviceOperation (in0:l1_interleaved),38.45,2,Compute,,,,,
0.97,UntilizeWithUnpaddingDeviceOperation (in0:l1_interleaved),38.08,6,TM,,,,,
0.61,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),24.10,3,TM,,,,,
0.58,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),22.88,2,TM,,,,,
0.55,RotaryEmbeddingDeviceOperation (in0:dram_interleaved),21.70,2,Compute,,,,,
0.55,SDPAOperation (in0:dram_interleaved),21.41,1,Compute,,,,,
0.46,LayerNormDeviceOperation (in0:dram_interleaved),18.25,1,Compute,,,,,
0.37,ReshapeViewDeviceOperation (in0:l1_interleaved),14.44,2,TM,,,,,
0.24,FillPadDeviceOperation (in0:dram_interleaved),9.38,2,TM,,,,,
0.18,SliceDeviceOperation (in0:dram_interleaved),7.16,4,TM,,,,,
0.18,UntilizeDeviceOperation (in0:l1_interleaved),6.89,2,TM,,,,,
0.16,ScatterDeviceOperation (in0:l1_interleaved),6.22,2,Other,,,,,
0.15,BinaryNgDeviceOperation (in0:dram_interleaved),5.97,2,Compute,,,,,
0.12,SliceDeviceOperation (in0:l1_interleaved),4.81,6,TM,,,,,
0.10,TilizeDeviceOperation (in0:l1_interleaved),4.05,2,TM,,,,,
0.10,TransposeDeviceOperation (in0:l1_interleaved),3.76,2,TM,,,,,
0.09,CopyDeviceOperation (in0:l1_interleaved),3.35,2,DM,,,,,
0.08,ReduceDeviceOperation (in0:l1_interleaved),3.04,2,Compute,,,,,
0.06,PagedFillCacheDeviceOperation (in0:dram_interleaved),2.19,2,Other,,,,,
0.04,ConcatDeviceOperation (in0:dram_interleaved),1.48,1,TM,,,,,
