candidate,status,pcc,passes_0_99,traced_decode_ms,error
baseline_final_l1_split,ok,0.999324241979847,True,0.8990047499537468,
dram_qkv_only,ok,0.9993251468406109,True,0.8881948888301849,
dram_o_only,ok,0.9993220400294286,True,0.9088451042771339,
dram_gate_up_only,ok,0.9993092802492918,True,0.8467547595500946,
dram_down_only,ok,0.9993205880857916,True,0.7435758598148823,
dram_gate_up_down,ok,0.9993205880857916,True,0.8032652549445629,
dram_all_decode_projections,ok,0.999312186669155,True,0.7583661936223507,
