candidate,attention_dtype,mlp_dtype,mlp_fidelity,pcc,passes_0_99,prefill_ms,eager_decode_ms,traced_decode_ms,status,error
final_bfp8_hifi2,DataType.BFLOAT8_B,DataType.BFLOAT8_B,HiFi2,0.9994021823670951,True,2.335607074201107,2.8887935914099216,0.9246352128684521,ok,
mlp_bfp8_lofi,DataType.BFLOAT8_B,DataType.BFLOAT8_B,LoFi,0.9993930603604769,True,2.100258134305477,3.015453927218914,0.9375647641718388,ok,
mlp_bfp4_lofi,DataType.BFLOAT8_B,DataType.BFLOAT4_B,LoFi,0.999324241979847,True,2.0836982876062393,3.0319630168378353,0.8973558433353901,ok,
attention_bfp4_mlp_bfp8_hifi2,DataType.BFLOAT4_B,DataType.BFLOAT8_B,HiFi2,0.9993794545292246,True,2.0322599448263645,3.208522219210863,0.9084348566830158,ok,
