Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
80.39,MatmulDeviceOperation (in0:dram_interleaved),22907.31,256,Compute,8.25,14.30,9.72,1.65,9.55
6.11,LayerNormDeviceOperation (in0:dram_interleaved),1739.69,77,Compute,,,,,
4.13,SdpaDecodeDeviceOperation (in0:dram_interleaved),1175.90,32,Compute,,,,,
2.04,UntilizeCodegenDeviceOperation (in0:dram_interleaved),580.91,83,Other,,,,,
1.44,TransposeDeviceOperation (in0:dram_interleaved),411.28,128,TM,,,,,
1.22,BinaryNgDeviceOperation (in0:dram_interleaved),347.43,96,Compute,,,,,
1.05,SliceDeviceOperation (in0:dram_interleaved),298.12,192,TM,,,,,
0.84,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),238.64,59,TM,,,,,
0.55,UnaryDeviceOperation (in0:dram_interleaved),157.54,32,Compute,,,,,
0.48,ReshapeViewDeviceOperation (in0:dram_interleaved),135.43,32,TM,,,,,
0.33,ConcatDeviceOperation (in0:dram_interleaved),93.06,64,TM,,,,,
0.30,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),84.59,19,DM,,,,,
0.28,InterleavedToShardedDeviceOperation (in0:dram_interleaved),81.04,136,DM,,,,,
0.25,RotaryEmbeddingLlamaDeviceOperation (in0:height_sharded),71.27,38,Compute,,,,,
0.20,ShardedToInterleavedDeviceOperation (in0:width_sharded),56.89,32,DM,,,,,
0.18,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),51.01,32,TM,,,,,
0.16,EmbeddingsDeviceOperation (in0:dram_interleaved),44.23,40,Compute,,,,,
0.07,ShardedToInterleavedDeviceOperation (in0:height_sharded),19.86,38,DM,,,,,
