GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
39939,,,3,blackhole,,110,110,,,170,1945,2644463159425,2644463162051,1350,2644463160080,2644463161903,1348,2644463160083,2644463161903,1312,893,912,296,406,,4326079,4326793
40963,,,3,blackhole,,96,110,,,176,2207,2644467192828,2644467195808,1167,2644467194092,2644467195667,1167,2644467194092,2644467195667,1165,604,660,266,360,,2987660,2987660
41987,,,3,blackhole,,110,110,,,164,13464,2644469917317,2644469935493,12879,2644469917953,2644469935340,12879,2644469917953,2644469935340,12872,958,,,,,2016468,2016468
43011,,,3,blackhole,,110,110,,,192,11942,2644476478718,2644476494840,10390,2644476480672,2644476494698,10388,2644476480674,2644476494698,10388,10016,10051,9729,9754,,4848567,4848326
44035,,,3,blackhole,,110,110,,,187,23852,2644476724529,2644476756729,23270,2644476725169,2644476756583,23267,2644476725172,2644476756583,23239,22911,22947,22975,22845,,170722,170718
45059,,,3,blackhole,,64,110,,,225,149203,2644482950251,2644483151675,147806,2644482951968,2644483151506,147806,2644482951968,2644483151506,147804,146614,147729,147732,147733,,4589176,4589176
46083,,,3,blackhole,,110,110,,,223,25544,2644489254569,2644489289053,23574,2644489257086,2644489288911,23567,2644489257096,2644489288911,23553,23181,23204,22920,23019,,4522638,4522723
47107,,,3,blackhole,,110,110,,,166,26671,2644492223356,2644492259362,26060,2644492224030,2644492259211,26060,2644492224030,2644492259211,26059,25727,,,,,2174162,2174162
48131,,,3,blackhole,,110,110,,,200,3799,2644496318124,2644496323252,1832,2644496320638,2644496323111,1830,2644496320641,2644496323111,1811,1439,1473,1129,1161,,3008708,3009076
49155,,,3,blackhole,,110,110,,,257,1612,2644500986829,2644500989005,1031,2644500987464,2644500988856,1021,2644500987478,2644500988856,944,643,659,269,359,,3454704,3455964
50179,,,3,blackhole,,110,110,,,175,10533,2644506599489,2644506613709,9924,2644506600165,2644506613563,9923,2644506600167,2644506613563,9895,9507,9485,5781,9239,,4156339,4156542
51203,,,3,blackhole,,64,110,,,135,3224,2644512542734,2644512547086,2223,2644512543941,2644512546942,2220,2644512543945,2644512546942,2220,1777,1788,1200,356,,4392946,4392876
52227,,,3,blackhole,,110,110,,,176,2451,2644518985792,2644518989101,1854,2644518986451,2644518988954,1851,2644518986455,2644518988954,1810,1368,1371,271,387,,4769816,4769723
53251,,,3,blackhole,,110,110,,,181,2296,2644524782574,2644524785674,1694,2644524783226,2644524785513,1694,2644524783226,2644524785513,1679,1119,1109,275,416,,4291866,4291866
54275,0,1,3,blackhole,,1,110,,,235,26564,2644547942762,2644547978623,26043,2644547943316,2644547978474,25907,2644547943499,2644547978474,25808,12284,24994,25084,25254,,17153953,17153794
54275,0,2,3,blackhole,,1,110,,,170,26649,2644549133649,2644549169625,26107,2644549134232,2644549169476,25995,2644549134383,2644549169476,25937,12424,25070,25146,25361,,18148,18260
54275,0,3,3,blackhole,,1,110,,,193,26728,2644550332863,2644550368946,26194,2644550333436,2644550368798,26063,2644550333613,2644550368798,26001,12482,25153,25235,25425,,23540,23671
54275,0,4,3,blackhole,,1,110,,,184,26662,2644551528241,2644551564235,26124,2644551528822,2644551564089,26020,2644551528962,2644551564089,25948,12446,25080,25164,25357,,19996,20099
54275,0,5,3,blackhole,,1,110,,,190,26592,2644552714668,2644552750567,26052,2644552715251,2644552750421,25935,2644552715409,2644552750421,25861,12327,25029,25096,25300,,14113,14230
54275,0,6,3,blackhole,,1,110,,,184,26686,2644553902310,2644553938336,26147,2644553902888,2644553938186,26036,2644553903038,2644553938186,25963,12490,25089,25185,25384,,14150,14261
54275,0,7,3,blackhole,,1,110,,,181,26565,2644555092387,2644555128250,26018,2644555092978,2644555128102,25919,2644555093112,2644555128102,25836,12270,25006,25064,25270,,13777,13877
54275,0,8,3,blackhole,,1,110,,,191,26648,2644556279561,2644556315536,26118,2644556280128,2644556315387,25999,2644556280288,2644556315387,25927,12359,25074,25150,25356,,13503,13621
54275,0,9,3,blackhole,,1,110,,,170,26566,2644557466030,2644557501894,26017,2644557466625,2644557501748,25915,2644557466763,2644557501748,25847,12283,25003,25056,25274,,14053,14155
54275,0,10,3,blackhole,,1,110,,,171,26616,2644558655870,2644558691801,26060,2644558656473,2644558691654,25961,2644558656606,2644558691654,25889,12290,25026,25099,25323,,13870,13969
54275,0,11,3,blackhole,,1,110,,,194,26599,2644560094244,2644560130153,26062,2644560094821,2644560130005,25941,2644560094985,2644560130005,25868,12355,25019,25101,25302,,200672,200798
55299,0,1,3,blackhole,,80,110,,,1161,63274,2644547953095,2644548038515,43823,2644547979196,2644548038357,43822,2644547979197,2644548038357,43822,41256,41513,41410,41577,,535,536
55299,0,2,3,blackhole,,80,110,,,1167,63425,2644549143882,2644549229506,43814,2644549170199,2644549229348,43813,2644549170201,2644549229348,43811,41259,41499,41413,41559,,536,537
55299,0,3,3,blackhole,,80,110,,,1167,63450,2644550343156,2644550428813,43813,2644550369515,2644550428663,43811,2644550369518,2644550428663,43810,41299,41536,41448,41601,,531,533
55299,0,4,3,blackhole,,80,110,,,1165,63329,2644551538578,2644551624072,43777,2644551564814,2644551623913,43776,2644551564816,2644551623913,43773,41219,41456,41372,41518,,537,539
55299,0,5,3,blackhole,,80,110,,,1174,63219,2644552725011,2644552810356,43738,2644552751150,2644552810196,43738,2644552751150,2644552810196,43737,41216,41458,41373,41522,,540,540
55299,0,6,3,blackhole,,80,110,,,1166,63285,2644553912711,2644553998146,43761,2644553938909,2644553997987,43761,2644553938910,2644553997987,43761,41240,41466,41385,41534,,536,536
55299,0,7,3,blackhole,,80,110,,,1167,63317,2644555102647,2644555188125,43819,2644555128809,2644555187965,43819,2644555128809,2644555187965,43819,41234,41460,41376,41517,,524,524
55299,0,8,3,blackhole,,80,110,,,1177,63307,2644556289970,2644556375434,43830,2644556316103,2644556375274,43830,2644556316103,2644556375274,43830,41239,41469,41391,41538,,530,530
55299,0,9,3,blackhole,,80,110,,,1170,63162,2644557476450,2644557561719,43776,2644557502463,2644557561560,43776,2644557502463,2644557561560,43776,41223,41456,41369,41518,,530,530
55299,0,10,3,blackhole,,80,110,,,1179,63253,2644558666235,2644558751626,43759,2644558692392,2644558751466,43758,2644558692393,2644558751466,43757,41241,41479,41387,41545,,547,547
55299,0,11,3,blackhole,,80,110,,,1199,63261,2644560104586,2644560189989,43790,2644560130714,2644560189831,43787,2644560130718,2644560189831,43784,41237,41479,41393,41536,,525,528
56323,0,1,3,blackhole,,1,110,,,90,26200,2644548039114,2644548074484,25607,2644548039764,2644548074334,25607,2644548039764,2644548074334,25517,25520,,,,,1042,1042
56323,0,2,3,blackhole,,1,110,,,88,25925,2644549230130,2644549265129,25320,2644549230780,2644549264962,25320,2644549230780,2644549264962,25216,25320,,,,,1061,1061
56323,0,3,3,blackhole,,1,110,,,93,25936,2644550429324,2644550464337,25353,2644550429953,2644550464180,25353,2644550429953,2644550464180,25261,25320,,,,,956,956
56323,0,4,3,blackhole,,1,110,,,96,25930,2644551624593,2644551659599,25351,2644551625220,2644551659444,25351,2644551625220,2644551659444,25256,25284,,,,,968,968
56323,0,5,3,blackhole,,1,110,,,93,25993,2644552810934,2644552846024,25402,2644552811578,2644552845871,25402,2644552811578,2644552845871,25309,25314,,,,,1024,1024
56323,0,6,3,blackhole,,1,110,,,99,26099,2644553998818,2644554034051,25504,2644553999448,2644554033879,25504,2644553999448,2644554033879,25390,25504,,,,,1082,1082
56323,0,7,3,blackhole,,1,110,,,113,26287,2644555188573,2644555224061,25716,2644555189196,2644555223912,25716,2644555189196,2644555223912,25603,25344,,,,,912,912
56323,0,8,3,blackhole,,1,110,,,91,26419,2644556375730,2644556411395,25832,2644556376363,2644556411236,25832,2644556376363,2644556411236,25559,25832,,,,,807,807
56323,0,9,3,blackhole,,1,110,,,93,26044,2644557562279,2644557597438,25460,2644557562914,2644557597285,25460,2644557562914,2644557597285,25367,25430,,,,,1003,1003
56323,0,10,3,blackhole,,1,110,,,93,26332,2644558752191,2644558787739,25733,2644558752842,2644558787582,25733,2644558752842,2644558787582,25609,25733,,,,,1019,1019
56323,0,11,3,blackhole,,1,110,,,99,26546,2644560190536,2644560226373,25950,2644560191169,2644560226202,25950,2644560191169,2644560226202,25472,25950,,,,,991,991
57347,0,1,3,blackhole,,1,110,,,382,5636,2644548075944,2644548083552,5185,2644548076402,2644548083402,4960,2644548076706,2644548083402,4853,2917,4213,4339,4354,,1532,1757
57347,0,2,3,blackhole,,1,110,,,359,5603,2644549266594,2644549274158,5137,2644549267065,2644549274000,4913,2644549267367,2644549274000,4787,2788,4173,4285,4323,,1558,1781
57347,0,3,3,blackhole,,1,110,,,385,5580,2644550465799,2644550473332,5145,2644550466234,2644550473180,4910,2644550466552,2644550473180,4793,2800,4157,4290,4304,,1521,1757
57347,0,4,3,blackhole,,1,110,,,382,5560,2644551661058,2644551668564,5119,2644551661505,2644551668416,4887,2644551661818,2644551668416,4760,2820,4139,4278,4295,,1527,1758
57347,0,5,3,blackhole,,1,110,,,376,5580,2644552847514,2644552855047,5131,2644552847971,2644552854898,4911,2644552848268,2644552854898,4790,2884,4145,4278,4300,,1556,1776
57347,0,6,3,blackhole,,1,110,,,373,5568,2644554035504,2644554043021,5124,2644554035952,2644554042869,4897,2644554036258,2644554042869,4777,2798,4124,4269,4296,,1536,1762
57347,0,7,3,blackhole,,1,110,,,374,5575,2644555225543,2644555233069,5133,2644555225988,2644555232918,4904,2644555226298,2644555232918,4792,2813,4152,4282,4310,,1538,1768
57347,0,8,3,blackhole,,1,110,,,364,5597,2644556412865,2644556420421,5155,2644556413311,2644556420270,4916,2644556413634,2644556420270,4813,2781,4176,4306,4347,,1537,1776
57347,0,9,3,blackhole,,1,110,,,367,5627,2644557598910,2644557606506,5182,2644557599361,2644557606357,4944,2644557599683,2644557606357,4847,2907,4209,4331,4360,,1538,1776
57347,0,10,3,blackhole,,1,110,,,386,5622,2644558789183,2644558796773,5173,2644558789639,2644558796622,4948,2644558789942,2644558796622,4808,2815,4179,4323,4339,,1524,1748
57347,0,11,3,blackhole,,1,110,,,372,5546,2644560227833,2644560235320,5109,2644560228274,2644560235171,4889,2644560228571,2644560235171,4751,2788,4130,4259,4286,,1535,1755
58371,0,1,3,blackhole,,1,110,,,358,5435,2644548085008,2644548092345,5033,2644548085404,2644548092198,4809,2644548085706,2644548092198,4717,2767,4093,4197,4232,,1483,1707
58371,0,2,3,blackhole,,1,110,,,357,5427,2644549275604,2644549282930,5037,2644549275980,2644549282780,4802,2644549276297,2644549282780,4732,2797,4121,4193,4236,,1467,1701
58371,0,3,3,blackhole,,1,110,,,357,5418,2644550474779,2644550482093,5024,2644550475161,2644550481944,4800,2644550475464,2644550481944,4710,2846,4086,4180,4224,,1467,1692
58371,0,4,3,blackhole,,1,110,,,353,5443,2644551670017,2644551677365,5043,2644551670408,2644551677216,4808,2644551670725,2644551677216,4733,2829,4127,4199,4246,,1476,1710
58371,0,5,3,blackhole,,1,110,,,336,5436,2644552856490,2644552863829,5044,2644552856871,2644552863681,4816,2644552857179,2644552863681,4736,2752,4102,4197,4258,,1461,1690
58371,0,6,3,blackhole,,1,110,,,349,5421,2644554044464,2644554051783,5027,2644554044847,2644554051634,4800,2644554045154,2644554051634,4701,2791,4093,4183,4235,,1465,1693
58371,0,7,3,blackhole,,1,110,,,346,5444,2644555234519,2644555241868,5055,2644555234899,2644555241723,4801,2644555235241,2644555241723,4726,2759,4115,4210,4265,,1467,1721
58371,0,8,3,blackhole,,1,110,,,353,5459,2644556421870,2644556429240,5070,2644556422248,2644556429092,4840,2644556422558,2644556429092,4727,2838,4113,4223,4267,,1465,1695
58371,0,9,3,blackhole,,1,110,,,353,5460,2644557607949,2644557615320,5071,2644557608326,2644557615172,4836,2644557608643,2644557615172,4719,2787,4119,4224,4274,,1458,1693
58371,0,10,3,blackhole,,1,110,,,351,5442,2644558798216,2644558805563,5055,2644558798592,2644558805416,4816,2644558798914,2644558805416,4719,2844,4110,4210,4254,,1459,1698
58371,0,11,3,blackhole,,1,110,,,353,5444,2644560236763,2644560244112,5047,2644560237152,2644560243965,4818,2644560237461,2644560243965,4694,2860,4136,4201,4270,,1468,1696
59395,0,1,3,blackhole,,64,110,,,678,9576,2644548098606,2644548111534,8917,2644548099349,2644548111387,8658,2644548099699,2644548111387,8535,2856,5996,6321,6241,,5297,5556
59395,0,2,3,blackhole,,64,110,,,653,9637,2644549289203,2644549302213,8993,2644549289929,2644549302070,8756,2644549290250,2644549302070,8600,2864,6063,6397,6301,,5295,5534
59395,0,3,3,blackhole,,64,110,,,682,9843,2644550488334,2644550501622,9196,2644550489067,2644550501481,8944,2644550489407,2644550501481,8807,3018,6247,6585,6488,,5277,5528
59395,0,4,3,blackhole,,64,110,,,702,9601,2644551683604,2644551696566,8966,2644551684321,2644551696425,8716,2644551684658,2644551696425,8576,2944,6022,6363,6267,,5263,5512
59395,0,5,3,blackhole,,64,110,,,651,9615,2644552870174,2644552883154,8961,2644552870916,2644552883013,8719,2644552871242,2644552883013,8569,2873,6031,6364,6293,,5359,5601
59395,0,6,3,blackhole,,64,110,,,670,9891,2644554058158,2644554071511,9246,2644554058887,2644554071369,9001,2644554059218,2644554071369,8845,3093,6342,6657,6550,,5373,5618
59395,0,7,3,blackhole,,64,110,,,699,9701,2644555248103,2644555261199,9057,2644555248830,2644555261057,8806,2644555249169,2644555261057,8664,2887,6129,6455,6357,,5264,5516
59395,0,8,3,blackhole,,64,110,,,656,9653,2644556435491,2644556448522,9008,2644556436220,2644556448381,8757,2644556436559,2644556448381,8604,2944,6088,6416,6319,,5280,5531
59395,0,9,3,blackhole,,64,110,,,672,9676,2644557621735,2644557634797,9036,2644557622451,2644557634650,8779,2644557622798,2644557634650,8644,2874,6110,6447,6326,,5392,5649
59395,0,10,3,blackhole,,64,110,,,679,9754,2644558811811,2644558824979,9112,2644558812536,2644558824837,8877,2644558812853,2644558824837,8737,3001,6221,6537,6436,,5274,5509
59395,0,11,3,blackhole,,64,110,,,699,9686,2644560250391,2644560263467,9047,2644560251112,2644560263325,8808,2644560251434,2644560263325,8665,2946,6152,6450,6340,,5294,5532
60419,0,1,3,blackhole,,1,110,,,80,1028,2644548113003,2644548114391,573,2644548113467,2644548114240,573,2644548113467,2644548114240,493,565,,,,,1542,1542
60419,0,2,3,blackhole,,1,110,,,85,1044,2644549303673,2644549305082,563,2644549304145,2644549304905,563,2644549304145,2644549304905,478,556,,,,,1537,1537
60419,0,3,3,blackhole,,1,110,,,73,1041,2644550503072,2644550504477,565,2644550503545,2644550504308,565,2644550503545,2644550504308,492,558,,,,,1528,1528
60419,0,4,3,blackhole,,1,110,,,84,1041,2644551698028,2644551699434,562,2644551698497,2644551699256,562,2644551698497,2644551699256,478,555,,,,,1534,1534
60419,0,5,3,blackhole,,1,110,,,79,1042,2644552884616,2644552886023,580,2644552885093,2644552885876,580,2644552885093,2644552885876,501,566,,,,,1541,1541
60419,0,6,3,blackhole,,1,110,,,88,1015,2644554072959,2644554074329,557,2644554073433,2644554074185,557,2644554073433,2644554074185,469,550,,,,,1529,1529
60419,0,7,3,blackhole,,1,110,,,77,1022,2644555262655,2644555264035,570,2644555263120,2644555263890,570,2644555263120,2644555263890,493,563,,,,,1527,1527
60419,0,8,3,blackhole,,1,110,,,77,1048,2644556449974,2644556451389,583,2644556450447,2644556451234,583,2644556450447,2644556451234,506,576,,,,,1530,1530
60419,0,9,3,blackhole,,1,110,,,110,1074,2644557636252,2644557637702,594,2644557636721,2644557637523,594,2644557636721,2644557637523,484,587,,,,,1534,1534
60419,0,10,3,blackhole,,1,110,,,84,1143,2644558826439,2644558827982,666,2644558826921,2644558827820,666,2644558826921,2644558827820,581,659,,,,,1544,1544
60419,0,11,3,blackhole,,1,110,,,79,1032,2644560264933,2644560266326,562,2644560265409,2644560266168,562,2644560265409,2644560266168,484,555,,,,,1543,1543
61443,0,1,3,blackhole,,32,110,,,1134,2719,2644548113229,2644548116899,1324,2644548114968,2644548116755,1324,2644548114968,2644548116755,1324,1199,,,,,539,539
61443,0,2,3,blackhole,,32,110,,,1162,2713,2644549303911,2644549307574,1324,2644549305640,2644549307428,1324,2644549305640,2644549307428,1324,1225,,,,,544,544
61443,0,3,3,blackhole,,32,110,,,1139,2687,2644550503337,2644550506965,1310,2644550505057,2644550506825,1310,2644550505057,2644550506825,1310,1209,,,,,555,555
61443,0,4,3,blackhole,,32,110,,,1151,2696,2644551698290,2644551701929,1329,2644551699993,2644551701787,1329,2644551699993,2644551701787,1328,1219,,,,,546,546
61443,0,5,3,blackhole,,32,110,,,1139,2701,2644552884851,2644552888498,1309,2644552886592,2644552888359,1309,2644552886592,2644552888359,1308,1199,,,,,530,530
61443,0,6,3,blackhole,,32,110,,,1128,2690,2644554073197,2644554076828,1319,2644554074906,2644554076686,1319,2644554074906,2644554076686,1318,1191,,,,,534,534
61443,0,7,3,blackhole,,32,110,,,1151,2696,2644555262887,2644555266527,1327,2644555264595,2644555266386,1327,2644555264595,2644555266386,1326,1211,,,,,522,522
61443,0,8,3,blackhole,,32,110,,,1143,2695,2644556450238,2644556453876,1319,2644556451956,2644556453737,1319,2644556451956,2644556453737,1319,1205,,,,,535,535
61443,0,9,3,blackhole,,32,110,,,1136,2702,2644557636512,2644557640160,1299,2644557638265,2644557640018,1299,2644557638265,2644557640018,1297,1204,,,,,550,550
61443,0,10,3,blackhole,,32,110,,,1122,2804,2644558826670,2644558830456,1301,2644558828557,2644558830313,1301,2644558828557,2644558830313,1298,1187,,,,,546,546
61443,0,11,3,blackhole,,32,110,,,1144,2699,2644560265164,2644560268807,1311,2644560266894,2644560268664,1311,2644560266894,2644560268664,1311,1199,,,,,538,538
62467,0,1,3,blackhole,,32,110,,,838,31005,2644548117533,2644548159390,30557,2644548117976,2644548159228,30448,2644548118123,2644548159228,30354,28979,29187,29253,29231,,904,1013
62467,0,2,3,blackhole,,32,110,,,852,30964,2644549308208,2644549350010,30520,2644549308650,2644549349852,30416,2644549308791,2644549349852,30324,28964,29150,29233,29213,,905,1010
62467,0,3,3,blackhole,,32,110,,,867,31045,2644550507618,2644550549529,30617,2644550508038,2644550549371,30509,2644550508184,2644550549371,30401,29027,29248,29310,29293,,899,1007
62467,0,4,3,blackhole,,32,110,,,844,30980,2644551702586,2644551744409,30555,2644551703011,2644551744260,30430,2644551703179,2644551744260,30331,28935,29163,29230,29205,,907,1031
62467,0,5,3,blackhole,,32,110,,,816,30950,2644552889190,2644552930972,30513,2644552889620,2644552930812,30401,2644552889770,2644552930812,30286,28985,29206,29265,29261,,934,1045
62467,0,6,3,blackhole,,32,110,,,857,31033,2644554077467,2644554119361,30602,2644554077892,2644554119205,30496,2644554078036,2644554119205,30375,29004,29219,29280,29261,,893,1000
62467,0,7,3,blackhole,,32,110,,,856,30984,2644555267177,2644555309005,30554,2644555267606,2644555308854,30439,2644555267761,2644555308854,30327,28976,29204,29271,29270,,904,1019
62467,0,8,3,blackhole,,32,110,,,843,30850,2644556454562,2644556496209,30433,2644556454966,2644556496050,30309,2644556455133,2644556496050,30196,28892,29116,29184,29146,,910,1034
62467,0,9,3,blackhole,,32,110,,,807,31000,2644557640864,2644557682714,30564,2644557641294,2644557682556,30455,2644557641442,2644557682556,30350,28951,29164,29227,29210,,945,1055
