GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,1,110,,,232,2454,4912363937889,4912363941202,2014,4912363938331,4912363941050,1887,4912363938502,4912363941050,1782,1491,1455,99,1501,,0,0
2051,,,3,blackhole,,88,110,,,392,4554,4912370121301,4912370127449,3620,4912370122413,4912370127300,3619,4912370122414,4912370127300,3614,3199,3227,250,3264,,4578787,4578460
3075,,,3,blackhole,,88,110,,,219,4624,4912370396174,4912370402416,3601,4912370397409,4912370402270,3600,4912370397410,4912370402270,3600,3195,3224,252,3264,,200095,200081
4099,,,3,blackhole,,88,110,,,216,4668,4912370475578,4912370481880,3595,4912370476879,4912370481732,3593,4912370476882,4912370481732,3593,3182,3220,255,3262,,55269,55274
5123,,,3,blackhole,,88,110,,,216,4639,4912370531334,4912370537597,3616,4912370532570,4912370537451,3614,4912370532572,4912370537451,3613,3193,3219,253,3259,,37662,37658
6147,,,3,blackhole,,88,110,,,196,4632,4912370586983,4912370593236,3610,4912370588213,4912370593087,3610,4912370588213,4912370593087,3610,3195,3215,252,3259,,37598,37598
7171,,,3,blackhole,,88,110,,,197,4647,4912370642752,4912370649025,3619,4912370643989,4912370648875,3619,4912370643989,4912370648875,3615,3218,3218,254,3267,,37702,37702
8195,,,3,blackhole,,88,110,,,211,4650,4912370698506,4912370704783,3612,4912370699759,4912370704635,3611,4912370699760,4912370704635,3611,3195,3207,256,3264,,37693,37691
9219,,,3,blackhole,,1,110,,,106,10976,4912374868650,4912374883468,10453,4912374869208,4912374883319,10443,4912374869221,4912374883319,10347,9180,9213,111,9316,,3084989,3084889
10243,,,3,blackhole,,1,110,,,121,10917,4912375067469,4912375082207,10396,4912375068030,4912375082064,10396,4912375068030,4912375082064,10324,9136,9165,133,9252,,136829,136829
11267,,,3,blackhole,,108,110,,,430,268329,4912394679101,4912395041345,259702,4912394690601,4912395041199,259702,4912394690601,4912395041199,259701,257707,257867,257792,258110,,14524830,14524830
12291,,,3,blackhole,,96,110,,,273,168314,4912419799952,4912420027176,166327,4912419802487,4912420027029,166320,4912419802497,4912420027029,166307,164779,164887,151447,165083,,18341650,18341702
13315,,,3,blackhole,,99,110,,,264,132679,4912430986188,4912431165304,121638,4912431000944,4912431165155,121636,4912431000946,4912431165155,121632,120410,120459,106485,120641,,8128841,8128808
14339,,,3,blackhole,,99,110,,,259,130632,4912432580109,4912432756462,119573,4912432594882,4912432756306,119570,4912432594887,4912432756306,119570,118370,118416,104920,118602,,1059054,1059064
15363,,,3,blackhole,,99,110,,,279,117437,4912440016734,4912440175274,114967,4912440019912,4912440175117,114964,4912440019915,4912440175117,114963,113759,113801,100267,113995,,5380464,5380430
16387,,,3,blackhole,,88,110,,,211,4652,4912440376673,4912440382953,3622,4912440377913,4912440382803,3622,4912440377913,4912440382803,3620,3230,3243,250,3290,,150210,150210
17411,,,3,blackhole,,88,110,,,167,3392,4912445963840,4912445968419,2361,4912445965082,4912445968270,2361,4912445965082,4912445968270,2356,999,1054,260,364,,4134178,4134178
18435,,,3,blackhole,,88,110,,,224,8477,4912451292894,4912451304338,7445,4912451294138,4912451304189,7445,4912451294138,4912451304189,7445,6423,6496,266,6603,,3944989,3944989
19459,,,3,blackhole,,110,110,,,227,8916,4912457730171,4912457742207,6959,4912457732668,4912457742062,6946,4912457732685,4912457742062,6936,3962,4006,3288,6473,,4762166,4761900
20483,,,3,blackhole,,1,110,,,87,6133,4912459676144,4912459684423,5587,4912459676732,4912459684275,5580,4912459676742,4912459684275,5501,4778,4804,108,4854,,1432984,1433096
21507,,,3,blackhole,,4,110,,,86,1693,4912459978671,4912459980956,1084,4912459979343,4912459980807,1084,4912459979344,4912459980807,1082,592,656,175,274,,218479,218629
22531,,,3,blackhole,,110,110,,,293,2259379,4912538469061,4912541519223,2257826,4912538471010,4912541519075,2257826,4912538471010,4912541519075,2257824,2253816,2255247,2255136,2255513,,58140893,58140893
23555,,,3,blackhole,,110,110,,,259,2263739,4912634488481,4912637544529,2262199,4912634490411,4912637544380,2262198,4912634490413,4912637544380,2262196,2258174,2259639,2259509,2259878,,68867648,68867665
24579,,,3,blackhole,,109,110,,,254,2453612,4912722851992,4912726164368,2452068,4912722853927,4912726164219,2452067,4912722853929,4912726164219,2452067,2435362,2443199,2443076,2443469,,63192253,63192267
25603,,,3,blackhole,,110,110,,,180,5059,4913154345242,4913154352071,4467,4913154345899,4913154351929,4467,4913154345899,4913154351929,4425,1550,2827,2876,404,,317195284,317195284
26627,,,3,blackhole,,91,110,,,271,27773,4913271908703,4913271946196,26678,4913271910033,4913271946048,26678,4913271910033,4913271946048,26678,25345,25404,24185,25590,,87080802,87080802
27651,,,3,blackhole,,91,110,,,259,28617,4913272719168,4913272757801,27521,4913272720501,4913272757654,27517,4913272720506,4913272757654,27516,26254,26314,25135,26503,,573674,573672
28675,,,3,blackhole,,90,110,,,335,92642,4913286626698,4913286751765,85867,4913286635698,4913286751618,85856,4913286635713,4913286751618,85843,84859,84916,71919,85065,,10280072,10280097
29699,,,3,blackhole,,32,110,,,118,5768,4913287282574,4913287290361,4812,4913287283718,4913287290214,4812,4913287283718,4913287290214,4812,2562,2664,230,2835,,394160,394160
30723,,,3,blackhole,,32,110,,,107,5995,4913287507499,4913287515592,5021,4913287508664,4913287515443,5020,4913287508666,4913287515443,5019,2544,2629,210,2799,,161799,161816
31747,,,3,blackhole,,88,110,,,222,4610,4913287665743,4913287671966,3584,4913287666979,4913287671818,3583,4913287666981,4913287671818,3581,3206,3210,259,3263,,112235,112252
32771,,,3,blackhole,,1,110,,,83,10991,4913287674722,4913287689560,10444,4913287675304,4913287689404,10442,4913287675307,4913287689404,10361,9178,9220,115,9330,,2582,2584
33795,,,3,blackhole,,1,110,,,101,10981,4913287692448,4913287707272,10445,4913287693023,4913287707124,10444,4913287693024,4913287707124,10351,9181,9207,113,9313,,2681,2681
34819,,,3,blackhole,,32,110,,,340,48634,4913293743461,4913293809117,47693,4913293744583,4913293808968,47693,4913293744583,4913293808968,47693,31953,46638,46348,46905,,4472230,4472230
35843,,,3,blackhole,,88,110,,,233,288783,4913302884204,4913303274061,286585,4913302887013,4913303273903,286583,4913302887016,4913303273903,286581,201187,238865,238917,239349,,6724473,6724481
36867,,,3,blackhole,,32,110,,,101,117487,4913305612635,4913305771242,116521,4913305613794,4913305771098,116521,4913305613794,4913305771098,116516,116196,,,,,1733245,1733245
37891,,,3,blackhole,,110,110,,,359,52288,4913311024856,4913311095445,51704,4913311025500,4913311095300,51627,4913311025604,4913311095300,51557,47077,50976,50835,51110,,3892172,3892252
38915,,,3,blackhole,,110,110,,,314,31635,4913311745692,4913311788399,31046,4913311746341,4913311788253,30977,4913311746434,4913311788253,30908,26396,30324,30147,30441,,482254,482321
39939,,,3,blackhole,,110,110,,,290,24623,4913317738574,4913317771815,24027,4913317739232,4913317771668,23961,4913317739321,4913317771668,23929,19710,23049,23122,23270,,4408194,4408246
40963,,,3,blackhole,,110,110,,,399,121083,4913325786804,4913325950266,119184,4913325789223,4913325950121,119183,4913325789224,4913325950121,119172,118599,118827,118695,118713,,5938944,5938932
41987,,,3,blackhole,,110,110,,,359,78667,4913332637467,4913332743667,76871,4913332639750,4913332743526,76868,4913332639754,4913332743526,76865,76281,76516,76384,76400,,4955274,4955274
43011,,,3,blackhole,,110,110,,,166,22279,4913335517472,4913335547549,21704,4913335518104,4913335547405,21704,4913335518104,4913335547405,21693,20104,,,,,2055201,2055201
44035,,,3,blackhole,,110,110,,,162,23043,4913335624102,4913335655210,22465,4913335624739,4913335655067,22465,4913335624739,4913335655067,22459,20210,,,,,57284,57284
45059,,,3,blackhole,,110,110,,,467,751533,4913341900608,4913342915177,750853,4913341901372,4913342915024,750853,4913341901372,4913342915024,750762,748341,749895,750026,749938,,4626891,4626891
46083,,,3,blackhole,,32,110,,,101,60140,4913344403602,4913344484791,59172,4913344404761,4913344484643,59172,4913344404761,4913344484643,59171,58906,,,,,1103512,1103512
47107,,,3,blackhole,,88,110,,,227,192878,4913353272517,4913353532902,190670,4913353275337,4913353532741,190669,4913353275338,4913353532741,190661,163139,164871,164804,165181,,6511638,6511630
48131,,,3,blackhole,,32,110,,,1274,70589,4913353503690,4913353598985,48399,4913353533497,4913353598836,48397,4913353533500,4913353598836,48397,31190,47789,47507,47930,,560,562
49155,,,3,blackhole,,110,110,,,187,40176,4913358869299,4913358923537,39588,4913358869942,4913358923386,39586,4913358869945,4913358923386,39543,39267,39245,37524,38795,,3904508,3904532
