Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
24.89,LayerNormDeviceOperation (in0:dram_interleaved),299.41,7,Compute,,,,,
18.21,SparseMatmulDeviceOperation (in0:l1_interleaved),219.12,3,Compute,9.05,19.32,15.88,5.91,17.14
9.97,MatmulDeviceOperation (in0:dram_interleaved),119.88,2,Compute,3.77,11.23,7.50,5.28,6.08
8.37,MatmulDeviceOperation (in0:width_sharded),100.69,3,Compute,33.60,42.82,37.55,4.75,39.19
5.56,TransposeDeviceOperation (in0:l1_interleaved),66.89,4,TM,,,,,
5.54,LayerNormDeviceOperation (in0:l1_interleaved),66.60,4,Compute,,,,,
4.86,RotaryEmbeddingHfDeviceOperation (in0:dram_interleaved),58.49,2,Other,,,,,
4.69,UnaryDeviceOperation (in0:l1_interleaved),56.39,4,Compute,,,,,
4.44,SdpaDecodeDeviceOperation (in0:height_sharded),53.45,1,Compute,,,,,
2.15,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),25.89,1,Other,,,,,
2.04,TopKDeviceOperation (in0:dram_interleaved),24.57,1,Other,,,,,
1.77,BinaryNgDeviceOperation (in0:dram_interleaved),21.29,8,Compute,,,,,
0.90,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),10.83,2,DM,,,,,
0.73,TransposeDeviceOperation (in0:dram_interleaved),8.76,4,TM,,,,,
0.68,InterleavedToShardedDeviceOperation (in0:dram_interleaved),8.12,7,DM,,,,,
0.57,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),6.88,4,TM,,,,,
0.57,BinaryNgDeviceOperation (in0:l1_interleaved),6.87,2,Compute,,,,,
0.51,ShardedToInterleavedDeviceOperation (in0:width_sharded),6.09,4,DM,,,,,
0.46,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),5.58,1,TM,,,,,
0.45,SliceDeviceOperation (in0:dram_interleaved),5.45,5,TM,,,,,
0.44,SoftmaxDeviceOperation (in0:dram_interleaved),5.33,1,Compute,,,,,
0.39,TypecastDeviceOperation (in0:dram_interleaved),4.64,3,TM,,,,,
0.33,FillPadDeviceOperation (in0:dram_interleaved),3.93,1,TM,,,,,
0.28,ReshapeViewDeviceOperation (in0:dram_interleaved),3.39,1,TM,,,,,
0.25,ScatterDeviceOperation (in0:dram_interleaved),3.06,1,Other,,,,,
0.22,ShardedToInterleavedDeviceOperation (in0:height_sharded),2.69,3,DM,,,,,
0.22,UnaryDeviceOperation (in0:dram_interleaved),2.61,2,Compute,,,,,
0.21,ReduceDeviceOperation (in0:l1_interleaved),2.48,1,Compute,,,,,
0.19,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),2.28,1,TM,,,,,
0.11,CopyDeviceOperation (in0:dram_interleaved),1.30,1,DM,,,,,
