Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
56.82,MatmulDeviceOperation (in0:dram_interleaved),180.88,3,Compute,4.07,5.38,4.62,0.68,4.61
13.85,MatmulDeviceOperation (in0:width_sharded),44.07,1,Compute,13.77,13.77,13.77,,13.77
8.17,LayerNormDeviceOperation (in0:dram_interleaved),26.01,1,Compute,,,,,
7.99,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),25.43,1,Other,,,,,
3.21,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),10.21,2,DM,,,,,
2.85,SdpaDecodeDeviceOperation (in0:height_sharded),9.07,1,Other,,,,,
2.73,BinaryNgDeviceOperation (in0:dram_interleaved),8.70,3,Compute,,,,,
1.58,SliceDeviceOperation (in0:dram_interleaved),5.02,3,TM,,,,,
1.16,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),3.71,2,Other,,,,,
0.70,TransposeDeviceOperation (in0:dram_interleaved),2.24,1,TM,,,,,
0.53,InterleavedToShardedDeviceOperation (in0:dram_interleaved),1.67,3,DM,,,,,
0.41,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.32,1,TM,,,,,
