GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,80,110,,,319,5659,13886650400415,13886650408055,5161,13886650400928,13886650407896,5050,13886650401078,13886650407896,4967,4159,4181,221,520,,0,0
2051,,,3,blackhole,,80,110,,,186,5764,13886650901775,13886650909557,5187,13886650902407,13886650909410,5187,13886650902408,13886650909410,5130,4239,4246,259,539,,366276,366329
3075,,,3,blackhole,,108,110,,,451,972792,13886774287954,13886775601223,964155,13886774299468,13886775601077,964155,13886774299468,13886775601077,964155,960369,960889,960770,961139,,91400061,91400061
4099,,,3,blackhole,,108,110,,,273,929732,13886884821146,13886886076284,921113,13886884832635,13886886076138,921113,13886884832635,13886886076138,921113,917331,917851,917732,918096,,80912236,80912236
5123,,,3,blackhole,,109,110,,,423,868850,13886995027715,13886996200663,867314,13886995029642,13886996200516,867313,13886995029644,13886996200516,867313,836789,851624,851500,851889,,80706292,80706339
6147,,,3,blackhole,,98,110,,,284,487742,13887074253732,13887074912184,478191,13887074266481,13887074912039,478185,13887074266489,13887074912039,478185,475287,475633,475518,475876,,57826627,57826624
7171,,,3,blackhole,,99,110,,,286,332271,13887128221959,13887128670525,322364,13887128235186,13887128670378,322360,13887128235192,13887128670378,322355,320104,320350,320244,320604,,39498573,39498632
8195,,,3,blackhole,,80,110,,,176,13321,13887135934558,13887135952541,12719,13887135935225,13887135952396,12719,13887135935225,13887135952396,12673,12227,12101,260,9838,,5381258,5381258
9219,,,3,blackhole,,80,110,,,165,13043,13887136694796,13887136712404,12458,13887136695435,13887136712253,12458,13887136695435,13887136712253,12401,11906,11782,261,9600,,550409,550409
10243,,,3,blackhole,,107,110,,,267,22773,13887143902590,13887143933333,21253,13887143904491,13887143933183,21251,13887143904494,13887143933183,21251,20971,20879,279,20917,,5327500,5327558
11267,,,3,blackhole,,1,110,,,86,5977,13887148998470,13887149006539,5438,13887148999048,13887149006389,5438,13887148999048,13887149006389,5352,4714,4867,4844,4890,,3752646,3752646
12291,,,3,blackhole,,1,110,,,112,5964,13887149374450,13887149382501,5439,13887149375008,13887149382351,5433,13887149375017,13887149382351,5327,4708,4838,4845,4871,,273038,273078
13315,,,3,blackhole,,1,110,,,85,6114,13887153580085,13887153588339,5573,13887153580670,13887153588193,5568,13887153580676,13887153588193,5492,4767,4777,113,4836,,3110093,3109788
14339,,,3,blackhole,,99,110,,,267,333613,13887200452806,13887200903183,322636,13887200467476,13887200903035,322636,13887200467476,13887200903035,322636,320290,320549,320432,320795,,34725363,34725363
15363,,,3,blackhole,,4,110,,,94,2652,13887204629392,13887204632972,2045,13887204630063,13887204632824,2036,13887204630076,13887204632824,2003,1160,1241,179,1314,,2760512,2761374
16387,,,3,blackhole,,109,110,,,285,658217,13887220628531,13887221517124,656689,13887220630445,13887221516975,656688,13887220630446,13887221516975,656687,656414,656312,647112,656354,,11850092,11850088
17411,,,3,blackhole,,110,110,,,414,601173,13887244300235,13887245111819,599630,13887244302169,13887245111670,599630,13887244302169,13887245111670,599630,598501,598861,598833,598900,,16877911,16877911
18435,,,3,blackhole,,110,110,,,186,296682,13887256997029,13887257397550,294706,13887256999551,13887257397404,294701,13887256999558,13887257397404,294678,294348,294386,294044,293981,,8805840,8805851
19459,,,3,blackhole,,80,110,,,175,15073,13891998188561,13891998208910,14484,13891998189211,13891998208765,14455,13891998189251,13891998208765,14442,13881,13934,254,604,,3511589881,3511742654
20483,,,3,blackhole,,8,110,,,115,1899,13892061628651,13892061631215,1370,13892061629187,13892061631036,1370,13892061629187,13892061631036,1332,1370,,,,,46990794,46990794
21507,,,3,blackhole,,8,110,,,390,10628,13892071731686,13892071746034,9657,13892071732811,13892071745848,9602,13892071732885,13892071745848,6450,8151,9587,9294,9541,,7482768,7482678
22531,,,3,blackhole,,80,110,,,200,156732,13892078281885,13892078493473,156149,13892078282532,13892078493333,156142,13892078282541,13892078493333,156070,143967,154048,154024,154173,,4841992,4841988
23555,,,3,blackhole,,8,110,,,79,4327,13892080976125,13892080981966,3853,13892080976612,13892080981814,3853,13892080976612,13892080981814,3805,105,,,,,1839307,1839307
24579,,,3,blackhole,,110,110,,,167,4167,13892083690348,13892083695973,3561,13892083691022,13892083695829,3561,13892083691022,13892083695829,3550,2876,,,,,2006967,2006967
25603,,,3,blackhole,,110,110,,,162,3090,13892084126494,13892084130665,2512,13892084127132,13892084130523,2512,13892084127132,13892084130523,2509,2162,,,,,319503,319503
26627,,,3,blackhole,,2,110,,,47,1381,13892084306735,13892084308600,790,13892084307366,13892084308432,790,13892084307366,13892084308432,787,574,,,,,131056,131056
27651,,,3,blackhole,,103,110,,,215,13436,13892089968043,13892089986181,12473,13892089969203,13892089986041,12473,13892089969203,13892089986041,12467,3210,3337,3339,3614,,4193301,4193301
28675,,,3,blackhole,,32,110,,,100,2078,13892092422782,13892092425587,1112,13892092423944,13892092425445,1112,13892092423944,13892092425445,1111,779,,,,,1806095,1806095
29699,,,3,blackhole,,1,110,,,117,3869,13892095964018,13892095969241,3347,13892095964570,13892095969089,3335,13892095964587,13892095969089,3230,2893,2780,108,409,,2621255,2621732
30723,,,3,blackhole,,110,110,,,203,452904,13892101416690,13892102028111,452310,13892101417345,13892102027964,452310,13892101417345,13892102027964,452269,441170,445873,445821,447939,,4035742,4035742
31747,,,3,blackhole,,109,110,,,221,821177,13892109441307,13892110549896,819641,13892109443233,13892110549748,819639,13892109443235,13892110549748,819639,784956,785007,767230,810994,,5492794,5492792
32771,,,3,blackhole,,110,110,,,167,1582390,13892111980225,13892114116451,1581810,13892111980866,13892114116310,1581810,13892111980866,13892114116310,1581810,1580180,,,,,1060087,1060087
