GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,OP NAME,DEVICE KERNEL DURATION [ns]
3785728,0,3,0,,5907
3785728,0,4,0,,5879
3785728,0,5,0,,6058
3785728,0,6,0,,5871
3785728,0,7,0,,5873
3785728,0,8,0,,5894
3785728,0,9,0,,6007
3785728,0,10,0,,5813
3786752,0,1,0,,15132
3786752,0,2,0,,15496
3786752,0,3,0,,15134
3786752,0,4,0,,15625
3786752,0,5,0,,14953
3786752,0,6,0,,15527
3786752,0,7,0,,15488
3786752,0,8,0,,15534
3786752,0,9,0,,15126
3786752,0,10,0,,15503
3787776,0,1,0,,24233
3787776,0,2,0,,22623
3787776,0,3,0,,21678
3787776,0,4,0,,22438
3787776,0,5,0,,24162
3787776,0,6,0,,24266
3787776,0,7,0,,22972
3787776,0,8,0,,20735
3787776,0,9,0,,24143
3787776,0,10,0,,21010
3788800,0,1,0,,25857
3788800,0,2,0,,26726
3788800,0,3,0,,28068
3788800,0,4,0,,27107
3788800,0,5,0,,26059
3788800,0,6,0,,26123
3788800,0,7,0,,25294
3788800,0,8,0,,27630
3788800,0,9,0,,25594
3788800,0,10,0,,28130
3789824,0,1,0,,5265
3789824,0,2,0,,5268
3789824,0,3,0,,5204
3789824,0,4,0,,5263
3789824,0,5,0,,5173
3789824,0,6,0,,5487
3789824,0,7,0,,5167
3789824,0,8,0,,5512
3789824,0,9,0,,5233
3789824,0,10,0,,5489
3790848,0,1,0,,2454
3790848,0,2,0,,2240
3790848,0,3,0,,2259
3790848,0,4,0,,2456
3790848,0,5,0,,2539
3790848,0,6,0,,2187
3790848,0,7,0,,2380
3790848,0,8,0,,2147
3790848,0,9,0,,2429
3790848,0,10,0,,2285
3791872,0,1,0,,8140
3791872,0,2,0,,7931
3791872,0,3,0,,8236
3791872,0,4,0,,8253
3791872,0,5,0,,8153
3791872,0,6,0,,7949
3791872,0,7,0,,8225
3791872,0,8,0,,7842
3791872,0,9,0,,8261
3791872,0,10,0,,8044
3792896,0,1,0,,3728
3792896,0,2,0,,3695
3792896,0,3,0,,3676
3792896,0,4,0,,3698
3792896,0,5,0,,3844
3792896,0,6,0,,3698
3792896,0,7,0,,3659
3792896,0,8,0,,3577
3792896,0,9,0,,3699
3792896,0,10,0,,3799
3793920,0,1,0,,47846
3793920,0,2,0,,47654
3793920,0,3,0,,47601
3793920,0,4,0,,47721
3793920,0,5,0,,47733
3793920,0,6,0,,47581
3793920,0,7,0,,47624
3793920,0,8,0,,47578
3793920,0,9,0,,47614
3793920,0,10,0,,47659
3794944,0,1,0,,47210
3794944,0,2,0,,47309
3794944,0,3,0,,47367
3794944,0,4,0,,47716
3794944,0,5,0,,47412
3794944,0,6,0,,47946
3794944,0,7,0,,47464
3794944,0,8,0,,47483
3794944,0,9,0,,47554
3794944,0,10,0,,47642
3795968,0,1,0,,7966
3795968,0,2,0,,8110
3795968,0,3,0,,7960
3795968,0,4,0,,7913
3795968,0,5,0,,8267
3795968,0,6,0,,7769
3795968,0,7,0,,8001
3795968,0,8,0,,7973
3795968,0,9,0,,8237
3795968,0,10,0,,7948
3796992,0,1,0,,9351
3796992,0,2,0,,9440
3796992,0,3,0,,9284
3796992,0,4,0,,9272
3796992,0,5,0,,9579
3796992,0,6,0,,9402
3796992,0,7,0,,9095
3796992,0,8,0,,9180
3796992,0,9,0,,9108
3796992,0,10,0,,9022
3798016,0,1,0,,60064
3798016,0,2,0,,60120
3798016,0,3,0,,59961
3798016,0,4,0,,59897
3798016,0,5,0,,59841
3798016,0,6,0,,60239
3798016,0,7,0,,59719
3798016,0,8,0,,59948
3798016,0,9,0,,60085
3798016,0,10,0,,60010
3799040,0,1,0,,22393
3799040,0,2,0,,23160
3799040,0,3,0,,22485
3799040,0,4,0,,24264
3799040,0,5,0,,23486
3799040,0,6,0,,24103
3799040,0,7,0,,23938
3799040,0,8,0,,24197
3799040,0,9,0,,24514
3799040,0,10,0,,24590
3800064,0,1,0,,27810
3800064,0,2,0,,29295
3800064,0,3,0,,27870
3800064,0,4,0,,27457
3800064,0,5,0,,28458
3800064,0,6,0,,26073
3800064,0,7,0,,26633
3800064,0,8,0,,26227
3800064,0,9,0,,26758
3800064,0,10,0,,27502
3801088,0,1,0,,4033
3801088,0,2,0,,3953
3801088,0,3,0,,4029
3801088,0,4,0,,4005
3801088,0,5,0,,4081
3801088,0,6,0,,3921
3801088,0,7,0,,4038
3801088,0,8,0,,4090
3801088,0,9,0,,4036
3801088,0,10,0,,4034
3802112,0,1,0,,2953
3802112,0,2,0,,3140
3802112,0,3,0,,3881
3802112,0,4,0,,2980
3802112,0,5,0,,3047
3802112,0,6,0,,2967
3802112,0,7,0,,2932
3802112,0,8,0,,2927
3802112,0,9,0,,2928
3802112,0,10,0,,3776
3803136,0,1,0,,8365
3803136,0,2,0,,8428
3803136,0,3,0,,8411
3803136,0,4,0,,8446
3803136,0,5,0,,8401
3803136,0,6,0,,8432
3803136,0,7,0,,8270
3803136,0,8,0,,8324
3803136,0,9,0,,8473
3803136,0,10,0,,8265
3804160,0,1,0,,3601
3804160,0,2,0,,3864
3804160,0,3,0,,3668
3804160,0,4,0,,3681
3804160,0,5,0,,3716
3804160,0,6,0,,3575
3804160,0,7,0,,3544
3804160,0,8,0,,3459
3804160,0,9,0,,3570
3804160,0,10,0,,3680
3805184,0,1,0,,39832
3805184,0,2,0,,39601
3805184,0,3,0,,39614
3805184,0,4,0,,39607
3805184,0,5,0,,39650
3805184,0,6,0,,39807
3805184,0,7,0,,39640
3805184,0,8,0,,39693
3805184,0,9,0,,39721
3805184,0,10,0,,39595
3806208,0,1,0,,17373
3806208,0,2,0,,17027
3806208,0,3,0,,17377
3806208,0,4,0,,17701
3806208,0,5,0,,17667
3806208,0,6,0,,17272
3806208,0,7,0,,17633
3806208,0,8,0,,17655
3806208,0,9,0,,17361
3806208,0,10,0,,17300
3807232,0,1,0,,1779
3807232,0,2,0,,1777
3807232,0,3,0,,1782
3807232,0,4,0,,1767
3807232,0,5,0,,1776
3807232,0,6,0,,1795
3807232,0,7,0,,1771
3807232,0,8,0,,1780
3807232,0,9,0,,1731
3807232,0,10,0,,1776
3808256,0,1,0,,1770
3808256,0,2,0,,1783
3808256,0,3,0,,1781
3808256,0,4,0,,1772
3808256,0,5,0,,1779
3808256,0,6,0,,1784
3808256,0,7,0,,1750
3808256,0,8,0,,1763
3808256,0,9,0,,1802
3808256,0,10,0,,1759
3809280,0,1,0,,2345
3809280,0,2,0,,2250
3809280,0,3,0,,2219
3809280,0,4,0,,2270
3809280,0,5,0,,2253
3809280,0,6,0,,2261
3809280,0,7,0,,2247
3809280,0,8,0,,2255
3809280,0,9,0,,2268
3809280,0,10,0,,2241
3810304,0,1,0,,1912
3810304,0,2,0,,1898
3810304,0,3,0,,1862
3810304,0,4,0,,1865
3810304,0,5,0,,1882
3810304,0,6,0,,1849
3810304,0,7,0,,1883
3810304,0,8,0,,1864
3810304,0,9,0,,1885
3810304,0,10,0,,1884
3811328,0,1,0,,2844
3811328,0,2,0,,2719
3811328,0,3,0,,2644
3811328,0,4,0,,2636
3811328,0,5,0,,2881
3811328,0,6,0,,2861
3811328,0,7,0,,2702
3811328,0,8,0,,2621
3811328,0,9,0,,2642
3811328,0,10,0,,2916
3812352,0,1,0,,2658
3812352,0,2,0,,2805
3812352,0,3,0,,2667
3812352,0,4,0,,2793
3812352,0,5,0,,2624
3812352,0,6,0,,2649
3812352,0,7,0,,2689
3812352,0,8,0,,2685
3812352,0,9,0,,2754
3812352,0,10,0,,2667
3813376,0,1,0,,2693
3813376,0,2,0,,2723
3813376,0,3,0,,2938
3813376,0,4,0,,2813
3813376,0,5,0,,2727
3813376,0,6,0,,2753
3813376,0,7,0,,2870
3813376,0,8,0,,2796
3813376,0,9,0,,2834
3813376,0,10,0,,2660
3814400,0,1,0,,1736
3814400,0,2,0,,1723
3814400,0,3,0,,1693
3814400,0,4,0,,1698
3814400,0,5,0,,1735
3814400,0,6,0,,1628
3814400,0,7,0,,1634
3814400,0,8,0,,1678
3814400,0,9,0,,1646
3814400,0,10,0,,1715
3815424,0,1,0,,1682
3815424,0,2,0,,1659
3815424,0,3,0,,1697
3815424,0,4,0,,1616
3815424,0,5,0,,1690
3815424,0,6,0,,1605
3815424,0,7,0,,1668
3815424,0,8,0,,1643
3815424,0,9,0,,1710
3815424,0,10,0,,1673
3816448,0,1,0,,2224
3816448,0,2,0,,2230
3816448,0,3,0,,2201
3816448,0,4,0,,2181
3816448,0,5,0,,2191
3816448,0,6,0,,2213
3816448,0,7,0,,2243
3816448,0,8,0,,2153
3816448,0,9,0,,2176
3816448,0,10,0,,2270
3817472,0,1,0,,1879
3817472,0,2,0,,1831
3817472,0,3,0,,1819
3817472,0,4,0,,1901
3817472,0,5,0,,1791
3817472,0,6,0,,1826
3817472,0,7,0,,1820
3817472,0,8,0,,1818
3817472,0,9,0,,1936
3817472,0,10,0,,1858
3818496,0,1,0,,2688
3818496,0,2,0,,2636
3818496,0,3,0,,2683
3818496,0,4,0,,2563
3818496,0,5,0,,2646
3818496,0,6,0,,2816
3818496,0,7,0,,2600
3818496,0,8,0,,2556
3818496,0,9,0,,2624
3818496,0,10,0,,2535
3819520,0,1,0,,2591
3819520,0,2,0,,2671
3819520,0,3,0,,2684
3819520,0,4,0,,2872
3819520,0,5,0,,2750
3819520,0,6,0,,2638
3819520,0,7,0,,2670
3819520,0,8,0,,2613
3819520,0,9,0,,2746
3819520,0,10,0,,2530
3820544,0,1,0,,2799
3820544,0,2,0,,2812
3820544,0,3,0,,2692
3820544,0,4,0,,2526
3820544,0,5,0,,2764
3820544,0,6,0,,2700
3820544,0,7,0,,2867
3820544,0,8,0,,2779
3820544,0,9,0,,2794
3820544,0,10,0,,2827
3821568,0,1,0,,1829
3821568,0,2,0,,1885
3821568,0,3,0,,1928
3821568,0,4,0,,1892
3821568,0,5,0,,1861
3821568,0,6,0,,1935
3821568,0,7,0,,1886
3821568,0,8,0,,1816
3821568,0,9,0,,1901
3821568,0,10,0,,1961
3822592,0,1,0,,10177
3822592,0,2,0,,10107
3822592,0,3,0,,10142
3822592,0,4,0,,10158
3822592,0,5,0,,10187
3822592,0,6,0,,10291
3822592,0,7,0,,10211
3822592,0,8,0,,10233
3822592,0,9,0,,10243
3822592,0,10,0,,10179
3823616,0,1,0,,4427
3823616,0,2,0,,4450
3823616,0,3,0,,4376
3823616,0,4,0,,4421
3823616,0,5,0,,4467
3823616,0,6,0,,4338
3823616,0,7,0,,4308
3823616,0,8,0,,4417
3823616,0,9,0,,4297
3823616,0,10,0,,4381
3824640,0,1,0,,2635
3824640,0,2,0,,2604
3824640,0,3,0,,2617
3824640,0,4,0,,2625
3824640,0,5,0,,2544
3824640,0,6,0,,2664
3824640,0,7,0,,2713
3824640,0,8,0,,2602
3824640,0,9,0,,2694
3824640,0,10,0,,2646
3825664,0,1,0,,5299
3825664,0,2,0,,5267
3825664,0,3,0,,5283
3825664,0,4,0,,5281
3825664,0,5,0,,5281
3825664,0,6,0,,5267
3825664,0,7,0,,5145
3825664,0,8,0,,5289
3825664,0,9,0,,5230
3825664,0,10,0,,5285
3826688,0,1,0,,9159
3826688,0,2,0,,9295
3826688,0,3,0,,9255
3826688,0,4,0,,9079
3826688,0,5,0,,9360
3826688,0,6,0,,9251
3826688,0,7,0,,9178
3826688,0,8,0,,9164
3826688,0,9,0,,9419
3826688,0,10,0,,9416
3827712,0,1,0,,6000
3827712,0,2,0,,5927
3827712,0,3,0,,6159
3827712,0,4,0,,5908
3827712,0,5,0,,5927
3827712,0,6,0,,5890
3827712,0,7,0,,5873
3827712,0,8,0,,5907
3827712,0,9,0,,6001
3827712,0,10,0,,5939
3828736,0,1,0,,15384
3828736,0,2,0,,15325
3828736,0,3,0,,15481
3828736,0,4,0,,15464
3828736,0,5,0,,15428
3828736,0,6,0,,15430
3828736,0,7,0,,15450
3828736,0,8,0,,15476
3828736,0,9,0,,15445
3828736,0,10,0,,15230
3829760,0,1,0,,21114
3829760,0,2,0,,22417
3829760,0,3,0,,22215
3829760,0,4,0,,24374
3829760,0,5,0,,22859
3829760,0,6,0,,22669
3829760,0,7,0,,24142
3829760,0,8,0,,24470
3829760,0,9,0,,24362
3829760,0,10,0,,24187
3830784,0,1,0,,27399
3830784,0,2,0,,27290
3830784,0,3,0,,27119
3830784,0,4,0,,26372
3830784,0,5,0,,27213
3830784,0,6,0,,27744
3830784,0,7,0,,25428
3830784,0,8,0,,27299
3830784,0,9,0,,24691
3830784,0,10,0,,26338
3831808,0,1,0,,5119
3831808,0,2,0,,5284
3831808,0,3,0,,5136
3831808,0,4,0,,5047
3831808,0,5,0,,5099
3831808,0,6,0,,5104
3831808,0,7,0,,5241
3831808,0,8,0,,5156
3831808,0,9,0,,5233
3831808,0,10,0,,5181
3832832,0,1,0,,2385
3832832,0,2,0,,2336
3832832,0,3,0,,2323
3832832,0,4,0,,2517
3832832,0,5,0,,2368
3832832,0,6,0,,2491
3832832,0,7,0,,2406
3832832,0,8,0,,2389
3832832,0,9,0,,2507
3832832,0,10,0,,2341
3833856,0,1,0,,8024
3833856,0,2,0,,7924
3833856,0,3,0,,8301
3833856,0,4,0,,8177
3833856,0,5,0,,8089
3833856,0,6,0,,8021
3833856,0,7,0,,8088
3833856,0,8,0,,7984
3833856,0,9,0,,8070
3833856,0,10,0,,7919
3834880,0,1,0,,3710
3834880,0,2,0,,3670
3834880,0,3,0,,3665
3834880,0,4,0,,3681
3834880,0,5,0,,3588
3834880,0,6,0,,3741
3834880,0,7,0,,3500
3834880,0,8,0,,3612
3834880,0,9,0,,3694
3834880,0,10,0,,3459
3835904,0,1,0,,47576
3835904,0,2,0,,47676
3835904,0,3,0,,47535
3835904,0,4,0,,47815
3835904,0,5,0,,48005
3835904,0,6,0,,47508
3835904,0,7,0,,47567
3835904,0,8,0,,47504
3835904,0,9,0,,47587
3835904,0,10,0,,47495
3836928,0,1,0,,47224
3836928,0,2,0,,47387
3836928,0,3,0,,47616
3836928,0,4,0,,47388
3836928,0,5,0,,47532
3836928,0,6,0,,47780
3836928,0,7,0,,47532
3836928,0,8,0,,47441
3836928,0,9,0,,47164
3836928,0,10,0,,47792
3837952,0,1,0,,8158
3837952,0,2,0,,7835
3837952,0,3,0,,8012
3837952,0,4,0,,8059
3837952,0,5,0,,8016
3837952,0,6,0,,8174
3837952,0,7,0,,7969
3837952,0,8,0,,8441
3837952,0,9,0,,8036
3837952,0,10,0,,8067
3838976,0,1,0,,9033
3838976,0,2,0,,9550
3838976,0,3,0,,9566
3838976,0,4,0,,9379
3838976,0,5,0,,8944
3838976,0,6,0,,9741
3838976,0,7,0,,9781
3838976,0,8,0,,9250
3838976,0,9,0,,9321
3838976,0,10,0,,9296
3840000,0,1,0,,59704
3840000,0,2,0,,59671
3840000,0,3,0,,60058
3840000,0,4,0,,59971
3840000,0,5,0,,59947
3840000,0,6,0,,59890
3840000,0,7,0,,59842
3840000,0,8,0,,59370
3840000,0,9,0,,60010
3840000,0,10,0,,59804
3841024,0,1,0,,25625
3841024,0,2,0,,24207
3841024,0,3,0,,25837
3841024,0,4,0,,22410
3841024,0,5,0,,24308
3841024,0,6,0,,24141
3841024,0,7,0,,21428
3841024,0,8,0,,25699
3841024,0,9,0,,24235
3841024,0,10,0,,27661
3842048,0,1,0,,27113
3842048,0,2,0,,26699
3842048,0,3,0,,27514
3842048,0,4,0,,27348
3842048,0,5,0,,25167
3842048,0,6,0,,26481
3842048,0,7,0,,27814
3842048,0,8,0,,27245
3842048,0,9,0,,26977
3842048,0,10,0,,26356
3843072,0,1,0,,3959
3843072,0,2,0,,3824
3843072,0,3,0,,3910
3843072,0,4,0,,3969
3843072,0,5,0,,3940
3843072,0,6,0,,4099
3843072,0,7,0,,3902
3843072,0,8,0,,3940
3843072,0,9,0,,3905
3843072,0,10,0,,3937
3844096,0,1,0,,3058
3844096,0,2,0,,3007
3844096,0,3,0,,3124
3844096,0,4,0,,3044
3844096,0,5,0,,2976
3844096,0,6,0,,2970
3844096,0,7,0,,3079
3844096,0,8,0,,2856
3844096,0,9,0,,3000
3844096,0,10,0,,3033
3845120,0,1,0,,8367
3845120,0,2,0,,8274
3845120,0,3,0,,8313
3845120,0,4,0,,8207
3845120,0,5,0,,8291
3845120,0,6,0,,8096
3845120,0,7,0,,8284
3845120,0,8,0,,8198
3845120,0,9,0,,8324
3845120,0,10,0,,8173
3846144,0,1,0,,3621
3846144,0,2,0,,3595
3846144,0,3,0,,3593
3846144,0,4,0,,3670
3846144,0,5,0,,3561
3846144,0,6,0,,3638
3846144,0,7,0,,3765
3846144,0,8,0,,3564
3846144,0,9,0,,3778
3846144,0,10,0,,3582
3847168,0,1,0,,39683
3847168,0,2,0,,39604
3847168,0,3,0,,39465
3847168,0,4,0,,39423
3847168,0,5,0,,39696
3847168,0,6,0,,39665
3847168,0,7,0,,39589
3847168,0,8,0,,39806
3847168,0,9,0,,39829
3847168,0,10,0,,39769
3848192,0,1,0,,17587
3848192,0,2,0,,17264
3848192,0,3,0,,16991
3848192,0,4,0,,17018
3848192,0,5,0,,17366
3848192,0,6,0,,17484
3848192,0,7,0,,17516
3848192,0,8,0,,17197
3848192,0,9,0,,17089
3848192,0,10,0,,17584
3849216,0,1,0,,1768
3849216,0,2,0,,1739
3849216,0,3,0,,1791
3849216,0,4,0,,1827
3849216,0,5,0,,1709
3849216,0,6,0,,1804
3849216,0,7,0,,1803
3849216,0,8,0,,1704
3849216,0,9,0,,1719
3849216,0,10,0,,1780
3850240,0,1,0,,1805
3850240,0,2,0,,1721
3850240,0,3,0,,1790
3850240,0,4,0,,1793
3850240,0,5,0,,1747
3850240,0,6,0,,1774
3850240,0,7,0,,1782
3850240,0,8,0,,1730
3850240,0,9,0,,1690
3850240,0,10,0,,1759
3851264,0,1,0,,2240
3851264,0,2,0,,2187
3851264,0,3,0,,2263
3851264,0,4,0,,2264
3851264,0,5,0,,2181
3851264,0,6,0,,2260
3851264,0,7,0,,2257
3851264,0,8,0,,2190
3851264,0,9,0,,2161
3851264,0,10,0,,2259
3852288,0,1,0,,1867
3852288,0,2,0,,1816
3852288,0,3,0,,1887
3852288,0,4,0,,1861
3852288,0,5,0,,1985
3852288,0,6,0,,1890
3852288,0,7,0,,1908
3852288,0,8,0,,1818
3852288,0,9,0,,1795
3852288,0,10,0,,1893
3853312,0,1,0,,2694
3853312,0,2,0,,2643
3853312,0,3,0,,2979
3853312,0,4,0,,2764
3853312,0,5,0,,2691
3853312,0,6,0,,2755
3853312,0,7,0,,2961
3853312,0,8,0,,2629
3853312,0,9,0,,2648
3853312,0,10,0,,2876
3854336,0,1,0,,2726
3854336,0,2,0,,2692
3854336,0,3,0,,2581
3854336,0,4,0,,2690
3854336,0,5,0,,2730
3854336,0,6,0,,2735
3854336,0,7,0,,2595
3854336,0,8,0,,2865
3854336,0,9,0,,2865
3854336,0,10,0,,2582
3855360,0,1,0,,2693
3855360,0,2,0,,2707
3855360,0,3,0,,2667
3855360,0,4,0,,2803
3855360,0,5,0,,2747
3855360,0,6,0,,2765
3855360,0,7,0,,2661
3855360,0,8,0,,2934
3855360,0,9,0,,2723
3855360,0,10,0,,2839
3856384,0,1,0,,1673
3856384,0,2,0,,1641
3856384,0,3,0,,1693
3856384,0,4,0,,1457
3856384,0,5,0,,1672
3856384,0,6,0,,1508
3856384,0,7,0,,1730
3856384,0,8,0,,1504
3856384,0,9,0,,1679
3856384,0,10,0,,1572
3857408,0,1,0,,1611
3857408,0,2,0,,1562
3857408,0,3,0,,1674
3857408,0,4,0,,1436
3857408,0,5,0,,1626
3857408,0,6,0,,1449
3857408,0,7,0,,1692
3857408,0,8,0,,1441
3857408,0,9,0,,1520
3857408,0,10,0,,1525
3858432,0,1,0,,2229
3858432,0,2,0,,2168
3858432,0,3,0,,2197
3858432,0,4,0,,2157
3858432,0,5,0,,2093
3858432,0,6,0,,2176
3858432,0,7,0,,2204
3858432,0,8,0,,2079
3858432,0,9,0,,2078
3858432,0,10,0,,2250
3859456,0,1,0,,1853
3859456,0,2,0,,1901
3859456,0,3,0,,1802
3859456,0,4,0,,1749
3859456,0,5,0,,1718
3859456,0,6,0,,1921
3859456,0,7,0,,1864
3859456,0,8,0,,1833
3859456,0,9,0,,1857
3859456,0,10,0,,1802
3860480,0,1,0,,2661
3860480,0,2,0,,2516
3860480,0,3,0,,2665
3860480,0,4,0,,2576
3860480,0,5,0,,2572
3860480,0,6,0,,2842
3860480,0,7,0,,2610
3860480,0,8,0,,2619
3860480,0,9,0,,2525
3860480,0,10,0,,2823
3861504,0,1,0,,2713
3861504,0,2,0,,2593
3861504,0,3,0,,2873
3861504,0,4,0,,2727
3861504,0,5,0,,2649
3861504,0,6,0,,2609
3861504,0,7,0,,2891
3861504,0,8,0,,2639
3861504,0,9,0,,2739
3861504,0,10,0,,2706
3862528,0,1,0,,2769
3862528,0,2,0,,2776
3862528,0,3,0,,2692
3862528,0,4,0,,2849
3862528,0,5,0,,2739
3862528,0,6,0,,2590
3862528,0,7,0,,2518
3862528,0,8,0,,2678
3862528,0,9,0,,2693
3862528,0,10,0,,2456
3863552,0,1,0,,1844
3863552,0,2,0,,1792
3863552,0,3,0,,1801
3863552,0,4,0,,1809
3863552,0,5,0,,1880
3863552,0,6,0,,1842
3863552,0,7,0,,1902
3863552,0,8,0,,1745
3863552,0,9,0,,1910
3863552,0,10,0,,1866
3864576,0,1,0,,10179
3864576,0,2,0,,10184
3864576,0,3,0,,10185
3864576,0,4,0,,10196
3864576,0,5,0,,10173
3864576,0,6,0,,10364
3864576,0,7,0,,10247
3864576,0,8,0,,10261
3864576,0,9,0,,10179
3864576,0,10,0,,10208
3865600,0,1,0,,4501
3865600,0,2,0,,4442
3865600,0,3,0,,4446
3865600,0,4,0,,4509
3865600,0,5,0,,4442
3865600,0,6,0,,4518
3865600,0,7,0,,4481
3865600,0,8,0,,4515
3865600,0,9,0,,4444
3865600,0,10,0,,4506
3866624,0,1,0,,2640
3866624,0,2,0,,2672
3866624,0,3,0,,2704
3866624,0,4,0,,2665
3866624,0,5,0,,2658
3866624,0,6,0,,2651
3866624,0,7,0,,2627
3866624,0,8,0,,2767
3866624,0,9,0,,2622
3866624,0,10,0,,2666
3867648,0,1,0,,5306
3867648,0,2,0,,5281
3867648,0,3,0,,5294
3867648,0,4,0,,5299
3867648,0,5,0,,5308
3867648,0,6,0,,5279
3867648,0,7,0,,5297
3867648,0,8,0,,5320
3867648,0,9,0,,5296
3867648,0,10,0,,5275
3868672,0,1,0,,9099
3868672,0,2,0,,9272
3868672,0,3,0,,9151
3868672,0,4,0,,9079
3868672,0,5,0,,9056
3868672,0,6,0,,9013
3868672,0,7,0,,9106
3868672,0,8,0,,8996
3868672,0,9,0,,9045
3868672,0,10,0,,9268
3869696,0,1,0,,5963
3869696,0,2,0,,5940
3869696,0,3,0,,5785
3869696,0,4,0,,6064
3869696,0,5,0,,6026
3869696,0,6,0,,5861
3869696,0,7,0,,5793
3869696,0,8,0,,5876
3869696,0,9,0,,5785
3869696,0,10,0,,5921
3870720,0,1,0,,15216
3870720,0,2,0,,15254
3870720,0,3,0,,15210
3870720,0,4,0,,15365
3870720,0,5,0,,15081
3870720,0,6,0,,15379
3870720,0,7,0,,15034
3870720,0,8,0,,15536
3870720,0,9,0,,15199
3870720,0,10,0,,14990
3871744,0,1,0,,24497
3871744,0,2,0,,24392
3871744,0,3,0,,27572
3871744,0,4,0,,26201
3871744,0,5,0,,26281
3871744,0,6,0,,22650
3871744,0,7,0,,22301
3871744,0,8,0,,24281
3871744,0,9,0,,24467
3871744,0,10,0,,24180
3872768,0,1,0,,26268
3872768,0,2,0,,26060
3872768,0,3,0,,24348
3872768,0,4,0,,24510
3872768,0,5,0,,25045
3872768,0,6,0,,28379
3872768,0,7,0,,27563
3872768,0,8,0,,27034
3872768,0,9,0,,26602
3872768,0,10,0,,26736
3873792,0,1,0,,5513
3873792,0,2,0,,5150
3873792,0,3,0,,5076
3873792,0,4,0,,5189
3873792,0,5,0,,5291
3873792,0,6,0,,5331
3873792,0,7,0,,5316
3873792,0,8,0,,5230
3873792,0,9,0,,5230
3873792,0,10,0,,5367
3874816,0,1,0,,2208
3874816,0,2,0,,2507
3874816,0,3,0,,2567
3874816,0,4,0,,2407
3874816,0,5,0,,2381
3874816,0,6,0,,2214
3874816,0,7,0,,2513
3874816,0,8,0,,2217
3874816,0,9,0,,2481
3874816,0,10,0,,2280
3875840,0,1,0,,7801
3875840,0,2,0,,7922
3875840,0,3,0,,8294
3875840,0,4,0,,8043
3875840,0,5,0,,7795
3875840,0,6,0,,7795
3875840,0,7,0,,7986
3875840,0,8,0,,7783
3875840,0,9,0,,8070
3875840,0,10,0,,7816
3876864,0,1,0,,3760
3876864,0,2,0,,3933
3876864,0,3,0,,3792
3876864,0,4,0,,3758
3876864,0,5,0,,3649
3876864,0,6,0,,3605
3876864,0,7,0,,3531
3876864,0,8,0,,3658
3876864,0,9,0,,3599
3876864,0,10,0,,3741
3877888,0,1,0,,47639
3877888,0,2,0,,48039
3877888,0,3,0,,47593
3877888,0,4,0,,47629
3877888,0,5,0,,47648
3877888,0,6,0,,48068
3877888,0,7,0,,47527
3877888,0,8,0,,47459
3877888,0,9,0,,47615
3877888,0,10,0,,47873
3878912,0,1,0,,47391
3878912,0,2,0,,47479
3878912,0,3,0,,47402
3878912,0,4,0,,47813
3878912,0,5,0,,47683
3878912,0,6,0,,47473
3878912,0,7,0,,47822
3878912,0,8,0,,47826
3878912,0,9,0,,47290
3878912,0,10,0,,47217
3879936,0,1,0,,8186
3879936,0,2,0,,7938
3879936,0,3,0,,7966
3879936,0,4,0,,7848
3879936,0,5,0,,8055
3879936,0,6,0,,7896
3879936,0,7,0,,8250
3879936,0,8,0,,8144
3879936,0,9,0,,7979
3879936,0,10,0,,8112
3880960,0,1,0,,9682
3880960,0,2,0,,9698
3880960,0,3,0,,9204
3880960,0,4,0,,9259
3880960,0,5,0,,9464
3880960,0,6,0,,9496
3880960,0,7,0,,9880
3880960,0,8,0,,9355
3880960,0,9,0,,9179
3880960,0,10,0,,9669
3881984,0,1,0,,60011
3881984,0,2,0,,59988
3881984,0,3,0,,60006
3881984,0,4,0,,59814
3881984,0,5,0,,59465
3881984,0,6,0,,60230
3881984,0,7,0,,59761
3881984,0,8,0,,59946
3881984,0,9,0,,59879
3881984,0,10,0,,59833
3883008,0,1,0,,22370
3883008,0,2,0,,24051
3883008,0,3,0,,24264
3883008,0,4,0,,24384
3883008,0,5,0,,24417
3883008,0,6,0,,22453
3883008,0,7,0,,22237
3883008,0,8,0,,22151
3883008,0,9,0,,24159
3883008,0,10,0,,22356
3884032,0,1,0,,26987
3884032,0,2,0,,26723
3884032,0,3,0,,25204
3884032,0,4,0,,26219
3884032,0,5,0,,25821
3884032,0,6,0,,26783
3884032,0,7,0,,27163
3884032,0,8,0,,26844
3884032,0,9,0,,26284
3884032,0,10,0,,28932
3885056,0,1,0,,3960
3885056,0,2,0,,4055
3885056,0,3,0,,4069
3885056,0,4,0,,3961
3885056,0,5,0,,3870
3885056,0,6,0,,4062
3885056,0,7,0,,3882
3885056,0,8,0,,3924
3885056,0,9,0,,4019
3885056,0,10,0,,3975
3886080,0,1,0,,3024
3886080,0,2,0,,2846
3886080,0,3,0,,3059
3886080,0,4,0,,2902
3886080,0,5,0,,3044
3886080,0,6,0,,2880
3886080,0,7,0,,3027
3886080,0,8,0,,2958
3886080,0,9,0,,3194
3886080,0,10,0,,2960
3887104,0,1,0,,8407
3887104,0,2,0,,8345
3887104,0,3,0,,8364
3887104,0,4,0,,8374
3887104,0,5,0,,8334
3887104,0,6,0,,8253
