OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,CORE COUNT,DEVICE KERNEL DURATION [ns]
SdpaDecodeDeviceOperation,tt_dnn_device,3733504,0,0,4,64,6004
SdpaDecodeDeviceOperation,tt_dnn_device,3733504,0,0,5,64,5781
SdpaDecodeDeviceOperation,tt_dnn_device,3733504,0,0,6,64,5746
SdpaDecodeDeviceOperation,tt_dnn_device,3733504,0,0,7,64,5805
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3734528,0,0,1,3,1264
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3734528,0,0,2,3,1291
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3734528,0,0,3,3,1309
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3734528,0,0,4,3,1273
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3734528,0,0,5,3,1265
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3734528,0,0,6,3,1277
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3734528,0,0,7,3,1260
ShardedToInterleavedDeviceOperation,tt_dnn_device,3735552,0,0,1,3,1452
ShardedToInterleavedDeviceOperation,tt_dnn_device,3735552,0,0,2,3,1487
ShardedToInterleavedDeviceOperation,tt_dnn_device,3735552,0,0,3,3,1479
ShardedToInterleavedDeviceOperation,tt_dnn_device,3735552,0,0,4,3,1460
ShardedToInterleavedDeviceOperation,tt_dnn_device,3735552,0,0,5,3,1463
ShardedToInterleavedDeviceOperation,tt_dnn_device,3735552,0,0,6,3,1441
ShardedToInterleavedDeviceOperation,tt_dnn_device,3735552,0,0,7,3,1473
SliceDeviceOperation,tt_dnn_device,3736576,0,0,1,12,1644
SliceDeviceOperation,tt_dnn_device,3736576,0,0,2,12,1636
SliceDeviceOperation,tt_dnn_device,3736576,0,0,3,12,1659
SliceDeviceOperation,tt_dnn_device,3736576,0,0,4,12,1640
SliceDeviceOperation,tt_dnn_device,3736576,0,0,5,12,1640
SliceDeviceOperation,tt_dnn_device,3736576,0,0,6,12,1647
SliceDeviceOperation,tt_dnn_device,3736576,0,0,7,12,1659
AllGatherDeviceOperation,tt_dnn_device,3737600,0,0,1,10,13765
AllGatherDeviceOperation,tt_dnn_device,3737600,0,0,2,10,14058
AllGatherDeviceOperation,tt_dnn_device,3737600,0,0,3,10,13927
AllGatherDeviceOperation,tt_dnn_device,3737600,0,0,4,10,14532
AllGatherDeviceOperation,tt_dnn_device,3737600,0,0,5,10,13898
AllGatherDeviceOperation,tt_dnn_device,3737600,0,0,6,10,14717
AllGatherDeviceOperation,tt_dnn_device,3737600,0,0,7,10,14048
MatmulDeviceOperation,tt_dnn_device,3738624,0,0,1,80,12399
MatmulDeviceOperation,tt_dnn_device,3738624,0,0,2,80,12416
MatmulDeviceOperation,tt_dnn_device,3738624,0,0,3,80,12597
MatmulDeviceOperation,tt_dnn_device,3738624,0,0,4,80,12473
MatmulDeviceOperation,tt_dnn_device,3738624,0,0,5,80,12472
MatmulDeviceOperation,tt_dnn_device,3738624,0,0,6,80,12421
MatmulDeviceOperation,tt_dnn_device,3738624,0,0,7,80,12430
BinaryNgDeviceOperation,tt_dnn_device,3739648,0,0,1,110,2165
BinaryNgDeviceOperation,tt_dnn_device,3739648,0,0,2,110,2113
BinaryNgDeviceOperation,tt_dnn_device,3739648,0,0,3,110,2003
BinaryNgDeviceOperation,tt_dnn_device,3739648,0,0,4,110,2002
BinaryNgDeviceOperation,tt_dnn_device,3739648,0,0,5,110,2093
BinaryNgDeviceOperation,tt_dnn_device,3739648,0,0,6,110,2096
BinaryNgDeviceOperation,tt_dnn_device,3739648,0,0,7,110,2077
LayerNormDeviceOperation,tt_dnn_device,3740672,0,0,1,12,5815
LayerNormDeviceOperation,tt_dnn_device,3740672,0,0,2,12,5814
LayerNormDeviceOperation,tt_dnn_device,3740672,0,0,3,12,5993
LayerNormDeviceOperation,tt_dnn_device,3740672,0,0,4,12,5990
LayerNormDeviceOperation,tt_dnn_device,3740672,0,0,5,12,5897
LayerNormDeviceOperation,tt_dnn_device,3740672,0,0,6,12,5950
LayerNormDeviceOperation,tt_dnn_device,3740672,0,0,7,12,6007
MatmulDeviceOperation,tt_dnn_device,3741696,0,0,1,80,17183
MatmulDeviceOperation,tt_dnn_device,3741696,0,0,2,80,17106
MatmulDeviceOperation,tt_dnn_device,3741696,0,0,3,80,17130
MatmulDeviceOperation,tt_dnn_device,3741696,0,0,4,80,17138
MatmulDeviceOperation,tt_dnn_device,3741696,0,0,5,80,17225
MatmulDeviceOperation,tt_dnn_device,3741696,0,0,6,80,17142
MatmulDeviceOperation,tt_dnn_device,3741696,0,0,7,80,17078
MatmulDeviceOperation,tt_dnn_device,3742720,0,0,1,80,17187
MatmulDeviceOperation,tt_dnn_device,3742720,0,0,2,80,17186
MatmulDeviceOperation,tt_dnn_device,3742720,0,0,3,80,17124
MatmulDeviceOperation,tt_dnn_device,3742720,0,0,4,80,17164
MatmulDeviceOperation,tt_dnn_device,3742720,0,0,5,80,17117
MatmulDeviceOperation,tt_dnn_device,3742720,0,0,6,80,17165
MatmulDeviceOperation,tt_dnn_device,3742720,0,0,7,80,17153
BinaryNgDeviceOperation,tt_dnn_device,3743744,0,0,1,110,4967
BinaryNgDeviceOperation,tt_dnn_device,3743744,0,0,2,110,5029
BinaryNgDeviceOperation,tt_dnn_device,3743744,0,0,3,110,4941
BinaryNgDeviceOperation,tt_dnn_device,3743744,0,0,4,110,5092
BinaryNgDeviceOperation,tt_dnn_device,3743744,0,0,5,110,4987
BinaryNgDeviceOperation,tt_dnn_device,3743744,0,0,6,110,4909
BinaryNgDeviceOperation,tt_dnn_device,3743744,0,0,7,110,4966
MatmulDeviceOperation,tt_dnn_device,3744768,0,0,1,80,16989
MatmulDeviceOperation,tt_dnn_device,3744768,0,0,2,80,17101
MatmulDeviceOperation,tt_dnn_device,3744768,0,0,3,80,16884
MatmulDeviceOperation,tt_dnn_device,3744768,0,0,4,80,16975
MatmulDeviceOperation,tt_dnn_device,3744768,0,0,5,80,16963
MatmulDeviceOperation,tt_dnn_device,3744768,0,0,6,80,16968
MatmulDeviceOperation,tt_dnn_device,3744768,0,0,7,80,17070
ShardedToInterleavedDeviceOperation,tt_dnn_device,3745792,0,0,1,12,1324
ShardedToInterleavedDeviceOperation,tt_dnn_device,3745792,0,0,2,12,1326
ShardedToInterleavedDeviceOperation,tt_dnn_device,3745792,0,0,3,12,1320
ShardedToInterleavedDeviceOperation,tt_dnn_device,3745792,0,0,4,12,1337
ShardedToInterleavedDeviceOperation,tt_dnn_device,3745792,0,0,5,12,1337
ShardedToInterleavedDeviceOperation,tt_dnn_device,3745792,0,0,6,12,1327
ShardedToInterleavedDeviceOperation,tt_dnn_device,3745792,0,0,7,12,1318
AllGatherDeviceOperation,tt_dnn_device,3746816,0,0,1,10,21190
AllGatherDeviceOperation,tt_dnn_device,3746816,0,0,2,10,20444
AllGatherDeviceOperation,tt_dnn_device,3746816,0,0,3,10,20344
AllGatherDeviceOperation,tt_dnn_device,3746816,0,0,4,10,20727
AllGatherDeviceOperation,tt_dnn_device,3746816,0,0,5,10,21913
AllGatherDeviceOperation,tt_dnn_device,3746816,0,0,6,10,20944
AllGatherDeviceOperation,tt_dnn_device,3746816,0,0,7,10,20667
FastReduceNCDeviceOperation,tt_dnn_device,3747840,0,0,1,48,2423
FastReduceNCDeviceOperation,tt_dnn_device,3747840,0,0,2,48,2443
FastReduceNCDeviceOperation,tt_dnn_device,3747840,0,0,3,48,2438
FastReduceNCDeviceOperation,tt_dnn_device,3747840,0,0,4,48,2370
FastReduceNCDeviceOperation,tt_dnn_device,3747840,0,0,5,48,2449
FastReduceNCDeviceOperation,tt_dnn_device,3747840,0,0,6,48,2456
FastReduceNCDeviceOperation,tt_dnn_device,3747840,0,0,7,48,2431
SliceDeviceOperation,tt_dnn_device,3748864,0,0,1,48,1462
SliceDeviceOperation,tt_dnn_device,3748864,0,0,2,48,1627
SliceDeviceOperation,tt_dnn_device,3748864,0,0,3,48,1349
SliceDeviceOperation,tt_dnn_device,3748864,0,0,4,48,1590
SliceDeviceOperation,tt_dnn_device,3748864,0,0,5,48,1645
SliceDeviceOperation,tt_dnn_device,3748864,0,0,6,48,1564
SliceDeviceOperation,tt_dnn_device,3748864,0,0,7,48,1663
BinaryNgDeviceOperation,tt_dnn_device,3749888,0,0,1,110,1513
BinaryNgDeviceOperation,tt_dnn_device,3749888,0,0,2,110,1503
BinaryNgDeviceOperation,tt_dnn_device,3749888,0,0,3,110,1559
BinaryNgDeviceOperation,tt_dnn_device,3749888,0,0,4,110,1537
BinaryNgDeviceOperation,tt_dnn_device,3749888,0,0,5,110,1496
BinaryNgDeviceOperation,tt_dnn_device,3749888,0,0,6,110,1464
BinaryNgDeviceOperation,tt_dnn_device,3749888,0,0,7,110,1520
ShardedToInterleavedDeviceOperation,tt_dnn_device,3750912,0,0,1,12,1387
ShardedToInterleavedDeviceOperation,tt_dnn_device,3750912,0,0,2,12,1484
ShardedToInterleavedDeviceOperation,tt_dnn_device,3750912,0,0,3,12,1327
ShardedToInterleavedDeviceOperation,tt_dnn_device,3750912,0,0,4,12,1459
ShardedToInterleavedDeviceOperation,tt_dnn_device,3750912,0,0,5,12,1477
ShardedToInterleavedDeviceOperation,tt_dnn_device,3750912,0,0,6,12,1419
ShardedToInterleavedDeviceOperation,tt_dnn_device,3750912,0,0,7,12,1481
InterleavedToShardedDeviceOperation,tt_dnn_device,3751936,0,0,1,12,1353
InterleavedToShardedDeviceOperation,tt_dnn_device,3751936,0,0,2,12,1550
InterleavedToShardedDeviceOperation,tt_dnn_device,3751936,0,0,3,12,1339
InterleavedToShardedDeviceOperation,tt_dnn_device,3751936,0,0,4,12,1553
InterleavedToShardedDeviceOperation,tt_dnn_device,3751936,0,0,5,12,1546
InterleavedToShardedDeviceOperation,tt_dnn_device,3751936,0,0,6,12,1399
InterleavedToShardedDeviceOperation,tt_dnn_device,3751936,0,0,7,12,1530
LayerNormDeviceOperation,tt_dnn_device,3752960,0,0,1,12,5757
LayerNormDeviceOperation,tt_dnn_device,3752960,0,0,2,12,5871
LayerNormDeviceOperation,tt_dnn_device,3752960,0,0,3,12,5814
LayerNormDeviceOperation,tt_dnn_device,3752960,0,0,4,12,5868
LayerNormDeviceOperation,tt_dnn_device,3752960,0,0,5,12,5871
LayerNormDeviceOperation,tt_dnn_device,3752960,0,0,6,12,5815
LayerNormDeviceOperation,tt_dnn_device,3752960,0,0,7,12,5892
ReshardDeviceOperation,tt_dnn_device,3753984,0,0,1,8,768
ReshardDeviceOperation,tt_dnn_device,3753984,0,0,2,8,781
ReshardDeviceOperation,tt_dnn_device,3753984,0,0,3,8,769
ReshardDeviceOperation,tt_dnn_device,3753984,0,0,4,8,754
ReshardDeviceOperation,tt_dnn_device,3753984,0,0,5,8,751
ReshardDeviceOperation,tt_dnn_device,3753984,0,0,6,8,756
ReshardDeviceOperation,tt_dnn_device,3753984,0,0,7,8,757
MatmulDeviceOperation,tt_dnn_device,3755008,0,0,1,80,8596
MatmulDeviceOperation,tt_dnn_device,3755008,0,0,2,80,8580
MatmulDeviceOperation,tt_dnn_device,3755008,0,0,3,80,8605
MatmulDeviceOperation,tt_dnn_device,3755008,0,0,4,80,8623
MatmulDeviceOperation,tt_dnn_device,3755008,0,0,5,80,8625
MatmulDeviceOperation,tt_dnn_device,3755008,0,0,6,80,8595
MatmulDeviceOperation,tt_dnn_device,3755008,0,0,7,80,8621
BinaryNgDeviceOperation,tt_dnn_device,3756032,0,0,1,110,2504
BinaryNgDeviceOperation,tt_dnn_device,3756032,0,0,2,110,2536
BinaryNgDeviceOperation,tt_dnn_device,3756032,0,0,3,110,2553
BinaryNgDeviceOperation,tt_dnn_device,3756032,0,0,4,110,2497
BinaryNgDeviceOperation,tt_dnn_device,3756032,0,0,5,110,2492
BinaryNgDeviceOperation,tt_dnn_device,3756032,0,0,6,110,2597
BinaryNgDeviceOperation,tt_dnn_device,3756032,0,0,7,110,2512
MatmulDeviceOperation,tt_dnn_device,3757056,0,0,1,80,8714
MatmulDeviceOperation,tt_dnn_device,3757056,0,0,2,80,8719
MatmulDeviceOperation,tt_dnn_device,3757056,0,0,3,80,8715
MatmulDeviceOperation,tt_dnn_device,3757056,0,0,4,80,8713
MatmulDeviceOperation,tt_dnn_device,3757056,0,0,5,80,8693
MatmulDeviceOperation,tt_dnn_device,3757056,0,0,6,80,8667
MatmulDeviceOperation,tt_dnn_device,3757056,0,0,7,80,8720
BinaryNgDeviceOperation,tt_dnn_device,3758080,0,0,1,110,2007
BinaryNgDeviceOperation,tt_dnn_device,3758080,0,0,2,110,2036
BinaryNgDeviceOperation,tt_dnn_device,3758080,0,0,3,110,2027
BinaryNgDeviceOperation,tt_dnn_device,3758080,0,0,4,110,2009
BinaryNgDeviceOperation,tt_dnn_device,3758080,0,0,5,110,2003
BinaryNgDeviceOperation,tt_dnn_device,3758080,0,0,6,110,2003
BinaryNgDeviceOperation,tt_dnn_device,3758080,0,0,7,110,2021
BinaryNgDeviceOperation,tt_dnn_device,3759104,0,0,1,110,2279
BinaryNgDeviceOperation,tt_dnn_device,3759104,0,0,2,110,2220
BinaryNgDeviceOperation,tt_dnn_device,3759104,0,0,3,110,2210
BinaryNgDeviceOperation,tt_dnn_device,3759104,0,0,4,110,2213
BinaryNgDeviceOperation,tt_dnn_device,3759104,0,0,5,110,2230
BinaryNgDeviceOperation,tt_dnn_device,3759104,0,0,6,110,2216
BinaryNgDeviceOperation,tt_dnn_device,3759104,0,0,7,110,2313
BinaryNgDeviceOperation,tt_dnn_device,3760128,0,0,1,110,2766
BinaryNgDeviceOperation,tt_dnn_device,3760128,0,0,2,110,2723
BinaryNgDeviceOperation,tt_dnn_device,3760128,0,0,3,110,2710
BinaryNgDeviceOperation,tt_dnn_device,3760128,0,0,4,110,2747
BinaryNgDeviceOperation,tt_dnn_device,3760128,0,0,5,110,2704
BinaryNgDeviceOperation,tt_dnn_device,3760128,0,0,6,110,2741
BinaryNgDeviceOperation,tt_dnn_device,3760128,0,0,7,110,2662
ShardedToInterleavedDeviceOperation,tt_dnn_device,3761152,0,0,1,8,938
ShardedToInterleavedDeviceOperation,tt_dnn_device,3761152,0,0,2,8,1013
ShardedToInterleavedDeviceOperation,tt_dnn_device,3761152,0,0,3,8,910
ShardedToInterleavedDeviceOperation,tt_dnn_device,3761152,0,0,4,8,1045
ShardedToInterleavedDeviceOperation,tt_dnn_device,3761152,0,0,5,8,974
ShardedToInterleavedDeviceOperation,tt_dnn_device,3761152,0,0,6,8,936
ShardedToInterleavedDeviceOperation,tt_dnn_device,3761152,0,0,7,8,964
SliceDeviceOperation,tt_dnn_device,3762176,0,0,1,20,1321
SliceDeviceOperation,tt_dnn_device,3762176,0,0,2,20,1536
SliceDeviceOperation,tt_dnn_device,3762176,0,0,3,20,1453
SliceDeviceOperation,tt_dnn_device,3762176,0,0,4,20,1489
SliceDeviceOperation,tt_dnn_device,3762176,0,0,5,20,1432
SliceDeviceOperation,tt_dnn_device,3762176,0,0,6,20,1433
SliceDeviceOperation,tt_dnn_device,3762176,0,0,7,20,1370
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3763200,0,0,1,1,1937
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3763200,0,0,2,1,1932
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3763200,0,0,3,1,1940
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3763200,0,0,4,1,1939
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3763200,0,0,5,1,1936
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3763200,0,0,6,1,1953
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3763200,0,0,7,1,1941
PagedUpdateCacheDeviceOperation,tt_dnn_device,3764224,0,0,1,1,2750
PagedUpdateCacheDeviceOperation,tt_dnn_device,3764224,0,0,2,1,2796
PagedUpdateCacheDeviceOperation,tt_dnn_device,3764224,0,0,3,1,2763
PagedUpdateCacheDeviceOperation,tt_dnn_device,3764224,0,0,4,1,2757
PagedUpdateCacheDeviceOperation,tt_dnn_device,3764224,0,0,5,1,2862
PagedUpdateCacheDeviceOperation,tt_dnn_device,3764224,0,0,6,1,2742
PagedUpdateCacheDeviceOperation,tt_dnn_device,3764224,0,0,7,1,2750
PagedUpdateCacheDeviceOperation,tt_dnn_device,3765248,0,0,1,1,2673
PagedUpdateCacheDeviceOperation,tt_dnn_device,3765248,0,0,2,1,2678
PagedUpdateCacheDeviceOperation,tt_dnn_device,3765248,0,0,3,1,2669
PagedUpdateCacheDeviceOperation,tt_dnn_device,3765248,0,0,4,1,2679
PagedUpdateCacheDeviceOperation,tt_dnn_device,3765248,0,0,5,1,2651
PagedUpdateCacheDeviceOperation,tt_dnn_device,3765248,0,0,6,1,2696
PagedUpdateCacheDeviceOperation,tt_dnn_device,3765248,0,0,7,1,2755
SdpaDecodeDeviceOperation,tt_dnn_device,3766272,0,0,1,64,5876
SdpaDecodeDeviceOperation,tt_dnn_device,3766272,0,0,2,64,6001
SdpaDecodeDeviceOperation,tt_dnn_device,3766272,0,0,3,64,5841
SdpaDecodeDeviceOperation,tt_dnn_device,3766272,0,0,4,64,5949
SdpaDecodeDeviceOperation,tt_dnn_device,3766272,0,0,5,64,5719
SdpaDecodeDeviceOperation,tt_dnn_device,3766272,0,0,6,64,5699
SdpaDecodeDeviceOperation,tt_dnn_device,3766272,0,0,7,64,5799
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3767296,0,0,1,3,1250
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3767296,0,0,2,3,1257
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3767296,0,0,3,3,1241
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3767296,0,0,4,3,1247
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3767296,0,0,5,3,1254
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3767296,0,0,6,3,1251
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3767296,0,0,7,3,1278
ShardedToInterleavedDeviceOperation,tt_dnn_device,3768320,0,0,1,3,1438
ShardedToInterleavedDeviceOperation,tt_dnn_device,3768320,0,0,2,3,1444
ShardedToInterleavedDeviceOperation,tt_dnn_device,3768320,0,0,3,3,1438
ShardedToInterleavedDeviceOperation,tt_dnn_device,3768320,0,0,4,3,1430
ShardedToInterleavedDeviceOperation,tt_dnn_device,3768320,0,0,5,3,1438
