OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,CORE COUNT,DEVICE KERNEL DURATION [ns]
BinaryNgDeviceOperation,tt_dnn_device,3931136,0,0,4,110,2924
BinaryNgDeviceOperation,tt_dnn_device,3931136,0,0,5,110,2924
BinaryNgDeviceOperation,tt_dnn_device,3931136,0,0,6,110,2910
BinaryNgDeviceOperation,tt_dnn_device,3931136,0,0,7,110,2904
BinaryNgDeviceOperation,tt_dnn_device,3931136,0,0,8,110,2900
BinaryNgDeviceOperation,tt_dnn_device,3931136,0,0,9,110,2908
BinaryNgDeviceOperation,tt_dnn_device,3931136,0,0,10,110,2951
BinaryNgDeviceOperation,tt_dnn_device,3932160,0,0,1,110,2799
BinaryNgDeviceOperation,tt_dnn_device,3932160,0,0,2,110,2773
BinaryNgDeviceOperation,tt_dnn_device,3932160,0,0,3,110,2779
BinaryNgDeviceOperation,tt_dnn_device,3932160,0,0,4,110,2747
BinaryNgDeviceOperation,tt_dnn_device,3932160,0,0,5,110,2798
BinaryNgDeviceOperation,tt_dnn_device,3932160,0,0,6,110,2804
BinaryNgDeviceOperation,tt_dnn_device,3932160,0,0,7,110,2752
BinaryNgDeviceOperation,tt_dnn_device,3932160,0,0,8,110,2836
BinaryNgDeviceOperation,tt_dnn_device,3932160,0,0,9,110,2823
BinaryNgDeviceOperation,tt_dnn_device,3932160,0,0,10,110,2793
BinaryNgDeviceOperation,tt_dnn_device,3933184,0,0,1,110,2281
BinaryNgDeviceOperation,tt_dnn_device,3933184,0,0,2,110,2364
BinaryNgDeviceOperation,tt_dnn_device,3933184,0,0,3,110,2282
BinaryNgDeviceOperation,tt_dnn_device,3933184,0,0,4,110,2335
BinaryNgDeviceOperation,tt_dnn_device,3933184,0,0,5,110,2307
BinaryNgDeviceOperation,tt_dnn_device,3933184,0,0,6,110,2281
BinaryNgDeviceOperation,tt_dnn_device,3933184,0,0,7,110,2246
BinaryNgDeviceOperation,tt_dnn_device,3933184,0,0,8,110,2272
BinaryNgDeviceOperation,tt_dnn_device,3933184,0,0,9,110,2222
BinaryNgDeviceOperation,tt_dnn_device,3933184,0,0,10,110,2282
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3934208,0,0,1,1,1935
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3934208,0,0,2,1,1945
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3934208,0,0,3,1,1950
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3934208,0,0,4,1,1948
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3934208,0,0,5,1,1943
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3934208,0,0,6,1,1956
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3934208,0,0,7,1,1943
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3934208,0,0,8,1,1946
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3934208,0,0,9,1,1946
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3934208,0,0,10,1,1934
PagedUpdateCacheDeviceOperation,tt_dnn_device,3935232,0,0,1,1,2780
PagedUpdateCacheDeviceOperation,tt_dnn_device,3935232,0,0,2,1,2845
PagedUpdateCacheDeviceOperation,tt_dnn_device,3935232,0,0,3,1,2734
PagedUpdateCacheDeviceOperation,tt_dnn_device,3935232,0,0,4,1,2847
PagedUpdateCacheDeviceOperation,tt_dnn_device,3935232,0,0,5,1,2741
PagedUpdateCacheDeviceOperation,tt_dnn_device,3935232,0,0,6,1,2724
PagedUpdateCacheDeviceOperation,tt_dnn_device,3935232,0,0,7,1,2727
PagedUpdateCacheDeviceOperation,tt_dnn_device,3935232,0,0,8,1,2721
PagedUpdateCacheDeviceOperation,tt_dnn_device,3935232,0,0,9,1,2722
PagedUpdateCacheDeviceOperation,tt_dnn_device,3935232,0,0,10,1,2776
PagedUpdateCacheDeviceOperation,tt_dnn_device,3936256,0,0,1,1,2704
PagedUpdateCacheDeviceOperation,tt_dnn_device,3936256,0,0,2,1,2719
PagedUpdateCacheDeviceOperation,tt_dnn_device,3936256,0,0,3,1,2707
PagedUpdateCacheDeviceOperation,tt_dnn_device,3936256,0,0,4,1,2742
PagedUpdateCacheDeviceOperation,tt_dnn_device,3936256,0,0,5,1,2690
PagedUpdateCacheDeviceOperation,tt_dnn_device,3936256,0,0,6,1,2707
PagedUpdateCacheDeviceOperation,tt_dnn_device,3936256,0,0,7,1,2742
PagedUpdateCacheDeviceOperation,tt_dnn_device,3936256,0,0,8,1,2786
PagedUpdateCacheDeviceOperation,tt_dnn_device,3936256,0,0,9,1,2700
PagedUpdateCacheDeviceOperation,tt_dnn_device,3936256,0,0,10,1,2720
SdpaDecodeDeviceOperation,tt_dnn_device,3937280,0,0,1,64,7217
SdpaDecodeDeviceOperation,tt_dnn_device,3937280,0,0,2,64,7366
SdpaDecodeDeviceOperation,tt_dnn_device,3937280,0,0,3,64,7090
SdpaDecodeDeviceOperation,tt_dnn_device,3937280,0,0,4,64,7188
SdpaDecodeDeviceOperation,tt_dnn_device,3937280,0,0,5,64,6984
SdpaDecodeDeviceOperation,tt_dnn_device,3937280,0,0,6,64,6943
SdpaDecodeDeviceOperation,tt_dnn_device,3937280,0,0,7,64,7050
SdpaDecodeDeviceOperation,tt_dnn_device,3937280,0,0,8,64,7158
SdpaDecodeDeviceOperation,tt_dnn_device,3937280,0,0,9,64,6991
SdpaDecodeDeviceOperation,tt_dnn_device,3937280,0,0,10,64,7291
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3938304,0,0,1,3,1269
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3938304,0,0,2,3,1236
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3938304,0,0,3,3,1238
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3938304,0,0,4,3,1247
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3938304,0,0,5,3,1254
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3938304,0,0,6,3,1282
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3938304,0,0,7,3,1259
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3938304,0,0,8,3,1254
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3938304,0,0,9,3,1241
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,3938304,0,0,10,3,1230
ShardedToInterleavedDeviceOperation,tt_dnn_device,3939328,0,0,1,3,1467
ShardedToInterleavedDeviceOperation,tt_dnn_device,3939328,0,0,2,3,1455
ShardedToInterleavedDeviceOperation,tt_dnn_device,3939328,0,0,3,3,1455
ShardedToInterleavedDeviceOperation,tt_dnn_device,3939328,0,0,4,3,1476
ShardedToInterleavedDeviceOperation,tt_dnn_device,3939328,0,0,5,3,1482
ShardedToInterleavedDeviceOperation,tt_dnn_device,3939328,0,0,6,3,1451
ShardedToInterleavedDeviceOperation,tt_dnn_device,3939328,0,0,7,3,1477
ShardedToInterleavedDeviceOperation,tt_dnn_device,3939328,0,0,8,3,1442
ShardedToInterleavedDeviceOperation,tt_dnn_device,3939328,0,0,9,3,1455
ShardedToInterleavedDeviceOperation,tt_dnn_device,3939328,0,0,10,3,1463
SliceDeviceOperation,tt_dnn_device,3940352,0,0,1,12,1643
SliceDeviceOperation,tt_dnn_device,3940352,0,0,2,12,1639
SliceDeviceOperation,tt_dnn_device,3940352,0,0,3,12,1636
SliceDeviceOperation,tt_dnn_device,3940352,0,0,4,12,1641
SliceDeviceOperation,tt_dnn_device,3940352,0,0,5,12,1687
SliceDeviceOperation,tt_dnn_device,3940352,0,0,6,12,1633
SliceDeviceOperation,tt_dnn_device,3940352,0,0,7,12,1659
SliceDeviceOperation,tt_dnn_device,3940352,0,0,8,12,1641
SliceDeviceOperation,tt_dnn_device,3940352,0,0,9,12,1739
SliceDeviceOperation,tt_dnn_device,3940352,0,0,10,12,1647
AllGatherDeviceOperation,tt_dnn_device,3941376,0,0,1,10,13382
AllGatherDeviceOperation,tt_dnn_device,3941376,0,0,2,10,13425
AllGatherDeviceOperation,tt_dnn_device,3941376,0,0,3,10,13781
AllGatherDeviceOperation,tt_dnn_device,3941376,0,0,4,10,14064
AllGatherDeviceOperation,tt_dnn_device,3941376,0,0,5,10,14081
AllGatherDeviceOperation,tt_dnn_device,3941376,0,0,6,10,14263
AllGatherDeviceOperation,tt_dnn_device,3941376,0,0,7,10,14819
AllGatherDeviceOperation,tt_dnn_device,3941376,0,0,8,10,13513
AllGatherDeviceOperation,tt_dnn_device,3941376,0,0,9,10,13549
AllGatherDeviceOperation,tt_dnn_device,3941376,0,0,10,10,13678
MatmulDeviceOperation,tt_dnn_device,3942400,0,0,1,48,25976
MatmulDeviceOperation,tt_dnn_device,3942400,0,0,2,48,26027
MatmulDeviceOperation,tt_dnn_device,3942400,0,0,3,48,25930
MatmulDeviceOperation,tt_dnn_device,3942400,0,0,4,48,25990
MatmulDeviceOperation,tt_dnn_device,3942400,0,0,5,48,26016
MatmulDeviceOperation,tt_dnn_device,3942400,0,0,6,48,25930
MatmulDeviceOperation,tt_dnn_device,3942400,0,0,7,48,25941
MatmulDeviceOperation,tt_dnn_device,3942400,0,0,8,48,25972
MatmulDeviceOperation,tt_dnn_device,3942400,0,0,9,48,26004
MatmulDeviceOperation,tt_dnn_device,3942400,0,0,10,48,26032
BinaryNgDeviceOperation,tt_dnn_device,3943424,0,0,1,110,2341
BinaryNgDeviceOperation,tt_dnn_device,3943424,0,0,2,110,2241
BinaryNgDeviceOperation,tt_dnn_device,3943424,0,0,3,110,2379
BinaryNgDeviceOperation,tt_dnn_device,3943424,0,0,4,110,2352
BinaryNgDeviceOperation,tt_dnn_device,3943424,0,0,5,110,2291
BinaryNgDeviceOperation,tt_dnn_device,3943424,0,0,6,110,2234
BinaryNgDeviceOperation,tt_dnn_device,3943424,0,0,7,110,2280
BinaryNgDeviceOperation,tt_dnn_device,3943424,0,0,8,110,2427
BinaryNgDeviceOperation,tt_dnn_device,3943424,0,0,9,110,2270
BinaryNgDeviceOperation,tt_dnn_device,3943424,0,0,10,110,2264
LayerNormDeviceOperation,tt_dnn_device,3944448,0,0,1,1,17664
LayerNormDeviceOperation,tt_dnn_device,3944448,0,0,2,1,17683
LayerNormDeviceOperation,tt_dnn_device,3944448,0,0,3,1,17681
LayerNormDeviceOperation,tt_dnn_device,3944448,0,0,4,1,17673
LayerNormDeviceOperation,tt_dnn_device,3944448,0,0,5,1,17680
LayerNormDeviceOperation,tt_dnn_device,3944448,0,0,6,1,17703
LayerNormDeviceOperation,tt_dnn_device,3944448,0,0,7,1,17696
LayerNormDeviceOperation,tt_dnn_device,3944448,0,0,8,1,17675
LayerNormDeviceOperation,tt_dnn_device,3944448,0,0,9,1,17696
LayerNormDeviceOperation,tt_dnn_device,3944448,0,0,10,1,17696
MatmulDeviceOperation,tt_dnn_device,3945472,0,0,1,70,30369
MatmulDeviceOperation,tt_dnn_device,3945472,0,0,2,70,30421
MatmulDeviceOperation,tt_dnn_device,3945472,0,0,3,70,30411
MatmulDeviceOperation,tt_dnn_device,3945472,0,0,4,70,30419
MatmulDeviceOperation,tt_dnn_device,3945472,0,0,5,70,30391
MatmulDeviceOperation,tt_dnn_device,3945472,0,0,6,70,30439
MatmulDeviceOperation,tt_dnn_device,3945472,0,0,7,70,30403
MatmulDeviceOperation,tt_dnn_device,3945472,0,0,8,70,30422
MatmulDeviceOperation,tt_dnn_device,3945472,0,0,9,70,30450
MatmulDeviceOperation,tt_dnn_device,3945472,0,0,10,70,30422
MatmulDeviceOperation,tt_dnn_device,3946496,0,0,1,70,29883
MatmulDeviceOperation,tt_dnn_device,3946496,0,0,2,70,29846
MatmulDeviceOperation,tt_dnn_device,3946496,0,0,3,70,29904
MatmulDeviceOperation,tt_dnn_device,3946496,0,0,4,70,29946
MatmulDeviceOperation,tt_dnn_device,3946496,0,0,5,70,29907
MatmulDeviceOperation,tt_dnn_device,3946496,0,0,6,70,30464
MatmulDeviceOperation,tt_dnn_device,3946496,0,0,7,70,29864
MatmulDeviceOperation,tt_dnn_device,3946496,0,0,8,70,29922
MatmulDeviceOperation,tt_dnn_device,3946496,0,0,9,70,29943
MatmulDeviceOperation,tt_dnn_device,3946496,0,0,10,70,29905
UnaryDeviceOperation,tt_dnn_device,3947520,0,0,1,110,2914
UnaryDeviceOperation,tt_dnn_device,3947520,0,0,2,110,2895
UnaryDeviceOperation,tt_dnn_device,3947520,0,0,3,110,2885
UnaryDeviceOperation,tt_dnn_device,3947520,0,0,4,110,2906
UnaryDeviceOperation,tt_dnn_device,3947520,0,0,5,110,2897
UnaryDeviceOperation,tt_dnn_device,3947520,0,0,6,110,2890
UnaryDeviceOperation,tt_dnn_device,3947520,0,0,7,110,2917
UnaryDeviceOperation,tt_dnn_device,3947520,0,0,8,110,2895
UnaryDeviceOperation,tt_dnn_device,3947520,0,0,9,110,2931
UnaryDeviceOperation,tt_dnn_device,3947520,0,0,10,110,2878
BinaryNgDeviceOperation,tt_dnn_device,3948544,0,0,1,110,2979
BinaryNgDeviceOperation,tt_dnn_device,3948544,0,0,2,110,2968
BinaryNgDeviceOperation,tt_dnn_device,3948544,0,0,3,110,2924
BinaryNgDeviceOperation,tt_dnn_device,3948544,0,0,4,110,3042
BinaryNgDeviceOperation,tt_dnn_device,3948544,0,0,5,110,2933
BinaryNgDeviceOperation,tt_dnn_device,3948544,0,0,6,110,2956
BinaryNgDeviceOperation,tt_dnn_device,3948544,0,0,7,110,3096
BinaryNgDeviceOperation,tt_dnn_device,3948544,0,0,8,110,3107
BinaryNgDeviceOperation,tt_dnn_device,3948544,0,0,9,110,2946
BinaryNgDeviceOperation,tt_dnn_device,3948544,0,0,10,110,3093
MatmulDeviceOperation,tt_dnn_device,3949568,0,0,1,48,37031
MatmulDeviceOperation,tt_dnn_device,3949568,0,0,2,48,37035
MatmulDeviceOperation,tt_dnn_device,3949568,0,0,3,48,36979
MatmulDeviceOperation,tt_dnn_device,3949568,0,0,4,48,37024
MatmulDeviceOperation,tt_dnn_device,3949568,0,0,5,48,37029
MatmulDeviceOperation,tt_dnn_device,3949568,0,0,6,48,37027
MatmulDeviceOperation,tt_dnn_device,3949568,0,0,7,48,37006
MatmulDeviceOperation,tt_dnn_device,3949568,0,0,8,48,36994
MatmulDeviceOperation,tt_dnn_device,3949568,0,0,9,48,37004
MatmulDeviceOperation,tt_dnn_device,3949568,0,0,10,48,36906
ReduceScatterDeviceOperation,tt_dnn_device,3950592,0,0,1,10,15510
ReduceScatterDeviceOperation,tt_dnn_device,3950592,0,0,2,10,17432
ReduceScatterDeviceOperation,tt_dnn_device,3950592,0,0,3,10,16622
ReduceScatterDeviceOperation,tt_dnn_device,3950592,0,0,4,10,16913
ReduceScatterDeviceOperation,tt_dnn_device,3950592,0,0,5,10,16434
ReduceScatterDeviceOperation,tt_dnn_device,3950592,0,0,6,10,15593
ReduceScatterDeviceOperation,tt_dnn_device,3950592,0,0,7,10,16003
ReduceScatterDeviceOperation,tt_dnn_device,3950592,0,0,8,10,15460
ReduceScatterDeviceOperation,tt_dnn_device,3950592,0,0,9,10,16413
ReduceScatterDeviceOperation,tt_dnn_device,3950592,0,0,10,10,16370
AllGatherDeviceOperation,tt_dnn_device,3951616,0,0,1,10,14566
AllGatherDeviceOperation,tt_dnn_device,3951616,0,0,2,10,14287
AllGatherDeviceOperation,tt_dnn_device,3951616,0,0,3,10,14237
AllGatherDeviceOperation,tt_dnn_device,3951616,0,0,4,10,13427
AllGatherDeviceOperation,tt_dnn_device,3951616,0,0,5,10,14447
AllGatherDeviceOperation,tt_dnn_device,3951616,0,0,6,10,14921
AllGatherDeviceOperation,tt_dnn_device,3951616,0,0,7,10,14293
AllGatherDeviceOperation,tt_dnn_device,3951616,0,0,8,10,14244
AllGatherDeviceOperation,tt_dnn_device,3951616,0,0,9,10,13653
AllGatherDeviceOperation,tt_dnn_device,3951616,0,0,10,10,13866
BinaryNgDeviceOperation,tt_dnn_device,3952640,0,0,1,110,2253
BinaryNgDeviceOperation,tt_dnn_device,3952640,0,0,2,110,2141
BinaryNgDeviceOperation,tt_dnn_device,3952640,0,0,3,110,2226
BinaryNgDeviceOperation,tt_dnn_device,3952640,0,0,4,110,2176
BinaryNgDeviceOperation,tt_dnn_device,3952640,0,0,5,110,2233
BinaryNgDeviceOperation,tt_dnn_device,3952640,0,0,6,110,2157
BinaryNgDeviceOperation,tt_dnn_device,3952640,0,0,7,110,2143
BinaryNgDeviceOperation,tt_dnn_device,3952640,0,0,8,110,2173
BinaryNgDeviceOperation,tt_dnn_device,3952640,0,0,9,110,2319
BinaryNgDeviceOperation,tt_dnn_device,3952640,0,0,10,110,2197
LayerNormDeviceOperation,tt_dnn_device,3953664,0,0,1,1,18810
LayerNormDeviceOperation,tt_dnn_device,3953664,0,0,2,1,18999
LayerNormDeviceOperation,tt_dnn_device,3953664,0,0,3,1,18878
LayerNormDeviceOperation,tt_dnn_device,3953664,0,0,4,1,19001
LayerNormDeviceOperation,tt_dnn_device,3953664,0,0,5,1,18917
LayerNormDeviceOperation,tt_dnn_device,3953664,0,0,6,1,18979
LayerNormDeviceOperation,tt_dnn_device,3953664,0,0,7,1,18825
LayerNormDeviceOperation,tt_dnn_device,3953664,0,0,8,1,18768
LayerNormDeviceOperation,tt_dnn_device,3953664,0,0,9,1,18810
LayerNormDeviceOperation,tt_dnn_device,3953664,0,0,10,1,18863
MatmulDeviceOperation,tt_dnn_device,3954688,0,0,1,20,22667
MatmulDeviceOperation,tt_dnn_device,3954688,0,0,2,20,22723
MatmulDeviceOperation,tt_dnn_device,3954688,0,0,3,20,22404
MatmulDeviceOperation,tt_dnn_device,3954688,0,0,4,20,22407
MatmulDeviceOperation,tt_dnn_device,3954688,0,0,5,20,22653
MatmulDeviceOperation,tt_dnn_device,3954688,0,0,6,20,22437
MatmulDeviceOperation,tt_dnn_device,3954688,0,0,7,20,22416
MatmulDeviceOperation,tt_dnn_device,3954688,0,0,8,20,22642
MatmulDeviceOperation,tt_dnn_device,3954688,0,0,9,20,22527
MatmulDeviceOperation,tt_dnn_device,3954688,0,0,10,20,22540
MatmulDeviceOperation,tt_dnn_device,3955712,0,0,1,20,9758
MatmulDeviceOperation,tt_dnn_device,3955712,0,0,2,20,9734
MatmulDeviceOperation,tt_dnn_device,3955712,0,0,3,20,9736
MatmulDeviceOperation,tt_dnn_device,3955712,0,0,4,20,9702
MatmulDeviceOperation,tt_dnn_device,3955712,0,0,5,20,9767
MatmulDeviceOperation,tt_dnn_device,3955712,0,0,6,20,9735
MatmulDeviceOperation,tt_dnn_device,3955712,0,0,7,20,9707
MatmulDeviceOperation,tt_dnn_device,3955712,0,0,8,20,9767
MatmulDeviceOperation,tt_dnn_device,3955712,0,0,9,20,9712
MatmulDeviceOperation,tt_dnn_device,3955712,0,0,10,20,9685
BinaryNgDeviceOperation,tt_dnn_device,3956736,0,0,1,110,2867
BinaryNgDeviceOperation,tt_dnn_device,3956736,0,0,2,110,2878
BinaryNgDeviceOperation,tt_dnn_device,3956736,0,0,3,110,2829
BinaryNgDeviceOperation,tt_dnn_device,3956736,0,0,4,110,2819
BinaryNgDeviceOperation,tt_dnn_device,3956736,0,0,5,110,2878
BinaryNgDeviceOperation,tt_dnn_device,3956736,0,0,6,110,2810
BinaryNgDeviceOperation,tt_dnn_device,3956736,0,0,7,110,2834
BinaryNgDeviceOperation,tt_dnn_device,3956736,0,0,8,110,2831
BinaryNgDeviceOperation,tt_dnn_device,3956736,0,0,9,110,2835
BinaryNgDeviceOperation,tt_dnn_device,3956736,0,0,10,110,2836
BinaryNgDeviceOperation,tt_dnn_device,3957760,0,0,1,110,2796
BinaryNgDeviceOperation,tt_dnn_device,3957760,0,0,2,110,2707
BinaryNgDeviceOperation,tt_dnn_device,3957760,0,0,3,110,2790
BinaryNgDeviceOperation,tt_dnn_device,3957760,0,0,4,110,2886
BinaryNgDeviceOperation,tt_dnn_device,3957760,0,0,5,110,2804
BinaryNgDeviceOperation,tt_dnn_device,3957760,0,0,6,110,2772
BinaryNgDeviceOperation,tt_dnn_device,3957760,0,0,7,110,2816
BinaryNgDeviceOperation,tt_dnn_device,3957760,0,0,8,110,2761
BinaryNgDeviceOperation,tt_dnn_device,3957760,0,0,9,110,2807
BinaryNgDeviceOperation,tt_dnn_device,3957760,0,0,10,110,2790
BinaryNgDeviceOperation,tt_dnn_device,3958784,0,0,1,110,2241
BinaryNgDeviceOperation,tt_dnn_device,3958784,0,0,2,110,2286
BinaryNgDeviceOperation,tt_dnn_device,3958784,0,0,3,110,2226
BinaryNgDeviceOperation,tt_dnn_device,3958784,0,0,4,110,2342
BinaryNgDeviceOperation,tt_dnn_device,3958784,0,0,5,110,2313
BinaryNgDeviceOperation,tt_dnn_device,3958784,0,0,6,110,2288
BinaryNgDeviceOperation,tt_dnn_device,3958784,0,0,7,110,2267
BinaryNgDeviceOperation,tt_dnn_device,3958784,0,0,8,110,2263
BinaryNgDeviceOperation,tt_dnn_device,3958784,0,0,9,110,2256
BinaryNgDeviceOperation,tt_dnn_device,3958784,0,0,10,110,2273
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3959808,0,0,1,1,1970
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3959808,0,0,2,1,1972
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3959808,0,0,3,1,1945
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3959808,0,0,4,1,1977
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3959808,0,0,5,1,1950
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3959808,0,0,6,1,1950
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3959808,0,0,7,1,1961
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3959808,0,0,8,1,1945
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3959808,0,0,9,1,1947
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,3959808,0,0,10,1,1967
PagedUpdateCacheDeviceOperation,tt_dnn_device,3960832,0,0,1,1,2779
PagedUpdateCacheDeviceOperation,tt_dnn_device,3960832,0,0,2,1,2781
PagedUpdateCacheDeviceOperation,tt_dnn_device,3960832,0,0,3,1,2790
PagedUpdateCacheDeviceOperation,tt_dnn_device,3960832,0,0,4,1,2767
PagedUpdateCacheDeviceOperation,tt_dnn_device,3960832,0,0,5,1,2756
PagedUpdateCacheDeviceOperation,tt_dnn_device,3960832,0,0,6,1,2769
PagedUpdateCacheDeviceOperation,tt_dnn_device,3960832,0,0,7,1,2761
PagedUpdateCacheDeviceOperation,tt_dnn_device,3960832,0,0,8,1,2766
