OP CODE,OP TYPE,DEVICE ID,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,CORE COUNT,DEVICE KERNEL DURATION [ns]
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463284
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1467207
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735899
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1256634
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,208531
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,161389
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1704142
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,502254
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,294590
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,295957
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9219050
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,170593
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,613593
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,205410
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,159946
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464431
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1462037
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735526
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1251186
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,201908
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,159151
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1704795
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,481713
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,292184
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,292268
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9218283
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,165279
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,612904
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,204459
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,157256
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1465040
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463076
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735435
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1253028
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,206829
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,157687
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1705715
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,510495
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,300072
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,299646
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9207855
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,165079
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,614030
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,201840
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,156320
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1461681
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1462423
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735519
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1253761
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,197271
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,153243
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1706328
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,475896
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,290562
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,293560
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9214362
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,159240
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,611930
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,198493
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,156290
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464476
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1460763
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735631
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1251339
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,198645
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,153974
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1701675
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,468452
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,288548
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,290167
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9203927
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,159975
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,611978
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,195879
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,155564
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1462084
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464286
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735530
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1254264
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,199010
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,155993
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1704553
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,477798
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,289167
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,294091
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9243447
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,168055
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,613772
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,206184
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,162881
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464531
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464048
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735124
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1256120
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,213121
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,168510
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1707836
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,495570
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,293192
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,294657
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9229410
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,162255
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,611743
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,204407
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,155799
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463302
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1465018
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735674
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1254359
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,210350
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,166907
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1709041
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,501096
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,296627
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,299223
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9221824
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,171969
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,615348
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,211404
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,161387
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1465345
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1465146
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735627
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1252699
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,214799
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,167995
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1706611
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,498744
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,293377
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,295216
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9215267
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,168927
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,613065
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,203789
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,161210
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1465603
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463970
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735796
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1254125
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,200477
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,157036
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1705456
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,477150
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,293390
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,292029
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9229747
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,166795
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,613836
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,202626
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,158011
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464048
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463663
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,736204
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1252319
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,196152
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,155854
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1703894
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,464151
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,289781
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,288139
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9221899
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,162503
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,613184
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,198635
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,153304
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463420
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464146
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735504
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1251711
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,196210
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,153758
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1704061
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,468021
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,288810
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,289904
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9250796
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,170701
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,614055
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,207579
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,160299
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464116
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464979
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735529
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1257855
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,217587
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,162793
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1708195
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,512546
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,299773
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,298809
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9218669
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,165813
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,614409
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,204653
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,159177
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463519
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464927
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735647
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1255784
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,202095
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,154056
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1704579
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,487319
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,293064
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,293433
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9223439
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,164599
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,613053
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,200567
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,158803
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463357
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463508
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735663
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1253709
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,197485
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,154432
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1702886
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,477510
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,290819
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,293270
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9245833
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,172093
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,612983
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,208369
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,158796
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464014
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463996
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735590
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1253827
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,202174
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,159599
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1706137
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,493287
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,292693
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,294230
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,9251961
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,163003
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,612501
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,202930
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,158733
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1463075
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1464940
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,735605
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,1260113
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,218960
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,162904
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,244335
UntilizeDeviceOperation,tt_dnn_device,0,0,1,104,168208
ReshapeViewDeviceOperation,tt_dnn_device,0,0,1,110,173079
TilizeDeviceOperation,tt_dnn_device,0,0,1,105,205831
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1905034
UnaryDeviceOperation,tt_dnn_device,0,0,1,110,337085
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,509713
CopyDeviceOperation,tt_dnn_device,0,0,1,110,34191
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,371542
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,148505
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,169922
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1711436
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,518354
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,305545
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,307795
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9239245
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,175640
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,615591
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,217914
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,162388
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465036
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1466732
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735419
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1254910
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,209097
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161090
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1705916
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,496059
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,293376
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,294073
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9263584
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,170746
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613742
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,208084
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,162803
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462919
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465458
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735570
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1253363
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,205669
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161456
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1702559
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,480351
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,290442
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,291953
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9201996
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,164953
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,614025
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,204054
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,157251
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463430
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463146
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735402
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1254460
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,203777
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,156857
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1706581
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,478881
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,291308
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,292053
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9189936
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,165230
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613601
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,202994
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,153843
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462985
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462239
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735119
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1254398
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,199287
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,154074
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1704727
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,478225
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,289370
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,290907
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9234277
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,168898
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,616517
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,203177
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,155479
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462201
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1461353
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735635
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1253253
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,201750
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,156407
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1706021
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,487924
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,292093
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,292821
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9204913
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,170001
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613969
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,206942
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,159369
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1466056
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1466985
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735465
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1257964
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,221252
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,166607
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1709632
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,519316
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,311063
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,314143
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9253991
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,180161
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613833
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,217917
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,164867
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464633
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1466756
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735305
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1253493
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,213333
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,163451
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1705659
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,518749
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,305450
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,305344
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9227030
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,174413
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,615934
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,211661
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,164007
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465353
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464859
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735437
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1257216
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,215533
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161590
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1708048
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,508610
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,298885
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,300024
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9249201
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,177187
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,614218
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,214170
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,165165
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1466130
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1467291
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735629
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1259491
