Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
69.69,MatmulDeviceOperation (in0:dram_interleaved),82371.74,30,Compute,59.30,71.42,65.44,4.49,68.00
10.50,LayerNormDeviceOperation (in0:dram_interleaved),12414.39,30,Compute,,,,,
9.97,BinaryNgDeviceOperation (in0:dram_interleaved),11784.89,25,Compute,,,,,
8.13,SDPAOperation (in0:dram_interleaved),9605.66,5,Compute,,,,,
0.79,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),938.78,5,TM,,,,,
0.79,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),932.79,5,TM,,,,,
0.07,TypecastDeviceOperation (in0:dram_interleaved),81.43,10,TM,,,,,
0.06,PagedFillCacheDeviceOperation (in0:dram_interleaved),65.79,10,Other,,,,,
0.00,SliceDeviceOperation (in0:dram_interleaved),4.11,5,TM,,,,,
