ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count
196,0.35174218582822986,,LayerNormDeviceOperation,3,137.599,,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,112643.0
197,0.41141864661762534,DRAM,MatmulDeviceOperation 32 x 6656 x 4608,3,160.427,0.517,72.0,386.85877065581224,75.55835364371333,12.235685215082247,6.146559332743703,HiFi2 BF16 x BF16 => BF16,BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,2,1,2,113667.0
198,0.006981212868530264,,CopyDeviceOperation,3,2.169,0.562,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,114691.0
199,0.036340139926410185,,NLPCreateQKVHeadsDecodeDeviceOperation,3,12.777,1.439,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,115715.0
200,0.005398872785915752,,ShardedToInterleavedDeviceOperation,3,0.592,1.52,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,116739.0
201,0.01443789464718379,,LayerNormDeviceOperation,3,4.09,1.558,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,117763.0
202,0.005173919753169262,,InterleavedToShardedDeviceOperation,3,0.467,1.557,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,118787.0
203,0.005398872785915752,,ShardedToInterleavedDeviceOperation,3,0.59,1.522,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,119811.0
204,0.014445563500572876,,LayerNormDeviceOperation,3,4.099,1.552,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,120835.0
205,0.005089562365889328,,InterleavedToShardedDeviceOperation,3,0.47,1.521,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,121859.0
