Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
82.70,MatmulDeviceOperation (in0:dram_interleaved),8237.19,5,Compute,3.44,20.27,12.42,6.03,13.28
6.06,BinaryNgDeviceOperation (in0:dram_interleaved),603.69,4,Compute,,,,,
4.03,RepeatDeviceOperation (in0:dram_interleaved),401.82,1,TM,,,,,
2.81,SliceDeviceOperation (in0:dram_interleaved),279.74,4,TM,,,,,
1.82,FastReduceNCDeviceOperation (in0:dram_interleaved),181.32,1,Compute,,,,,
0.67,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),67.11,1,TM,,,,,
0.55,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),54.47,1,TM,,,,,
0.26,LayerNormDeviceOperation (in0:dram_interleaved),26.30,1,Compute,,,,,
0.25,TopKDeviceOperation (in0:dram_interleaved),24.86,1,Other,,,,,
0.22,SDPAOperation (in0:dram_interleaved),21.52,1,Compute,,,,,
0.21,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),20.90,2,TM,,,,,
0.18,ReshapeViewDeviceOperation (in0:dram_interleaved),18.06,1,TM,,,,,
0.07,ScatterDeviceOperation (in0:dram_interleaved),6.58,1,Other,,,,,
0.05,UnaryDeviceOperation (in0:dram_interleaved),4.90,2,Compute,,,,,
0.05,UntilizeDeviceOperation (in0:dram_interleaved),4.73,1,TM,,,,,
0.03,PagedFillCacheDeviceOperation (in0:dram_interleaved),2.93,2,Other,,,,,
0.03,TilizeDeviceOperation (in0:dram_interleaved),2.79,1,TM,,,,,
0.02,TransposeDeviceOperation (in0:dram_interleaved),2.02,1,TM,,,,,
