Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
53.25,SparseMatmulDeviceOperation (in0:l1_interleaved),6166.35,96,Compute,5.75,19.35,14.83,6.14,17.91
13.52,TransposeDeviceOperation (in0:l1_interleaved),1565.37,128,TM,,,,,
12.71,UnaryDeviceOperation (in0:l1_interleaved),1471.43,128,Compute,,,,,
3.96,UntilizeDeviceOperation (in0:dram_interleaved),458.10,63,TM,,,,,
3.00,LayerNormDeviceOperation (in0:dram_interleaved),346.99,8,Compute,,,,,
2.65,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),307.32,63,TM,,,,,
2.13,BinaryNgDeviceOperation (in0:l1_interleaved),246.42,64,Compute,,,,,
1.56,MatmulDeviceOperation (in0:dram_interleaved),180.17,5,Compute,0.82,10.97,5.74,4.13,6.16
1.11,ReshapeViewDeviceOperation (in0:dram_interleaved),128.31,32,Other,,,,,
0.96,ReduceScatterDeviceOperation (in0:dram_interleaved),110.92,3,DM,,,,,
0.87,ReduceDeviceOperation (in0:l1_interleaved),101.01,32,Compute,,,,,
0.83,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),96.16,34,TM,,,,,
0.57,SliceDeviceOperation (in0:dram_interleaved),65.89,68,TM,,,,,
0.47,CopyDeviceOperation (in0:dram_interleaved),53.85,32,DM,,,,,
0.39,BinaryNgDeviceOperation (in0:dram_interleaved),45.42,8,Compute,,,,,
0.39,AllGatherDeviceOperation (in0:dram_interleaved),44.70,3,Other,,,,,
0.36,UntilizeWithUnpaddingDeviceOperation (in0:l1_interleaved),41.84,32,TM,,,,,
0.21,TopKDeviceOperation (in0:dram_interleaved),24.62,1,Other,,,,,
0.19,LayerNormDeviceOperation (in0:l1_interleaved),21.89,3,Compute,,,,,
0.15,SdpaDecodeDeviceOperation (in0:height_sharded),17.76,1,Other,,,,,
0.13,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),15.34,2,DM,,,,,
0.11,InterleavedToShardedDeviceOperation (in0:dram_interleaved),13.00,6,DM,,,,,
0.07,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),7.76,1,Other,,,,,
0.07,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),7.72,1,TM,,,,,
0.07,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),7.57,2,Other,,,,,
0.06,SoftmaxDeviceOperation (in0:dram_interleaved),6.40,1,Compute,,,,,
0.05,TypecastDeviceOperation (in0:dram_interleaved),6.36,3,TM,,,,,
0.05,ShardedToInterleavedDeviceOperation (in0:height_sharded),5.35,3,DM,,,,,
0.04,UnaryDeviceOperation (in0:dram_interleaved),4.27,2,Compute,,,,,
0.03,ScatterDeviceOperation (in0:dram_interleaved),4.02,1,Other,,,,,
0.03,ConcatDeviceOperation (in0:l1_interleaved),3.72,1,TM,,,,,
0.02,TilizeDeviceOperation (in0:dram_interleaved),2.04,1,TM,,,,,
0.01,ShardedToInterleavedDeviceOperation (in0:width_sharded),1.10,1,DM,,,,,
