ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Advice,Raw OP Code
2275,1.0981228027357082,,LayerNormDeviceOperation,0,26.141,,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_5_DRAM_INTERLEAVED,,,,2132992.0,,LayerNormDeviceOperation
2276,3.1042836493081127,DRAM,MatmulDeviceOperation 32 x 2048 x 12352,0,73.374,0.524,97.0,357.3267915065282,69.79038896611878,22.065054978602774,8.227531596999532,HiFi2 BF16 x BFP8 => BF16,BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_5_DRAM_INTERLEAVED,2,1,4,2134016.0,Try a DRAM-sharded program config (MatmulMultiCoreReuseMultiCastDRAMShardedProgramConfig) to improve throughput further • If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy,MatmulDeviceOperation
2277,0.15925112065992392,,SliceDeviceOperation,0,3.244,0.547,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2135040.0,,SliceDeviceOperation
2278,0.11531108578514669,,SliceDeviceOperation,0,2.192,0.553,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2136064.0,,SliceDeviceOperation
2279,0.07027885119072874,,SliceDeviceOperation,0,0.739,0.934,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2137088.0,,SliceDeviceOperation
2280,0.09111466122695197,,SliceDeviceOperation,0,0.66,1.509,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2138112.0,,SliceDeviceOperation
2281,0.2866184110426433,,BinaryNgDeviceOperation,0,6.31,0.513,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2139136.0,,BinaryNgDeviceOperation
2282,0.27851092850838705,,BinaryNgDeviceOperation,0,6.098,0.532,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2140160.0,,BinaryNgDeviceOperation
2283,0.2599015255929699,,BinaryNgDeviceOperation,0,5.653,0.534,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2141184.0,,BinaryNgDeviceOperation
2284,0.28645038031654474,,BinaryNgDeviceOperation,0,6.275,0.544,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2142208.0,,BinaryNgDeviceOperation
