Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
76.27,MatmulDeviceOperation (in0:width_sharded),856.20,7,Compute,30.76,53.89,44.64,9.87,52.02
4.66,LayerNormDeviceOperation (in0:width_sharded),52.30,6,Compute,,,,,
2.67,ReduceScatterDeviceOperation (in0:width_sharded),29.99,2,DM,,,,,
2.25,BinaryNgDeviceOperation (in0:width_sharded),25.26,5,Compute,,,,,
2.22,AllGatherDeviceOperation (in0:dram_interleaved),24.90,2,DM,,,,,
1.47,AllGatherAsyncDeviceOperation (in0:dram_interleaved),16.50,1,Other,,,,,
1.35,SdpaDecodeDeviceOperation (in0:height_sharded),15.14,1,Compute,,,,,
1.28,EmbeddingsDeviceOperation (in0:dram_interleaved),14.33,3,Compute,,,,,
1.21,ShardedToInterleavedDeviceOperation (in0:width_sharded),13.59,3,DM,,,,,
1.04,UnaryDeviceOperation (in0:width_sharded),11.64,1,Compute,,,,,
0.83,LayerNormDeviceOperation (in0:l1_interleaved),9.33,2,Compute,,,,,
0.75,ReshardDeviceOperation (in0:width_sharded),8.39,4,DM,,,,,
0.74,TransposeDeviceOperation (in0:dram_interleaved),8.30,2,TM,,,,,
0.67,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),7.56,2,DM,,,,,
0.54,InterleavedToShardedDeviceOperation (in0:dram_interleaved),6.08,4,DM,,,,,
0.49,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),5.52,2,Other,,,,,
0.47,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),5.24,1,TM,,,,,
0.41,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),4.62,1,Other,,,,,
0.27,ShardedToInterleavedDeviceOperation (in0:height_sharded),2.98,2,DM,,,,,
0.25,InterleavedToShardedDeviceOperation (in0:l1_interleaved),2.84,2,DM,,,,,
0.16,PlusOneDeviceOperation (in0:dram_interleaved),1.84,2,Other,,,,,
