Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
71.54,MatmulDeviceOperation (in0:dram_interleaved),30255.28,72,Compute,4.15,7.13,5.04,1.16,4.54
15.62,LayerNormDeviceOperation (in0:dram_interleaved),6604.94,48,Compute,,,,,
10.14,SdpaDecodeDeviceOperation (in0:height_sharded),4290.05,12,Compute,,,,,
0.70,BinaryNgDeviceOperation (in0:dram_interleaved),295.75,48,Compute,,,,,
0.40,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),167.06,12,Other,,,,,
0.35,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),147.59,24,DM,,,,,
0.33,UnaryDeviceOperation (in0:dram_interleaved),141.30,24,Compute,,,,,
0.29,LayerNormDeviceOperation (in0:l1_interleaved),124.27,24,Compute,,,,,
0.16,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),67.26,12,TM,,,,,
0.14,BinaryNgDeviceOperation (in0:height_sharded),57.92,12,Compute,,,,,
0.09,ShardedToInterleavedDeviceOperation (in0:height_sharded),39.21,24,DM,,,,,
0.09,InterleavedToShardedDeviceOperation (in0:l1_interleaved),36.57,24,DM,,,,,
0.06,CopyDeviceOperation (in0:dram_interleaved),26.40,12,DM,,,,,
0.04,ShardedToInterleavedDeviceOperation (in0:width_sharded),18.79,12,DM,,,,,
0.04,InterleavedToShardedDeviceOperation (in0:dram_interleaved),17.76,12,DM,,,,,
