csv,activation,method,degree,segments,precision,bf16_maxulp,runtime_us,compiles,range
atan_p5_s3_uniform_any_ulp.csv,atan,poly,5,3,fp32,78093.00,3.67,1,[-1.5707963267948966,1.5707963267948966]
atan_p6_s2_uniform_any_ulp.csv,atan,poly,6,2,fp32,78093.00,3.19,1,[-1.5707963267948966,1.5707963267948966]
atan_p7_s1_uniform_any_ulp.csv,atan,poly,7,1,fp32,26783.00,3.08,1,[-1.5707963267948966,1.5707963267948966]
atan_p8_s1_uniform_any_ulp.csv,atan,poly,8,1,fp32,26783.00,3.05,1,[-1.5707963267948966,1.5707963267948966]
atan_p9_s1_uniform_any_ulp.csv,atan,poly,9,1,fp32,4651.00,3.16,1,[-1.5707963267948966,1.5707963267948966]
atan_p9_s4_uniform_any_ulp.csv,atan,poly,9,4,fp32,27.00,5.46,1,[-1.5707963267948966,1.5707963267948966]
atanh_n10d4_s1_uniform_rational_ulp.csv,atanh,rational,10d4,1,fp32,30334.00,3.53,1,[-0.999,0.999]
atanh_n11d2_s1_uniform_rational_ulp.csv,atanh,rational,11d2,1,fp32,138010.00,3.51,1,[-0.999,0.999]
atanh_n12d1_s1_uniform_rational_ulp.csv,atanh,rational,12d1,1,fp32,1765720.00,3.41,1,[-0.999,0.999]
atanh_n13d1_s1_uniform_rational_ulp.csv,atanh,rational,13d1,1,fp32,1444122.00,3.53,1,[-0.999,0.999]
atanh_n14d2_s1_uniform_rational_ulp.csv,atanh,rational,14d2,1,fp32,95929.00,3.65,1,[-0.999,0.999]
atanh_n2d2_s1_uniform_rational_ulp.csv,atanh,rational,2d2,1,fp32,3471885.00,3.12,1,[-0.999,0.999]
atanh_n4d1_s1_uniform_rational_ulp.csv,atanh,rational,4d1,1,fp32,5492480.00,3.10,1,[-0.999,0.999]
atanh_n5d1_s1_uniform_rational_ulp.csv,atanh,rational,5d1,1,fp32,3788578.00,3.18,1,[-0.999,0.999]
atanh_n5d5_s1_uniform_rational_ulp.csv,atanh,rational,5d5,1,fp32,140404.00,3.32,1,[-0.999,0.999]
atanh_n6d4_s1_uniform_rational_ulp.csv,atanh,rational,6d4,1,fp32,140404.00,3.35,1,[-0.999,0.999]
atanh_n7d2_s1_uniform_rational_ulp.csv,atanh,rational,7d2,1,fp32,328329.00,3.32,1,[-0.999,0.999]
atanh_n7d6_s1_uniform_rational_max.csv,atanh,rational,7d6,1,fp32,34601.00,3.54,1,[-0.999,0.999]
atanh_n8d2_s1_uniform_rational_ulp.csv,atanh,rational,8d2,1,fp32,328329.00,3.34,1,[-0.999,0.999]
atanh_n8d6_s1_uniform_rational_ulp.csv,atanh,rational,8d6,1,fp32,34601.00,3.53,1,[-0.999,0.999]
atanh_n9d2_s1_uniform_rational_ulp.csv,atanh,rational,9d2,1,fp32,205525.00,3.41,1,[-0.999,0.999]
atanh_n9d6_s1_uniform_rational_ulp.csv,atanh,rational,9d6,1,fp32,85899.00,3.64,1,[-0.999,0.999]
atanh_p10_s2_uniform_any_ulp.csv,atanh,poly,10,2,fp32,2204356.00,3.63,1,[-0.999,0.999]
atanh_p13_s1_uniform_any_ulp.csv,atanh,poly,13,1,fp32,1784263.00,3.27,1,[-0.999,0.999]
atanh_p1_s32_uniform_any_ulp.csv,atanh,poly,1,32,fp32,2529743.00,16.94,1,[-0.999,0.999]
atanh_p2_s16_uniform_any_ulp.csv,atanh,poly,2,16,fp32,2091442.00,10.66,1,[-0.999,0.999]
atanh_p2_s32_chebyshev_any_ulp.csv,atanh,poly,2,32,fp32,3788866.00,15.57,1,[-0.999,0.999]
atanh_p2_s8_uniform_any_ulp.csv,atanh,poly,2,8,fp32,2982112.00,5.69,1,[-0.999,0.999]
atanh_p3_s32_chebyshev_any_ulp.csv,atanh,poly,3,32,fp32,1278779.00,18.93,1,[-0.999,0.999]
atanh_p3_s8_uniform_any_ulp.csv,atanh,poly,3,8,fp32,2101130.00,6.63,1,[-0.999,0.999]
atanh_p4_s32_chebyshev_any_mae.csv,atanh,poly,4,32,fp32,1278779.00,18.94,1,[-0.999,0.999]
atanh_p4_s8_uniform_any_ulp.csv,atanh,poly,4,8,fp32,1565466.00,7.16,1,[-0.999,0.999]
atanh_p5_s3_uniform_any_ulp.csv,atanh,poly,5,3,fp32,3789445.00,3.76,1,[-0.999,0.999]
atanh_p6_s2_uniform_any_ulp.csv,atanh,poly,6,2,fp32,3789445.00,3.21,1,[-0.999,0.999]
atanh_p7_s1_uniform_any_ulp.csv,atanh,poly,7,1,fp32,2827165.00,3.05,1,[-0.999,0.999]
atanh_p8_s1_uniform_any_ulp.csv,atanh,poly,8,1,fp32,2827165.00,3.05,1,[-0.999,0.999]
atanh_p9_s1_uniform_any_ulp.csv,atanh,poly,9,1,fp32,2204349.00,3.14,1,[-0.999,0.999]
cbrt_n10d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d1,1,fp32,17357728.88,4.10,1,[-100.0,100.0]
cbrt_n10d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d3,1,fp32,18707345.62,4.43,1,[-100.0,100.0]
cbrt_n10d5_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d5,1,fp32,19844761.50,4.74,1,[-100.0,100.0]
cbrt_n11d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d1,1,fp32,20474394.00,4.27,1,[-100.0,100.0]
cbrt_n11d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d3,1,fp32,20009650.75,4.58,1,[-100.0,100.0]
cbrt_n11d5_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d5,1,fp32,23573579.50,4.89,1,[-100.0,100.0]
cbrt_n12d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,12d2,1,fp32,18170721.25,4.58,1,[-100.0,100.0]
cbrt_n12d4_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,12d4,1,fp32,21872021.00,4.90,1,[-100.0,100.0]
cbrt_n13d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,13d2,1,fp32,17656806.00,4.75,1,[-100.0,100.0]
cbrt_n14d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,14d1,1,fp32,20183420.25,4.75,1,[-100.0,100.0]
cbrt_n15d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,15d1,1,fp32,16777212.00,4.91,1,[-100.0,100.0]
cbrt_n2d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,2d1,1,fp32,19034517.50,3.18,1,[-100.0,100.0]
cbrt_n3d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,3d1,1,fp32,23970427.50,3.27,1,[-100.0,100.0]
cbrt_n3d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,3d3,1,fp32,23406205.50,3.46,1,[-100.0,100.0]
cbrt_n4d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,4d2,1,fp32,25578361.00,3.46,1,[-100.0,100.0]
cbrt_n4d4_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,4d4,1,fp32,25100227.00,3.70,1,[-100.0,100.0]
cbrt_n5d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d2,1,fp32,19200280.75,3.60,1,[-100.0,100.0]
cbrt_n5d4_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d4,1,fp32,21847922.50,3.82,1,[-100.0,100.0]
cbrt_n6d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d1,1,fp32,17982940.00,3.58,1,[-100.0,100.0]
cbrt_n6d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d3,1,fp32,19875760.50,3.82,1,[-100.0,100.0]
cbrt_n6d5_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d5,1,fp32,20837856.75,4.12,1,[-100.0,100.0]
cbrt_n7d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d1,1,fp32,21193620.00,3.70,1,[-100.0,100.0]
cbrt_n7d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d3,1,fp32,23658234.50,3.95,1,[-100.0,100.0]
cbrt_n7d5_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d5,1,fp32,20925530.50,4.26,1,[-100.0,100.0]
cbrt_n7d7_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d7,1,fp32,21358093.00,4.58,1,[-100.0,100.0]
cbrt_n8d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d2,1,fp32,21819923.00,3.96,1,[-100.0,100.0]
cbrt_n8d4_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d4,1,fp32,23927434.50,4.27,1,[-100.0,100.0]
cbrt_n8d6_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d6,1,fp32,22702066.50,4.47,1,[-100.0,100.0]
cbrt_n8d8_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d8,1,fp32,21861989.00,4.91,1,[-100.0,100.0]
cbrt_n9d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d2,1,fp32,18456664.00,4.12,1,[-100.0,100.0]
cbrt_n9d4_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d4,1,fp32,19423233.00,4.43,1,[-100.0,100.0]
cbrt_n9d6_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d6,1,fp32,20945930.25,4.74,1,[-100.0,100.0]
cbrt_p10_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,10,16,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p10_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,10,3,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p12_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,12,1,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p12_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,12,4,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p13_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,13,2,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p13_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,13,8,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p14_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,14,32,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p1_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,1,16,fp32,62751.00,4.89,1,[-100.0,100.0]
cbrt_p1_s3_uniform_any_mae.csv,cbrt,cbrt,1,3,fp32,14036.00,6.33,1,[-100.0,100.0]
cbrt_p2_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,2,16,fp32,5686.00,5.06,1,[-100.0,100.0]
cbrt_p2_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,2,32,fp32,5686.00,5.07,1,[-100.0,100.0]
cbrt_p2_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,2,8,fp32,5686.00,5.06,1,[-100.0,100.0]
cbrt_p3_s2_uniform_any_max.csv,cbrt,cbrt,3,2,fp32,1231.00,6.17,1,[-100.0,100.0]
cbrt_p3_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,3,4,fp32,695.00,5.24,1,[-100.0,100.0]
cbrt_p4_s1_uniform_fpminimax_ulp.csv,cbrt,exponent_alu_pow,4,1,fp32,85.00,5.52,1,[-100.0,100.0]
cbrt_p4_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,4,4,fp32,85.00,5.51,1,[-100.0,100.0]
cbrt_p5_s1_uniform_fpminimax_ulp.csv,cbrt,exponent_alu_pow,5,1,fp32,13.00,5.69,1,[-100.0,100.0]
cbrt_p5_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,5,4,fp32,13.00,5.69,1,[-100.0,100.0]
cbrt_p6_s1_uniform_fpminimax_ulp.csv,cbrt,exponent_alu_pow,6,1,fp32,3.00,5.85,1,[-100.0,100.0]
cbrt_p6_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,6,4,fp32,3.00,5.84,1,[-100.0,100.0]
cbrt_p7_s1_uniform_fpminimax_ulp.csv,cbrt,exponent_alu_pow,7,1,fp32,3.50,6.01,1,[-100.0,100.0]
cbrt_p7_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,7,4,fp32,3.50,6.01,1,[-100.0,100.0]
cbrt_p8_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,8,2,fp32,5.00,6.17,1,[-100.0,100.0]
cbrt_p8_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,8,8,fp32,5.00,6.17,1,[-100.0,100.0]
cbrt_p9_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,9,32,fp32,10.50,6.34,1,[-100.0,100.0]
celu_p10_s1_uniform_any_ulp.csv,celu,poly,10,1,fp32,9437231.62,1.89,1,[-10.0,10.0]
celu_p11_s1_uniform_any_ulp.csv,celu,poly,11,1,fp32,9437231.62,1.89,1,[-10.0,10.0]
celu_p12_s1_uniform_any_ulp.csv,celu,poly,12,1,fp32,9437231.62,1.89,1,[-10.0,10.0]
celu_p13_s8_chebyshev_any_mae.csv,celu,poly,13,8,fp32,3345.69,5.77,1,[-10.0,10.0]
celu_p14_s2_uniform_any_ulp.csv,celu,poly,14,2,fp32,188.38,3.62,1,[-10.0,10.0]
celu_p1_s1_uniform_any_ulp.csv,celu,poly,1,1,fp32,9437231.62,1.87,1,[-10.0,10.0]
celu_p1_s4_uniform_any_ulp.csv,celu,poly,1,4,fp32,696292.00,3.24,1,[-10.0,10.0]
celu_p2_s2_uniform_any_ulp.csv,celu,poly,2,2,fp32,495053.06,3.04,1,[-10.0,10.0]
celu_p2_s8_uniform_any_ulp.csv,celu,poly,2,8,fp32,87408.56,4.59,1,[-10.0,10.0]
celu_p3_s32_uniform_any_max.csv,celu,poly,3,32,fp32,878.75,14.76,1,[-10.0,10.0]
celu_p3_s8_uniform_any_ulp.csv,celu,poly,3,8,fp32,12706.06,4.84,1,[-10.0,10.0]
celu_p4_s32_uniform_any_ulp.csv,celu,poly,4,32,fp32,878.75,14.86,1,[-10.0,10.0]
celu_p5_s16_uniform_any_ulp.csv,celu,poly,5,16,fp32,722.19,8.93,1,[-10.0,10.0]
celu_p5_s4_uniform_any_ulp.csv,celu,poly,5,4,fp32,3508.81,3.47,1,[-10.0,10.0]
celu_p6_s2_uniform_any_ulp.csv,celu,poly,6,2,fp32,8689.75,3.18,1,[-10.0,10.0]
celu_p7_s1_uniform_any_ulp.csv,celu,poly,7,1,fp32,9437231.62,1.84,1,[-10.0,10.0]
celu_p7_s8_uniform_any_ulp.csv,celu,poly,7,8,fp32,3242.69,5.50,1,[-10.0,10.0]
celu_p8_s4_uniform_any_ulp.csv,celu,poly,8,4,fp32,3508.81,3.68,1,[-10.0,10.0]
celu_p9_s4_uniform_any_ulp.csv,celu,poly,9,4,fp32,3508.81,3.68,1,[-10.0,10.0]
cos_n10d2_s2_uniform_rational_ulp.csv,cos,trig,10d2,2,fp32,1.50,7.33,1,[-3.141592653589793,3.141592653589793]
cos_n10d4_s2_uniform_rational_ulp.csv,cos,trig,10d4,2,fp32,2.00,8.00,1,[-3.141592653589793,3.141592653589793]
cos_n10d6_s2_uniform_rational_ulp.csv,cos,trig,10d6,2,fp32,2.00,8.66,1,[-3.141592653589793,3.141592653589793]
cos_n11d2_s1_uniform_rational_ulp.csv,cos,trig,11d2,1,fp32,1.08,5.19,1,[-3.141592653589793,3.141592653589793]
cos_n11d4_s1_uniform_rational_ulp.csv,cos,trig,11d4,1,fp32,1.50,5.57,1,[-3.141592653589793,3.141592653589793]
cos_n12d1_s1_uniform_rational_ulp.csv,cos,trig,12d1,1,fp32,1.12,5.34,1,[-3.141592653589793,3.141592653589793]
cos_n12d3_s1_uniform_rational_ulp.csv,cos,trig,12d3,1,fp32,1.50,5.57,1,[-3.141592653589793,3.141592653589793]
cos_n13d1_s1_uniform_rational_ulp.csv,cos,trig,13d1,1,fp32,2.00,5.51,1,[-3.141592653589793,3.141592653589793]
cos_n13d3_s1_uniform_rational_ulp.csv,cos,trig,13d3,1,fp32,2.00,5.73,1,[-3.141592653589793,3.141592653589793]
cos_n14d2_s1_uniform_rational_ulp.csv,cos,trig,14d2,1,fp32,2.00,5.66,1,[-3.141592653589793,3.141592653589793]
cos_n1d1_s1_uniform_rational_ulp.csv,cos,trig,1d1,1,fp32,8388608.00,3.60,1,[-3.141592653589793,3.141592653589793]
cos_n2d2_s1_uniform_rational_ulp.csv,cos,trig,2d2,1,fp32,8388608.00,3.50,1,[-3.141592653589793,3.141592653589793]
cos_n3d2_s1_uniform_rational_ulp.csv,cos,trig,3d2,1,fp32,1008297.50,3.96,1,[-3.141592653589793,3.141592653589793]
cos_n4d1_s2_uniform_rational_ulp.csv,cos,trig,4d1,2,fp32,518.00,5.24,1,[-3.141592653589793,3.141592653589793]
cos_n4d3_s2_uniform_rational_ulp.csv,cos,trig,4d3,2,fp32,12.50,5.90,1,[-3.141592653589793,3.141592653589793]
cos_n5d1_s2_uniform_rational_ulp.csv,cos,trig,5d1,2,fp32,21.50,5.57,1,[-3.141592653589793,3.141592653589793]
cos_n5d3_s2_uniform_rational_ulp.csv,cos,trig,5d3,2,fp32,1.50,6.01,1,[-3.141592653589793,3.141592653589793]
cos_n5d4_s2_uniform_rational_ulp.csv,cos,trig,5d4,2,fp32,1.50,6.34,1,[-3.141592653589793,3.141592653589793]
cos_n6d1_s1_uniform_rational_ulp.csv,cos,trig,6d1,1,fp32,1333.00,4.16,1,[-3.141592653589793,3.141592653589793]
cos_n6d3_s1_uniform_rational_ulp.csv,cos,trig,6d3,1,fp32,72.00,4.49,1,[-3.141592653589793,3.141592653589793]
cos_n6d5_s1_uniform_rational_ulp.csv,cos,trig,6d5,1,fp32,17.50,4.87,1,[-3.141592653589793,3.141592653589793]
cos_n7d1_s1_uniform_rational_ulp.csv,cos,trig,7d1,1,fp32,251.50,4.53,1,[-3.141592653589793,3.141592653589793]
cos_n7d3_s1_uniform_rational_ulp.csv,cos,trig,7d3,1,fp32,3.00,4.85,1,[-3.141592653589793,3.141592653589793]
cos_n7d5_s1_uniform_rational_ulp.csv,cos,trig,7d5,1,fp32,2.00,5.08,1,[-3.141592653589793,3.141592653589793]
cos_n7d7_s1_uniform_rational_ulp.csv,cos,trig,7d7,1,fp32,5.00,5.63,1,[-3.141592653589793,3.141592653589793]
cos_n8d2_s1_uniform_rational_ulp.csv,cos,trig,8d2,1,fp32,8.00,4.64,1,[-3.141592653589793,3.141592653589793]
cos_n8d4_s1_uniform_rational_ulp.csv,cos,trig,8d4,1,fp32,1.50,4.97,1,[-3.141592653589793,3.141592653589793]
cos_n8d6_s1_uniform_rational_ulp.csv,cos,trig,8d6,1,fp32,1.50,5.41,1,[-3.141592653589793,3.141592653589793]
cos_n8d7_s2_uniform_rational_ulp.csv,cos,trig,8d7,2,fp32,2.00,8.34,1,[-3.141592653589793,3.141592653589793]
cos_n9d1_s2_uniform_rational_ulp.csv,cos,trig,9d1,2,fp32,2.25,6.89,1,[-3.141592653589793,3.141592653589793]
cos_n9d3_s2_uniform_rational_ulp.csv,cos,trig,9d3,2,fp32,1.50,7.34,1,[-3.141592653589793,3.141592653589793]
cos_n9d5_s2_uniform_rational_ulp.csv,cos,trig,9d5,2,fp32,89729.00,7.99,1,[-3.141592653589793,3.141592653589793]
cos_n9d7_s2_uniform_rational_ulp.csv,cos,trig,9d7,2,fp32,2.00,8.71,1,[-3.141592653589793,3.141592653589793]
cos_p11_s2_uniform_any_ulp.csv,cos,trig,11,2,fp32,4.26,5.00,1,[-3.141592653589793,3.141592653589793]
cos_p1_s16_uniform_any_ulp.csv,cos,trig,1,16,fp32,20245.00,11.73,1,[-3.141592653589793,3.141592653589793]
cos_p1_s3_uniform_any_ulp.csv,cos,trig,1,3,fp32,8388608.00,3.96,1,[-3.141592653589793,3.141592653589793]
cos_p2_s1_uniform_any_ulp.csv,cos,trig,2,1,fp32,8388608.00,3.31,1,[-3.141592653589793,3.141592653589793]
cos_p2_s4_uniform_any_ulp.csv,cos,trig,2,4,fp32,5931641.50,4.96,1,[-3.141592653589793,3.141592653589793]
cos_p3_s2_uniform_any_ulp.csv,cos,trig,3,2,fp32,8388608.00,3.58,1,[-3.141592653589793,3.141592653589793]
cos_p3_s8_uniform_any_max.csv,cos,trig,3,8,fp32,6782.50,9.07,1,[-3.141592653589793,3.141592653589793]
cos_p4_s2_uniform_any_ulp.csv,cos,trig,4,2,fp32,31084.00,3.88,1,[-3.141592653589793,3.141592653589793]
cos_p4_s8_uniform_any_mae.csv,cos,trig,4,8,fp32,6782.50,8.86,1,[-3.141592653589793,3.141592653589793]
cos_p5_s2_uniform_any_ulp.csv,cos,trig,5,2,fp32,31084.00,3.87,1,[-3.141592653589793,3.141592653589793]
cos_p6_s1_uniform_any_ulp.csv,cos,trig,6,1,fp32,694.00,3.51,1,[-3.141592653589793,3.141592653589793]
cos_p6_s3_uniform_any_ulp.csv,cos,trig,6,3,fp32,18.50,5.88,1,[-3.141592653589793,3.141592653589793]
cos_p7_s2_uniform_any_ulp.csv,cos,trig,7,2,fp32,4.26,5.00,1,[-3.141592653589793,3.141592653589793]
cos_p8_s2_uniform_any_ulp.csv,cos,trig,8,2,fp32,4.26,5.01,1,[-3.141592653589793,3.141592653589793]
cos_p9_s2_uniform_any_ulp.csv,cos,trig,9,2,fp32,4.26,5.01,1,[-3.141592653589793,3.141592653589793]
cosh_n10d2_s1_uniform_rational_ulp.csv,cosh,rational,10d2,1,fp32,6348.00,3.86,1,[-10.0,10.0]
cosh_n10d4_s1_uniform_rational_ulp.csv,cosh,rational,10d4,1,fp32,385.00,3.99,1,[-10.0,10.0]
cosh_n10d6_s1_uniform_rational_ulp.csv,cosh,rational,10d6,1,fp32,30.00,4.17,1,[-10.0,10.0]
cosh_n11d2_s1_uniform_rational_ulp.csv,cosh,rational,11d2,1,fp32,6348.00,3.97,1,[-10.0,10.0]
cosh_n11d4_s1_uniform_rational_ulp.csv,cosh,rational,11d4,1,fp32,385.00,4.09,1,[-10.0,10.0]
cosh_n12d11_s1_uniform_rational_ulp.csv,cosh,rational,12d11,1,fp32,6.00,4.64,1,[-10.0,10.0]
cosh_n12d2_s2_uniform_rational_ulp.csv,cosh,rational,12d2,2,fp32,5.00,7.05,1,[-10.0,10.0]
cosh_n12d4_s2_uniform_rational_ulp.csv,cosh,rational,12d4,2,fp32,5.00,7.72,1,[-10.0,10.0]
cosh_n13d1_s2_uniform_rational_ulp.csv,cosh,rational,13d1,2,fp32,5.00,7.26,1,[-10.0,10.0]
cosh_n13d3_s2_uniform_rational_ulp.csv,cosh,rational,13d3,2,fp32,10.00,7.70,1,[-10.0,10.0]
cosh_n14d2_s1_uniform_rational_ulp.csv,cosh,rational,14d2,1,fp32,34.00,4.37,1,[-10.0,10.0]
cosh_n15d14_s1_uniform_rational_ulp.csv,cosh,rational,15d14,1,fp32,5.00,5.34,1,[-10.0,10.0]
cosh_n1d1_s2_uniform_rational_ulp.csv,cosh,rational,1d1,2,fp32,8128570.62,3.53,1,[-10.0,10.0]
cosh_n2d2_s2_uniform_rational_ulp.csv,cosh,rational,2d2,2,fp32,2427112.00,4.05,1,[-10.0,10.0]
cosh_n3d2_s2_uniform_rational_ulp.csv,cosh,rational,3d2,2,fp32,734260.00,4.32,1,[-10.0,10.0]
cosh_n4d1_s2_uniform_rational_ulp.csv,cosh,rational,4d1,2,fp32,1092452.00,4.31,1,[-10.0,10.0]
cosh_n4d3_s2_uniform_rational_ulp.csv,cosh,rational,4d3,2,fp32,10159.00,4.96,1,[-10.0,10.0]
cosh_n5d1_s2_uniform_rational_ulp.csv,cosh,rational,5d1,2,fp32,324529.00,4.63,1,[-10.0,10.0]
cosh_n5d3_s2_uniform_rational_ulp.csv,cosh,rational,5d3,2,fp32,8724.00,5.28,1,[-10.0,10.0]
cosh_n5d5_s1_uniform_rational_ulp.csv,cosh,rational,5d5,1,fp32,823266.00,3.95,1,[-10.0,10.0]
cosh_n6d2_s1_uniform_rational_ulp.csv,cosh,rational,6d2,1,fp32,524392.00,3.45,1,[-10.0,10.0]
cosh_n6d4_s1_uniform_rational_ulp.csv,cosh,rational,6d4,1,fp32,77209.00,3.57,1,[-10.0,10.0]
cosh_n6d6_s1_uniform_rational_ulp.csv,cosh,rational,6d6,1,fp32,11988.00,3.69,1,[-10.0,10.0]
cosh_n7d2_s1_uniform_rational_ulp.csv,cosh,rational,7d2,1,fp32,524390.00,3.54,1,[-10.0,10.0]
cosh_n7d4_s1_uniform_rational_ulp.csv,cosh,rational,7d4,1,fp32,77215.00,3.66,1,[-10.0,10.0]
cosh_n7d6_s1_uniform_rational_ulp.csv,cosh,rational,7d6,1,fp32,12000.00,3.80,1,[-10.0,10.0]
cosh_n8d1_s1_uniform_rational_ulp.csv,cosh,rational,8d1,1,fp32,905870.00,3.53,1,[-10.0,10.0]
cosh_n8d3_s1_uniform_rational_ulp.csv,cosh,rational,8d3,1,fp32,64738.00,3.65,1,[-10.0,10.0]
cosh_n8d5_s1_uniform_rational_ulp.csv,cosh,rational,8d5,1,fp32,5947.00,3.78,1,[-10.0,10.0]
cosh_n8d7_s1_uniform_rational_ulp.csv,cosh,rational,8d7,1,fp32,608.00,3.92,1,[-10.0,10.0]
cosh_n9d1_s1_uniform_rational_ulp.csv,cosh,rational,9d1,1,fp32,905873.00,3.96,1,[-10.0,10.0]
cosh_n9d3_s1_uniform_rational_ulp.csv,cosh,rational,9d3,1,fp32,810546.00,4.27,1,[-10.0,10.0]
cosh_n9d5_s1_uniform_rational_ulp.csv,cosh,rational,9d5,1,fp32,5951.00,4.57,1,[-10.0,10.0]
cosh_n9d7_s1_uniform_rational_ulp.csv,cosh,rational,9d7,1,fp32,606.00,4.91,1,[-10.0,10.0]
cosh_p10_s3_uniform_any_ulp.csv,cosh,poly,10,3,fp32,7756.00,5.41,1,[-10.0,10.0]
cosh_p13_s1_uniform_any_ulp.csv,cosh,poly,13,1,fp32,17960.00,3.36,1,[-10.0,10.0]
cosh_p14_s2_uniform_any_ulp.csv,cosh,poly,14,2,fp32,46.00,5.10,1,[-10.0,10.0]
cosh_p1_s2_uniform_any_ulp.csv,cosh,poly,1,2,fp32,11246711.88,2.94,1,[-10.0,10.0]
cosh_p1_s8_uniform_any_ulp.csv,cosh,poly,1,8,fp32,3901232.50,4.98,1,[-10.0,10.0]
cosh_p2_s32_uniform_any_ulp.csv,cosh,poly,2,32,fp32,14323.00,19.70,1,[-10.0,10.0]
cosh_p3_s16_uniform_any_max.csv,cosh,poly,3,16,fp32,5025.50,12.32,1,[-10.0,10.0]
cosh_p3_s32_uniform_any_ulp.csv,cosh,poly,3,32,fp32,5689.00,22.63,1,[-10.0,10.0]
cosh_p4_s16_uniform_any_ulp.csv,cosh,poly,4,16,fp32,4590.00,13.86,1,[-10.0,10.0]
cosh_p4_s3_uniform_any_ulp.csv,cosh,poly,4,3,fp32,6528924.00,3.77,1,[-10.0,10.0]
cosh_p5_s1_uniform_any_ulp.csv,cosh,poly,5,1,fp32,8863766.00,2.99,1,[-10.0,10.0]
cosh_p5_s8_uniform_any_ulp.csv,cosh,poly,5,8,fp32,2498.00,8.51,1,[-10.0,10.0]
cosh_p6_s3_uniform_any_ulp.csv,cosh,poly,6,3,fp32,1287682.00,4.32,1,[-10.0,10.0]
cosh_p7_s2_uniform_any_ulp.csv,cosh,poly,7,2,fp32,431027.00,3.69,1,[-10.0,10.0]
