Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
57.76,MatmulDeviceOperation (in0:width_sharded),2030.46,48,Compute,30.78,52.05,42.80,9.12,47.27
7.68,LayerNormDeviceOperation (in0:width_sharded),270.09,32,Compute,,,,,
6.67,ReduceScatterDeviceOperation (in0:width_sharded),234.41,16,DM,,,,,
5.94,BinaryNgDeviceOperation (in0:width_sharded),208.63,32,Compute,,,,,
5.53,AllGatherDeviceOperation (in0:dram_interleaved),194.39,16,DM,,,,,
4.76,SdpaDecodeDeviceOperation (in0:height_sharded),167.40,8,Compute,,,,,
2.58,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),90.59,16,TM,,,,,
1.70,LayerNormDeviceOperation (in0:l1_interleaved),59.72,16,Compute,,,,,
1.29,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),45.38,16,DM,,,,,
1.10,InterleavedToShardedDeviceOperation (in0:dram_interleaved),38.49,40,DM,,,,,
0.96,TransposeDeviceOperation (in0:dram_interleaved),33.66,16,TM,,,,,
0.90,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),31.66,16,Other,,,,,
0.82,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),28.90,8,Other,,,,,
0.64,ShardedToInterleavedDeviceOperation (in0:width_sharded),22.60,16,DM,,,,,
0.51,EmbeddingsDeviceOperation (in0:dram_interleaved),17.90,16,Compute,,,,,
0.39,SliceDeviceOperation (in0:dram_interleaved),13.67,8,TM,,,,,
0.28,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),9.94,8,TM,,,,,
0.26,ShardedToInterleavedDeviceOperation (in0:height_sharded),9.11,16,DM,,,,,
0.23,InterleavedToShardedDeviceOperation (in0:l1_interleaved),8.11,16,DM,,,,,
