Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
30.58,MatmulDeviceOperation (in0:dram_interleaved),386.51,6,Compute,3.49,10.98,7.16,2.55,6.44
26.15,SparseMatmulDeviceOperation (in0:dram_interleaved),330.46,1,Compute,27.77,27.77,27.77,,27.77
8.40,SparseMatmulDeviceOperation (in0:l1_interleaved),106.17,1,Compute,21.61,21.61,21.61,,21.61
6.25,LayerNormDeviceOperation (in0:dram_interleaved),79.01,2,Compute,,,,,
5.25,TransposeDeviceOperation (in0:l1_interleaved),66.39,3,TM,,,,,
4.32,UnaryDeviceOperation (in0:l1_interleaved),54.64,2,Compute,,,,,
3.71,LayerNormDeviceOperation (in0:width_sharded),46.86,6,Compute,,,,,
2.20,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),27.80,1,Other,,,,,
1.94,TopKDeviceOperation (in0:dram_interleaved),24.55,1,Other,,,,,
1.39,LayerNormDeviceOperation (in0:l1_interleaved),17.59,3,Compute,,,,,
0.93,BinaryNgDeviceOperation (in0:dram_interleaved),11.79,4,Compute,,,,,
0.86,PagedFusedUpdateCacheDeviceOperation (in0:dram_interleaved),10.86,1,Other,,,,,
0.86,BinaryNgDeviceOperation (in0:width_sharded),10.85,4,Compute,,,,,
0.71,SdpaDecodeDeviceOperation (in0:height_sharded),9.01,1,Compute,,,,,
0.63,BinaryNgDeviceOperation (in0:l1_interleaved),7.99,2,Compute,,,,,
0.59,InterleavedToShardedDeviceOperation (in0:dram_interleaved),7.51,9,DM,,,,,
0.56,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),7.13,4,TM,,,,,
0.51,SoftmaxDeviceOperation (in0:dram_interleaved),6.38,1,Compute,,,,,
0.50,TypecastDeviceOperation (in0:dram_interleaved),6.32,3,TM,,,,,
0.45,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),5.66,1,TM,,,,,
0.44,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),5.59,2,Other,,,,,
0.41,ShardedToInterleavedDeviceOperation (in0:width_sharded),5.15,4,DM,,,,,
0.38,FillPadDeviceOperation (in0:dram_interleaved),4.86,1,TM,,,,,
0.33,UnaryDeviceOperation (in0:dram_interleaved),4.13,2,Compute,,,,,
0.32,ReshapeViewDeviceOperation (in0:dram_interleaved),4.00,1,TM,,,,,
0.26,SliceDeviceOperation (in0:dram_interleaved),3.29,3,TM,,,,,
0.24,ScatterDeviceOperation (in0:dram_interleaved),3.01,1,Other,,,,,
0.22,ReduceDeviceOperation (in0:l1_interleaved),2.81,1,Compute,,,,,
0.21,SliceDeviceOperation (in0:l1_interleaved),2.60,2,TM,,,,,
0.17,ShardedToInterleavedDeviceOperation (in0:height_sharded),2.10,3,DM,,,,,
0.11,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.38,1,TM,,,,,
0.11,InterleavedToShardedDeviceOperation (in0:l1_interleaved),1.37,1,DM,,,,,
