Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
32.03,SparseMatmulDeviceOperation (in0:dram_interleaved),634.54,2,Compute,28.92,28.93,28.93,0.01,28.93
24.07,MatmulDeviceOperation (in0:dram_interleaved),476.86,5,Compute,3.41,11.02,5.72,3.26,4.66
15.10,LayerNormDeviceOperation (in0:dram_interleaved),299.11,7,Compute,,,,,
5.38,SparseMatmulDeviceOperation (in0:l1_interleaved),106.63,1,Compute,21.52,21.52,21.52,,21.52
3.39,TransposeDeviceOperation (in0:l1_interleaved),67.18,4,TM,,,,,
3.38,LayerNormDeviceOperation (in0:l1_interleaved),66.92,4,Compute,,,,,
3.03,RotaryEmbeddingHfDeviceOperation (in0:dram_interleaved),60.00,2,Other,,,,,
2.88,UnaryDeviceOperation (in0:l1_interleaved),57.05,4,Compute,,,,,
2.55,SdpaDecodeDeviceOperation (in0:height_sharded),50.60,1,Other,,,,,
1.31,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),26.03,1,Other,,,,,
1.24,TopKDeviceOperation (in0:dram_interleaved),24.63,1,Other,,,,,
1.03,BinaryNgDeviceOperation (in0:dram_interleaved),20.48,7,Compute,,,,,
0.56,TransposeDeviceOperation (in0:dram_interleaved),11.15,4,TM,,,,,
0.55,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),10.81,2,DM,,,,,
0.38,BinaryNgDeviceOperation (in0:l1_interleaved),7.52,2,Compute,,,,,
0.36,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),7.05,4,TM,,,,,
0.33,SliceDeviceOperation (in0:dram_interleaved),6.62,5,TM,,,,,
0.32,SoftmaxDeviceOperation (in0:dram_interleaved),6.38,1,Compute,,,,,
0.31,TypecastDeviceOperation (in0:dram_interleaved),6.16,3,TM,,,,,
0.29,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),5.66,1,TM,,,,,
0.24,FillPadDeviceOperation (in0:dram_interleaved),4.77,1,TM,,,,,
0.21,UnaryDeviceOperation (in0:dram_interleaved),4.21,2,Compute,,,,,
0.18,InterleavedToShardedDeviceOperation (in0:dram_interleaved),3.62,4,DM,,,,,
0.18,ReshapeViewDeviceOperation (in0:dram_interleaved),3.62,1,Other,,,,,
0.15,ScatterDeviceOperation (in0:dram_interleaved),3.04,1,Other,,,,,
0.15,ReduceDeviceOperation (in0:l1_interleaved),2.92,1,Compute,,,,,
0.14,ShardedToInterleavedDeviceOperation (in0:height_sharded),2.81,3,DM,,,,,
0.12,ShardedToInterleavedDeviceOperation (in0:width_sharded),2.39,1,DM,,,,,
0.12,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),2.30,1,TM,,,,,
