Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
39.42,MatmulDeviceOperation (in0:width_sharded),4488.82,100,Compute,40.58,51.12,47.81,3.58,48.67
10.43,SdpaDecodeDeviceOperation (in0:height_sharded),1187.10,20,Other,,,,,
9.90,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),1127.22,40,DM,,,,,
7.12,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),811.10,80,TM,,,,,
6.82,PermuteDeviceOperation (in0:dram_interleaved),776.42,120,TM,,,,,
4.42,ConcatDeviceOperation (in0:dram_interleaved),503.50,40,TM,,,,,
3.21,BinaryNgDeviceOperation (in0:dram_interleaved),364.94,120,Compute,,,,,
2.89,SliceDeviceOperation (in0:dram_interleaved),329.49,80,TM,,,,,
2.83,NLPCreateQKVHeadsDecodeDeviceOperation (in0:width_sharded),322.62,20,Other,,,,,
2.82,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),320.69,80,TM,,,,,
2.53,BinaryNgDeviceOperation (in0:width_sharded),287.87,60,Compute,,,,,
2.31,LayerNormDeviceOperation (in0:width_sharded),262.65,40,Compute,,,,,
1.40,UntilizeDeviceOperation (in0:dram_interleaved),159.61,40,TM,,,,,
0.86,InterleavedToShardedDeviceOperation (in0:dram_interleaved),97.44,80,DM,,,,,
0.84,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),95.25,20,TM,,,,,
0.72,EmbeddingsDeviceOperation (in0:dram_interleaved),81.71,34,Compute,,,,,
0.63,UnaryDeviceOperation (in0:dram_interleaved),72.17,40,Compute,,,,,
0.48,ShardedToInterleavedDeviceOperation (in0:height_sharded),54.86,40,DM,,,,,
0.24,ReshardDeviceOperation (in0:width_sharded),27.80,20,DM,,,,,
0.13,TypecastDeviceOperation (in0:dram_interleaved),15.00,17,TM,,,,,
