Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
49.87,MatmulDeviceOperation (in0:dram_interleaved),752.70,4,Compute,10.61,16.75,13.58,3.16,14.07
8.11,PermuteDeviceOperation (in0:dram_interleaved),122.44,6,TM,,,,,
7.98,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),120.46,1,TM,,,,,
6.12,BinaryNgDeviceOperation (in0:dram_interleaved),92.42,9,Compute,,,,,
5.85,LayerNormDeviceOperation (in0:dram_interleaved),88.32,2,Compute,,,,,
5.46,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),82.38,4,TM,,,,,
4.99,SliceDeviceOperation (in0:dram_interleaved),75.24,6,TM,,,,,
2.67,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),40.27,1,TM,,,,,
2.60,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),39.27,4,TM,,,,,
1.70,ConcatDeviceOperation (in0:dram_interleaved),25.63,2,TM,,,,,
1.25,SDPAOperation (in0:dram_interleaved),18.92,1,Compute,,,,,
1.20,UnaryDeviceOperation (in0:dram_interleaved),18.18,3,Compute,,,,,
0.84,UntilizeDeviceOperation (in0:dram_interleaved),12.74,2,TM,,,,,
0.75,TilizeDeviceOperation (in0:dram_interleaved),11.38,4,TM,,,,,
0.59,PagedFillCacheDeviceOperation (in0:dram_interleaved),8.87,2,Other,,,,,
