Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
53.70,MatmulDeviceOperation (in0:dram_interleaved),3024.07,15,Compute,3.33,4.45,3.99,0.49,4.00
7.87,LayerNormDeviceOperation (in0:dram_interleaved),443.12,10,Compute,,,,,
6.05,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),340.75,10,DM,,,,,
5.01,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),281.89,5,Other,,,,,
4.87,MatmulDeviceOperation (in0:width_sharded),274.38,5,Compute,12.14,12.83,12.45,0.33,12.44
4.53,SdpaDecodeDeviceOperation (in0:height_sharded),254.92,5,Other,,,,,
3.60,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),202.47,20,TM,,,,,
3.43,PermuteDeviceOperation (in0:dram_interleaved),192.90,30,TM,,,,,
2.80,BinaryNgDeviceOperation (in0:dram_interleaved),157.47,45,Compute,,,,,
2.20,ConcatDeviceOperation (in0:dram_interleaved),123.64,10,TM,,,,,
2.07,SliceDeviceOperation (in0:dram_interleaved),116.38,30,TM,,,,,
1.37,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),77.35,20,TM,,,,,
0.71,UntilizeDeviceOperation (in0:dram_interleaved),40.02,10,TM,,,,,
0.44,EmbeddingsDeviceOperation (in0:dram_interleaved),24.70,10,Compute,,,,,
0.42,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),23.39,5,TM,,,,,
0.32,UnaryDeviceOperation (in0:dram_interleaved),18.09,10,Compute,,,,,
0.30,InterleavedToShardedDeviceOperation (in0:dram_interleaved),17.05,15,DM,,,,,
0.26,ShardedToInterleavedDeviceOperation (in0:height_sharded),14.48,10,DM,,,,,
0.08,TypecastDeviceOperation (in0:dram_interleaved),4.36,5,TM,,,,,
