Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
63.05,MatmulDeviceOperation (in0:dram_interleaved),93225.03,16,Compute,10.97,17.42,14.05,3.04,14.54
10.40,PermuteDeviceOperation (in0:dram_interleaved),15379.05,24,TM,,,,,
6.64,SliceDeviceOperation (in0:dram_interleaved),9818.85,280,TM,,,,,
5.50,BinaryNgDeviceOperation (in0:dram_interleaved),8129.82,36,Compute,,,,,
3.66,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),5417.98,16,TM,,,,,
3.06,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),4530.52,16,TM,,,,,
1.99,ConcatDeviceOperation (in0:dram_interleaved),2942.15,8,TM,,,,,
1.28,SDPAOperation (in0:dram_interleaved),1887.06,4,Compute,,,,,
0.98,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),1444.05,4,TM,,,,,
0.92,UntilizeDeviceOperation (in0:dram_interleaved),1362.56,8,TM,,,,,
0.83,PagedFillCacheDeviceOperation (in0:dram_interleaved),1229.14,256,Other,,,,,
0.82,LayerNormDeviceOperation (in0:dram_interleaved),1209.56,8,Compute,,,,,
0.47,UnaryDeviceOperation (in0:dram_interleaved),688.55,8,Compute,,,,,
0.38,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),558.46,4,TM,,,,,
0.03,TilizeDeviceOperation (in0:dram_interleaved),37.67,16,TM,,,,,
