Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_FUSED_PREFILL_B32'.
Using operations until 'PERF_FUSED_PREFILL_B32_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                            Device   Device Time  Op-to-Op Gap  Cores  DRAM     DRAM %  FLOPs        FLOPs %  Math Fidelity
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 2142    0.4 %         LayerNormDeviceOperation                                 2       152 μs                  110                                                BF16, BF16 => BF16
 2143   13.6 %   SLOW  MatmulDeviceOperation b={32} x 128 x 3072 x 9216         2     5,033 μs          0 μs     96  31 GB/s   6.1 %  46.1 TFLOPs   17.4 %  HiFi2 BF16 x BF16 => BF16
 2144    1.0 %         NlpCreateHeadsDeviceOperation                            2       360 μs          1 μs    110                                                      BF16 => BF16
 2191    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2192    0.0 %         SliceDeviceOperation                                     2         5 μs          0 μs    110                                                      BF16 => BF16
 2193    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          0 μs    110                                                BF16, BF16 => BF16
 2194    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2195    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2196    0.0 %         SliceDeviceOperation                                     2         5 μs          0 μs    110                                                      BF16 => BF16
 2197    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2198    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2199    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2200    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2201    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2202    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2203    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2204    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2205    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2206    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2207    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2208    0.0 %         SliceDeviceOperation                                     2         5 μs          0 μs    110                                                      BF16 => BF16
 2209    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          0 μs    110                                                BF16, BF16 => BF16
 2210    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2211    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2212    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2213    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          1 μs    110                                                BF16, BF16 => BF16
 2214    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          1 μs    110                                                BF16, BF16 => BF16
 2215    0.0 %         SliceDeviceOperation                                     2         5 μs          0 μs    110                                                      BF16 => BF16
 2216    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2217    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2218    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          1 μs    110                                                BF16, BF16 => BF16
 2219    0.0 %         SliceDeviceOperation                                     2         6 μs          1 μs    110                                                      BF16 => BF16
 2220    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2221    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2222    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2223    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2224    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2225    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2226    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2227    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2228    0.0 %         SliceDeviceOperation                                     2         5 μs          0 μs    110                                                      BF16 => BF16
 2229    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          0 μs    110                                                BF16, BF16 => BF16
 2230    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2231    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2232    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2233    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2234    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          1 μs    110                                                BF16, BF16 => BF16
 2235    0.0 %         SliceDeviceOperation                                     2         5 μs          2 μs    110                                                      BF16 => BF16
 2236    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2237    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2238    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2239    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2240    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2241    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2242    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2243    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2244    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2245    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          1 μs    110                                                BF16, BF16 => BF16
 2246    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          2 μs    110                                                BF16, BF16 => BF16
 2247    0.0 %         SliceDeviceOperation                                     2         5 μs          2 μs    110                                                      BF16 => BF16
 2248    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2249    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          1 μs    110                                                BF16, BF16 => BF16
 2250    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2251    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2252    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2253    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2254    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2255    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2256    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2257    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2258    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2259    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2260    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2261    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2262    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2263    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2264    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2265    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2266    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2267    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2268    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2269    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2270    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2271    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2272    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2273    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2274    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2275    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2276    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2277    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          1 μs    110                                                BF16, BF16 => BF16
 2278    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          2 μs    110                                                BF16, BF16 => BF16
 2279    0.0 %         SliceDeviceOperation                                     2         5 μs          2 μs    110                                                      BF16 => BF16
 2280    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2281    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2282    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          1 μs    110                                                BF16, BF16 => BF16
 2283    0.0 %         SliceDeviceOperation                                     2         5 μs          2 μs    110                                                      BF16 => BF16
 2284    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2285    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2286    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2287    0.0 %         SliceDeviceOperation                                     2         6 μs          1 μs    110                                                      BF16 => BF16
 2288    0.0 %         SliceDeviceOperation                                     2         5 μs          0 μs    110                                                      BF16 => BF16
 2289    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2290    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2291    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2292    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2293    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          1 μs    110                                                BF16, BF16 => BF16
 2294    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          2 μs    110                                                BF16, BF16 => BF16
 2295    0.0 %         SliceDeviceOperation                                     2         5 μs          2 μs    110                                                      BF16 => BF16
 2296    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2297    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          1 μs    110                                                BF16, BF16 => BF16
 2298    0.0 %         PagedFillCacheDeviceOperation                            2         4 μs          2 μs    110                                                BF16, BF16 => BF16
 2299    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2300    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2301    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2302    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2303    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2304    0.0 %         SliceDeviceOperation                                     2         5 μs          1 μs    110                                                      BF16 => BF16
 2305    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2306    0.0 %         PagedFillCacheDeviceOperation                            2         5 μs          1 μs    110                                                BF16, BF16 => BF16
 2307    1.3 %         SDPAOperation                                            2       470 μs          1 μs    110                                                BF16, BF16 => BF16
 2308    0.4 %         NLPConcatHeadsDeviceOperation                            2       139 μs          0 μs    110                                                      BF16 => BF16
 2309    7.1 %   SLOW  MatmulDeviceOperation b={32} x 128 x 3072 x 3072         2     2,652 μs          0 μs     96  26 GB/s   5.1 %  29.2 TFLOPs   11.0 %  HiFi2 BF16 x BF16 => BF16
 2310    0.5 %         BinaryNgDeviceOperation                                  2       181 μs          1 μs    110                                                BF16, BF16 => BF16
 2311    0.4 %         LayerNormDeviceOperation                                 2       152 μs          0 μs    110                                                BF16, BF16 => BF16
 2312   23.6 %   SLOW  MatmulDeviceOperation b={32} x 128 x 3072 x 16384        2     8,757 μs          0 μs    103  30 GB/s   5.8 %  47.1 TFLOPs   16.5 %  HiFi2 BF16 x BF16 => BF16
 2313    0.9 %         SliceDeviceOperation                                     2       346 μs          1 μs    110                                                      BF16 => BF16
 2314    0.9 %         SliceDeviceOperation                                     2       349 μs          1 μs    110                                                      BF16 => BF16
 2315    1.4 %         BinaryNgDeviceOperation                                  2       512 μs          1 μs    110                                                BF16, BF16 => BF16
 2316   18.6 %   SLOW  MatmulDeviceOperation b={32} x 128 x 8192 x 3072         2     6,884 μs          0 μs     96  21 GB/s   4.0 %  29.9 TFLOPs   11.3 %  HiFi2 BF16 x BF16 => BF16
 2317    0.5 %         BinaryNgDeviceOperation                                  2       178 μs          1 μs    110                                                BF16, BF16 => BF16
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       100.0 %         176 device ops, 0 host ops, 0 signposts                       36,968 μs        131 μs         17 GB/s   3.3 %

💡 Advice 💡
============

Matmul Optimization
-------------------
 2143   13.6 %   SLOW  MatmulDeviceOperation b={32} x 128 x 3072 x 9216         2     5,033 μs          0 μs     96  31 GB/s   6.1 %  46.1 TFLOPs   17.4 %  HiFi2 BF16 x BF16 => BF16
- If possible place input 0 in L1 (currently in DEV_2_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 2x3 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 2309    7.1 %   SLOW  MatmulDeviceOperation b={32} x 128 x 3072 x 3072         2     2,652 μs          0 μs     96  26 GB/s   5.1 %  29.2 TFLOPs   11.0 %  HiFi2 BF16 x BF16 => BF16
- If possible place input 0 in L1 (currently in DEV_6_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 4x1 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 2312   23.6 %   SLOW  MatmulDeviceOperation b={32} x 128 x 3072 x 16384        2     8,757 μs          0 μs    103  30 GB/s   5.8 %  47.1 TFLOPs   16.5 %  HiFi2 BF16 x BF16 => BF16
- If possible place input 0 in L1 (currently in DEV_2_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 1x5 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 2316   18.6 %   SLOW  MatmulDeviceOperation b={32} x 128 x 8192 x 3072         2     6,884 μs          0 μs     96  21 GB/s   4.0 %  29.9 TFLOPs   11.3 %  HiFi2 BF16 x BF16 => BF16
- If possible place input 0 in L1 (currently in DEV_2_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 4x1 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy
