Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
63.10,MatmulDeviceOperation (in0:dram_interleaved),23325.91,4,Compute,10.98,17.36,14.04,3.38,14.53
10.41,PermuteDeviceOperation (in0:dram_interleaved),3848.37,6,TM,,,,,
6.61,SliceDeviceOperation (in0:dram_interleaved),2443.07,70,TM,,,,,
5.49,BinaryNgDeviceOperation (in0:dram_interleaved),2031.22,9,Compute,,,,,
3.66,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),1353.93,4,TM,,,,,
3.08,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),1137.38,4,TM,,,,,
1.99,ConcatDeviceOperation (in0:dram_interleaved),737.05,2,TM,,,,,
1.27,SDPAOperation (in0:dram_interleaved),470.07,1,Compute,,,,,
0.97,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),359.61,1,TM,,,,,
0.90,UntilizeDeviceOperation (in0:dram_interleaved),334.15,2,TM,,,,,
0.82,PagedFillCacheDeviceOperation (in0:dram_interleaved),304.78,64,Other,,,,,
0.82,LayerNormDeviceOperation (in0:dram_interleaved),304.64,2,Compute,,,,,
0.46,UnaryDeviceOperation (in0:dram_interleaved),170.74,2,Compute,,,,,
0.38,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),139.44,1,TM,,,,,
0.02,TilizeDeviceOperation (in0:dram_interleaved),7.68,4,TM,,,,,
