Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
82.90,SparseMatmulDeviceOperation (in0:dram_interleaved),173862.05,4,Compute,,,,,
3.49,SDPAOperation (in0:dram_interleaved),7330.03,2,Compute,,,,,
3.26,UnaryDeviceOperation (in0:dram_interleaved),6842.01,12,Compute,,,,,
2.70,BinaryNgDeviceOperation (in0:dram_interleaved),5670.91,22,Compute,,,,,
2.45,PermuteDeviceOperation (in0:dram_interleaved),5143.36,4,TM,,,,,
2.09,SliceDeviceOperation (in0:dram_interleaved),4388.25,26,TM,,,,,
1.68,MatmulDeviceOperation (in0:dram_interleaved),3521.41,18,Compute,15.57,67.32,42.64,19.69,39.00
0.82,FastReduceNCDeviceOperation (in0:dram_interleaved),1710.63,2,Compute,,,,,
0.12,ConcatDeviceOperation (in0:dram_interleaved),261.02,4,TM,,,,,
0.10,LayerNormDeviceOperation (in0:dram_interleaved),208.99,8,Compute,,,,,
0.10,TilizeDeviceOperation (in0:dram_interleaved),202.46,4,TM,,,,,
0.07,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),144.86,2,TM,,,,,
0.07,UntilizeCodegenDeviceOperation (in0:dram_interleaved),143.50,6,Other,,,,,
0.03,RotaryEmbeddingLlamaDeviceOperation (in0:dram_interleaved),70.97,4,Compute,,,,,
0.02,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),48.35,8,TM,,,,,
0.02,SliceWriteDeviceOperation (in0:dram_interleaved),47.02,2,TM,,,,,
0.02,ScatterDeviceOperation (in0:dram_interleaved),42.27,2,Other,,,,,
0.01,TopKDeviceOperation (in0:dram_interleaved),30.06,2,Other,,,,,
0.01,ReduceDeviceOperation (in0:dram_interleaved),20.22,8,Compute,,,,,
0.01,PagedFillCacheDeviceOperation (in0:dram_interleaved),13.49,2,Other,,,,,
0.01,TypecastDeviceOperation (in0:dram_interleaved),13.38,6,TM,,,,,
0.00,FillPadDeviceOperation (in0:dram_interleaved),8.63,2,TM,,,,,
0.00,TransposeDeviceOperation (in0:dram_interleaved),5.12,4,TM,,,,,
