Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
74.44,SparseMatmulDeviceOperation (in0:dram_interleaved),92795.59,4,Compute,,,,,
5.44,UnaryDeviceOperation (in0:dram_interleaved),6779.51,10,Compute,,,,,
4.54,BinaryNgDeviceOperation (in0:dram_interleaved),5662.86,22,Compute,,,,,
4.14,PermuteDeviceOperation (in0:dram_interleaved),5161.38,4,TM,,,,,
3.51,SliceDeviceOperation (in0:dram_interleaved),4370.49,26,TM,,,,,
3.35,SDPAOperation (in0:dram_interleaved),4178.57,2,Compute,,,,,
2.20,MatmulDeviceOperation (in0:dram_interleaved),2748.61,18,Compute,8.47,71.56,37.65,23.00,25.20
1.37,FastReduceNCDeviceOperation (in0:dram_interleaved),1702.89,2,Compute,,,,,
0.21,ConcatDeviceOperation (in0:dram_interleaved),264.88,4,TM,,,,,
0.17,LayerNormDeviceOperation (in0:dram_interleaved),209.05,8,Compute,,,,,
0.16,TilizeDeviceOperation (in0:dram_interleaved),203.02,4,TM,,,,,
0.12,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),145.00,2,TM,,,,,
0.11,UntilizeCodegenDeviceOperation (in0:dram_interleaved),142.00,6,Other,,,,,
0.06,RotaryEmbeddingLlamaDeviceOperation (in0:dram_interleaved),71.49,4,Compute,,,,,
0.04,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),48.27,8,TM,,,,,
0.04,SliceWriteDeviceOperation (in0:dram_interleaved),45.01,2,TM,,,,,
0.03,ScatterDeviceOperation (in0:dram_interleaved),41.99,2,Other,,,,,
0.02,TopKDeviceOperation (in0:dram_interleaved),29.81,2,Other,,,,,
0.02,TypecastDeviceOperation (in0:dram_interleaved),23.46,8,TM,,,,,
0.02,ReduceDeviceOperation (in0:dram_interleaved),19.84,8,Compute,,,,,
0.01,FillPadDeviceOperation (in0:dram_interleaved),8.68,2,TM,,,,,
0.01,PagedFillCacheDeviceOperation (in0:dram_interleaved),7.66,2,Other,,,,,
0.00,TransposeDeviceOperation (in0:dram_interleaved),5.01,4,TM,,,,,
