Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
23.92,SparseMatmulDeviceOperation (in0:l1_interleaved),2554.65,62,Compute,,,,,
15.99,MatmulDeviceOperation (in0:width_sharded),1707.76,128,Compute,45.23,70.14,52.64,9.23,56.14
8.80,MatmulDeviceOperation (in0:l1_interleaved),939.50,101,Compute,10.83,507.79,37.00,63.69,33.96
6.60,SdpaDecodeDeviceOperation (in0:dram_interleaved),704.83,32,Compute,,,,,
5.90,BinaryNgDeviceOperation (in0:l1_interleaved),629.53,224,Compute,,,,,
5.42,FillPadDeviceOperation (in0:l1_interleaved),579.22,92,TM,,,,,
4.07,LayerNormDeviceOperation (in0:width_sharded),434.21,80,Compute,,,,,
3.56,SliceDeviceOperation (in0:l1_interleaved),380.51,283,TM,,,,,
3.10,MatmulDeviceOperation (in0:dram_interleaved),330.92,28,Compute,12.68,130.35,21.45,23.23,21.38
2.79,UntilizeCodegenDeviceOperation (in0:dram_interleaved),297.46,64,Other,,,,,
2.65,TransposeDeviceOperation (in0:dram_interleaved),283.10,96,TM,,,,,
1.97,UnaryDeviceOperation (in0:l1_interleaved),210.29,96,Compute,,,,,
1.71,ReshapeViewDeviceOperation (in0:l1_interleaved),182.73,64,TM,,,,,
1.57,UntilizeCodegenDeviceOperation (in0:l1_interleaved),168.07,11,Other,,,,,
1.25,TopKDeviceOperation (in0:l1_interleaved),133.17,10,Other,,,,,
1.19,InterleavedToShardedDeviceOperation (in0:l1_interleaved),126.65,119,DM,,,,,
1.13,TilizeWithValPaddingDeviceOperation (in0:l1_interleaved),120.29,34,TM,,,,,
1.09,ShardedToInterleavedDeviceOperation (in0:width_sharded),115.87,112,DM,,,,,
0.94,BinaryNgDeviceOperation (in0:width_sharded),100.89,96,Compute,,,,,
0.84,TransposeDeviceOperation (in0:l1_interleaved),89.92,32,TM,,,,,
0.83,FastReduceNCDeviceOperation (in0:l1_interleaved),88.24,42,Compute,,,,,
0.65,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),69.08,22,TM,,,,,
0.57,TypecastDeviceOperation (in0:l1_interleaved),61.30,46,TM,,,,,
0.48,InterleavedToShardedDeviceOperation (in0:dram_interleaved),51.28,73,DM,,,,,
0.47,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),50.63,32,TM,,,,,
0.42,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),44.43,10,DM,,,,,
0.38,RotaryEmbeddingLlamaDeviceOperation (in0:height_sharded),40.41,21,Compute,,,,,
0.34,ConcatDeviceOperation (in0:dram_interleaved),36.60,29,TM,,,,,
0.32,ConcatDeviceOperation (in0:l1_interleaved),34.18,29,TM,,,,,
0.28,UntilizeWithUnpaddingDeviceOperation (in0:l1_interleaved),30.31,30,TM,,,,,
0.26,EmbeddingsDeviceOperation (in0:l1_interleaved),27.48,23,Compute,,,,,
0.23,EmbeddingsDeviceOperation (in0:dram_interleaved),24.16,22,Compute,,,,,
0.18,ReduceDeviceOperation (in0:l1_interleaved),19.36,10,Compute,,,,,
0.10,ShardedToInterleavedDeviceOperation (in0:height_sharded),11.08,21,DM,,,,,
