name,src_file,src_line,zone_name,zone_text,ns_since_start,exec_time_ns,thread,special_parent_text
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,10893882109,62711,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,10894012781,33091,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,10894102113,33391,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,10894201505,26980,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1466509820,1260,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1466512180,800,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1466960188,1100,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1466962338,790,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1467868035,990,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1467870175,810,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1471373260,1360,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1471375860,1010,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1472156884,990,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1472159034,750,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1472853767,3350,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1472858457,850,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1474542738,1060,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1474544828,810,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1475245821,990,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1475247811,750,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1476082467,990,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1476084547,780,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1476502774,1061,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,1476504815,990,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,4065670153,1420,1,
PY_FUNC_spec_from_file_location,<frozen importlib._bootstrap_external>,764,,,4065673293,890,1,
PY_FUNC_basename,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,144,,,1468225052,800,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1470070836,1740,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1470506574,1430,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1470580135,1310,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1470636306,1250,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1470689577,1230,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1470745688,1140,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1470799389,1230,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1470854510,1100,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1470911271,1170,1,
PY_FUNC_parents,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,875,,,1467707032,6010,1,
PY_FUNC_parents,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,875,,,1467794704,2150,1,
PY_FUNC_parents,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,875,,,1472785296,3460,1,
PY_FUNC_parents,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,875,,,1475160910,3170,1,
PY_FUNC_parents,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,875,,,1475997375,4990,1,
PY_FUNC_parents,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,875,,,1477094355,2400,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1466904537,630,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1467372276,600,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1467676161,610,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1467788434,590,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1471752717,890,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1472038372,630,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1472488860,830,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1472756585,850,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1473205514,840,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1473475849,850,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1474154011,890,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1474434986,840,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1474862264,870,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1475131209,870,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1475702860,650,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1475967235,710,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1476803010,750,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1477066215,650,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,10893855238,840,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,10893988141,780,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,10894081133,800,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,10894180664,770,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,10894267946,720,1,
PY_FUNC_compile,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/sre_compile.py,801,,,1470423772,780,1,
PY_FUNC_compile,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/sre_compile.py,801,,,1471105485,950,1,
PY_FUNC_compile,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/sre_compile.py,801,,,10891954993,1180,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900363649,56031,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900420120,25380,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900445920,20430,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900466810,21091,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900488381,20510,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900509131,20771,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900530172,19170,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900549572,20220,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900570232,18101,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900588573,19730,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900608533,19740,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900628513,19401,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900648154,18840,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900667224,19611,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900687065,22590,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900709875,18780,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900728895,19671,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900748806,18630,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900767676,19110,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900787026,19401,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900806667,20010,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900826917,19280,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900846427,18081,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900864748,20200,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900885178,19221,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900904639,19340,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900924219,19000,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,10900943449,18821,1,
