Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
49.27,MatmulDeviceOperation (in0:width_sharded),91.98,4,Compute,36.63,44.98,39.44,3.88,39.58
13.92,LayerNormDeviceOperation (in0:dram_interleaved),25.98,1,Compute,,,,,
7.61,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),14.21,1,Other,,,,,
5.45,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),10.17,2,DM,,,,,
4.88,SdpaDecodeDeviceOperation (in0:height_sharded),9.11,1,Other,,,,,
3.62,InterleavedToShardedDeviceOperation (in0:dram_interleaved),6.75,6,DM,,,,,
3.58,ShardedToInterleavedDeviceOperation (in0:width_sharded),6.68,4,DM,,,,,
2.26,BinaryNgDeviceOperation (in0:dram_interleaved),4.22,2,Compute,,,,,
2.17,SliceDeviceOperation (in0:l1_interleaved),4.05,3,TM,,,,,
1.98,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),3.69,2,Other,,,,,
1.48,BinaryNgDeviceOperation (in0:l1_interleaved),2.76,1,Compute,,,,,
1.47,UnaryDeviceOperation (in0:l1_interleaved),2.74,1,Compute,,,,,
1.00,TransposeDeviceOperation (in0:l1_interleaved),1.87,1,TM,,,,,
0.70,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.31,1,TM,,,,,
0.62,InterleavedToShardedDeviceOperation (in0:l1_interleaved),1.16,1,DM,,,,,
