GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,110,110,2404273,2403526,387310,2404273,4199617694901,4199620940669,2403526,4199617695748,4199620940508,,,,,,,,,,0,
2051,,,3,blackhole,,110,110,2403910,2403161,387498,2403910,4199621069501,4199624314780,2403161,4199621070354,4199624314621,,,,,,,,,,96182,
1027,,,3,blackhole,,110,110,2595150,2594399,248992,2595150,4201399017577,4201402521029,2594399,4201399018428,4201402520866,,,,,,,,,,0,
2051,,,3,blackhole,,110,110,2603486,2602744,248233,2603486,4201402646896,4201406161602,2602744,4201402647733,4201406161438,,,,,,,,,,93976,
1027,,,3,blackhole,,110,110,50611244,50610503,480741,50611244,4203117533893,4203185859072,50610503,4203117534735,4203185858914,,,,,,,,,,0,
2051,,,3,blackhole,,110,110,50646093,50645330,476437,50646093,4203186163116,4203254535341,50645330,4203186163986,4203254535181,,,,,,,,,,225979,
1027,,,3,blackhole,,110,110,50790018,50789252,259643,50790018,4204962519080,4205031085604,50789252,4204962519952,4205031085442,,,,,,,,,,0,
2051,,,3,blackhole,,110,110,50823201,50822436,259324,50823201,4205031425243,4205100036565,50822436,4205031426118,4205100036406,,,,,,,,,,252353,
