test,marker,run_type,cfg_broadcast_type,cfg_ct_dim,cfg_dest_acc,cfg_formats.input_A,cfg_formats.input_B,cfg_formats.output,cfg_formats.register_A,cfg_formats.register_B,cfg_formats.sfpu_math,cfg_loop_factor,cfg_math_fidelity,cfg_mathop,cfg_speed_of_light,cfg_tile_cnt,cfg_unpack_to_dest,n,median,mean,std,cv,min,max,spread,abs_spread,gate_delta_max_k1,gate_delta_max_k2,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,cfg_approx_mode,cfg_iterations,cfg_num_faces,cfg_num_faces_A,cfg_num_faces_B,cfg_unpack_transpose_faces,cfg_unpack_transpose_within_face,cfg_fast_mode,cfg_input_format,cfg_output_format,cfg_stable_sort,cfg_clamp_negative,cfg_block_ct_dim,cfg_block_rt_dim,cfg_full_ct_dim,cfg_full_rt_dim,cfg_c_dimm,cfg_dest_sync,cfg_dst_index,cfg_in0_c_dim,cfg_in0_r_dim,cfg_in1_c_dim,cfg_in1_r_dim,cfg_k_dimm,cfg_partial_a,cfg_partial_b,cfg_partial_face_math,cfg_partial_face_pack,cfg_r_dimm,cfg_throttle_level,cfg_math_transpose_faces,cfg_reduce_pool_type,cfg_binop_mathop,cfg_value_bits,cfg_ternary_mathop,cfg_ternary_scalar_bits,cfg_srca_reuse_count
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,14,False,10,535.0,536.2,4.939635614091388,0.0092123006603718,532.0,550.0,0.0336448598130841,18.0,0.0338345864661654,0.0168697282099343,535.0,535.0,535.0,535.0,535.0,532.0,550.0,535.0,535.0,535.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,2.0,,,,,7.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi3,,False,10,False,10,535.0,536.2,4.939635614091388,0.0092123006603718,532.0,550.0,0.0336448598130841,18.0,0.0338345864661654,0.0168697282099343,550.0,535.0,535.0,535.0,535.0,532.0,535.0,535.0,535.0,535.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,2.0,,,,,5.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi3,,False,192,False,10,535.0,537.7,6.549809157525126,0.012181158931607,532.0,550.0,0.0336448598130841,18.0,0.0338345864661654,0.0309278350515463,535.0,535.0,535.0,535.0,532.0,535.0,535.0,535.0,550.0,550.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,32.0,,,,,6.0,0.0,,,,,,,
perf_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Bfp8_b,Bfp8_b,Float32,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.LoFi,,False,6,False,10,22121.0,22045.8,235.00581553087855,0.0106598905701257,21377.0,22121.0,0.0336331992224583,744.0,0.0348037610515975,0.017291331340538,22121.0,22121.0,22121.0,22121.0,22121.0,22121.0,21377.0,22113.0,22121.0,22121.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,2.0,,,,,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.Yes,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,1024.0,MathFidelity.LoFi,,False,4,False,10,184298.0,184914.5,1949.5441774938056,0.0105429491872936,184298.0,190463.0,0.0334512582882071,6165.0,0.0334512582882071,0.0167256291441035,184298.0,184298.0,184298.0,184298.0,184298.0,184298.0,184298.0,184298.0,190463.0,184298.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,0.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float32,Float16,Float16,Float16,64.0,MathFidelity.LoFi,,False,8,False,10,28793.0,28676.2,296.895342577893,0.0103533711781161,27840.0,28801.0,0.033376167818567,961.0,0.0345186781609195,0.0192525481313703,28672.0,28799.0,28797.0,28801.0,28797.0,28736.0,27840.0,28789.0,28797.0,28734.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,2.0,,,,,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Bfp8_b,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,4,False,10,184323.0,184937.8,1944.1683054715195,0.0105125523579901,184323.0,190471.0,0.0333544918431232,6148.0,0.0333544918431232,0.0166772459215616,184323.0,184323.0,184323.0,184323.0,184323.0,184323.0,184323.0,184323.0,190471.0,184323.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,0.0,32.0,4.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,1024.0,MathFidelity.LoFi,,False,4,False,10,185050.0,185666.9,1950.809088557873,0.0105070375417366,185050.0,191219.0,0.0333369359632531,6169.0,0.0333369359632531,0.0166684679816265,185050.0,185050.0,185050.0,185050.0,185050.0,185050.0,185050.0,185050.0,191219.0,185050.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,0.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Bfp8_b,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,4,False,10,185077.0,185691.0,1941.638483343385,0.0104562875063594,185077.0,191217.0,0.0331753810576138,6140.0,0.0331753810576138,0.0165876905288069,185077.0,185077.0,185077.0,185077.0,185077.0,185077.0,185077.0,185077.0,191217.0,185077.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,0.0,32.0,4.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.Yes,Float32,Float32,Bfp8_b,Tf32,Tf32,Tf32,1024.0,MathFidelity.LoFi,,False,2,False,10,153597.0,154117.8,1606.8615234535785,0.0104261903780976,153597.0,158690.0,0.0331581997044213,5093.0,0.0331581997044213,0.0169306692187998,153597.0,153604.0,153597.0,153597.0,158690.0,153597.0,153597.0,153597.0,153597.0,153705.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Half,0.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.LoFi,,False,4,False,10,184371.0,184978.9,1928.3291817875215,0.0104245899493808,184354.0,190467.0,0.0331559735533245,6113.0,0.0331590309947166,0.0165787511017696,184371.0,184371.0,190467.0,184371.0,184371.0,184354.0,184371.0,184371.0,184371.0,184371.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,4.0,32.0,4.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.Yes,Float32,Float32,Bfp8_b,Tf32,Tf32,Tf32,1024.0,MathFidelity.LoFi,,False,2,False,10,154370.0,154892.1,1607.5199981475953,0.0103783214130843,154370.0,159466.0,0.0330115955172637,5096.0,0.0330115955172637,0.0168847574010494,154370.0,154378.0,154370.0,154370.0,159466.0,154370.0,154370.0,154370.0,154370.0,154487.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Half,0.0,32.0,1.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.LoFi,,False,4,False,10,185125.0,185733.0,1927.5889372765944,0.0103782792356586,185111.0,191219.0,0.0329939230249831,6108.0,0.0329964183651971,0.0164975853239555,185125.0,185125.0,191219.0,185125.0,185125.0,185111.0,185125.0,185125.0,185125.0,185125.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,4.0,DestSync.Half,4.0,32.0,4.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_eltwise_binary_sfpu,INIT,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16,Float16,Float16,Float16,16.0,,MathOperation.SfpuElwrsub,False,8,False,10,365.0,366.2,3.794733192202055,0.0103624609290061,365.0,377.0,0.0328767123287671,12.0,0.0328767123287671,0.0164383561643835,365.0,365.0,365.0,377.0,365.0,365.0,365.0,365.0,365.0,365.0,ApproximationMode.No,32.0,4.0,4.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perf_eltwise_binary_sfpu,INIT,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16,Float16,Float16,Float16,16.0,,MathOperation.SfpuElwmul,False,8,False,10,365.0,366.2,3.794733192202055,0.0103624609290061,365.0,377.0,0.0328767123287671,12.0,0.0328767123287671,0.0164383561643835,365.0,365.0,365.0,377.0,365.0,365.0,365.0,365.0,365.0,365.0,ApproximationMode.Yes,32.0,4.0,4.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16,Float32,Float32,Float32,32.0,,,False,2,True,10,518.0,519.7,5.375872022286245,0.0103441832254882,518.0,535.0,0.0328185328185328,17.0,0.0328185328185328,0.0164092664092664,535.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16,Float16_b,Float16_b,Float16_b,32.0,,,False,4,False,10,518.0,519.7,5.375872022286245,0.0103441832254882,518.0,535.0,0.0328185328185328,17.0,0.0328185328185328,0.0164092664092664,518.0,518.0,518.0,535.0,518.0,518.0,518.0,518.0,518.0,518.0,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
perf_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float32,Float16,Float16,Float16,64.0,MathFidelity.LoFi,,False,6,False,10,22979.5,22903.3,235.35365823467552,0.0102759715078034,22234.0,22987.0,0.0327683369960181,753.0,0.0338670504632544,0.017192167275141,22965.0,22985.0,22972.0,22985.0,22234.0,22974.0,22985.0,22985.0,22961.0,22987.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,2.0,,,,,1.0,0.0,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float32,Float16_b,Float16_b,Float16_b,32.0,,,False,16,False,10,521.0,522.7,5.375872022286245,0.0102848135111655,521.0,538.0,0.0326295585412667,17.0,0.0326295585412667,0.0163147792706333,521.0,521.0,521.0,521.0,538.0,521.0,521.0,521.0,521.0,521.0,,,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,32.0,,,False,8,False,10,522.0,523.7,5.375872022286245,0.0102651747609055,522.0,539.0,0.0325670498084291,17.0,0.0325670498084291,0.0162835249042145,522.0,522.0,522.0,539.0,522.0,522.0,522.0,522.0,522.0,522.0,,,,,,,,,,,,,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,32.0,,,False,16,False,10,522.0,523.7,5.375872022286245,0.0102651747609055,522.0,539.0,0.0325670498084291,17.0,0.0325670498084291,0.0162835249042145,522.0,522.0,522.0,522.0,539.0,522.0,522.0,522.0,522.0,522.0,,,,,,,,,,,,,2.0,8.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,32.0,,,False,16,False,10,522.0,524.8,5.391351098441528,0.0102731537698962,522.0,539.0,0.0325670498084291,17.0,0.0325670498084291,0.0210727969348659,539.0,522.0,527.0,522.0,522.0,522.0,522.0,522.0,527.0,523.0,,,,,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,32.0,,,False,28,False,10,522.0,524.2,5.43241300999023,0.0103632449637356,522.0,539.0,0.0325670498084291,17.0,0.0325670498084291,0.0210727969348659,522.0,539.0,522.0,522.0,527.0,522.0,522.0,522.0,522.0,522.0,,,,,,,,,,,,,4.0,7.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float32,Float32,Float16,Tf32,Tf32,Tf32,1024.0,MathFidelity.LoFi,,False,1,False,10,652.0,654.9,6.83861584435525,0.0104422291103302,652.0,673.0,0.0322085889570552,21.0,0.0322085889570552,0.0222392638036809,652.0,673.0,652.0,660.0,652.0,652.0,652.0,652.0,652.0,652.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Half,3.0,32.0,4.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.LoFi,,False,6,False,10,529.0,532.4,7.167829363048327,0.0134632407269878,529.0,546.0,0.0321361058601134,17.0,0.0321361058601134,0.0321361058601134,529.0,529.0,529.0,529.0,546.0,529.0,529.0,529.0,529.0,546.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,1.0,,,,,3.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.LoFi,,False,32,False,10,529.0,532.3,6.9610024820822725,0.0130772167613794,529.0,546.0,0.0321361058601134,17.0,0.0321361058601134,0.0311909262759924,529.0,529.0,529.0,529.0,529.0,529.0,529.0,546.0,545.0,529.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,4.0,,,,,4.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16,Float16,Float16,Float16,1024.0,MathFidelity.HiFi4,,False,1,False,10,123266.0,122551.8,1552.3664229527485,0.0126670226218851,119490.0,123433.0,0.0319877338438823,3943.0,0.0329985772868022,0.0312766491096062,123269.0,123263.0,123433.0,119730.0,123265.0,123267.0,123268.0,123268.0,119490.0,123265.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,15.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16,Float16,Float16,Float16,Float16,Float16,64.0,MathFidelity.LoFi,,False,64,False,10,563.0,561.4,5.420127099780759,0.0096546617381203,546.0,564.0,0.0319715808170515,18.0,0.0329670329670329,0.0162308385933273,563.0,563.0,563.0,563.0,563.0,563.0,563.0,564.0,546.0,563.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,32.0,,,,,1.0,0.0,,,,,,,
perf_unpack_transpose,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,32.0,,,False,16,False,10,532.0,533.7,5.375872022286245,0.0100728349677463,532.0,549.0,0.0319548872180451,17.0,0.0319548872180451,0.0159774436090225,532.0,532.0,532.0,532.0,532.0,532.0,532.0,549.0,532.0,532.0,,,,,,Transpose.No,Transpose.Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perf_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float32,Float16,Float16,Float16,64.0,MathFidelity.LoFi,,False,6,False,10,23568.5,23492.2,234.6362669703424,0.00998783711063,22825.0,23576.0,0.031864564991408,751.0,0.0329025191675794,0.0167115902964959,23551.0,23574.0,23561.0,23574.0,22825.0,23563.0,23574.0,23574.0,23550.0,23576.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,2.0,,,,,1.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Float16,Float16,Float16,Float16,1024.0,MathFidelity.HiFi4,,False,1,False,10,124027.0,123314.4,1551.1044237359822,0.0125784533171793,120260.0,124202.0,0.0317834020011771,3942.0,0.0327789788790953,0.0310778816199376,124030.0,124024.0,124202.0,120490.0,124026.0,124028.0,124029.0,124029.0,120260.0,124026.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,15.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi3,,False,24,False,10,535.0,536.3,4.8545511292669135,0.0090519319956496,533.0,550.0,0.0317757009345794,17.0,0.0318949343339587,0.0159176029962546,535.0,533.0,535.0,550.0,535.0,535.0,535.0,535.0,535.0,535.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,8.0,,,,,3.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.LoFi,,False,12,False,10,536.0,537.7,5.375872022286245,0.0099979022173818,536.0,553.0,0.0317164179104477,17.0,0.0317164179104477,0.0158582089552238,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,553.0,536.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,2.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,24,False,10,536.0,538.5,5.681353516353104,0.010550331506691,536.0,553.0,0.0317164179104477,17.0,0.0317164179104477,0.023320895522388,536.0,536.0,536.0,553.0,536.0,536.0,536.0,536.0,544.0,536.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,4.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,48,False,10,536.0,537.7,5.375872022286245,0.0099979022173818,536.0,553.0,0.0317164179104477,17.0,0.0317164179104477,0.0158582089552238,553.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,8.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,48,False,10,536.0,537.7,5.375872022286245,0.0099979022173818,536.0,553.0,0.0317164179104477,17.0,0.0317164179104477,0.0158582089552238,536.0,536.0,536.0,536.0,553.0,536.0,536.0,536.0,536.0,536.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,8.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.LoFi,,False,256,False,10,537.0,538.7,5.375872022286245,0.009979342903817,537.0,554.0,0.031657355679702,17.0,0.031657355679702,0.015828677839851,537.0,537.0,537.0,554.0,537.0,537.0,537.0,537.0,537.0,537.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,32.0,,,,,4.0,0.0,,,,,,,
perf_eltwise_binary_sfpu,INIT,L1_TO_L1,,,DestAccumulation.No,Int32,Int32,Int32,Int32,Int32,Int32,16.0,,MathOperation.SfpuElwadd,False,8,True,10,380.0,378.8,3.794733192202055,0.0100177750586115,368.0,380.0,0.031578947368421,12.0,0.0326086956521739,0.0160427807486631,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,368.0,380.0,ApproximationMode.Yes,32.0,4.0,4.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,12,False,10,507.0,508.6,5.059644256269407,0.0099481798196409,507.0,523.0,0.0315581854043392,16.0,0.0315581854043392,0.0157790927021696,507.0,507.0,507.0,523.0,507.0,507.0,507.0,507.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,2.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,12,False,10,507.0,508.6,5.059644256269407,0.0099481798196409,507.0,523.0,0.0315581854043392,16.0,0.0315581854043392,0.0157790927021696,507.0,507.0,507.0,507.0,523.0,507.0,507.0,507.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,2.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,18,False,10,507.0,508.6,5.059644256269407,0.0099481798196409,507.0,523.0,0.0315581854043392,16.0,0.0315581854043392,0.0157790927021696,507.0,507.0,523.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,3.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,192,False,10,507.0,508.6,5.059644256269407,0.0099481798196409,507.0,523.0,0.0315581854043392,16.0,0.0315581854043392,0.0157790927021696,507.0,507.0,507.0,507.0,523.0,507.0,507.0,507.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,32.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,24,False,10,507.0,508.6,5.059644256269407,0.0099481798196409,507.0,523.0,0.0315581854043392,16.0,0.0315581854043392,0.0157790927021696,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,523.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,4.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi3,,False,24,False,10,507.0,508.6,5.059644256269407,0.0099481798196409,507.0,523.0,0.0315581854043392,16.0,0.0315581854043392,0.0157790927021696,507.0,523.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,4.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,24,False,10,507.0,510.2,6.7461923416925424,0.0132226427708595,507.0,523.0,0.0315581854043392,16.0,0.0315581854043392,0.0315581854043392,507.0,507.0,523.0,507.0,507.0,523.0,507.0,507.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,3.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,256,False,10,507.0,508.6,5.059644256269407,0.0099481798196409,507.0,523.0,0.0315581854043392,16.0,0.0315581854043392,0.0157790927021696,523.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,32.0,,,,,2.0,0.0,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16,Float16_b,Float16_b,Float16_b,32.0,,,False,4,False,10,539.0,537.3,5.375872022286245,0.0100053452862204,522.0,539.0,0.0315398886827458,17.0,0.0325670498084291,0.0160226201696512,539.0,539.0,539.0,539.0,522.0,539.0,539.0,539.0,539.0,539.0,,,,,,,,,,,,,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16,Float16_b,Float16_b,Float16_b,32.0,,,False,20,False,10,539.0,537.3,5.375872022286245,0.0100053452862204,522.0,539.0,0.0315398886827458,17.0,0.0325670498084291,0.0160226201696512,539.0,522.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,,,,,,,,,,,,,4.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,
