ARCH: blackhole, CHIP_FREQ[MHz]: 1350, Max Compute Cores: 130
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,2,BRISC,55593,691928859308,0,1024,,,BRISC-FW,ZONE_START,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,62524,691928860245,0,1024,,,BRISC-KERNEL,ZONE_START,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,62524,692114903137,0,1024,,,BRISC-KERNEL,ZONE_END,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,9090,692114903267,799045534187061248,1024,,,,TS_DATA,0,,{"counter type":"FPU_COUNTER";"ref cnt":186042286;"value":143982592}
0,1,2,BRISC,9090,692114903340,799045534087024960,1024,,,,TS_DATA,0,,{"counter type":"SFPU_COUNTER";"ref cnt":186042286;"value":43946304}
0,1,2,BRISC,9090,692114903407,799045534191919982,1024,,,,TS_DATA,0,,{"counter type":"MATH_COUNTER";"ref cnt":186042286;"value":148841326}
0,1,2,BRISC,55593,692114903584,0,1024,,,BRISC-FW,ZONE_END,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,55593,692134904972,0,2048,,,BRISC-FW,ZONE_START,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,62524,692134905838,0,2048,,,BRISC-KERNEL,ZONE_START,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,62524,692320928371,0,2048,,,BRISC-KERNEL,ZONE_END,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,9090,692320928485,798957938329059328,2048,,,,TS_DATA,0,,{"counter type":"FPU_COUNTER";"ref cnt":186021891;"value":143982592}
0,1,2,BRISC,9090,692320928557,798957938229023040,2048,,,,TS_DATA,0,,{"counter type":"SFPU_COUNTER";"ref cnt":186021891;"value":43946304}
0,1,2,BRISC,9090,692320928624,798957938333920662,2048,,,,TS_DATA,0,,{"counter type":"MATH_COUNTER";"ref cnt":186021891;"value":148843926}
0,1,2,BRISC,55593,692320928783,0,2048,,,BRISC-FW,ZONE_END,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,55593,692339365455,0,3072,,,BRISC-FW,ZONE_START,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
