Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
60.94,MatmulDeviceOperation (in0:width_sharded),2028.13,48,Compute,30.84,52.07,42.81,9.22,47.32
8.20,LayerNormDeviceOperation (in0:width_sharded),272.92,32,Compute,,,,,
7.05,ReduceScatterDeviceOperation (in0:width_sharded),234.74,16,DM,,,,,
6.30,BinaryNgDeviceOperation (in0:width_sharded),209.81,32,Compute,,,,,
5.83,AllGatherDeviceOperation (in0:dram_interleaved),194.07,16,DM,,,,,
4.88,SdpaDecodeDeviceOperation (in0:height_sharded),162.27,8,Compute,,,,,
1.81,LayerNormDeviceOperation (in0:l1_interleaved),60.11,16,Compute,,,,,
1.35,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),45.05,16,DM,,,,,
0.86,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),28.63,8,Other,,,,,
0.86,InterleavedToShardedDeviceOperation (in0:dram_interleaved),28.57,24,DM,,,,,
0.69,ShardedToInterleavedDeviceOperation (in0:width_sharded),23.12,16,DM,,,,,
0.41,SliceDeviceOperation (in0:dram_interleaved),13.59,8,TM,,,,,
0.30,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),10.13,8,TM,,,,,
0.27,ShardedToInterleavedDeviceOperation (in0:height_sharded),9.10,16,DM,,,,,
0.24,InterleavedToShardedDeviceOperation (in0:l1_interleaved),8.08,16,DM,,,,,
