ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Advice
327,0.3658763185876498,,InterleavedToShardedDeviceOperation,3,5.41,,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,83971.0,
334,3.3283247953738626,,LayerNormDeviceOperation,0,18.644,30.57,16,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,84992.0,
338,0.49004432615270066,,ShardedToInterleavedDeviceOperation,0,6.019,1.227,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,86016.0,
341,5.535215003904766,SLOW,MatmulDeviceOperation 128 x 6656 x 1280,1,48.704,33.142,16.0,216.6412614980289,42.31274638633377,44.781498028909326,50.61566165376941,LoFi BF16 x BFP8 => BF16,BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,13,1,5,87041.0,If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED) • in0_block_w=13 and output subblock 1x5 look good 🤷 • Use HiFi2 or HiFi4 with BF16 activations for improved accuracy
343,1.2271397043942522,,NlpCreateHeadsDeviceOperation,3,17.427,0.718,4,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,88067.0,
348,0.36912254100765113,,LayerNormDeviceOperation,2,4.936,0.522,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,89090.0,
352,0.46177513924518904,,LayerNormDeviceOperation,2,3.866,2.962,4,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,90114.0,
356,1.6423856556194223,,TypecastDeviceOperation,2,1.085,23.2,16,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,91138.0,
359,1.1823688868517341,,TypecastDeviceOperation,3,1.064,16.419,16,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,92163.0,
364,1.7838668494244803,,SliceDeviceOperation,2,0.947,25.43,1,,,,,INT32 => INT32,INT32,INT32,nan,False,DEV_0_DRAM_INTERLEAVED,,,,93186.0,
370,1.5767172812481454,,PagedFillCacheDeviceOperation,0,1.03,22.284,4,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,94208.0,
373,0.7176856733552938,,PagedFillCacheDeviceOperation,1,0.969,9.643,4,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,95233.0,
376,4.147657808255448,,SDPAOperation,2,20.354,40.975,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,96258.0,
381,0.9798857634041511,,NLPConcatHeadsDeviceOperation,1,13.793,0.696,4,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,97281.0,
383,4.1997326262429695,SLOW,MatmulDeviceOperation 128 x 6656 x 1024,3,41.803,20.296,16.0,210.0764059995694,41.0305480467909,41.73935995024281,47.17719178403818,LoFi BF16 x BFP8 => BF16,BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,13,2,4,98307.0,If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED) • in0_block_w=13 and output subblock 2x4 look good 🤷 • Use HiFi2 or HiFi4 with BF16 activations for improved accuracy
388,0.8396219030065936,,BinaryNgDeviceOperation,2,5.866,6.549,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,99330.0,
393,4.309563151453014,SLOW,MatmulDeviceOperation 128 x 1024 x 6656,1,41.942,21.781,16.0,189.0671880215536,36.927185160459686,41.6010315197177,47.020841832724905,LoFi BF16 x BFP8 => BFP8,BFLOAT8_B,BFLOAT16,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,8,2,2,100353.0,If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED) • in0_block_w=8 and output subblock 2x2 look good 🤷 • Use HiFi2 or HiFi4 with BF16 activations for improved accuracy
395,18.88647131734242,,ReduceScatterMinimalAsyncDeviceOperation,0,20.43425,258.829,20,,,,,BFP8 => UINT8,UINT8,BFLOAT8_B,nan,False,DEV_0_DRAM_INTERLEAVED,,,,101376.0,
399,3.515050214157689,,AllGatherAsyncDeviceOperation,0,25.11,26.865,12,,,,,BFP8 => BFP8,BFLOAT8_B,BFLOAT8_B,nan,False,DEV_0_DRAM_INTERLEAVED,,,,102400.0,
403,0.2502972745088525,,InterleavedToShardedDeviceOperation,3,3.156,0.545,16,,,,,BFP8 => BFP8,BFLOAT8_B,BFLOAT8_B,nan,False,DEV_0_DRAM_INTERLEAVED,,,,103427.0,
409,3.3703227979326296,,LayerNormDeviceOperation,1,18.707,31.128,16,,,,,"BFP8, BF16 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,104449.0,
411,0.3236754271276325,,ShardedToInterleavedDeviceOperation,3,3.582,1.204,16,,,,,BFP8 => BFP8,BFLOAT8_B,BFLOAT8_B,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,105475.0,
415,4.168690624351706,,BinaryNgDeviceOperation,3,19.951,41.689,110,,,,,"BF16, BFP8 => BF16",BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,106499.0,
419,0.39772987608391275,,InterleavedToShardedDeviceOperation,3,5.39,0.491,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,107523.0,
423,2.4324350370872456,,LayerNormDeviceOperation,3,18.727,17.24,16,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,108547.0,
429,0.4920055855314514,,ShardedToInterleavedDeviceOperation,1,6.051,1.224,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,109569.0,
433,9.23245945138503,SLOW,MatmulDeviceOperation 128 x 6656 x 5120,1,113.214,23.301,32.0,177.1337113784514,34.59642800360379,77.05895313300475,43.549122638281226,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,False,DEV_0_DRAM_INTERLEAVED,13,1,5,110593.0,If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED) • in0_block_w=13 and output subblock 1x5 look good 🤷 • Use HiFi2 or HiFi4 with BF16 activations for improved accuracy
435,7.646206391778129,SLOW,MatmulDeviceOperation 128 x 6656 x 5120,3,112.478,0.582,32.0,178.2927861448461,34.822809793915255,77.56318853464677,43.83408640241087,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,False,DEV_0_DRAM_INTERLEAVED,13,1,5,111619.0,If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED) • in0_block_w=13 and output subblock 1x5 look good 🤷 • Use HiFi2 or HiFi4 with BF16 activations for improved accuracy
440,0.9977399867141584,,BinaryNgDeviceOperation,2,14.219,0.534,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,112642.0,
445,8.551090891353502,SLOW,MatmulDeviceOperation 128 x 5120 x 6656,1,125.913,0.527,32.0,152.50250569837903,29.785645644214654,69.28714525108606,39.15696052330077,LoFi BF16 x BFP4 => BFP8,BFLOAT8_B,BFLOAT16,BFLOAT4_B,False,DEV_0_DRAM_INTERLEAVED,20,1,2,113665.0,If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED) • in0_block_w=20 and output subblock 1x2 look good 🤷 • Use HiFi2 or HiFi4 with BF16 activations for improved accuracy
447,1.4950544984949872,,ReduceScatterMinimalAsyncDeviceOperation,0,21.4865,0.62,20,,,,,BFP8 => UINT8,UINT8,BFLOAT8_B,nan,False,DEV_0_DRAM_INTERLEAVED,,,,114688.0,
451,1.7596554405419702,,AllGatherAsyncDeviceOperation,0,25.464,0.555,12,,,,,BFP8 => BFP8,BFLOAT8_B,BFLOAT8_B,nan,False,DEV_0_DRAM_INTERLEAVED,,,,115712.0,
455,0.2615237937113571,,InterleavedToShardedDeviceOperation,3,3.283,0.584,16,,,,,BFP8 => BFP8,BFLOAT8_B,BFLOAT8_B,nan,False,DEV_0_DRAM_INTERLEAVED,,,,116739.0,
461,1.3594232680093066,,LayerNormDeviceOperation,1,19.412,0.689,16,,,,,"BFP8, BF16 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,117761.0,
463,0.3353753537663873,,ShardedToInterleavedDeviceOperation,3,3.692,1.267,16,,,,,BFP8 => BFP8,BFLOAT8_B,BFLOAT8_B,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,118787.0,
470,1.3678093425943096,,BinaryNgDeviceOperation,0,19.656,0.569,110,,,,,"BF16, BFP8 => BF16",BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,119808.0,
