Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
70.79,MatmulDeviceOperation (in0:dram_interleaved),20246.50,48,Compute,4.14,7.10,5.03,1.16,4.53
14.82,SdpaDecodeDeviceOperation (in0:dram_interleaved),4237.36,8,Compute,,,,,
12.50,LayerNormDeviceOperation (in0:dram_interleaved),3574.64,48,Compute,,,,,
0.71,BinaryNgDeviceOperation (in0:dram_interleaved),203.78,32,Compute,,,,,
0.36,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),102.17,8,Other,,,,,
0.33,UnaryDeviceOperation (in0:dram_interleaved),93.89,16,Compute,,,,,
0.21,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),58.98,16,DM,,,,,
0.06,CopyDeviceOperation (in0:dram_interleaved),16.86,8,DM,,,,,
0.05,SliceDeviceOperation (in0:dram_interleaved),15.18,8,TM,,,,,
0.05,InterleavedToShardedDeviceOperation (in0:dram_interleaved),14.20,24,DM,,,,,
0.05,ShardedToInterleavedDeviceOperation (in0:height_sharded),13.10,24,DM,,,,,
0.04,ShardedToInterleavedDeviceOperation (in0:width_sharded),12.20,8,DM,,,,,
0.04,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),10.64,8,TM,,,,,
