ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Advice,Raw OP Code
17769,0.19933248973501072,,TypecastDeviceOperation,3,21.696,,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4548611.0,,TypecastDeviceOperation
17774,0.7554440435315845,,PadDeviceOperation,2,27.649,54.576,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4549634.0,,PadDeviceOperation
17780,97.62276528443147,,TopKDeviceOperation,1,10608.046,17.535,1,,,,,"BF16, UINT16 => BF16",BFLOAT16,BFLOAT16,UINT16,False,DEV_0_DRAM_INTERLEAVED,,,,4550657.0,,TopKDeviceOperation
17783,0.03881728286921185,,UntilizeDeviceOperation,0,2.723,1.502,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4551680.0,,UntilizeDeviceOperation
17785,0.12739418799159566,,AllBroadcastDeviceOperation,1,12.367,1.499,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4552705.0,,AllBroadcastDeviceOperation
17792,0.022307304806259497,,ConcatDeviceOperation,1,1.847,0.581,32,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,4553729.0,,ConcatDeviceOperation
17793,0.10573919728799036,,AllBroadcastDeviceOperation,1,9.996,1.513,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4554753.0,,AllBroadcastDeviceOperation
17798,0.02260130552858252,,ConcatDeviceOperation,2,1.859,0.601,32,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,4555778.0,,ConcatDeviceOperation
17801,0.03347014473196184,,TilizeDeviceOperation,3,2.13,1.513,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4556803.0,,TilizeDeviceOperation
17805,0.039524722107301624,,UntilizeDeviceOperation,3,2.801,1.501,1,,,,,UINT32 => UINT32,UINT32,UINT32,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4557827.0,,UntilizeDeviceOperation
17810,0.1031207533548009,,AllBroadcastDeviceOperation,0,9.726,1.498,1,,,,,UINT32 => UINT32,UINT32,UINT32,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4558848.0,,AllBroadcastDeviceOperation
17816,0.022628868096300304,,ConcatDeviceOperation,1,1.88,0.583,32,,,,,"UINT32, UINT32 => UINT32",UINT32,UINT32,UINT32,False,DEV_0_DRAM_INTERLEAVED,,,,4559873.0,,ConcatDeviceOperation
17817,0.10621694846176526,,AllBroadcastDeviceOperation,1,10.06,1.501,1,,,,,UINT32 => UINT32,UINT32,UINT32,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4560897.0,,AllBroadcastDeviceOperation
17823,0.02292286881862333,,ConcatDeviceOperation,0,1.919,0.576,32,,,,,"UINT32, UINT32 => UINT32",UINT32,UINT32,UINT32,False,DEV_0_DRAM_INTERLEAVED,,,,4561920.0,,ConcatDeviceOperation
17826,0.036327464252038734,,TilizeDeviceOperation,2,2.413,1.541,1,,,,,UINT32 => UINT32,UINT32,UINT32,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4562946.0,,TilizeDeviceOperation
17829,0.02398862143704429,,TypecastDeviceOperation,3,1.99,0.621,4,,,,,UINT32 => INT32,INT32,UINT32,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4563971.0,,TypecastDeviceOperation
17835,0.02910607150997944,,BinaryNgDeviceOperation,0,2.649,0.519,110,,,,,"INT32, INT32 => UINT32",UINT32,INT32,INT32,False,DEV_0_DRAM_INTERLEAVED,,,,4564992.0,,BinaryNgDeviceOperation
17838,0.055207823138720476,,UntilizeDeviceOperation,2,4.505,1.504,1,,,,,UINT32 => UINT32,UINT32,UINT32,nan,False,DEV_0_DRAM_INTERLEAVED,,,,4566018.0,,UntilizeDeviceOperation
17842,0.17501311748535303,,ManualSeedDeviceOperation,2,18.525,0.524,110,,,,,"UINT32, UINT32 => UINT32",UINT32,UINT32,UINT32,False,DEV_0_DRAM_INTERLEAVED,,,,4567042.0,,ManualSeedDeviceOperation
17848,0.4580715004244177,,SamplingDeviceOperation,1,27.422,22.436,32,,,,,"BF16, UINT32 => UINT32",UINT32,BFLOAT16,UINT32,False,DEV_0_DRAM_INTERLEAVED,,,,4568065.0,,SamplingDeviceOperation
