Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
78.22,MatmulDeviceOperation (in0:dram_interleaved),6151.48,5,Compute,3.41,37.90,21.20,13.90,35.14
7.63,BinaryNgDeviceOperation (in0:dram_interleaved),600.12,4,Compute,,,,,
5.12,RepeatDeviceOperation (in0:dram_interleaved),402.41,1,TM,,,,,
3.56,SliceDeviceOperation (in0:dram_interleaved),279.63,4,TM,,,,,
2.21,FastReduceNCDeviceOperation (in0:dram_interleaved),173.94,1,Compute,,,,,
0.86,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),67.47,1,TM,,,,,
0.68,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),53.51,1,TM,,,,,
0.33,LayerNormDeviceOperation (in0:dram_interleaved),26.32,1,Compute,,,,,
0.32,TopKDeviceOperation (in0:dram_interleaved),24.91,1,Other,,,,,
0.27,SDPAOperation (in0:dram_interleaved),21.42,1,Compute,,,,,
0.26,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),20.82,2,TM,,,,,
0.23,ReshapeViewDeviceOperation (in0:dram_interleaved),17.97,1,TM,,,,,
0.08,ScatterDeviceOperation (in0:dram_interleaved),6.53,1,Other,,,,,
0.06,UnaryDeviceOperation (in0:dram_interleaved),4.90,2,Compute,,,,,
0.06,UntilizeDeviceOperation (in0:dram_interleaved),4.74,1,TM,,,,,
0.04,PagedFillCacheDeviceOperation (in0:dram_interleaved),3.05,2,Other,,,,,
0.04,TilizeDeviceOperation (in0:dram_interleaved),2.82,1,TM,,,,,
0.03,TransposeDeviceOperation (in0:dram_interleaved),2.05,1,TM,,,,,
