Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
82.47,MatmulDeviceOperation (in0:width_sharded),7066.76,48,Compute,41.25,57.36,48.85,7.34,52.84
5.44,BinaryNgDeviceOperation (in0:width_sharded),465.88,32,Compute,,,,,
3.10,LayerNormDeviceOperation (in0:width_sharded),265.31,32,Compute,,,,,
2.62,SdpaDecodeDeviceOperation (in0:height_sharded),224.63,8,Compute,,,,,
1.20,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),102.64,8,Other,,,,,
1.05,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),90.07,16,TM,,,,,
0.70,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),59.85,16,DM,,,,,
0.69,LayerNormDeviceOperation (in0:l1_interleaved),59.38,16,Compute,,,,,
0.45,InterleavedToShardedDeviceOperation (in0:dram_interleaved),38.87,40,DM,,,,,
0.44,ShardedToInterleavedDeviceOperation (in0:width_sharded),37.78,24,DM,,,,,
0.39,TransposeDeviceOperation (in0:dram_interleaved),33.19,16,TM,,,,,
0.38,ReshardDeviceOperation (in0:width_sharded),32.81,16,DM,,,,,
0.37,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),31.44,16,Other,,,,,
0.21,EmbeddingsDeviceOperation (in0:dram_interleaved),17.62,16,Compute,,,,,
0.18,SliceDeviceOperation (in0:dram_interleaved),15.23,8,TM,,,,,
0.12,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),10.47,8,TM,,,,,
0.10,ShardedToInterleavedDeviceOperation (in0:height_sharded),8.94,16,DM,,,,,
0.09,InterleavedToShardedDeviceOperation (in0:l1_interleaved),8.07,16,DM,,,,,
