GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
20483,,,3,blackhole,,64,110,,,299,97179,13043093061476,13043093192667,95335,13043093063805,13043093192507,95335,13043093063805,13043093192507,95332,91230,91512,91448,91767,,325455142,325455142
21507,,,3,blackhole,,96,110,,,250,60966,13043528632430,13043528714734,59059,13043528634846,13043528714575,59059,13043528634846,13043528714575,59059,53342,53587,53522,53834,,322552510,322552510
22531,,,3,blackhole,,96,110,,,275,60942,13043528947061,13043529029333,59023,13043528949493,13043529029174,59021,13043528949496,13043529029174,59021,53408,53663,53597,53908,,174013,174016
23555,,,3,blackhole,,110,110,,,183,11650,13043535333674,13043535349401,11060,13043535334322,13043535349253,11059,13043535334323,13043535349253,11036,7204,10113,10638,9964,,4670480,4670371
24579,,,3,blackhole,,64,110,,,247,74866,13043938699674,13043938800743,72988,13043938702036,13043938800570,72987,13043938702037,13043938800570,72987,68762,69070,68993,69328,,298779233,298778172
25603,,,3,blackhole,,110,110,,,167,5979,13043945066102,13043945074174,5391,13043945066748,13043945074026,5384,13043945066757,13043945074026,5370,4964,4954,339,4459,,4641518,4641237
26627,,,3,blackhole,,110,110,,,186,5904,13043945317830,13043945325801,5321,13043945318471,13043945325654,5318,13043945318475,13043945325654,5306,4895,4866,307,4036,,181079,181081
27651,,,3,blackhole,,4,110,,,247,26710,13043957176710,13043957212768,26184,13043957177270,13043957212618,26047,13043957177455,13043957212618,25953,12470,25104,25200,25370,,8779074,8779224
28675,,,3,blackhole,,80,110,,,279,63607,13043957261008,13043957346878,61776,13043957263310,13043957346708,61776,13043957263310,13043957346708,61771,52869,54095,54070,54517,,37549,37549
29699,,,3,blackhole,,4,110,,,73,66044,13043957398415,13043957487575,65426,13043957399092,13043957487417,65426,13043957399092,13043957487417,65426,65099,,,,,38803,38803
30723,,,3,blackhole,,110,110,,,1367,37502,13043957476903,13043957527531,29096,13043957488102,13043957527381,29096,13043957488102,13043957527381,29096,28509,28724,28595,28607,,507,507
31747,,,3,blackhole,,16,110,,,1385,15297,13043957518982,13043957539633,8506,13043957528004,13043957539487,8506,13043957528004,13043957539487,8492,7924,8141,8004,8027,,461,461
32771,,,3,blackhole,,16,110,,,112,2205,13043957565932,13043957568909,1534,13043957566696,13043957568767,1534,13043957566696,13043957568767,1534,812,,,,,20154,20154
33795,,,3,blackhole,,16,110,,,130,2284,13043957585403,13043957588487,1609,13043957586170,13043957588342,1609,13043957586170,13043957588342,1604,816,,,,,12892,12892
34819,,,3,blackhole,,110,110,,,504,24321,13043957633132,13043957665965,23642,13043957633898,13043957665815,23642,13043957633898,13043957665815,23554,21864,22999,23070,22999,,33745,33745
35843,,,3,blackhole,,4,110,,,82,57638,13043957660970,13043957738781,53295,13043957666685,13043957738633,53295,13043957666685,13043957738633,53293,53019,,,,,644,644
36867,,,3,blackhole,,64,110,,,1259,116513,13043957711450,13043957868742,95773,13043957739283,13043957868577,95771,13043957739286,13043957868577,95771,91518,91811,91747,92056,,481,484
37891,,,3,blackhole,,96,110,,,1058,146695,13043957752540,13043957950578,59896,13043957869556,13043957950416,59896,13043957869557,13043957950416,59896,54093,54337,54282,54583,,725,726
38915,,,3,blackhole,,96,110,,,1204,64033,13043957945706,13043958032150,59873,13043957951162,13043958031991,59873,13043957951162,13043958031991,59871,54050,54287,54232,54534,,553,553
39939,,,3,blackhole,,110,110,,,1124,71164,13043957952343,13043958048414,11492,13043958032745,13043958048259,11490,13043958032748,13043958048259,11488,7736,10568,11083,10414,,559,561
40963,,,3,blackhole,,64,110,,,1241,77650,13043958043152,13043958147980,73281,13043958048893,13043958147823,73281,13043958048893,13043958147823,73281,69120,69407,69345,69656,,470,470
41987,,,3,blackhole,,110,110,,,1152,78879,13043958050127,13043958156613,5839,13043958148583,13043958156465,5839,13043958148583,13043958156465,5835,5419,5406,1184,4857,,563,563
43011,,,3,blackhole,,110,110,,,1193,8580,13043958152788,13043958164371,5255,13043958157128,13043958164222,5255,13043958157128,13043958164222,5255,4848,4834,1210,4365,,491,491
44035,,,3,blackhole,,4,110,,,235,26625,13043958237325,13043958273269,26065,13043958237902,13043958273090,25954,13043958238052,13043958273090,25850,12264,25059,25105,25299,,54577,54689
45059,,,3,blackhole,,80,110,,,1224,65019,13043958269776,13043958357552,61856,13043958273857,13043958357363,61855,13043958273859,13043958357363,61848,53013,54025,53998,54448,,568,570
46083,,,3,blackhole,,4,110,,,860,68351,13043958355840,13043958448114,66390,13043958358341,13043958447967,66390,13043958358341,13043958447967,66390,66067,,,,,724,724
47107,,,3,blackhole,,110,110,,,1423,95469,13043958359296,13043958488179,29213,13043958448595,13043958488033,29213,13043958448595,13043958488033,29209,28622,28836,28713,28733,,465,465
48131,,,3,blackhole,,16,110,,,1404,15173,13043958479748,13043958500232,8464,13043958488656,13043958500083,8464,13043958488656,13043958500083,8463,7895,8098,7967,7990,,461,461
49155,,,3,blackhole,,16,110,,,1169,2639,13043958500052,13043958503614,2039,13043958500707,13043958503460,2039,13043958500707,13043958503460,2033,1635,,,,,462,462
50179,,,3,blackhole,,16,110,,,1121,2538,13043958503643,13043958507069,2084,13043958504112,13043958506925,2084,13043958504112,13043958506925,2013,1679,,,,,483,483
51203,,,3,blackhole,,110,110,,,1646,24105,13043958505202,13043958537744,22259,13043958507540,13043958537589,22257,13043958507542,13043958537589,22257,20451,21882,21680,21779,,456,457
52227,,,3,blackhole,,4,110,,,798,54220,13043958537758,13043958610955,53640,13043958538395,13043958610809,53640,13043958538395,13043958610809,53623,53356,,,,,597,597
53251,,,3,blackhole,,64,110,,,1252,149125,13043958539467,13043958740786,95696,13043958611439,13043958740629,95696,13043958611439,13043958740629,95695,91421,91707,91644,91952,,467,467
54275,,,3,blackhole,,96,110,,,1204,155166,13043958612624,13043958822098,59679,13043958741371,13043958821938,59678,13043958741373,13043958821938,59676,53904,54156,54090,54398,,550,551
55299,,,3,blackhole,,96,110,,,1181,63818,13043958817354,13043958903508,59746,13043958822692,13043958903349,59746,13043958822692,13043958903349,59746,53896,54143,54081,54391,,559,559
56323,,,3,blackhole,,110,110,,,1136,70876,13043958823866,13043958919549,11333,13043958904101,13043958919401,11333,13043958904101,13043958919401,11327,7673,10407,10921,10259,,557,557
57347,,,3,blackhole,,64,110,,,1230,77667,13043958914387,13043959019237,73359,13043958920037,13043959019072,73359,13043958920037,13043959019072,73353,69125,69404,69334,69651,,471,471
58371,,,3,blackhole,,110,110,,,1144,78840,13043958921273,13043959027707,5744,13043959019806,13043959027560,5742,13043959019808,13043959027560,5742,5333,5324,1206,4577,,544,545
59395,,,3,blackhole,,110,110,,,1201,8667,13043959024013,13043959035714,5434,13043959028233,13043959035569,5434,13043959028233,13043959035569,5416,5007,4992,1190,4550,,499,499
60419,,,3,blackhole,,4,110,,,288,26644,13043959335758,13043959371728,26140,13043959336294,13043959371583,25988,13043959336499,13043959371583,25896,12320,25056,25147,25322,,222759,222910
61443,,,3,blackhole,,80,110,,,301,63833,13043959377467,13043959463642,62010,13043959379770,13043959463483,62010,13043959379770,13043959463483,62010,53111,54331,54308,54777,,6064,6064
62467,,,3,blackhole,,4,110,,,889,68053,13043959462281,13043959554153,66339,13043959464447,13043959554005,66339,13043959464447,13043959554005,66339,66013,,,,,714,714
63491,,,3,blackhole,,110,110,,,1341,95601,13043959465403,13043959594464,29327,13043959554725,13043959594316,29326,13043959554726,13043959594316,29325,28741,28953,28821,28844,,533,534
64515,,,3,blackhole,,16,110,,,1384,15596,13043959585610,13043959606665,8564,13043959594955,13043959606516,8564,13043959594955,13043959606516,8559,7988,8197,8065,8084,,473,473
65539,,,3,blackhole,,16,110,,,1158,2716,13043959606391,13043959610057,2051,13043959607144,13043959609913,2051,13043959607144,13043959609913,2051,1644,,,,,465,465
66563,,,3,blackhole,,16,110,,,1093,2421,13043959610126,13043959613394,1954,13043959610613,13043959613251,1954,13043959610613,13043959613251,1884,1550,,,,,518,518
67587,,,3,blackhole,,110,110,,,1605,24061,13043959611663,13043959644145,22310,13043959613877,13043959643995,22309,13043959613878,13043959643995,22297,20513,21939,21739,21836,,464,464
68611,,,3,blackhole,,4,110,,,950,54441,13043959643903,13043959717398,53601,13043959644889,13043959717251,53601,13043959644889,13043959717251,53539,53325,,,,,662,662
69635,,,3,blackhole,,64,110,,,1270,148979,13043959645971,13043959847092,95582,13043959717893,13043959846929,95582,13043959717893,13043959846929,95582,91395,91699,91624,91949,,476,476
70659,,,3,blackhole,,96,110,,,1201,154831,13043959719081,13043959928103,59459,13043959847664,13043959927933,59458,13043959847665,13043959927933,59458,54044,54286,54221,54536,,544,545
71683,,,3,blackhole,,96,110,,,1207,63742,13043959923812,13043960009864,60007,13043959928697,13043960009706,60007,13043959928697,13043960009706,60004,54144,54378,54310,54627,,566,566
72707,,,3,blackhole,,110,110,,,1159,71206,13043959929866,13043960025994,11411,13043960010441,13043960025846,11410,13043960010443,13043960025846,11409,7653,10487,10999,10336,,544,546
73731,,,3,blackhole,,64,110,,,1224,77605,13043960020763,13043960125530,73244,13043960026491,13043960125370,73244,13043960026491,13043960125370,73238,69039,69327,69257,69573,,478,478
74755,,,3,blackhole,,110,110,,,1135,78823,13043960027731,13043960134142,5829,13043960126127,13043960133996,5828,13043960126128,13043960133996,5828,5416,5421,1176,4887,,561,561
75779,,,3,blackhole,,110,110,,,1135,8681,13043960130516,13043960142235,5429,13043960134759,13043960142088,5426,13043960134763,13043960142088,5426,5001,5000,1141,4399,,565,568
76803,,,3,blackhole,,4,110,,,246,26720,13043960291273,13043960327345,26200,13043960291824,13043960327194,26063,13043960292009,13043960327194,25968,12425,25109,25205,25380,,110916,111053
77827,,,3,blackhole,,80,110,,,297,63719,13043960327676,13043960413697,62284,13043960329453,13043960413537,62284,13043960329453,13043960413537,62284,53264,54345,54321,54771,,1673,1673
78851,,,3,blackhole,,4,110,,,861,68273,13043960411794,13043960503963,66172,13043960414480,13043960503812,66172,13043960414480,13043960503812,66170,65850,,,,,699,699
79875,,,3,blackhole,,110,110,,,1390,95377,13043960415431,13043960544190,29335,13043960504442,13043960544044,29335,13043960504442,13043960544044,29335,28757,28966,28840,28860,,467,467
80899,,,3,blackhole,,16,110,,,1376,16211,13043960534620,13043960556505,8666,13043960544660,13043960556359,8666,13043960544660,13043960556359,8664,8070,8292,8168,8190,,456,456
81923,,,3,blackhole,,16,110,,,1139,2787,13043960556084,13043960559846,2014,13043960556985,13043960559704,2014,13043960556985,13043960559704,2012,1610,,,,,464,464
82947,,,3,blackhole,,16,110,,,1079,2417,13043960559951,13043960563214,1971,13043960560413,13043960563074,1971,13043960560413,13043960563074,1890,1568,,,,,525,525
83971,,,3,blackhole,,110,110,,,1629,24559,13043960561472,13043960594626,22796,13043960563685,13043960594460,22796,13043960563685,13043960594460,22796,20983,22426,22219,22312,,453,453
84995,,,3,blackhole,,4,110,,,1050,54564,13043960594216,13043960667877,53701,13043960595234,13043960667730,53701,13043960595234,13043960667730,53701,53415,,,,,573,573
86019,,,3,blackhole,,64,110,,,1241,149224,13043960596313,13043960797766,95730,13043960668372,13043960797607,95730,13043960668372,13043960797607,95730,91530,91818,91748,92068,,476,476
87043,,,3,blackhole,,96,110,,,1213,154769,13043960669556,13043960878494,59247,13043960798350,13043960878334,59245,13043960798353,13043960878334,59245,53607,53856,53787,54099,,550,553
88067,,,3,blackhole,,96,110,,,1204,63833,13043960873878,13043960960052,59867,13043960879073,13043960959894,59867,13043960879073,13043960959894,59864,54070,54339,54244,54584,,547,547
89091,,,3,blackhole,,110,110,,,1170,71161,13043960880255,13043960976322,11519,13043960960625,13043960976175,11518,13043960960626,13043960976175,11518,7681,10579,11089,10429,,542,542
90115,,,3,blackhole,,64,110,,,1264,77515,13043960970994,13043961075639,73081,13043960976822,13043961075482,73081,13043960976823,13043961075482,73079,68976,69273,69202,69511,,479,480
91139,,,3,blackhole,,110,110,,,1134,78628,13043960978072,13043961084220,5804,13043961076237,13043961084072,5804,13043961076237,13043961084072,5803,5397,5387,1181,4877,,559,559
92163,,,3,blackhole,,110,110,,,1161,8764,13043961080398,13043961092230,5471,13043961084696,13043961092082,5471,13043961084696,13043961092082,5470,5057,5037,1190,4311,,462,462
