GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,32,110,,,328,1051,10015797590911,10015797592330,560,10015797591405,10015797592161,461,10015797591538,10015797592161,364,173,353,203,419,,0,0
2051,,,3,blackhole,,1,110,,,84,2141,10015803355779,10015803358669,1608,10015803356352,10015803358523,1608,10015803356352,10015803358523,1524,1084,1150,144,1183,,4269378,4269378
3075,,,3,blackhole,,1,110,,,16,1796,10015808663770,10015808666194,1260,10015808664348,10015808666049,1250,10015808664362,10015808666049,1244,530,632,904,201,,3930241,3931416
4099,,,3,blackhole,,103,110,,,399,40827,10015980209012,10015980264128,39375,10015980210826,10015980263982,39373,10015980210828,10015980263982,39373,38602,38772,38744,38815,,127070803,127069131
5123,,,3,blackhole,,110,110,,,321,17496,10015986672024,10015986695644,15532,10015986674524,10015986695492,15520,10015986674540,10015986695492,15499,14930,14972,15268,14816,,4748595,4748561
6147,,,3,blackhole,,103,110,,,187,40820,10015987804522,10015987859629,39342,10015987806370,10015987859482,39341,10015987806371,10015987859482,39341,38626,38802,38776,38846,,822868,822863
7171,,,3,blackhole,,110,110,,,1127,23592,10015987848632,10015987880481,14912,10015987860199,10015987880330,14911,10015987860200,10015987880330,14910,14316,14379,14645,14210,,531,532
8195,,,3,blackhole,,2,110,,,109,2323,10016528841585,10016528844721,1737,10016528842227,10016528844572,1737,10016528842227,10016528844572,1666,1140,1205,113,458,,400703972,400703972
9219,,,3,blackhole,,2,110,,,139,2327,10016529095168,10016529098309,1708,10016529095857,10016529098163,1708,10016529095857,10016529098163,1658,1099,1157,111,517,,186121,186121
10243,,,3,blackhole,,32,110,,,236,1476,10016529920580,10016529922572,528,10016529921691,10016529922404,528,10016529921691,10016529922404,492,213,389,264,526,,609850,609850
11267,,,3,blackhole,,2,110,,,84,3490,10016535482494,10016535487206,2942,10016535483092,10016535487064,2942,10016535483092,10016535487064,2876,863,891,894,1130,,4118717,4118717
12291,,,3,blackhole,,1,110,,,27,2942,10016540726619,10016540730591,2394,10016540727213,10016540730445,2378,10016540727235,10016540730445,2367,1781,1873,107,464,,3881472,3881971
13315,,,3,blackhole,,2,110,,,123,3492,10016540857107,10016540861821,2956,10016540857689,10016540861680,2950,10016540857698,10016540861680,2876,870,884,911,1136,,94245,94273
14339,,,3,blackhole,,1,110,,,13,2863,10016540882203,10016540886068,2310,10016540882798,10016540885916,2307,10016540882801,10016540885916,2297,1710,1789,113,410,,15645,15642
15363,,,3,blackhole,,110,110,,,159,3726,10016543509744,10016543514774,3109,10016543510417,10016543514614,3109,10016543510417,10016543514614,3102,865,,,,,1944144,1944144
16387,,,3,blackhole,,110,110,,,164,3699,10016543668819,10016543673812,3107,10016543669462,10016543673657,3107,10016543669462,10016543673657,3107,863,,,,,114687,114687
17411,,,3,blackhole,,32,110,,,180,1738,10016546072187,10016546074533,791,10016546073296,10016546074364,791,10016546073296,10016546074364,780,787,,,,,1777261,1777261
18435,,,3,blackhole,,32,110,,,164,1765,10016546173188,10016546175571,837,10016546174292,10016546175422,837,10016546174292,10016546175422,837,821,,,,,74017,74017
19459,,,3,blackhole,,64,110,,,174,14457,10016553055622,10016553075139,13464,10016553056816,10016553074993,13463,10016553056818,10016553074993,13461,13054,13085,226,13130,,5097161,5097344
20483,,,3,blackhole,,32,110,,,150,1432,10016553405759,10016553407692,859,10016553406354,10016553407513,859,10016553406354,10016553407513,824,851,,,,,245590,245590
21507,,,3,blackhole,,32,110,,,422,6464,10016564304281,10016564313008,5222,10016564305773,10016564312823,5146,10016564305876,10016564312823,4863,1613,5144,4957,4970,,8072442,8072978
