ARCH: blackhole, CHIP_FREQ[MHz]: 1350, Max Compute Cores: 130
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,2,BRISC,55593,837831157550,0,1024,,,BRISC-FW,ZONE_START,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,62524,837831158489,0,1024,,,BRISC-KERNEL,ZONE_START,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,62524,837944550943,0,1024,,,BRISC-KERNEL,ZONE_END,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,9090,837944551075,487013759174012416,1024,,,,TS_DATA,0,,{"counter type":"FPU_COUNTER";"ref cnt":113391727;"value":72052224}
0,1,2,BRISC,9090,837944551146,487013759133280986,1024,,,,TS_DATA,0,,{"counter type":"SFPU_COUNTER";"ref cnt":113391727;"value":31320794}
0,1,2,BRISC,9090,837944551214,487013759181110301,1024,,,,TS_DATA,0,,{"counter type":"MATH_COUNTER";"ref cnt":113391727;"value":79150109}
0,1,2,BRISC,55593,837944551391,0,1024,,,BRISC-FW,ZONE_END,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,55593,837986841915,0,2048,,,BRISC-FW,ZONE_START,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,62524,837986842721,0,2048,,,BRISC-KERNEL,ZONE_START,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,62524,838100234904,0,2048,,,BRISC-KERNEL,ZONE_END,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,9090,838100235008,487012324654935552,2048,,,,TS_DATA,0,,{"counter type":"FPU_COUNTER";"ref cnt":113391393;"value":72052224}
0,1,2,BRISC,9090,838100235081,487012324614204116,2048,,,,TS_DATA,0,,{"counter type":"SFPU_COUNTER";"ref cnt":113391393;"value":31320788}
0,1,2,BRISC,9090,838100235148,487012324662033149,2048,,,,TS_DATA,0,,{"counter type":"MATH_COUNTER";"ref cnt":113391393;"value":79149821}
0,1,2,BRISC,55593,838100235306,0,2048,,,BRISC-FW,ZONE_END,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,55593,840318575659,0,3072,,,BRISC-FW,ZONE_START,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,62524,840318576504,0,3072,,,BRISC-KERNEL,ZONE_START,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,62524,840431970209,0,3072,,,BRISC-KERNEL,ZONE_END,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,9090,840431970313,487019072048557568,3072,,,,TS_DATA,0,,{"counter type":"FPU_COUNTER";"ref cnt":113392964;"value":72052224}
0,1,2,BRISC,9090,840431970385,487019072007826132,3072,,,,TS_DATA,0,,{"counter type":"SFPU_COUNTER";"ref cnt":113392964;"value":31320788}
0,1,2,BRISC,9090,840431970452,487019072055656357,3072,,,,TS_DATA,0,,{"counter type":"MATH_COUNTER";"ref cnt":113392964;"value":79151013}
0,1,2,BRISC,55593,840431970610,0,3072,,,BRISC-FW,ZONE_END,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,55593,842656693341,0,4096,,,BRISC-FW,ZONE_START,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,62524,842656694144,0,4096,,,BRISC-KERNEL,ZONE_START,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,62524,842739187570,0,4096,,,BRISC-KERNEL,ZONE_END,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
