Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
33.15,MatmulDeviceOperation (in0:dram_interleaved),12380.31,266,Compute,7.85,133.69,17.00,19.40,16.85
24.08,SparseMatmulDeviceOperation (in0:dram_interleaved),8993.27,76,Compute,,,,,
14.79,UnaryDeviceOperation (in0:dram_interleaved),5522.85,256,Compute,,,,,
10.40,BinaryNgDeviceOperation (in0:dram_interleaved),3882.59,384,Compute,,,,,
4.69,FillPadDeviceOperation (in0:dram_interleaved),1752.69,92,TM,,,,,
2.50,LayerNormDeviceOperation (in0:dram_interleaved),934.45,41,Compute,,,,,
2.16,SdpaDecodeDeviceOperation (in0:dram_interleaved),807.62,32,Compute,,,,,
1.70,FastReduceNCDeviceOperation (in0:dram_interleaved),633.86,29,Compute,,,,,
1.41,TransposeDeviceOperation (in0:dram_interleaved),527.80,219,TM,,,,,
1.23,UntilizeCodegenDeviceOperation (in0:dram_interleaved),460.10,84,Other,,,,,
0.82,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),307.34,74,TM,,,,,
0.47,ReshapeViewDeviceOperation (in0:dram_interleaved),174.96,64,TM,,,,,
0.46,SliceDeviceOperation (in0:dram_interleaved),173.29,142,TM,,,,,
0.44,PermuteDeviceOperation (in0:dram_interleaved),163.21,29,TM,,,,,
0.38,TypecastDeviceOperation (in0:dram_interleaved),140.66,75,TM,,,,,
0.37,TopKDeviceOperation (in0:dram_interleaved),138.13,10,Other,,,,,
0.19,ReduceDeviceOperation (in0:dram_interleaved),71.16,35,Compute,,,,,
0.19,ConcatDeviceOperation (in0:dram_interleaved),70.32,54,TM,,,,,
0.14,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),53.39,40,TM,,,,,
0.12,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),44.40,10,DM,,,,,
0.10,RotaryEmbeddingLlamaDeviceOperation (in0:height_sharded),37.35,20,Compute,,,,,
0.06,EmbeddingsDeviceOperation (in0:dram_interleaved),24.27,22,Compute,,,,,
0.06,ScatterDeviceOperation (in0:dram_interleaved),24.14,10,Other,,,,,
0.06,InterleavedToShardedDeviceOperation (in0:dram_interleaved),20.95,41,DM,,,,,
0.03,ShardedToInterleavedDeviceOperation (in0:height_sharded),10.27,20,DM,,,,,
