GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,64,110,,,306,4241,2569131976497,2569131982223,3365,2569131977524,2569131982067,3364,2569131977525,2569131982067,3364,2968,2997,224,3039,,0,0
2051,,,3,blackhole,,64,110,,,145,4251,2569338138785,2569338144524,3255,2569338139981,2569338144375,3255,2569338139981,2569338144375,3255,2826,2853,224,2893,,152718254,152718254
3075,,,3,blackhole,,1,110,,,91,6096,2569350302983,2569350311213,5564,2569350303556,2569350311067,5564,2569350303556,2569350311067,5479,4762,4780,107,4821,,9007280,9007280
4099,,,3,blackhole,,1,110,,,101,6099,2569350520103,2569350528336,5568,2569350520673,2569350528190,5567,2569350520675,2569350528190,5480,4765,4765,108,4816,,155260,155274
5123,,,3,blackhole,,1,110,,,198,26530,2569360652418,2569360688233,25990,2569360652998,2569360688084,25881,2569360653145,2569360688084,25792,12273,24952,25026,25227,,7499965,7500042
6147,,,3,blackhole,,80,110,,,449,44968,2569371860277,2569371920984,43153,2569371862560,2569371920816,43151,2569371862562,2569371920816,43151,40546,40779,40695,40895,,8277468,8277370
7171,,,3,blackhole,,1,110,,,87,25940,2569376630364,2569376665383,25367,2569376630986,2569376665231,25367,2569376630986,2569376665231,25280,25279,,,,,3489061,3489061
8195,,,3,blackhole,,1,110,,,2,1101,2569386987915,2569386989402,581,2569386988468,2569386989253,581,2569386988468,2569386989253,581,565,,,,,7640510,7640510
9219,,,3,blackhole,,1,110,,,11,1093,2569387117073,2569387118549,579,2569387117620,2569387118401,579,2569387117620,2569387118401,567,564,,,,,95166,95166
10243,,,3,blackhole,,1,110,,,197,2295,2569396104295,2569396107393,1735,2569396104858,2569396107200,1595,2569396105047,2569396107200,,52,1559,1400,1505,,6657345,6657548
11267,,,3,blackhole,,1,110,,,159,2317,2569396519759,2569396522887,1738,2569396520358,2569396522704,1628,2569396520506,2569396522704,,56,1601,1402,1546,,306082,306125
12291,,,3,blackhole,,1,110,,,230,5599,2569406899221,2569406906780,5057,2569406899803,2569406906630,4921,2569406899986,2569406906630,4827,2797,4233,4207,4381,,7686684,7686124
13315,,,3,blackhole,,1,110,,,250,5666,2569407030976,2569407038625,5136,2569407031531,2569407038464,4995,2569407031721,2569407038464,4900,2897,4291,4281,4427,,92527,92663
14339,,,3,blackhole,,64,110,,,775,9485,2569417831703,2569417844508,8841,2569417832429,2569417844364,8587,2569417832772,2569417844364,8427,2856,5976,6276,6197,,7995764,7996094
15363,,,3,blackhole,,1,110,,,10,1124,2569418022890,2569418024407,580,2569418023477,2569418024260,580,2569418023477,2569418024260,580,556,,,,,132676,132676
16387,,,3,blackhole,,32,110,,,188,2255,2569427585908,2569427588952,1323,2569427587025,2569427588811,1323,2569427587025,2569427588811,1323,1195,,,,,7083728,7083728
17411,,,3,blackhole,,32,110,,,207,30966,2569438940556,2569438982360,30023,2569438941664,2569438982195,30022,2569438941665,2569438982195,30021,28449,28695,28628,28869,,8409531,8409459
18435,,,3,blackhole,,64,110,,,125,2236,2569449208926,2569449211945,1243,2569449210122,2569449211800,1243,2569449210122,2569449211800,1242,853,,,,,7576468,7576468
19459,,,3,blackhole,,110,110,,,286,2239,2569452188427,2569452191450,1650,2569452189078,2569452191305,1650,2569452189078,2569452191305,1621,1177,,,,,2205886,2205886
20483,,,3,blackhole,,96,110,,,272,50464,2569463493135,2569463561262,48553,2569463495553,2569463561100,48550,2569463495557,2569463561100,48550,45407,45655,45569,45773,,8373460,8373456
21507,,,3,blackhole,,96,110,,,168,2370,2569463998946,2569464002146,1329,2569464000207,2569464002001,1329,2569464000207,2569464002001,1329,959,,,,,325292,325292
22531,,,3,blackhole,,96,110,,,167,2505,2569464388684,2569464392066,1453,2569464389965,2569464391926,1453,2569464389965,2569464391926,1447,983,,,,,287461,287461
23555,,,3,blackhole,,110,110,,,176,3169,2569470100229,2569470104507,2579,2569470100880,2569470104361,2569,2569470100893,2569470104361,2550,957,1040,1981,387,,4229644,4229047
24579,,,3,blackhole,,110,110,,,198,3271,2569475877136,2569475881552,2678,2569475877790,2569475881405,2676,2569475877792,2569475881405,2656,1656,1736,2238,378,,4276969,4276142
25603,,,3,blackhole,,64,110,,,267,56922,2569482318122,2569482394967,55077,2569482320446,2569482394800,55076,2569482320448,2569482394800,55074,53772,53993,53911,54047,,4769657,4769700
26627,,,3,blackhole,,110,110,,,179,2395,2569486462572,2569486465805,1800,2569486463227,2569486465657,1799,2569486463228,2569486465657,1780,1359,1373,272,425,,3013650,3013216
27651,,,3,blackhole,,110,110,,,179,2479,2569486645515,2569486648862,1874,2569486646166,2569486648696,1872,2569486646169,2569486648696,1832,1376,1366,274,406,,133705,133723
28675,0,1,3,blackhole,,1,110,,,216,26667,2569503271247,2569503307248,26121,2569503271838,2569503307101,26007,2569503271991,2569503307101,25904,12400,25101,25161,25364,,12313561,12313359
28675,0,2,3,blackhole,,1,110,,,214,26560,2569503687936,2569503723792,26040,2569503688491,2569503723645,25916,2569503688658,2569503723645,25826,12342,25022,25073,25260,,13766,13889
28675,0,3,3,blackhole,,1,110,,,190,26610,2569504103444,2569504139367,26083,2569504104009,2569504139221,25976,2569504104153,2569504139221,25893,12425,25074,25119,25311,,13487,13594
28675,0,4,3,blackhole,,1,110,,,193,26521,2569504517704,2569504553507,26001,2569504518261,2569504553363,25884,2569504518420,2569504553363,25808,12266,24974,25038,25223,,12850,12968
28675,0,5,3,blackhole,,1,110,,,209,26629,2569504931006,2569504966955,26094,2569504931580,2569504966807,25975,2569504931741,2569504966807,25885,12376,25065,25127,25319,,12184,12304
28675,0,6,3,blackhole,,1,110,,,201,26501,2569505344343,2569505380119,25973,2569505344909,2569505379972,25851,2569505345073,2569505379972,25771,12271,24972,25014,25203,,12191,12313
28675,0,7,3,blackhole,,1,110,,,242,26586,2569505757344,2569505793235,26068,2569505757897,2569505793089,25939,2569505758071,2569505793089,25826,12364,25013,25101,25270,,12029,12158
28675,0,8,3,blackhole,,1,110,,,228,26536,2569506171054,2569506206878,26012,2569506171615,2569506206731,25891,2569506171778,2569506206731,25784,12454,24947,25045,25228,,12541,12661
28675,0,9,3,blackhole,,1,110,,,215,26531,2569506584381,2569506620198,26001,2569506584954,2569506620056,25892,2569506585102,2569506620056,25787,12270,24981,25037,25227,,12189,12299
28675,0,10,3,blackhole,,1,110,,,221,26530,2569506997598,2569507033414,25993,2569506998175,2569507033266,25889,2569506998316,2569507033266,25772,12287,24956,25024,25224,,12244,12348
28675,0,11,3,blackhole,,1,110,,,244,26536,2569507657030,2569507692854,26015,2569507657585,2569507692705,25887,2569507657758,2569507692705,25771,12291,24935,25051,25226,,194387,194516
29699,0,1,3,blackhole,,80,110,,,1173,63393,2569503281710,2569503367290,43936,2569503307820,2569503367134,43934,2569503307823,2569503367134,43932,41307,41530,41459,41660,,533,535
29699,0,2,3,blackhole,,80,110,,,1176,63344,2569503698250,2569503783765,43881,2569503724366,2569503783605,43881,2569503724366,2569503783605,43881,41237,41459,41379,41579,,534,534
29699,0,3,3,blackhole,,80,110,,,1161,63435,2569504113689,2569504199326,43869,2569504139941,2569504199164,43868,2569504139942,2569504199164,43864,41210,41441,41358,41561,,533,534
29699,0,4,3,blackhole,,80,110,,,1150,63094,2569504528081,2569504613258,43724,2569504554080,2569504613108,43723,2569504554082,2569504613108,43723,41195,41407,41340,41540,,531,533
29699,0,5,3,blackhole,,80,110,,,1169,63426,2569504941236,2569505026861,43849,2569504967515,2569505026711,43847,2569504967518,2569505026711,43845,41230,41467,41390,41589,,524,527
29699,0,6,3,blackhole,,80,110,,,1183,63151,2569505354636,2569505439890,43752,2569505380676,2569505439741,43752,2569505380676,2569505439741,43752,41227,41454,41377,41579,,521,521
29699,0,7,3,blackhole,,80,110,,,1196,63187,2569505767813,2569505853115,43824,2569505793801,2569505852963,43824,2569505793801,2569505852963,43821,41224,41455,41378,41581,,527,527
29699,0,8,3,blackhole,,80,110,,,1178,63345,2569506181389,2569506266905,43935,2569506207437,2569506266749,43934,2569506207438,2569506266749,43934,41285,41524,41445,41649,,523,524
29699,0,9,3,blackhole,,80,110,,,1185,63295,2569506594679,2569506680127,43868,2569506620756,2569506679978,43868,2569506620756,2569506679978,43868,41266,41504,41423,41623,,519,519
29699,0,10,3,blackhole,,80,110,,,1199,63360,2569507007949,2569507093485,43967,2569507033980,2569507093336,43967,2569507033980,2569507093336,43965,41346,41578,41501,41709,,529,529
29699,0,11,3,blackhole,,80,110,,,1149,63217,2569507667373,2569507752716,43809,2569507693424,2569507752566,43809,2569507693424,2569507752566,43809,41231,41461,41382,41583,,533,533
30723,0,1,3,blackhole,,1,110,,,106,26021,2569503367880,2569503403009,25440,2569503368505,2569503402849,25440,2569503368505,2569503402849,25334,25407,,,,,1016,1016
30723,0,2,3,blackhole,,1,110,,,96,26001,2569503784254,2569503819356,25420,2569503784879,2569503819196,25420,2569503784879,2569503819196,25324,25387,,,,,944,944
30723,0,3,3,blackhole,,1,110,,,79,26017,2569504199736,2569504234859,25418,2569504200378,2569504234692,25418,2569504200378,2569504234692,25339,25413,,,,,899,899
30723,0,4,3,blackhole,,1,110,,,108,25924,2569504613990,2569504648987,25350,2569504614611,2569504648834,25350,2569504614611,2569504648834,25242,25309,,,,,1113,1113
30723,0,5,3,blackhole,,1,110,,,93,25990,2569505027373,2569505062460,25410,2569505028004,2569505062308,25410,2569505028004,2569505062308,25318,25366,,,,,958,958
30723,0,6,3,blackhole,,1,110,,,80,26023,2569505440515,2569505475646,25433,2569505441158,2569505475493,25433,2569505441158,2569505475493,25353,25358,,,,,1050,1050
30723,0,7,3,blackhole,,1,110,,,93,25946,2569505853660,2569505888687,25357,2569505854295,2569505888527,25357,2569505854295,2569505888527,25264,25327,,,,,987,987
30723,0,8,3,blackhole,,1,110,,,91,26110,2569506267401,2569506302649,25524,2569506268037,2569506302495,25524,2569506268037,2569506302495,25433,25464,,,,,954,954
30723,0,9,3,blackhole,,1,110,,,79,26021,2569506680675,2569506715803,25415,2569506681328,2569506715638,25415,2569506681328,2569506715638,25304,25415,,,,,1000,1000
30723,0,10,3,blackhole,,1,110,,,91,26047,2569507094074,2569507129237,25476,2569507094695,2569507129088,25476,2569507094695,2569507129088,25385,25410,,,,,1007,1007
30723,0,11,3,blackhole,,1,110,,,97,26035,2569507753182,2569507788329,25452,2569507753811,2569507788171,25452,2569507753811,2569507788171,25355,25421,,,,,922,922
31747,0,1,3,blackhole,,1,110,,,112,1038,2569503404472,2569503405873,579,2569503404940,2569503405721,579,2569503404940,2569503405721,467,564,,,,,1550,1550
31747,0,2,3,blackhole,,1,110,,,122,1110,2569503820824,2569503822322,636,2569503821286,2569503822145,636,2569503821286,2569503822145,514,631,,,,,1547,1547
31747,0,3,3,blackhole,,1,110,,,104,1029,2569504236331,2569504237720,576,2569504236793,2569504237571,576,2569504236793,2569504237571,472,565,,,,,1555,1555
31747,0,4,3,blackhole,,1,110,,,131,1016,2569504650447,2569504651819,556,2569504650900,2569504651651,556,2569504650900,2569504651651,425,551,,,,,1530,1530
31747,0,5,3,blackhole,,1,110,,,122,1053,2569505063922,2569505065344,594,2569505064391,2569505065193,594,2569505064391,2569505065193,472,582,,,,,1543,1543
31747,0,6,3,blackhole,,1,110,,,107,1027,2569505477107,2569505478494,554,2569505477569,2569505478317,554,2569505477569,2569505478317,447,549,,,,,1538,1538
31747,0,7,3,blackhole,,1,110,,,116,1032,2569505890154,2569505891547,563,2569505890618,2569505891378,563,2569505890618,2569505891378,447,558,,,,,1549,1549
31747,0,8,3,blackhole,,1,110,,,127,1029,2569506304116,2569506305505,552,2569506304582,2569506305327,552,2569506304582,2569506305327,425,547,,,,,1546,1546
31747,0,9,3,blackhole,,1,110,,,125,1036,2569506717256,2569506718654,565,2569506717722,2569506718485,565,2569506717722,2569506718485,440,560,,,,,1543,1543
31747,0,10,3,blackhole,,1,110,,,119,1021,2569507130703,2569507132081,553,2569507131154,2569507131900,553,2569507131154,2569507131900,434,547,,,,,1531,1531
31747,0,11,3,blackhole,,1,110,,,129,1030,2569507789805,2569507791196,555,2569507790270,2569507791019,555,2569507790270,2569507791019,426,550,,,,,1555,1555
32771,0,1,3,blackhole,,1,110,,,67,1000,2569503407307,2569503408657,553,2569503407724,2569503408471,553,2569503407724,2569503408471,486,546,,,,,1483,1483
32771,0,2,3,blackhole,,1,110,,,61,1091,2569503823774,2569503825247,649,2569503824199,2569503825075,649,2569503824199,2569503825075,588,642,,,,,1522,1522
32771,0,3,3,blackhole,,1,110,,,52,974,2569504239154,2569504240469,552,2569504239577,2569504240322,552,2569504239577,2569504240322,500,544,,,,,1486,1486
32771,0,4,3,blackhole,,1,110,,,61,1002,2569504653271,2569504654624,553,2569504653698,2569504654445,553,2569504653698,2569504654445,493,546,,,,,1515,1515
