GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
83971,,,3,blackhole,,32,110,,,149,2522,4927182289582,4927182292987,1976,4927182290173,4927182292840,1976,4927182290173,4927182292840,1953,1962,,,,,72096,72096
84995,,,3,blackhole,,32,110,,,370,7963,4927187747320,4927187758070,7410,4927187747923,4927187757927,7294,4927187748080,4927187757927,7210,5939,6439,6433,6596,,4040600,4040877
86019,,,3,blackhole,,32,110,,,354,8070,4927187858475,4927187869369,7521,4927187859072,4927187869225,7390,4927187859248,4927187869225,7330,5930,6444,6443,6607,,74925,75049
87043,,,3,blackhole,,64,110,,,635,18856,4927194795496,4927194820951,18230,4927194796196,4927194820806,17975,4927194796540,4927194820806,17844,12139,14281,14669,14484,,5131194,5131397
88067,,,3,blackhole,,32,110,,,153,2549,4927194956566,4927194960007,1987,4927194957165,4927194959848,1987,4927194957165,4927194959848,1963,1980,,,,,100986,100986
89091,,,3,blackhole,,24,110,,,165,9790,4927197367050,4927197380266,8987,4927197367983,4927197380115,8987,4927197367983,4927197380115,8987,8442,,,,,1783870,1783870
90115,,,3,blackhole,,110,110,,,179,6695,4927202676617,4927202685655,6108,4927202677267,4927202685513,6105,4927202677271,4927202685513,6070,4221,4263,5063,3839,,3923721,3923700
91139,,,3,blackhole,,110,110,,,214,7370,4927205841969,4927205851918,6774,4927205842630,4927205851775,6735,4927205842683,4927205851775,6716,5770,5841,6355,4874,,2338580,2338709
92163,,,3,blackhole,,8,110,,,130,2144,4927209079980,4927209082874,1601,4927209080553,4927209082715,1601,4927209080553,4927209082715,1403,1601,,,,,2390968,2390968
93187,,,3,blackhole,,80,110,,,212,128364,4927214958886,4927215132178,127781,4927214959533,4927215132037,127772,4927214959545,4927215132037,127702,123290,126436,126461,126867,,4353207,4353212
94211,,,3,blackhole,,110,110,,,198,1621,4927220860597,4927220862786,1008,4927220861251,4927220862612,1008,4927220861251,4927220862612,173,263,924,682,998,,4243239,4243239
95235,,,3,blackhole,,8,110,,,367,10633,4927221135147,4927221149501,9646,4927221136309,4927221149331,9586,4927221136390,4927221149331,6568,8136,9567,9281,9524,,202740,202800
96259,,,3,blackhole,,80,110,,,213,225796,4927226974271,4927227279095,225210,4927226974919,4927227278953,225210,4927226974919,4927227278953,225119,147036,207772,207713,223211,,4315243,4315243
97283,,,3,blackhole,,80,110,,,227,160254,4927231385508,4927231601851,159660,4927231386166,4927231601707,159639,4927231386195,4927231601707,159599,147074,157405,157324,157589,,3042380,3042411
98307,,,3,blackhole,,110,110,,,195,41353,4927237224871,4927237280698,40739,4927237225512,4927237280510,40739,4927237225512,4927237280510,184,259,39125,40733,39607,,4165755,4165755
99331,,,3,blackhole,,80,110,,,174,154653,4927243090698,4927243299480,154059,4927243091360,4927243299340,154036,4927243091392,4927243299340,154024,144831,152915,152946,153216,,4304326,4304369
100355,,,3,blackhole,,110,110,,,176,1681,4927243359842,4927243362111,1066,4927243360510,4927243361949,1059,4927243360519,4927243361949,154,251,952,726,1046,,45314,45307
101379,,,3,blackhole,,8,110,,,70,1882,4927261642015,4927261644556,1376,4927261642553,4927261644411,1376,4927261642553,4927261644411,1324,1362,,,,,13538273,13538273
102403,,,3,blackhole,,8,110,,,373,10625,4927261846657,4927261861001,9666,4927261847776,4927261860825,9612,4927261847849,4927261860825,6494,8148,9610,9301,9548,,150642,150697
103427,,,3,blackhole,,1,110,,,4,1422,4927261914728,4927261916648,879,4927261915321,4927261916507,879,4927261915321,4927261916507,879,413,507,158,204,,40390,40390
104451,,,3,blackhole,,80,110,,,236,295891,4927262073245,4927262472698,295273,4927262073886,4927262472505,295267,4927262073895,4927262472505,295156,285639,292995,293053,293482,,116577,116584
105475,,,3,blackhole,,110,110,,,1037,217475,4927262186767,4927262480358,5065,4927262473375,4927262480213,5065,4927262473375,4927262480213,5065,3504,,,,,644,644
106499,,,3,blackhole,,110,110,,,1036,7996,4927262476429,4927262487223,4488,4927262481021,4927262487080,4488,4927262481021,4927262487080,4488,4174,,,,,598,598
107523,,,3,blackhole,,5,110,,,39,4896,4927262484338,4927262490947,2214,4927262487808,4927262490797,2214,4927262487808,4927262490797,2213,72,,,,,539,539
108547,,,3,blackhole,,32,110,,,1189,18159,4927262488954,4927262513468,16116,4927262491549,4927262513305,16116,4927262491549,4927262513305,16109,16077,,,,,557,557
109571,,,3,blackhole,,32,110,,,1047,3057,4927262513434,4927262517561,2461,4927262514090,4927262517413,2461,4927262514090,4927262517413,2458,1013,,,,,581,581
110595,,,3,blackhole,,110,110,,,1165,14612,4927262515203,4927262534929,12362,4927262518099,4927262534788,12362,4927262518099,4927262534788,12362,11248,,,,,508,508
111619,,,3,blackhole,,24,110,,,1219,13923,4927262526621,4927262545417,7239,4927262535499,4927262545271,7235,4927262535504,4927262545271,7235,3441,6336,6281,6659,,527,530
112643,,,3,blackhole,,110,110,,,169,14756,4927262551492,4927262571413,14164,4927262552149,4927262571270,14164,4927262552149,4927262571270,14130,12754,,,,,5095,5095
113667,,,3,blackhole,,32,110,,,153,3017,4927262578932,4927262583005,2460,4927262579533,4927262582854,2460,4927262579533,4927262582854,2450,194,,,,,6121,6121
114691,,,3,blackhole,,32,110,,,100,9261,4927262605062,4927262617565,8286,4927262606235,4927262617421,8286,4927262606235,4927262617421,8285,7639,,,,,17319,17319
115715,,,3,blackhole,,4,110,,,238,6544,4927262639993,4927262648828,6016,4927262640557,4927262648679,5896,4927262640720,4927262648679,5811,2107,4959,5056,5240,,17137,17260
116739,,,3,blackhole,,110,110,,,171,6792,4927262671788,4927262680957,6217,4927262672423,4927262680816,6217,4927262672423,4927262680816,6176,5606,,,,,17588,17588
117763,,,3,blackhole,,64,110,,,125,2957,4927262813017,4927262817009,1976,4927262814198,4927262816865,1976,4927262814198,4927262816865,1974,1750,,,,,98824,98824
118787,,,3,blackhole,,110,110,,,160,3361,4927262916620,4927262921158,2781,4927262917264,4927262921018,2781,4927262917264,4927262921018,2770,2469,,,,,74377,74377
119811,,,3,blackhole,,1,110,,,40,2874,4927262959199,4927262963079,2327,4927262959781,4927262962922,2321,4927262959789,4927262962922,2287,1715,1790,109,429,,28717,28722
120835,,,3,blackhole,,1,110,,,87,2824,4927262981062,4927262984875,2298,4927262981626,4927262984728,2293,4927262981633,4927262984728,2210,1696,1777,110,430,,13856,13862
121859,,,3,blackhole,,110,110,,,163,3721,4927263054623,4927263059647,3121,4927263055279,4927263059493,3121,4927263055279,4927263059493,3103,870,,,,,52252,52252
122883,,,3,blackhole,,110,110,,,165,3801,4927263087430,4927263092562,3210,4927263088078,4927263092412,3210,4927263088078,4927263092412,3196,953,,,,,21172,21172
123907,,,3,blackhole,,32,110,,,107,2816,4927263293935,4927263297737,1841,4927263295104,4927263297590,1841,4927263295105,4927263297590,1839,1327,1373,1371,1651,,150103,150164
124931,,,3,blackhole,,110,110,,,161,2342,4927263316508,4927263319670,1726,4927263317174,4927263319504,1726,4927263317174,4927263319504,,1726,,,,,14507,14507
125955,,,3,blackhole,,32,110,,,139,3969,4927263370577,4927263375935,3004,4927263371730,4927263375786,3004,4927263371731,4927263375786,3004,1994,2043,210,542,,38680,38690
126979,,,3,blackhole,,32,110,,,114,2817,4927263398160,4927263401963,1850,4927263399314,4927263401811,1850,4927263399314,4927263401811,1850,1287,1335,1328,1652,,17432,17432
128003,,,3,blackhole,,110,110,,,164,2354,4927263406535,4927263409713,1729,4927263407218,4927263409552,1729,4927263407218,4927263409552,,1729,,,,,4005,4005
129027,,,3,blackhole,,32,110,,,126,3956,4927263424834,4927263430175,2980,4927263426005,4927263430028,2979,4927263426006,4927263430028,2979,1978,2055,207,564,,12187,12187
130051,,,3,blackhole,,110,110,,,193,2999,4927263518165,4927263522214,2419,4927263518801,4927263522066,2416,4927263518804,4927263522066,2362,1387,1456,1972,385,,65771,65752
131075,,,3,blackhole,,32,110,,,98,2010,4927263621800,4927263624514,1052,4927263622951,4927263624371,1052,4927263622951,4927263624371,1052,717,,,,,74740,74740
132099,,,3,blackhole,,110,110,,,184,1899,4927263717132,4927263719695,1293,4927263717799,4927263719544,1290,4927263717803,4927263719544,1271,727,767,843,416,,69228,69229
133123,,,3,blackhole,,32,110,,,99,2107,4927263789874,4927263792718,1152,4927263791023,4927263792578,1152,4927263791023,4927263792578,1151,906,,,,,52954,52954
134147,,,3,blackhole,,64,110,,,128,2350,4927263855285,4927263858458,1334,4927263856504,4927263858305,1334,4927263856504,4927263858305,1331,919,,,,,47350,47350
135171,,,3,blackhole,,110,110,,,179,3062,4927263924588,4927263928722,2458,4927263925238,4927263928556,2457,4927263925239,4927263928556,2401,1390,1472,1959,421,,49584,49580
136195,,,3,blackhole,,110,110,,,187,2476,4927263994687,4927263998030,1886,4927263995329,4927263997875,1878,4927263995340,4927263997875,1850,1426,1456,291,399,,49463,49475
137219,,,3,blackhole,,110,110,,,163,3618,4927264046088,4927264050972,3024,4927264046737,4927264050820,3024,4927264046737,4927264050820,3023,2746,,,,,36189,36189
138243,,,3,blackhole,,32,110,,,150,2584,4927264088766,4927264092254,2000,4927264089366,4927264092066,2000,4927264089366,4927264092066,1990,1993,,,,,28553,28553
139267,,,3,blackhole,,64,110,,,131,2907,4927264196784,4927264200708,1899,4927264197997,4927264200561,1899,4927264197997,4927264200561,1896,1663,,,,,78457,78457
140291,,,3,blackhole,,110,110,,,164,3531,4927264285082,4927264289849,2944,4927264285736,4927264289710,2944,4927264285736,4927264289710,2932,2679,,,,,63099,63099
141315,,,3,blackhole,,1,110,,,33,2853,4927264308642,4927264312493,2304,4927264309237,4927264312347,2301,4927264309240,4927264312347,2292,1710,1767,112,410,,14466,14464
142339,,,3,blackhole,,1,110,,,30,2883,4927264326641,4927264330533,2333,4927264327232,4927264330381,2319,4927264327251,4927264330381,2310,1719,1813,110,427,,11028,11042
143363,,,3,blackhole,,110,110,,,163,3714,4927264377505,4927264382519,3117,4927264378160,4927264382368,3117,4927264378160,4927264382368,3102,867,,,,,35391,35391
144387,,,3,blackhole,,110,110,,,159,3709,4927264407315,4927264412322,3110,4927264407969,4927264412168,3110,4927264407969,4927264412168,3103,859,,,,,18961,18961
145411,,,3,blackhole,,32,110,,,120,2784,4927264557519,4927264561278,1812,4927264558683,4927264561129,1812,4927264558683,4927264561129,1811,1295,1342,1334,1616,,108539,108539
146435,,,3,blackhole,,110,110,,,167,1717,4927264573070,4927264575388,1127,4927264573707,4927264575228,1127,4927264573707,4927264575228,,1127,,,,,9320,9320
147459,,,3,blackhole,,32,110,,,139,4536,4927264620819,4927264626942,3570,4927264621977,4927264626796,3570,4927264621977,4927264626796,3570,2577,2619,252,544,,34632,34632
148483,,,3,blackhole,,32,110,,,110,2790,4927264646567,4927264650334,1828,4927264647716,4927264650184,1828,4927264647716,4927264650184,1827,1304,1344,1341,1637,,15495,15495
149507,,,3,blackhole,,110,110,,,164,1668,4927264654910,4927264657162,1068,4927264655550,4927264656992,1068,4927264655550,4927264656992,,1068,,,,,3974,3974
150531,,,3,blackhole,,32,110,,,152,4595,4927264673355,4927264679558,3627,4927264674513,4927264679410,3627,4927264674513,4927264679410,3627,2604,2665,211,547,,12977,12977
151555,,,3,blackhole,,110,110,,,172,3027,4927264724862,4927264728949,2436,4927264725512,4927264728801,2431,4927264725519,4927264728801,2391,1351,1402,1939,400,,34145,34153
152579,,,3,blackhole,,32,110,,,99,2058,4927264807283,4927264810061,1093,4927264808439,4927264809914,1093,4927264808439,4927264809914,1092,719,,,,,59013,59013
153603,,,3,blackhole,,110,110,,,186,1868,4927264876857,4927264879379,1280,4927264877502,4927264879230,1280,4927264877502,4927264879230,1232,727,747,826,418,,50065,50065
154627,,,3,blackhole,,32,110,,,97,2089,4927264951288,4927264954108,1127,4927264952445,4927264953967,1127,4927264952445,4927264953967,1121,883,,,,,54214,54214
155651,,,3,blackhole,,64,110,,,129,2311,4927265001659,4927265004779,1317,4927265002850,4927265004628,1317,4927265002850,4927265004628,1310,913,,,,,36209,36209
