ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Advice,Raw OP Code
2697,1.972971910384206,,LayerNormDeviceOperation,0,26.095,,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_5_DRAM_INTERLEAVED,,,,2413568.0,,LayerNormDeviceOperation
2698,4.244668174779831,DRAM,MatmulDeviceOperation 32 x 2048 x 9216,0,55.619,0.522,96.0,352.3124112263795,68.81101781765224,21.71846944389507,8.182655407524607,HiFi2 BF16 x BFP8 => BF16,BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_7_DRAM_INTERLEAVED,2,1,3,2414592.0,Try a DRAM-sharded program config (MatmulMultiCoreReuseMultiCastDRAMShardedProgramConfig) to improve throughput further • If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy,MatmulDeviceOperation
2699,0.3058314381109068,,SliceDeviceOperation,0,3.504,0.541,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2415616.0,,SliceDeviceOperation
2700,0.17019198199941932,,SliceDeviceOperation,0,1.698,0.553,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2416640.0,,SliceDeviceOperation
2701,0.17200655666311818,,SliceDeviceOperation,0,1.693,0.582,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2417664.0,,SliceDeviceOperation
2702,0.8531525210490661,,ReshapeViewDeviceOperation,0,10.654,0.63,16,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2418688.0,,ReshapeViewDeviceOperation
2703,0.15900210490660988,,SliceDeviceOperation,0,1.51,0.593,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2419712.0,,SliceDeviceOperation
2704,0.16913348011226167,,SliceDeviceOperation,0,1.561,0.676,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2420736.0,,SliceDeviceOperation
2705,0.3346378108971257,,ReshapeViewDeviceOperation,0,3.989,0.437,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2421760.0,,ReshapeViewDeviceOperation
2706,0.26704490467434433,,ReshapeViewDeviceOperation,0,2.812,0.72,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2422784.0,,ReshapeViewDeviceOperation
2707,0.2637181844575631,,ReshapeViewDeviceOperation,0,2.887,0.601,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2423808.0,,ReshapeViewDeviceOperation
2708,0.5370384931771993,,LayerNormDeviceOperation,0,6.012,1.091,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_7_DRAM_INTERLEAVED,,,,2424832.0,,LayerNormDeviceOperation
2709,0.5690203716248912,,LayerNormDeviceOperation,0,6.004,1.522,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_7_DRAM_INTERLEAVED,,,,2425856.0,,LayerNormDeviceOperation
2710,0.1704944111100358,,SliceDeviceOperation,0,1.646,0.609,2,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2426880.0,,SliceDeviceOperation
2711,0.17185534210780992,,SliceDeviceOperation,0,1.643,0.63,6,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2427904.0,,SliceDeviceOperation
2712,0.38385814864995643,,RotaryEmbeddingDeviceOperation,0,3.545,1.532,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_7_DRAM_INTERLEAVED,,,,2428928.0,,RotaryEmbeddingDeviceOperation
2713,0.17026758927707344,,SliceDeviceOperation,0,1.619,0.633,2,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2429952.0,,SliceDeviceOperation
2714,0.17646738604471113,,ConcatDeviceOperation,0,1.684,0.65,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_7_DRAM_INTERLEAVED,,,,2430976.0,,ConcatDeviceOperation
2715,0.17026758927707344,,SliceDeviceOperation,0,1.468,0.784,2,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2432000.0,,SliceDeviceOperation
2716,0.17072123294299815,,SliceDeviceOperation,0,1.595,0.663,6,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2433024.0,,SliceDeviceOperation
2717,0.3883189780315494,,RotaryEmbeddingDeviceOperation,0,3.6,1.536,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_7_DRAM_INTERLEAVED,,,,2434048.0,,RotaryEmbeddingDeviceOperation
2718,0.16973833833349464,,SliceDeviceOperation,0,1.625,0.62,2,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2435072.0,,SliceDeviceOperation
2719,0.1822135391464241,,ConcatDeviceOperation,0,1.763,0.647,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_7_DRAM_INTERLEAVED,,,,2436096.0,,ConcatDeviceOperation
2720,0.4217373947546695,,FillPadDeviceOperation,0,4.922,0.656,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2437120.0,,FillPadDeviceOperation
2721,0.16996516016645696,,InterleavedToShardedDeviceOperation,0,0.707,1.541,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2438144.0,,InterleavedToShardedDeviceOperation
2722,0.41674731442949764,,FillPadDeviceOperation,0,4.911,0.601,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2439168.0,,FillPadDeviceOperation
2723,0.1645214361753605,,InterleavedToShardedDeviceOperation,0,0.673,1.503,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_7_DRAM_INTERLEAVED,,,,2440192.0,,InterleavedToShardedDeviceOperation
2724,0.42748354785638243,,PagedUpdateCacheDeviceOperation,0,4.117,1.537,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_7_DRAM_INTERLEAVED,,,,2441216.0,,PagedUpdateCacheDeviceOperation
