2026-08-03 06:51:00.800 | INFO     | __main__:main:189 - Setting profiler artifacts folder to models/autoports/microsoft_phi_3_5_mini_instruct/doc/advisor_challenger/profiles/incumbent
2026-08-03 06:51:00.801 | INFO     | __main__:main:395 - Using port 8086
2026-08-03 06:51:00.801 | INFO     | tracy:run_report_setup:91 - Verifying tracy profiling tools
2026-08-03 06:51:00.802 | INFO     | tracy:run_report_setup:112 - Capture command: ('/home/mvasiljevic/tt-metal/build/tools/profiler/bin/tracy-capture -o models/autoports/microsoft_phi_3_5_mini_instruct/doc/advisor_challenger/profiles/incumbent/.logs/tracy_profile_log_host.tracy -f -p 8086',)
Connecting to 127.0.0.1:8086...2026-08-03 06:51:00.807 | INFO     | __main__:main:413 - Test process started
2026-08-03 06:51:01.515 | INFO     | __main__:main:189 - Setting profiler artifacts folder to models/autoports/microsoft_phi_3_5_mini_instruct/doc/advisor_challenger/profiles/incumbent
2026-08-03 06:51:01.746 | DEBUG    | ttnn:<module>:79 - Initial ttnn.CONFIG:
Config{cache_path=/home/mvasiljevic/.cache/ttnn,model_cache_path=/home/mvasiljevic/.cache/ttnn/models,tmp_dir=/tmp/ttnn,enable_model_cache=false,enable_fast_runtime_mode=true,throw_exception_on_fallback=false,enable_logging=false,enable_graph_report=false,enable_graph_python_stack_traces=false,enable_detailed_buffer_report=false,enable_detailed_tensor_report=false,enable_comparison_mode=false,comparison_mode_should_raise_exception=false,comparison_mode_pcc=0.9999,root_report_path=generated/ttnn/reports,report_name=std::nullopt,std::nullopt}
2026-08-03 06:51:02.356 | info     |          Device | Opening user mode device driver (tt_cluster.cpp:228)
2026-08-03 06:51:02.356 | info     |             UMD | Cluster constructor started. (cluster.cpp:348)
2026-08-03 06:51:02.356 | info     |             UMD | Creating TopologyDiscovery for architecture: blackhole (topology_discovery.cpp:91)
2026-08-03 06:51:02.356 | info     |             UMD | Starting topology discovery. (topology_discovery.cpp:110)
2026-08-03 06:51:02.357 | info     |             UMD | Established firmware bundle version: 19.8.0 (topology_discovery.cpp:569)
2026-08-03 06:51:02.357 | info     |             UMD | Firmware bundle version 19.8.0 on the system is newer than the latest fully tested version 19.5.0 for blackhole architecture. Newest features may not be supported. (topology_discovery.cpp:601)
2026-08-03 06:51:02.361 | info     |             UMD | Completed topology discovery. (topology_discovery.cpp:114)
2026-08-03 06:51:02.582 | info     |             UMD | Opening local chip ids/PCIe ids: {0, 1, 2, 3}/[0, 1, 2, 3] and remote chip ids {} (cluster.cpp:168)
2026-08-03 06:51:02.582 | info     |             UMD | IOMMU: enabled (cluster.cpp:142)
2026-08-03 06:51:02.582 | info     |             UMD | KMD version: 2.8.0 (cluster.cpp:145)
2026-08-03 06:51:02.582 | info     |             UMD | Cluster constructor completed. (cluster.cpp:520)
2026-08-03 06:51:02.583 | info     |             UMD | Starting devices in cluster (cluster.cpp:1024)
2026-08-03 06:51:02.760 | info     |             UMD | Starting devices in cluster completed. (cluster.cpp:1032)
2026-08-03 06:51:02.886 | DEBUG    | ttnn.device:__init__:152 - Using default dispatch core type for this system: DispatchCoreType.WORKER
2026-08-03 06:51:02.886 | DEBUG    | ttnn.device:__init__:154 - Using default dispatch core axis for this system: DispatchCoreAxis.COL
2026-08-03 06:51:02.886 | info     |     Distributed | Using auto discovery to generate mesh graph. (metal_env.cpp:367)
2026-08-03 06:51:02.886 | info     |     Distributed | Constructing control plane using auto-discovery (no mesh graph descriptor). (metal_env.cpp:429)
2026-08-03 06:51:02.886 | warning  |          Always | Unknown motherboard 'B850M-C' for chip_id=0 (bus_id=0x1) — falling back to bus_id as tray_id. Add this motherboard and its bus IDs to mobo_to_bus_ids in physical_system_discovery.cpp. (physical_system_discovery.cpp:89)
2026-08-03 06:51:02.886 | warning  |          Always | Unknown motherboard 'B850M-C' for chip_id=1 (bus_id=0x2) — falling back to bus_id as tray_id. Add this motherboard and its bus IDs to mobo_to_bus_ids in physical_system_discovery.cpp. (physical_system_discovery.cpp:89)
2026-08-03 06:51:02.886 | warning  |          Always | Unknown motherboard 'B850M-C' for chip_id=2 (bus_id=0x3) — falling back to bus_id as tray_id. Add this motherboard and its bus IDs to mobo_to_bus_ids in physical_system_discovery.cpp. (physical_system_discovery.cpp:89)
2026-08-03 06:51:02.886 | warning  |          Always | Unknown motherboard 'B850M-C' for chip_id=3 (bus_id=0x4) — falling back to bus_id as tray_id. Add this motherboard and its bus IDs to mobo_to_bus_ids in physical_system_discovery.cpp. (physical_system_discovery.cpp:89)
2026-08-03 06:51:02.886 | warning  |          Always | Unknown motherboard 'B850M-C' for chip_id=1 (bus_id=0x2) — falling back to bus_id as tray_id. Add this motherboard and its bus IDs to mobo_to_bus_ids in physical_system_discovery.cpp. (physical_system_discovery.cpp:89)
2026-08-03 06:51:02.886 | warning  |          Always | Unknown motherboard 'B850M-C' for chip_id=0 (bus_id=0x1) — falling back to bus_id as tray_id. Add this motherboard and its bus IDs to mobo_to_bus_ids in physical_system_discovery.cpp. (physical_system_discovery.cpp:89)
2026-08-03 06:51:02.886 | warning  |          Always | Unknown motherboard 'B850M-C' for chip_id=2 (bus_id=0x3) — falling back to bus_id as tray_id. Add this motherboard and its bus IDs to mobo_to_bus_ids in physical_system_discovery.cpp. (physical_system_discovery.cpp:89)
2026-08-03 06:51:02.886 | warning  |          Always | Unknown motherboard 'B850M-C' for chip_id=3 (bus_id=0x4) — falling back to bus_id as tray_id. Add this motherboard and its bus IDs to mobo_to_bus_ids in physical_system_discovery.cpp. (physical_system_discovery.cpp:89)
2026-08-03 06:51:02.886 | info     |          Fabric | Logical multi-mesh adjacency: intermesh degree histogram {0:1}; intra-mesh degree histograms mesh0 {2:4} (topology_mapper_utils.cpp:2342)
2026-08-03 06:51:02.886 | info     |          Fabric | Physical multi-mesh adjacency: intermesh degree histogram {0:1}; intra-mesh degree histograms mesh0 {2:4} (topology_mapper_utils.cpp:2350)
2026-08-03 06:51:02.926 | warning  |           Metal | Opening subset of mmio devices slows down UMD read/write to remote chips. If opening more devices, consider using CreateDevices API. (device_manager.cpp:261)
2026-08-03 06:51:02.933 | info     |           Metal | Profiler started on device 3 (profiler_initializer.cpp:49)
2026-08-03 06:51:02.974 | info     |           Metal | ShmResourceTracker: removed orphaned shm '/tt_device_154095681929600_memory' (shm_resource_tracker.cpp:282)
2026-08-03 06:51:03.554 | info     |           Metal | [Real-time profiler] Device 3 sync complete: 100 samples, frequency=1.349974 GHz, device_time_at_sync=170502147522882 cycles (realtime_profiler_manager.cpp:1127)
[transformers] This model config has set a `rope_parameters['original_max_position_embeddings']` field, to be used together with `max_position_embeddings` to determine a scaling factor. Please set the `factor` field of `rope_parameters`with this ratio instead -- we recommend the use of this field over `original_max_position_embeddings`, as it is compatible with most model architectures.
2026-08-03 06:51:05.962 | INFO     | tracy:signpost:49 - PERF_DECODE
2026-08-03 06:51:05.963 | INFO     | tracy:signpost:49 - PERF_DECODE_END
2026-08-03 06:51:05.968 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 2, Risc BRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.968 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 2, Risc NCRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.969 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 2, Risc TRISC_0,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.969 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 2, Risc TRISC_1,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.969 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 2, Risc TRISC_2,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.970 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 3, Risc BRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.971 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 3, Risc NCRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.971 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 3, Risc TRISC_0,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.971 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 3, Risc TRISC_1,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.972 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 3, Risc TRISC_2,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.972 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 4, Risc BRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.973 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 4, Risc NCRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.973 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 4, Risc TRISC_0,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.973 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 4, Risc TRISC_1,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.974 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 4, Risc TRISC_2,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.974 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 5, Risc BRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.975 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 5, Risc NCRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.975 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 5, Risc TRISC_0,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.975 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 5, Risc TRISC_1,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.976 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 5, Risc TRISC_2,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.977 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 6, Risc BRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.977 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 6, Risc NCRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.978 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 6, Risc TRISC_0,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.978 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 6, Risc TRISC_1,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.979 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 6, Risc TRISC_2,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
2026-08-03 06:51:05.979 | warning  |           Metal | Profiler DRAM buffers were full, markers were dropped! device 3, worker core 1, 7, Risc BRISC,  bufferEndIndex = 12000. Please either decrease the number of ops being profiled or run read device profiler more often (profiler.cpp:1575)
