Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
34.50,MatmulDeviceOperation (in0:width_sharded),215.27,4,Compute,44.60,52.24,49.53,3.39,50.74
30.71,SdpaDecodeDeviceOperation (in0:height_sharded),191.67,1,Other,,,,,
6.10,PagedFusedUpdateCacheDeviceOperation (in0:dram_interleaved),38.09,1,Other,,,,,
5.86,UntilizeWithUnpaddingDeviceOperation (in0:l1_interleaved),36.56,4,TM,,,,,
3.54,NLPCreateQKVHeadsDecodeDeviceOperation (in0:width_sharded),22.06,1,Other,,,,,
2.24,TilizeWithValPaddingDeviceOperation (in0:l1_interleaved),13.99,4,TM,,,,,
2.12,BinaryNgDeviceOperation (in0:height_sharded),13.25,6,Compute,,,,,
2.06,LayerNormDeviceOperation (in0:width_sharded),12.87,2,Compute,,,,,
1.64,ConcatDeviceOperation (in0:l1_interleaved),10.26,2,TM,,,,,
1.29,TransposeDeviceOperation (in0:dram_interleaved),8.03,2,TM,,,,,
1.17,BinaryNgDeviceOperation (in0:dram_interleaved),7.28,1,Compute,,,,,
1.03,SliceDeviceOperation (in0:dram_interleaved),6.44,2,TM,,,,,
1.03,UntilizeDeviceOperation (in0:height_sharded),6.40,2,TM,,,,,
0.88,InterleavedToShardedDeviceOperation (in0:dram_interleaved),5.46,4,DM,,,,,
0.85,SliceDeviceOperation (in0:l1_interleaved),5.33,2,TM,,,,,
0.81,EmbeddingsDeviceOperation (in0:dram_interleaved),5.04,2,Compute,,,,,
0.76,UnaryDeviceOperation (in0:dram_interleaved),4.77,1,Compute,,,,,
0.71,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),4.40,1,TM,,,,,
0.61,ShardedToInterleavedDeviceOperation (in0:width_sharded),3.82,1,DM,,,,,
0.54,BinaryNgDeviceOperation (in0:width_sharded),3.35,2,Compute,,,,,
0.39,UnaryDeviceOperation (in0:l1_interleaved),2.46,2,Compute,,,,,
0.39,SliceDeviceOperation (in0:height_sharded),2.43,2,TM,,,,,
0.30,InterleavedToShardedDeviceOperation (in0:l1_interleaved),1.88,2,DM,,,,,
0.19,ReshardDeviceOperation (in0:width_sharded),1.19,1,DM,,,,,
0.14,TypecastDeviceOperation (in0:dram_interleaved),0.90,1,TM,,,,,
0.13,ReshardDeviceOperation (in0:height_sharded),0.82,1,DM,,,,,
