Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
55.29,MatmulDeviceOperation (in0:width_sharded),236.63,4,Compute,36.91,54.20,46.09,8.11,48.80
6.54,LayerNormDeviceOperation (in0:width_sharded),27.98,4,Compute,,,,,
5.70,AllReduceAsyncDeviceOperation (in0:width_sharded),24.40,2,Other,,,,,
4.14,InterleavedToShardedDeviceOperation (in0:dram_interleaved),17.72,12,DM,,,,,
4.02,RotaryEmbeddingDeviceOperation (in0:dram_interleaved),17.21,2,Other,,,,,
4.00,LayerNormDeviceOperation (in0:dram_interleaved),17.12,3,Compute,,,,,
3.67,ShardedToInterleavedDeviceOperation (in0:width_sharded),15.72,9,DM,,,,,
2.89,BinaryNgDeviceOperation (in0:dram_interleaved),12.39,3,Compute,,,,,
2.82,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),12.06,2,DM,,,,,
2.11,SdpaDecodeDeviceOperation (in0:dram_interleaved),9.04,1,Other,,,,,
1.77,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),7.55,1,Other,,,,,
1.45,EmbeddingsDeviceOperation (in0:dram_interleaved),6.20,2,Compute,,,,,
1.43,SliceDeviceOperation (in0:dram_interleaved),6.11,3,TM,,,,,
1.08,TypecastDeviceOperation (in0:dram_interleaved),4.64,2,TM,,,,,
0.75,ReshardDeviceOperation (in0:width_sharded),3.20,2,DM,,,,,
0.61,UnaryDeviceOperation (in0:dram_interleaved),2.63,1,Compute,,,,,
0.52,BinaryNgDeviceOperation (in0:width_sharded),2.23,1,Compute,,,,,
0.48,ShardedToInterleavedDeviceOperation (in0:height_sharded),2.04,3,DM,,,,,
0.40,TypecastDeviceOperation (in0:width_sharded),1.70,1,TM,,,,,
0.33,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.39,1,TM,,,,,
