GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,1,110,,,207,2459,4988195972947,4988195976266,2010,4988195973400,4988195976114,1885,4988195973569,4988195976114,1803,1489,1482,99,1516,,0,0
2051,,,3,blackhole,,88,110,,,393,4447,4988202358435,4988202364439,3497,4988202359570,4988202364291,3497,4988202359570,4988202364291,3497,3063,3090,256,3130,,4728436,4728436
3075,,,3,blackhole,,88,110,,,204,4614,4988202662770,4988202668999,3599,4988202663992,4988202668851,3599,4988202663993,4988202668851,3597,3199,3222,255,3267,,221985,222031
4099,,,3,blackhole,,88,110,,,210,4653,4988202758596,4988202764878,3621,4988202759844,4988202764732,3620,4988202759845,4988202764732,3620,3222,3239,250,3287,,67407,67403
5123,,,3,blackhole,,88,110,,,189,4628,4988202814400,4988202820648,3589,4988202815654,4988202820499,3589,4988202815654,4988202820499,3589,3179,3207,251,3245,,37721,37721
6147,,,3,blackhole,,88,110,,,211,4616,4988202870036,4988202876267,3587,4988202871275,4988202876117,3586,4988202871276,4988202876117,3586,3191,3219,258,3261,,37615,37613
7171,,,3,blackhole,,88,110,,,226,4648,4988202925788,4988202932063,3619,4988202927027,4988202931913,3619,4988202927027,4988202931913,3617,3218,3211,253,3263,,37708,37708
8195,,,3,blackhole,,88,110,,,225,4661,4988202981563,4988202987856,3627,4988202982810,4988202987707,3627,4988202982810,4988202987707,3627,3188,3211,253,3260,,37697,37697
9219,,,3,blackhole,,1,110,,,104,20722,4988207552030,4988207580005,20202,4988207552583,4988207579856,20195,4988207552593,4988207579856,20102,17995,18108,18073,18309,,3381352,3381428
10243,,,3,blackhole,,1,110,,,96,20686,4988207779910,4988207807836,20157,4988207780480,4988207807692,20156,4988207780482,4988207807692,20084,17941,18096,18038,18281,,148610,148615
11267,,,3,blackhole,,90,110,,,313,315709,4988229795193,4988230221400,308493,4988229804789,4988230221255,308491,4988229804792,4988230221255,308491,306233,306484,306374,306732,,16294128,16294142
12291,,,3,blackhole,,108,110,,,446,273971,4988277431287,4988277801148,258288,4988277452311,4988277801000,258284,4988277452316,4988277801000,258277,256366,256530,256440,256759,,34985947,34985911
13315,,,3,blackhole,,99,110,,,242,129815,4988289735218,4988289910468,118791,4988289749956,4988289910324,118790,4988289749957,4988289910324,118785,117594,117642,104088,117821,,8851070,8851052
14339,,,3,blackhole,,99,110,,,261,129578,4988291311874,4988291486804,118530,4988291326641,4988291486657,118529,4988291326643,4988291486657,118525,117319,117368,103548,117549,,1049120,1049126
15363,,,3,blackhole,,99,110,,,282,117734,4988298939742,4988299098683,115276,4988298942911,4988299098534,115274,4988298942914,4988299098534,115265,114104,114137,101063,114324,,5523137,5523150
