GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1025,,,1,blackhole,,105,110,,,427,99204,4794858633408,4794858767333,84407,4794858653233,4794858767182,84407,4794858653233,4794858767182,84401,83418,83473,70948,83625,,0,0
2049,,,1,blackhole,,40,110,,,172,3722,4794865277623,4794865282648,3157,4794865278238,4794865282500,3145,4794865278254,4794865282500,3075,2690,2701,213,2724,,4822948,4822732
3073,,,1,blackhole,,90,110,,,284,86357,4794882703446,4794882820028,84358,4794882705995,4794882819878,84354,4794882706000,4794882819878,84353,83369,83428,70387,83583,,12906327,12906285
4097,,,1,blackhole,,90,110,,,223,4127,4794886743091,4794886748662,3560,4794886743707,4794886748513,3549,4794886743722,4794886748513,3480,3138,3140,251,3179,,2906540,2906642
5121,,,1,blackhole,,16,110,,,116,3001,4794892678833,4794892682884,2059,4794892679956,4794892682736,2059,4794892679956,4794892682736,2059,1575,1607,182,1648,,4393108,4393108
6145,,,1,blackhole,,1,110,,,112,2500,4794895030311,4794895033686,1979,4794895030857,4794895033529,1959,4794895030884,4794895033529,1867,1528,1498,99,1556,,1739121,1739139
7169,,,1,blackhole,,90,110,,,249,6390,4794898065716,4794898074343,5819,4794898066340,4794898074195,5796,4794898066371,4794898074195,5724,5338,5391,248,5422,,2246713,2246722
8193,,,1,blackhole,,1,110,,,105,3486,4794903956997,4794903961703,2954,4794903957566,4794903961554,2953,4794903957568,4794903961554,2849,2464,2506,146,2533,,4357943,4358655
9217,,,1,blackhole,,5,110,,,136,3779,4794909223350,4794909228452,3195,4794909223993,4794909228306,3186,4794909224005,4794909228306,3111,2627,2679,184,481,,3898329,3898202
10241,,,1,blackhole,,5,110,,,113,3802,4794909560950,4794909566083,3220,4794909561591,4794909565938,3219,4794909561593,4794909565938,3171,2647,2706,182,494,,246878,246916
11265,,,1,blackhole,,5,110,,,95,10512,4794915579393,4794915593584,9930,4794915580032,4794915593438,9924,4794915580040,4794915593438,9889,1067,1127,1112,1384,,4454718,4454691
12289,,,1,blackhole,,5,110,,,88,10588,4794915805791,4794915820085,9996,4794915806444,4794915819938,9996,4794915806444,4794915819938,9954,1136,1174,1178,1446,,157789,157789
13313,,,1,blackhole,,3,110,,,119,2852,4794919000045,4794919003895,2276,4794919000675,4794919003748,2273,4794919000679,4794919003748,2207,1976,1878,175,1916,,2355795,2355759
14337,,,1,blackhole,,90,110,,,162,3452,4794922578903,4794922583563,2889,4794922579520,4794922583420,2889,4794922579520,4794922583420,2833,2421,,,,,2648822,2648822
15361,,,1,blackhole,,90,110,,,170,1828,4794925768662,4794925771130,919,4794925769744,4794925770985,919,4794925769744,4794925770985,919,901,,,,,2359574,2359574
16385,,,1,blackhole,,3,110,,,121,2881,4794925932336,4794925936226,2290,4794925932985,4794925936076,2290,4794925932985,4794925936076,2240,1992,1887,170,1938,,120019,120019
17409,,,1,blackhole,,90,110,,,172,3367,4794925969089,4794925973634,2799,4794925969691,4794925973470,2799,4794925969691,4794925973470,2747,2301,,,,,24898,24898
18433,,,1,blackhole,,90,110,,,169,1852,4794926036421,4794926038921,919,4794926037501,4794926038741,919,4794926037501,4794926038741,919,909,,,,,47455,47455
19457,,,1,blackhole,,90,110,,,239,7119,4804364061122,4804364070732,6550,4804364061742,4804364070584,6524,4804364061777,4804364070584,6471,6129,6143,256,6173,,6991523485,6991445701
20481,,,1,blackhole,,90,110,,,229,7076,4804364586774,4804364596326,6507,4804364587393,4804364596177,6473,4804364587438,4804364596177,6433,6085,6103,253,6135,,382841,382835
