Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
No signposts found in the file. Using the entire file for analysis.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID   Total %  Bound  OP Code                               Device   Device Time   Op-to-Op Gap  Cores  DRAM  DRAM %  FLOPs  FLOPs %  Math Fidelity
-------------------------------------------------------------------------------------------------------------------------------------------------------
  2    0.0 %         PermuteDeviceOperation                      3        149 μs                  110                                      FP32 => FP32
 55    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs         63 μs      1                                      FP32 => FP32
 56    0.5 %         PermuteDeviceOperation                      3        336 μs    257,158 μs    110                                      FP32 => FP32
 57    0.5 %         PermuteDeviceOperation                      3          5 μs    233,173 μs    110                                      FP32 => FP32
 58    0.0 %         TilizeDeviceOperation                       3         11 μs        927 μs     12                                      FP32 => FP32
 59    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs        171 μs      1                                      FP32 => FP32
 60    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs         63 μs      1                                      FP32 => FP32
 61    0.1 %         PermuteDeviceOperation                      3      2,538 μs     36,503 μs    110                                      FP32 => FP32
 62    0.0 %         PermuteDeviceOperation                      3         23 μs          1 μs    110                                      FP32 => FP32
 63    0.0 %         TilizeDeviceOperation                       3         24 μs      1,514 μs     84                                      FP32 => FP32
 64    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs          3 μs      1                                      FP32 => FP32
 65    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs          3 μs      1                                      FP32 => FP32
 66    0.0 %         PermuteDeviceOperation                      3        336 μs      5,176 μs    110                                      FP32 => FP32
 67    0.0 %         PermuteDeviceOperation                      3          4 μs          1 μs    110                                      FP32 => FP32
 68    0.0 %         TilizeDeviceOperation                       3         11 μs        272 μs     12                                      FP32 => FP32
 69    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs          3 μs      1                                      FP32 => FP32
 70    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs          4 μs      1                                      FP32 => FP32
 71    0.1 %         PermuteDeviceOperation                      3      2,596 μs     36,431 μs    110                                      FP32 => FP32
 72    0.0 %         PermuteDeviceOperation                      3         23 μs          1 μs    110                                      FP32 => FP32
 73    0.0 %         TilizeDeviceOperation                       3         23 μs      1,378 μs     84                                      FP32 => FP32
 74    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs          3 μs      1                                      FP32 => FP32
 75    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs          3 μs      1                                      FP32 => FP32
 76    0.0 %         PermuteDeviceOperation                      3        335 μs      5,176 μs    110                                      FP32 => FP32
 77    0.0 %         PermuteDeviceOperation                      3          4 μs          1 μs    110                                      FP32 => FP32
 78    0.0 %         TilizeDeviceOperation                       3         11 μs        256 μs     12                                      FP32 => FP32
 79    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs          3 μs      1                                      FP32 => FP32
 80    0.0 %         TilizeWithValPaddingDeviceOperation         3         30 μs          3 μs      1                                      FP32 => FP32
 81    0.6 %         PermuteDeviceOperation                      3      1,625 μs    260,950 μs    110                                      FP32 => FP32
 82    0.5 %         PermuteDeviceOperation                      3         15 μs    231,492 μs    110                                      FP32 => FP32
 83    0.6 %         TilizeDeviceOperation                       3         14 μs    259,081 μs     96                                      FP32 => FP32
 84    0.5 %         TilizeWithValPaddingDeviceOperation         3         15 μs    252,467 μs      1                                      FP32 => FP32
 85    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs        613 μs      1                                      FP32 => FP32
 86    0.5 %         PermuteDeviceOperation                      3        619 μs    256,302 μs    110                                      FP32 => FP32
 87    0.5 %         PermuteDeviceOperation                      3          7 μs    242,077 μs    110                                      FP32 => FP32
 88    0.0 %         TilizeDeviceOperation                       3          8 μs      1,184 μs     42                                      FP32 => FP32
 89    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs        185 μs      1                                      FP32 => FP32
 90    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs         79 μs      1                                      FP32 => FP32
 91    0.6 %         PermuteDeviceOperation                      3         88 μs    266,229 μs    110                                      FP32 => FP32
 92    0.5 %         PermuteDeviceOperation                      3          2 μs    234,010 μs    110                                      FP32 => FP32
 93    0.0 %         TilizeDeviceOperation                       3          4 μs        765 μs      6                                      FP32 => FP32
 94    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs        184 μs      1                                      FP32 => FP32
 95    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs         74 μs      1                                      FP32 => FP32
 96    0.0 %         PermuteDeviceOperation                      3        642 μs      9,167 μs    110                                      FP32 => FP32
 97    0.0 %         PermuteDeviceOperation                      3          7 μs          0 μs    110                                      FP32 => FP32
 98    0.0 %         TilizeDeviceOperation                       3          8 μs        466 μs     42                                      FP32 => FP32
 99    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs          3 μs      1                                      FP32 => FP32
100    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs          3 μs      1                                      FP32 => FP32
101    0.0 %         PermuteDeviceOperation                      3         86 μs      1,352 μs    110                                      FP32 => FP32
102    0.0 %         PermuteDeviceOperation                      3          2 μs          1 μs    110                                      FP32 => FP32
103    0.0 %         TilizeDeviceOperation                       3          4 μs        135 μs      6                                      FP32 => FP32
104    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs         32 μs      1                                      FP32 => FP32
105    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs         25 μs      1                                      FP32 => FP32
106    0.0 %         PermuteDeviceOperation                      3        640 μs      9,115 μs    110                                      FP32 => FP32
107    0.0 %         PermuteDeviceOperation                      3          7 μs          1 μs    110                                      FP32 => FP32
108    0.0 %         TilizeDeviceOperation                       3          8 μs        418 μs     42                                      FP32 => FP32
109    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs          3 μs      1                                      FP32 => FP32
110    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs          3 μs      1                                      FP32 => FP32
111    0.0 %         PermuteDeviceOperation                      3         87 μs      1,299 μs    110                                      FP32 => FP32
112    0.0 %         PermuteDeviceOperation                      3          2 μs          1 μs    110                                      FP32 => FP32
113    0.0 %         TilizeDeviceOperation                       3          4 μs        135 μs      6                                      FP32 => FP32
114    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs         33 μs      1                                      FP32 => FP32
115    0.0 %         TilizeWithValPaddingDeviceOperation         3         15 μs         32 μs      1                                      FP32 => FP32
116    0.5 %         PermuteDeviceOperation                      3        189 μs    257,406 μs    110                                      FP32 => FP32
117    0.5 %         PermuteDeviceOperation                      3          4 μs    233,707 μs    110                                      FP32 => FP32
118    0.5 %         TilizeDeviceOperation                       3          4 μs    255,901 μs     24                                      FP32 => FP32
119    0.5 %         TilizeWithValPaddingDeviceOperation         3          8 μs    247,166 μs      1                                      FP32 => FP32
120    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs        645 μs      1                                      FP32 => FP32
121    0.5 %         PermuteDeviceOperation                      3        174 μs    255,606 μs    110                                      FP32 => FP32
122    0.5 %         PermuteDeviceOperation                      3          4 μs    233,989 μs    110                                      FP32 => FP32
123    0.0 %         TilizeDeviceOperation                       3          4 μs        842 μs     21                                      FP32 => FP32
124    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs        170 μs      1                                      FP32 => FP32
125    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs         71 μs      1                                      FP32 => FP32
126    0.5 %         PermuteDeviceOperation                      3         20 μs    257,345 μs    110                                      FP32 => FP32
127    0.5 %         PermuteDeviceOperation                      3          1 μs    240,485 μs     96                                      FP32 => FP32
128    0.0 %         TilizeDeviceOperation                       3          2 μs        700 μs      3                                      FP32 => FP32
129    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs        197 μs      1                                      FP32 => FP32
130    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs         87 μs      1                                      FP32 => FP32
131    0.0 %         PermuteDeviceOperation                      3        172 μs      2,347 μs    110                                      FP32 => FP32
132    0.0 %         PermuteDeviceOperation                      3          4 μs          1 μs    110                                      FP32 => FP32
133    0.0 %         TilizeDeviceOperation                       3          4 μs        207 μs     21                                      FP32 => FP32
134    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs         24 μs      1                                      FP32 => FP32
135    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs         36 μs      1                                      FP32 => FP32
136    0.0 %         PermuteDeviceOperation                      3         20 μs        375 μs    110                                      FP32 => FP32
137    0.0 %         PermuteDeviceOperation                      3          2 μs          0 μs     96                                      FP32 => FP32
138    0.0 %         TilizeDeviceOperation                       3          2 μs         79 μs      3                                      FP32 => FP32
139    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs         31 μs      1                                      FP32 => FP32
140    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs         29 μs      1                                      FP32 => FP32
141    0.0 %         PermuteDeviceOperation                      3        179 μs      2,313 μs    110                                      FP32 => FP32
142    0.0 %         PermuteDeviceOperation                      3          4 μs          1 μs    110                                      FP32 => FP32
143    0.0 %         TilizeDeviceOperation                       3          4 μs        173 μs     21                                      FP32 => FP32
144    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs          3 μs      1                                      FP32 => FP32
145    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs         21 μs      1                                      FP32 => FP32
146    0.0 %         PermuteDeviceOperation                      3         20 μs        368 μs    110                                      FP32 => FP32
147    0.0 %         PermuteDeviceOperation                      3          2 μs          1 μs     96                                      FP32 => FP32
148    0.0 %         TilizeDeviceOperation                       3          2 μs         70 μs      3                                      FP32 => FP32
149    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs         30 μs      1                                      FP32 => FP32
150    0.0 %         TilizeWithValPaddingDeviceOperation         3          8 μs         38 μs      1                                      FP32 => FP32
151    0.5 %         PermuteDeviceOperation                      3         55 μs    256,775 μs    110                                      FP32 => FP32
152    0.5 %         PermuteDeviceOperation                      3          4 μs    235,997 μs    110                                      FP32 => FP32
153    0.0 %         TilizeDeviceOperation                       3          2 μs      4,082 μs     21                                      FP32 => FP32
154    0.5 %         TilizeWithValPaddingDeviceOperation         3          3 μs    255,113 μs      1                                      FP32 => FP32
155   16.4 %         Conv3dDeviceOperation                       3      2,008 μs  7,740,790 μs    110                                FP32, FP32 => FP32
156    1.7 %         Conv3dDeviceOperation                       3    321,615 μs    457,617 μs    110                                FP32, FP32 => FP32
157    0.0 %         TilizeWithValPaddingDeviceOperation         3        113 μs         32 μs     72                                      FP32 => FP32
158    0.7 %         BinaryNgDeviceOperation                     3        227 μs    309,190 μs    110                                FP32, FP32 => FP32
159    0.6 %         UnaryDeviceOperation                        3         46 μs    295,630 μs    110                                      FP32 => FP32
160    0.7 %         BinaryNgDeviceOperation                     3         61 μs    319,770 μs    110                                FP32, FP32 => FP32
161    0.6 %         BinaryNgDeviceOperation                     3          4 μs    304,998 μs    110                                      FP32 => FP32
162    0.6 %         UnaryDeviceOperation                        3          2 μs    272,143 μs    110                                      FP32 => FP32
163    0.0 %         BinaryNgDeviceOperation                     3        228 μs        249 μs    110                                FP32, FP32 => FP32
164    0.0 %         TilizeWithValPaddingDeviceOperation         3        112 μs          1 μs     72                                      FP32 => FP32
165    0.7 %         BinaryNgDeviceOperation                     3         62 μs    313,843 μs    110                                FP32, FP32 => FP32
166    0.7 %         UntilizeWithUnpaddingDeviceOperation        3         85 μs    348,840 μs     72                                      FP32 => FP32
167    0.5 %         ConcatDeviceOperation                       3        348 μs    256,794 μs    110                                FP32, FP32 => FP32
168    0.5 %         SliceDeviceOperation                        3        351 μs    246,867 μs    110                                      FP32 => FP32
169    0.5 %         ConcatDeviceOperation                       3        359 μs    239,787 μs    110                                FP32, FP32 => FP32
170    7.1 %         Conv3dDeviceOperation                       3  2,901,167 μs    454,695 μs    110                                FP32, FP32 => FP32
171    0.0 %         TilizeWithValPaddingDeviceOperation         3        170 μs         40 μs     87                                      FP32 => FP32
172    0.0 %         BinaryNgDeviceOperation                     3        852 μs          1 μs    110                                FP32, FP32 => FP32
173    0.0 %         UnaryDeviceOperation                        3        180 μs          0 μs    110                                      FP32 => FP32
174    0.0 %         BinaryNgDeviceOperation                     3        234 μs          1 μs    110                                FP32, FP32 => FP32
175    0.0 %         BinaryNgDeviceOperation                     3          4 μs          0 μs    110                                      FP32 => FP32
176    0.0 %         UnaryDeviceOperation                        3          2 μs          1 μs    110                                      FP32 => FP32
177    0.0 %         BinaryNgDeviceOperation                     3        852 μs          1 μs    110                                FP32, FP32 => FP32
178    0.0 %         TilizeWithValPaddingDeviceOperation         3        171 μs          1 μs     87                                      FP32 => FP32
179    0.0 %         BinaryNgDeviceOperation                     3        232 μs          1 μs    110                                FP32, FP32 => FP32
180    0.0 %         UntilizeWithUnpaddingDeviceOperation        3        183 μs         39 μs     87                                      FP32 => FP32
181    0.0 %         Conv3dDeviceOperation                       3     13,268 μs          8 μs    110                                FP32, FP32 => FP32
182    0.0 %         TilizeWithValPaddingDeviceOperation         3        166 μs          1 μs     87                                      FP32 => FP32
183    0.0 %         BinaryNgDeviceOperation                     3        852 μs          1 μs    110                                FP32, FP32 => FP32
184    0.0 %         UnaryDeviceOperation                        3        182 μs          1 μs    110                                      FP32 => FP32
185    0.0 %         BinaryNgDeviceOperation                     3        233 μs          1 μs    110                                FP32, FP32 => FP32
186    0.0 %         BinaryNgDeviceOperation                     3          4 μs          0 μs    110                                      FP32 => FP32
187    0.0 %         UnaryDeviceOperation                        3          2 μs          1 μs    110                                      FP32 => FP32
188    0.0 %         BinaryNgDeviceOperation                     3        852 μs          1 μs    110                                FP32, FP32 => FP32
189    0.0 %         TilizeWithValPaddingDeviceOperation         3        170 μs          1 μs     87                                      FP32 => FP32
190    0.0 %         BinaryNgDeviceOperation                     3        229 μs          1 μs    110                                FP32, FP32 => FP32
191    0.0 %         UntilizeWithUnpaddingDeviceOperation        3        182 μs          1 μs     87                                      FP32 => FP32
192    1.5 %         Conv3dDeviceOperation                       3    699,518 μs          8 μs    110                                FP32, FP32 => FP32
193    0.0 %         BinaryNgDeviceOperation                     3        234 μs          8 μs    110                                FP32, FP32 => FP32
194    0.0 %         TilizeWithValPaddingDeviceOperation         3        172 μs          1 μs     87                                      FP32 => FP32
195    0.0 %         BinaryNgDeviceOperation                     3        852 μs          1 μs    110                                FP32, FP32 => FP32
196    0.0 %         UnaryDeviceOperation                        3        177 μs          0 μs    110                                      FP32 => FP32
197    0.0 %         BinaryNgDeviceOperation                     3        229 μs          1 μs    110                                FP32, FP32 => FP32
198    0.0 %         BinaryNgDeviceOperation                     3          4 μs          1 μs    110                                      FP32 => FP32
199    0.0 %         UnaryDeviceOperation                        3          2 μs          1 μs    110                                      FP32 => FP32
200    0.0 %         BinaryNgDeviceOperation                     3        852 μs          1 μs    110                                FP32, FP32 => FP32
201    0.0 %         TilizeWithValPaddingDeviceOperation         3        170 μs          0 μs     87                                      FP32 => FP32
202    0.0 %         BinaryNgDeviceOperation                     3        228 μs          1 μs    110                                FP32, FP32 => FP32
203    0.0 %         UntilizeWithUnpaddingDeviceOperation        3        183 μs          1 μs     87                                      FP32 => FP32
204    0.0 %         Conv3dDeviceOperation                       3     17,975 μs          8 μs    110                                FP32, FP32 => FP32
205    0.0 %         TilizeWithValPaddingDeviceOperation         3        172 μs          0 μs     87                                      FP32 => FP32
206    0.0 %         BinaryNgDeviceOperation                     3        852 μs          1 μs    110                                FP32, FP32 => FP32
207    0.0 %         UnaryDeviceOperation                        3        188 μs          0 μs    110                                      FP32 => FP32
208    0.0 %         BinaryNgDeviceOperation                     3        229 μs          1 μs    110                                FP32, FP32 => FP32
209    0.0 %         BinaryNgDeviceOperation                     3          4 μs          0 μs    110                                      FP32 => FP32
210    0.0 %         UnaryDeviceOperation                        3          2 μs          1 μs    110                                      FP32 => FP32
211    0.0 %         BinaryNgDeviceOperation                     3        852 μs          1 μs    110                                FP32, FP32 => FP32
212    0.0 %         TilizeWithValPaddingDeviceOperation         3        171 μs          1 μs     87                                      FP32 => FP32
213    0.0 %         BinaryNgDeviceOperation                     3        233 μs          1 μs    110                                FP32, FP32 => FP32
214    0.0 %         UntilizeWithUnpaddingDeviceOperation        3        184 μs          0 μs     87                                      FP32 => FP32
215    1.5 %         Conv3dDeviceOperation                       3    699,631 μs          1 μs    110                                FP32, FP32 => FP32
216    0.0 %         BinaryNgDeviceOperation                     3        231 μs          1 μs    110                                FP32, FP32 => FP32
217    0.0 %         TilizeWithValPaddingDeviceOperation         3        168 μs          1 μs     87                                      FP32 => FP32
218    0.0 %         BinaryNgDeviceOperation                     3        851 μs          1 μs    110                                FP32, FP32 => FP32
219    0.0 %         UnaryDeviceOperation                        3        182 μs          1 μs    110                                      FP32 => FP32
220    0.0 %         BinaryNgDeviceOperation                     3        231 μs          1 μs    110                                FP32, FP32 => FP32
221    0.0 %         BinaryNgDeviceOperation                     3          4 μs          1 μs    110                                      FP32 => FP32
222    0.0 %         UnaryDeviceOperation                        3          2 μs          1 μs    110                                      FP32 => FP32
223    0.0 %         BinaryNgDeviceOperation                     3        851 μs          1 μs    110                                FP32, FP32 => FP32
224    0.0 %         TilizeWithValPaddingDeviceOperation         3        171 μs          0 μs     87                                      FP32 => FP32
225    0.0 %         BinaryNgDeviceOperation                     3        230 μs          1 μs    110                                FP32, FP32 => FP32
226    0.0 %         UntilizeWithUnpaddingDeviceOperation        3        182 μs          0 μs     87                                      FP32 => FP32
227    0.0 %         Conv3dDeviceOperation                       3     17,922 μs          8 μs    110                                FP32, FP32 => FP32
228    0.0 %         TilizeWithValPaddingDeviceOperation         3        170 μs          0 μs     87                                      FP32 => FP32
229    0.0 %         BinaryNgDeviceOperation                     3        852 μs          1 μs    110                                FP32, FP32 => FP32
230    0.0 %         UnaryDeviceOperation                        3        179 μs          0 μs    110                                      FP32 => FP32
231    0.0 %         BinaryNgDeviceOperation                     3        229 μs          1 μs    110                                FP32, FP32 => FP32
232    0.0 %         BinaryNgDeviceOperation                     3          4 μs          1 μs    110                                      FP32 => FP32
233    0.0 %         UnaryDeviceOperation                        3          2 μs          1 μs    110                                      FP32 => FP32
234    0.0 %         BinaryNgDeviceOperation                     3        852 μs          1 μs    110                                FP32, FP32 => FP32
235    0.0 %         TilizeWithValPaddingDeviceOperation         3        171 μs          1 μs     87                                      FP32 => FP32
236    0.0 %         BinaryNgDeviceOperation                     3        229 μs          1 μs    110                                FP32, FP32 => FP32
237    0.0 %         UntilizeWithUnpaddingDeviceOperation        3        184 μs          0 μs     87                                      FP32 => FP32
238    1.5 %         Conv3dDeviceOperation                       3    699,459 μs          1 μs    110                                FP32, FP32 => FP32
239    0.0 %         BinaryNgDeviceOperation                     3        233 μs          1 μs    110                                FP32, FP32 => FP32
240    0.0 %         TilizeWithValPaddingDeviceOperation         3        169 μs          1 μs     87                                      FP32 => FP32
241    0.0 %         BinaryNgDeviceOperation                     3        851 μs          1 μs    110                                FP32, FP32 => FP32
242    0.0 %         UnaryDeviceOperation                        3        185 μs          0 μs    110                                      FP32 => FP32
243    0.0 %         BinaryNgDeviceOperation                     3        231 μs          1 μs    110                                FP32, FP32 => FP32
244    0.0 %         BinaryNgDeviceOperation                     3          4 μs          0 μs    110                                      FP32 => FP32
245    0.0 %         UnaryDeviceOperation                        3          2 μs          1 μs    110                                      FP32 => FP32
246    0.0 %         BinaryNgDeviceOperation                     3        851 μs          1 μs    110                                FP32, FP32 => FP32
247    0.0 %         TilizeWithValPaddingDeviceOperation         3        169 μs          1 μs     87                                      FP32 => FP32
248    0.0 %         BinaryNgDeviceOperation                     3        234 μs          1 μs    110                                FP32, FP32 => FP32
249    0.0 %         UntilizeWithUnpaddingDeviceOperation        3        183 μs          1 μs     87                                      FP32 => FP32
250    0.6 %         ConcatDeviceOperation                       3      1,326 μs    283,954 μs    110                                FP32, FP32 => FP32
251    0.5 %         SliceDeviceOperation                        3      1,328 μs    241,770 μs    110                                      FP32 => FP32
252    0.5 %         ConcatDeviceOperation                       3      1,338 μs    235,416 μs    110                                FP32, FP32 => FP32
253    7.9 %         Conv3dDeviceOperation                       3  3,274,251 μs    455,952 μs    110                                FP32, FP32 => FP32
254    0.0 %         TilizeDeviceOperation                       3        637 μs         48 μs    106                                      FP32 => FP32
255    0.0 %         BinaryNgDeviceOperation                     3      3,341 μs          1 μs    110                                FP32, FP32 => FP32
256    0.0 %         UnaryDeviceOperation                        3        699 μs          0 μs    110                                      FP32 => FP32
257    0.0 %         BinaryNgDeviceOperation                     3        892 μs          1 μs    110                                FP32, FP32 => FP32
258    0.0 %         BinaryNgDeviceOperation                     3          4 μs          1 μs    110                                      FP32 => FP32
259    0.0 %         UnaryDeviceOperation                        3          2 μs          1 μs    110                                      FP32 => FP32
260    0.0 %         BinaryNgDeviceOperation                     3      3,343 μs          1 μs    110                                FP32, FP32 => FP32
261    0.0 %         TilizeDeviceOperation                       3        634 μs          0 μs    106                                      FP32 => FP32
262    0.0 %         BinaryNgDeviceOperation                     3        887 μs          1 μs    110                                FP32, FP32 => FP32
263    0.0 %         UntilizeDeviceOperation                     3        643 μs          9 μs    106                                      FP32 => FP32
264    0.1 %         Conv3dDeviceOperation                       3     36,126 μs          8 μs    110                                FP32, FP32 => FP32
265    0.0 %         TilizeDeviceOperation                       3        597 μs          1 μs    106                                      FP32 => FP32
266    0.0 %         BinaryNgDeviceOperation                     3      3,340 μs          1 μs    110                                FP32, FP32 => FP32
267    0.0 %         UnaryDeviceOperation                        3        689 μs          0 μs    110                                      FP32 => FP32
268    0.0 %         BinaryNgDeviceOperation                     3        865 μs          1 μs    110                                FP32, FP32 => FP32
269    0.0 %         BinaryNgDeviceOperation                     3          4 μs          1 μs    110                                      FP32 => FP32
