### fused combine HANG (explicit Linear) (exit 124)
dispatch ok: sparse (1, 64, 5120) idx (1, 64, 8) scr (1, 64, 8)
SMOKE_COMBINE_TOPO: fused moe_compute topology=Topology.Linear
2026-06-19 09:16:36.203 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.204 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.204 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.206 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.211 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.213 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.215 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.218 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.220 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.222 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.224 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.226 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.228 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.231 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.233 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.235 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.238 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.240 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.243 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.245 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.247 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.249 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.252 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.254 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.256 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.259 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.261 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.263 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.265 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.268 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.270 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.272 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.274 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.276 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
2026-06-19 09:16:36.278 | info     |              Op | moe_compute: selected tilize cores 4, combine cores 16, matmul cores 12 (moe_core_placement.cpp:331)
moe_compute ok: returned 6 combine (8, 16, 5120)
