Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
88.75,MatmulDeviceOperation (in0:dram_interleaved),12913.79,6,Compute,3.31,20.61,14.40,6.43,14.48
3.87,BinaryNgDeviceOperation (in0:dram_interleaved),562.66,4,Compute,,,,,
2.79,RepeatDeviceOperation (in0:dram_interleaved),405.95,1,Other,,,,,
1.37,FastReduceNCDeviceOperation (in0:dram_interleaved),199.09,1,Other,,,,,
1.19,UnaryDeviceOperation (in0:dram_interleaved),173.49,3,Compute,,,,,
0.46,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),66.79,1,TM,,,,,
0.37,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),54.05,1,TM,,,,,
0.26,RotaryEmbeddingDeviceOperation (in0:dram_interleaved),37.63,2,Other,,,,,
0.19,SDPAOperation (in0:dram_interleaved),27.76,1,Compute,,,,,
0.18,LayerNormDeviceOperation (in0:dram_interleaved),26.19,1,Compute,,,,,
0.17,TopKDeviceOperation (in0:dram_interleaved),24.81,1,Other,,,,,
0.13,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),18.94,2,TM,,,,,
0.12,ReshapeViewDeviceOperation (in0:dram_interleaved),18.16,1,Other,,,,,
0.04,ScatterDeviceOperation (in0:dram_interleaved),5.88,1,Other,,,,,
0.03,PagedFillCacheDeviceOperation (in0:dram_interleaved),4.08,2,Other,,,,,
0.03,UntilizeDeviceOperation (in0:dram_interleaved),3.92,1,TM,,,,,
0.02,SliceDeviceOperation (in0:dram_interleaved),2.82,2,TM,,,,,
0.01,TilizeDeviceOperation (in0:dram_interleaved),2.05,1,TM,,,,,
0.01,TransposeDeviceOperation (in0:dram_interleaved),1.94,1,TM,,,,,
