Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
34.80,SparseMatmulDeviceOperation (in0:dram_interleaved),331.40,2,Compute,1.83,1.83,1.83,0.00,1.83
19.44,SparseMatmulDeviceOperation (in0:l1_interleaved),185.11,1,Compute,2.46,2.46,2.46,,2.46
7.16,MatmulDeviceOperation (in0:dram_interleaved),68.19,2,Compute,3.46,6.24,4.85,1.96,4.45
6.61,TypecastDeviceOperation (in0:l1_interleaved),62.95,8,TM,,,,,
4.90,UnaryDeviceOperation (in0:l1_interleaved),46.66,4,Compute,,,,,
4.18,TransposeDeviceOperation (in0:l1_interleaved),39.82,2,TM,,,,,
3.51,ReshapeViewDeviceOperation (in0:l1_interleaved),33.46,2,Other,,,,,
3.20,MatmulDeviceOperation (in0:width_sharded),30.51,1,Compute,9.95,9.95,9.95,,9.95
2.74,LayerNormDeviceOperation (in0:dram_interleaved),26.07,1,Compute,,,,,
2.67,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),25.45,1,Other,,,,,
2.58,TopKDeviceOperation (in0:dram_interleaved),24.58,1,Other,,,,,
1.27,BinaryNgDeviceOperation (in0:l1_interleaved),12.05,2,Compute,,,,,
1.07,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),10.18,2,DM,,,,,
1.00,SdpaDecodeDeviceOperation (in0:height_sharded),9.54,1,Other,,,,,
0.75,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),7.12,4,TM,,,,,
0.59,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),5.66,1,TM,,,,,
0.51,UnaryDeviceOperation (in0:dram_interleaved),4.84,2,Compute,,,,,
0.51,BinaryNgDeviceOperation (in0:dram_interleaved),4.81,2,Compute,,,,,
0.50,FillPadDeviceOperation (in0:dram_interleaved),4.74,1,TM,,,,,
0.41,TransposeDeviceOperation (in0:dram_interleaved),3.93,2,TM,,,,,
0.39,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),3.74,2,Other,,,,,
0.34,SliceDeviceOperation (in0:dram_interleaved),3.23,3,TM,,,,,
0.32,ScatterDeviceOperation (in0:dram_interleaved),3.04,1,Other,,,,,
0.24,ReduceDeviceOperation (in0:l1_interleaved),2.25,1,Compute,,,,,
0.18,InterleavedToShardedDeviceOperation (in0:dram_interleaved),1.74,3,DM,,,,,
0.14,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.33,1,TM,,,,,
