epoch usage_bytes total_rss total_cache failcnt
1780422302 134562525184 3574837248 123257249792 16744
1780422307 134751961088 3724148736 123294412800 16744
1780422312 134555463680 3493785600 123327029248 16744
1780422317 134576254976 3489005568 123353526272 16744
1780422322 134651523072 3523944448 123387092992 16744
1780422327 134770053120 3609718784 123421982720 16744
1780422332 134918184960 3721687040 123456692224 16744
1780422337 134842130432 3609858048 123491151872 16744
1780422342 134746083328 3489886208 123515703296 16744
1780422347 134919180288 3625156608 123550502912 16744
1780422352 135039619072 3710058496 123585409024 16744
1780422357 134843809792 3490947072 123608403968 16744
1780422362 134937812992 3548561408 123642163200 16744
1780422367 135036588032 3634589696 123669487616 17293
1780422372 135014035456 3609387008 123677696000 17644
1780422377 135097466880 3692507136 123692888064 18954
1780422382 134900260864 3496124416 123701645312 19917
1780422387 134887677952 3497615360 123705692160 21075
1780422392 135040180224 3631353856 123730817024 21625
1780422397 134939242496 3564601344 123696037888 21825
1780422402 135146295296 3736870912 123730620416 21825
1780422407 135087669248 3678748672 123745685504 22967
1780422412 134916677632 3498635264 123765739520 23376
1780422417 134887493632 3492855808 123774574592 24454
1780422422 135013715968 3634872320 123781206016 25513
1780422427 134963167232 3572953088 123807342592 26041
1780422432 135138791424 3723239424 123838570496 26412
1780422437 134925197312 3516125184 123858108416 27342
1780422442 134887477248 3495231488 123866644480 28329
1780422447 134894071808 3504652288 123883220992 29189
1780422452 134914031616 3527131136 123900854272 30109
1780422457 135160086528 3760099328 123896688640 31075
1780422462 135099944960 3700842496 123932246016 31075
1780422467 134894600192 3503964160 123939618816 31669
1780422472 134917955584 3527421952 123959545856 32572
1780422477 135015964672 3628011520 123978444800 33809
1780422482 135160131584 3741110272 124001230848 34983
1780422487 135117197312 3709521920 124020207616 35160
1780422492 135135911936 3733254144 124037636096 36411
1780422497 134852317184 3467227136 124033302528 36826
1780422502 134947033088 3555868672 124053176320 37677
1780422507 135021309952 3631386624 124068335616 38510
1780422512 135137210368 3737079808 124092616704 39140
1780422517 135118229504 3720892416 124110766080 40415
1780422522 134902059008 3491295232 124118056960 41490
1780422527 134894325760 3502931968 124128124928 42512
1780422532 134944743424 3557572608 124138774528 44151
1780422537 134970695680 3586801664 124149571584 45401
1780422542 134969286656 3735973888 124005175296 46014
1780422547 134764404736 3498409984 124036075520 46014
1780422552 134790639616 3498692608 124064030720 46014
1780422557 134853914624 3526778880 124097110016 46014
1780422562 134988849152 3624599552 124131876864 46014
1780422567 135059603456 3654651904 124166750208 46014
1780422572 135136305152 3738963968 124181925888 47346
1780422577 134825418752 3509121024 124108275712 47975
1780422582 134842380288 3502440448 124134109184 47975
1780422587 134936170496 3559510016 124168265728 47975
1780422592 135010816000 3621052416 124188647424 49039
1780422597 135133929472 3731841024 124207206400 50570
1780422602 135127298048 3728322560 124217212928 52297
1780422607 135043321856 3639615488 124234838016 53657
1780422612 134886195200 3502096384 124229619712 55717
1780422617 135017611264 3630428160 124243550208 56778
1780422622 135124291584 3727089664 124265119744 57660
1780422627 135022174208 3615121408 124280238080 58737
1780422632 134895632384 3508649984 124281163776 59828
1780422637 134922915840 3531767808 124286947328 59941
1780422642 135013277696 3594338304 124290080768 60285
1780422647 134994882560 3617017856 124292505600 60693
1780422652 135096778752 3701493760 124316884992 61015
1780422657 134914617344 3513499648 124332523520 61450
1780422662 134879846400 3503628288 124317949952 61691
1780422667 135031074816 3646251008 124334350336 62088
1780422672 135090438144 3691765760 124352245760 62278
1780422677 134918410240 3536105472 124342284288 62416
1780422682 135139774464 3749187584 124347346944 62443
1780422687 134855323648 3465682944 124351545344 62655
1780422692 134980337664 3609538560 124334501888 62956
1780422697 134847987712 3465940992 124351959040 63129
1780422702 134986858496 3606048768 124354396160 63645
1780422707 134827687936 3466350592 124340371456 63995
1780422712 135020216320 3636613120 124360974336 64228
1780422717 134887735296 3497254912 124370694144 64547
1780422722 135030992896 3645751296 124372955136 64950
1780422727 135012343808 3616448512 124389187584 65136
1780422732 134908989440 3534749696 124379791360 65457
1780422737 135059021824 3698057216 124368093184 65493
1780422742 134919028736 3536523264 124387942400 65537
1780422747 135030755328 3639808000 124407631872 65748
1780422752 134920814592 3543711744 124396703744 66042
1780422757 134890586112 3510497280 124404137984 66303
1780422762 135033282560 3649105920 124411699200 66675
1780422767 135131164672 3746275328 124415156224 66801
1780422772 134939262976 3604127744 124367835136 67002
1780422777 134895509504 3535028224 124393402368 67002
1780422782 135155761152 3769044992 124419149824 67040
1780422787 134892912640 3508334592 124418818048 67190
1780422792 134922219520 3548631040 124416106496 67445
1780422797 135145914368 3751493632 124434677760 67567
1780422802 134744899584 3499229184 124290064384 67600
1780422807 134837637120 3564716032 124317409280 67600
1780422812 134895108096 3588268032 124351614976 67600
1780422817 135024021504 3679395840 124387213312 67600
1780422822 134945333248 3576328192 124411068416 67600
1780422827 135142572032 3759833088 124427206656 67780
1780422832 134887157760 3500957696 124430188544 67930
1780422837 134967373824 3594289152 124420288512 68094
1780422842 135108288512 3757662208 124399603712 68151
1780422847 134988238848 3599597568 124434890752 68151
1780422852 134863376384 3486973952 124427882496 68220
1780422857 134887104512 3512307712 124426555392 68230
1780422862 135000952832 3629260800 124423188480 68310
1780422867 135127937024 3743641600 124438028288 68403
1780422872 134849982464 3472633856 124443705344 68583
1780422877 134935924736 3560091648 124445007872 68745
1780422882 135010025472 3644403712 124451647488 68906
1780422887 135158411264 3767762944 124477657088 68983
1780422892 135138803712 3749253120 124481073152 69287
1780422897 134926069760 3699761152 124323287040 69367
1780422902 134776471552 3524059136 124350164992 69367
1780422907 134848700416 3557941248 124386451456 69367
1780422912 134983557120 3657392128 124420472832 69367
1780422917 135120687104 3758198784 124455661568 69367
1780422922 134906171392 3519963136 124479262720 69448
1780422927 134887510016 3512885248 124474392576 69713
1780422932 134930976768 3556544512 124476461056 69886
1780422937 134987177984 3619733504 124473667584 70160
1780422942 135121920000 3739328512 124490276864 70244
1780422947 134882357248 3516174336 124479344640 70343
1780422952 134910541824 3534639104 124489572352 70456
1780422957 135159906304 3782615040 124494790656 70728
1780422962 135144312832 3758653440 124510076928 70881
1780422967 134908334080 3520598016 124514144256 71084
1780422972 134889758720 3514200064 124508491776 71240
1780422977 134728609792 3576442880 124283109376 71259
1780422982 134836346880 3644665856 124321980416 71259
1780422987 135009370112 3779690496 124358447104 71259
1780422992 135028244480 3762393088 124393816064 71259
1780422997 134821064704 3520675840 124426477568 71259
1780423002 134841008128 3517005824 124452712448 71259
1780423007 134914048000 3554516992 124485320704 71259
1780423012 135016435712 3641835520 124502032384 71401
1780423017 135152062464 3769102336 124512911360 71612
1780423022 134851743744 3484741632 124500172800 71695
1780423027 134922543104 3555176448 124501467136 71857
1780423032 135138803712 3763404800 124512264192 72035
1780423037 135075897344 3736186880 124480110592 72143
1780423042 134902386688 3526946816 124513091584 72143
1780423047 134889189376 3517173760 124516896768 72295
1780423053 134944854016 3571404800 124523106304 72417
1780423058 134586519552 3622641664 124126871552 72533
1780423063 134768431104 3764998144 124164952064 72533
1780423068 134508105728 3480551424 124192628736 72533
1780423073 134615007232 3551567872 124223901696 72533
1780423078 134716157952 3620515840 124255739904 72533
1780423083 134852722688 3722457088 124289089536 72533
1780423088 134862340096 3699449856 124321464320 72533
1780423093 134717763584 3521732608 124352729088 72533
1780423098 134792949760 3552555008 124378902528 72533
1780423103 134882205696 3626803200 124411023360 72533
1780423108 135056822272 3765243904 124446453760 72533
1780423113 134849282048 3523952640 124478070784 72533
1780423118 134868049920 3521097728 124502216704 72533
1780423123 134915006464 3548594176 124523507712 72610
1780423128 135003967488 3646988288 124514516992 72655
1780423133 135158947840 3790180352 124526956544 72823
1780423138 135071948800 3698888704 124534747136 73007
1780423143 134895136768 3526967296 124533813248 73176
1780423148 134932664320 3580153856 124518612992 73329
1780423153 134990020608 3622023168 124535562240 73384
1780423158 135088103424 3717263360 124541939712 73510
1780423163 134946607104 3564212224 124554014720 73694
1780423168 134884995072 3526995968 124535803904 73847
1780423173 134920728576 3573673984 124525252608 73892
1780423178 134969798656 3623636992 124524716032 73937
1780423183 135123812352 3761364992 124540928000 73971
1780423188 134853591040 3533520896 124503183360 73992
1780423193 134934827008 3578937344 124536156160 73992
1780423198 134982197248 3631833088 124531908608 74062
1780423203 135092641792 3725398016 124548804608 74084
1780423208 135012589568 3691950080 124503097344 74153
1780423213 134837964800 3496779776 124527124480 74153
1780423218 134923902976 3565764608 124545888256 75281
1780423223 135143526400 3768766464 124554768384 75750
1780423228 135133683712 3759935488 124572807168 77121
1780423233 134896156672 3516387328 124578185216 78492
1780423238 134934065152 3568971776 124574511104 80410
1780423243 134896119808 3529203712 124577116160 80543
1780423248 134889041920 3517267968 124588228608 81915
1780423253 134926430208 3563831296 124592697344 84012
1780423258 135045632000 3679907840 124602990592 85817
1780423263 135028649984 3657945088 124618145792 87186
1780423268 135005941760 3628285952 124635557888 88319
1780423273 134906523648 3655008256 124516265984 89190
1780423278 134950731776 3666063360 124548739072 89190
1780423283 134862696448 3546083328 124579815424 89190
1780423288 134868598784 3522088960 124610449408 89190
1780423293 134950457344 3590901760 124631306240 90155
1780423298 134937460736 3566530560 124643799040 90557
1780423303 134926180352 3555008512 124651937792 92496
1780423308 135025340416 3664715776 124651646976 94493
1780423313 135022469120 3658145792 124662026240 96353
1780423318 135032606720 3665309696 124671242240 97984
1780423323 135046316032 3673116672 124680687616 99445
1780423328 135015776256 3655835648 124676423680 102400
1780423333 135147745280 3779530752 124689879040 104282
1780423338 135139495936 3761831936 124704624640 105184
1780423343 135097950208 3721412608 124711624704 107049
1780423348 135152738304 3778375680 124719017984 109166
1780423353 135144128512 3776163840 124715327488 110274
1780423358 135103188992 3730690048 124724781056 111664
1780423363 135121104896 3749113856 124730163200 113711
1780423368 135107043328 3758350336 124711452672 115909
1780423373 135158116352 3780296704 124741160960 116318
1780423378 135106891776 3731746816 124742496256 119129
1780423383 134922813440 3555491840 124738244608 121567
1780423388 134854230016 3534761984 124695724032 123070
1780423393 135016148992 3665408000 124726923264 123070
1780423398 135137366016 3758493696 124754923520 123287
1780423403 134897750016 3528294400 124752691200 126329
1780423408 134895718400 3535249408 124750266368 128300
1780423413 134894530560 3532541952 124756455424 130363
1780423418 134883782656 3525632000 124757676032 132375
1780423423 134898577408 3542265856 124759130112 135135
1780423428 134891315200 3532570624 124769415168 136864
1780423433 134624321536 3530989568 124507959296 137916
1780423438 134623608832 3495575552 124542357504 137916
1780423443 134656712704 3495964672 124576415744 137916
1780423448 134751649792 3545223168 124616794112 137916
1780423453 134786510848 3521908736 124649021440 137916
1780423458 134853062656 3578208256 124681666560 137916
1780423463 134953148416 3646492672 124713922560 137916
1780423468 135087779840 3748872192 124745854976 137916
1780423473 135120498688 3756818432 124771094528 138568
1780423478 134885781504 3528241152 124773838848 140867
1780423483 134888693760 3536224256 124782874624 142362
1780423488 134888562688 3536490496 124794429440 143536
1780423493 134928269312 3564122112 124805566464 145395
1780423498 134915575808 3566088192 124821884928 146819
1780423503 134931558400 3574747136 124841611264 147767
1780423508 134894972928 3533766656 124859871232 148826
1780423513 134905065472 3560349696 124866453504 150853
1780423518 135013642240 3664936960 124886241280 152183
1780423523 135010451456 3652775936 124906786816 153139
1780423528 135157477376 3797082112 124919697408 154290
1780423533 135145406464 3788288000 124925489152 156492
1780423538 134964314112 3608268800 124939829248 157872
1780423543 134748663808 3664289792 124681940992 158949
1780423548 134683222016 3568267264 124712947712 158949
1780423553 134709719040 3559141376 124747210752 158949
1780423558 134761402368 3574607872 124781903872 158949
1780423563 134769197056 3546140672 124817932288 158949
1780423568 134791888896 3538223104 124848959488 158949
1780423573 134829133824 3542265856 124881305600 158949
1780423578 134861008896 3529523200 124922945536 158949
1780423583 135039393792 3675275264 124954763264 158949
1780423588 134814068736 3701039104 124711665664 158976
1780423593 134922280960 3774107648 124744884224 158976
1780423598 134938591232 3756158976 124777459712 158976
1780423603 134990131200 3775913984 124808531968 158976
1780423608 135042658304 3797065728 124838572032 158976
1780423613 134934360064 3660648448 124866383872 158976
1780423618 134998728704 3694907392 124895281152 158976
1780423623 135008587776 3671146496 124928086016 158976
1780423628 134970826752 3631865856 124931567616 159102
1780423633 135047471104 3789737984 124853174272 159229
1780423638 134917926912 3631423488 124880957440 159229
1780423643 134960885760 3642150912 124912312320 159229
1780423648 135023669248 3674841088 124941770752 159229
1780423653 134803947520 3561107456 124839956480 159364
1780423658 134853451776 3578552320 124871376896 159364
1780423663 134877130752 3569840128 124902793216 159364
1780423668 134915997696 3576623104 124933775360 159364
1780423673 134853840896 3582693376 124855324672 159569
1780423678 134866137088 3582763008 124882296832 159569
1780423683 134848843776 3535966208 124912594944 159569
1780423688 134884876288 3542482944 124941348864 159569
1780423693 134878744576 3546226688 124932395008 159758
1780423698 134875762688 3538300928 124938207232 159881
1780423703 134904725504 3563675648 124942336000 159977
1780423708 134916386816 3546050560 124953440256 160065
1780423713 134871216128 3538083840 124938035200 160284
1780423718 134875377664 3538538496 124941856768 160328
1780423723 134865047552 3547762688 124922982400 160515
1780423728 134766075904 3531493376 124839825408 160569
1780423733 134772543488 3509243904 124871122944 160569
1780423738 134847619072 3547471872 124904947712 160569
1780423743 134871310336 3536306176 124938141696 160569
1780423748 134849728512 3512999936 124943941632 160752
1780423753 134855385088 3522437120 124941336576 161189
1780423758 134897254400 3554349056 124947996672 161263
1780423763 134929674240 3567607808 124968955904 161524
1780423768 134853038080 3518083072 124945649664 161694
1780423773 134883733504 3543080960 124952711168 162161
1780423778 134941450240 3594960896 124944326656 162370
1780423783 134928347136 3588812800 124951814144 162535
1780423788 134914588672 3582263296 124947505152 162688
1780423793 134924066816 3585605632 124954599424 163100
1780423798 134788808704 3581657088 124831703040 163439
1780423803 134834184192 3594092544 124863434752 163439
1780423808 134863470592 3588845568 124896743424 163439
1780423813 134883557376 3575418880 124929974272 163439
1780423818 134916014080 3572178944 124964171776 163439
1780423823 134973943808 3650408448 124947247104 163796
1780423828 135101001728 3790368768 124934848512 163817
1780423833 135096262656 3755503616 124964671488 163817
1780423838 135129735168 3789258752 124964499456 163880
1780423843 134673346560 3544965120 124759879680 163922
1780423848 134702792704 3553935360 124780257280 163922
1780423853 134785351680 3599278080 124814249984 163922
1780423858 134808944640 3590787072 124846067712 163922
1780423863 134948749312 3697094656 124879650816 163922
1780423868 134963937280 3678670848 124911603712 163922
1780423873 134966349824 3649675264 124942352384 163922
1780423878 135153577984 3812003840 124965896192 163956
1780423883 135064354816 3733827584 124958588928 164229
1780423888 134904078336 3558699008 124973707264 164431
1780423893 134880829440 3554025472 124958642176 164571
1780423898 134928039936 3596705792 124962127872 164618
1780423903 135014154240 3682349056 124962557952 164718
1780423908 134965719040 3632988160 124964757504 164785
1780423913 135124156416 3799474176 124955729920 164803
1780423918 135075475456 3759767552 124947480576 164889
1780423924 134824583168 3524763648 124933713920 164976
1780423929 134955253760 3621064704 124965466112 164976
1780423934 135021719552 3688587264 124964929536 164995
1780423939 134962376704 3630133248 124966072320 165059
1780423944 135103135744 3756638208 124979425280 165102
1780423949 135005425664 3807301632 124835418112 165139
1780423954 135024812032 3794194432 124866437120 165139
1780423959 134874968064 3609088000 124900716544 165139
1780423964 134845382656 3558207488 124923699200 165139
1780423969 134950019072 3627913216 124955623424 165139
1780423974 134827212800 3694702592 124772085760 165232
1780423979 134846775296 3680534528 124804354048 165232
1780423984 134850863104 3655553024 124832878592 165232
1780423989 134879379456 3651776512 124864495616 165232
1780423994 135090073600 3826929664 124897714176 165232
1780423999 135064072192 3766566912 124932141056 165232
1780424004 134894055424 3561422848 124965302272 165232
1780424009 134889504768 3559018496 124965326848 165363
1780424014 134921244672 3591299072 124964986880 165519
1780424019 134910222336 3587469312 124958498816 165612
1780424024 135015665664 3699601408 124950958080 165627
1780424029 135015563264 3686498304 124964016128 165691
1780424034 135033561088 3727556608 124942372864 165715
1780424039 135134932992 3798650880 124971978752 165735
1780424044 135041941504 3702345728 124976144384 165849
1780424049 134855520256 3521851392 124973293568 165915
1780424054 134868721664 3560419328 124947910656 165980
1780424059 134932815872 3607629824 124963684352 166003
1780424064 134898151424 3589890048 124946849792 166063
1780424069 134790291456 3698049024 124736524288 166131
1780424074 134957604864 3829415936 124771823616 166131
1780424079 134953861120 3790520320 124806152192 166131
1780424084 134808207360 3611152384 124838961152 166131
1780424089 134761783296 3538935808 124865998848 166131
1780424094 134815584256 3563401216 124894380032 166131
1780424099 134849957888 3568893952 124923080704 166131
1780424104 134908559360 3593531392 124954574848 166131
1780424109 134922354688 3601657856 124959825920 166133
1780424114 134979387392 3655114752 124963508224 166250
1780424119 135092748288 3789455360 124942827520 166353
1780424124 135088496640 3751342080 124976152576 166353
1780424129 134757847040 3557404672 124842184704 166401
1780424134 134795227136 3567034368 124871847936 166401
1780424139 134825885696 3562848256 124905553920 166401
1780424144 134859886592 3562090496 124939161600 166401
1780424149 135014342656 3711229952 124942594048 166465
1780424154 135132639232 3817431040 124954406912 166487
1780424159 135096545280 3770339328 124965535744 166548
1780424164 134777712640 3589058560 124830670848 166597
1780424169 134761857024 3546742784 124857774080 166597
1780424174 134810025984 3564425216 124888715264 166597
1780424179 134846574592 3565568000 124922806272 166597
1780424184 134928080896 3611627520 124956573696 166597
1780424189 135003455488 3701166080 124942192640 166882
1780424194 134989606912 3831734272 124801224704 166934
1780424199 134979776512 3787489280 124835721216 166934
1780424204 134960562176 3734654976 124869070848 166934
1780424209 134830260224 3571773440 124899827712 166934
1780424214 134823919616 3543658496 124923371520 166934
1780424219 134878752768 3566157824 124954320896 166934
1780424224 134917033984 3623256064 124934197248 167021
1780424229 134961582080 3651026944 124951887872 167067
1780424234 135011352576 3809783808 124845076480 167085
1780424239 134855483392 3618725888 124879032320 167085
1780424244 134805008384 3544100864 124903567360 167085
1780424249 134859042816 3569074176 124932505600 167085
1780424254 134908612608 3577614336 124965343232 167085
1780424259 134913830912 3608690688 124944924672 167135
1780424264 135011495936 3697184768 124955353088 167170
1780424269 135103287296 3793252352 124950810624 167225
1780424274 135063068672 3748081664 124956475392 167338
1780424279 134856712192 3531419648 124968865792 167409
1780424284 134874890240 3588046848 124930097152 167481
1780424289 134940266496 3621711872 124960329728 167481
1780424294 134908907520 3604561920 124946857984 167503
1780424299 135015280640 3709595648 124948021248 167540
1780424304 135130558464 3812704256 124959674368 167587
1780424309 135036006400 3712589824 124965871616 167613
1780424314 134832939008 3542872064 124935372800 167723
1780424319 134931533824 3610845184 124964352000 167777
1780424324 134541541376 3629965312 124565016576 167821
1780424329 134565793792 3621384192 124596903936 167821
1780424334 134594719744 3618144256 124628602880 167821
1780424339 134626017280 3617652736 124660068352 167821
1780424344 134751301632 3705630720 124695949312 167821
1780424349 134761738240 3682951168 124728299520 167821
1780424354 134845595648 3676303360 124764045312 167821
1780424359 134660567040 3537367040 124773400576 167821
1780424364 131126968320 8749056 124776280064 167821
1780424369 107297148928 8626176 101587472384 167821
1780424374 100825681920 327766016 95113281536 167821
1780424379 100967313408 483823616 95103959040 167821
1780424384 101579751424 1095127040 95103959040 167821
1780424389 101947899904 1462693888 95103959040 167821
1780424394 101968736256 1483386880 95103959040 167821
1780424399 102335303680 1749221376 95138480128 167821
1780424404 103020920832 2426265600 95227322368 167821
1780424409 102779551744 2140483584 95291056128 167821
1780424415 102799310848 2061500416 95348805632 167821
1780424420 103086383104 2266435584 95426928640 167821
1780424425 103349293056 2488684544 95486066688 167821
1780424430 102883405824 1954402304 95571062784 167821
1780424435 103372406784 2383163392 95633657856 167821
1780424440 103423684608 2364313600 95691046912 167821
1780424445 103251705856 2084757504 95758032896 167821
1780424450 103260778496 2053955584 95849156608 167821
1780424456 103751409664 2475974656 95902851072 167821
1780424461 103212363776 1758334976 95960203264 167821
1780424466 103872483328 2471686144 96041500672 167821
1780424471 103198515200 1711738880 96092418048 167821
1780424476 104247631872 2699419648 96183291904 167821
1780424481 103305936896 1705254912 96224370688 167821
1780424486 104451756032 2760564736 96320409600 167821
1780424492 103576489984 1843343360 96359768064 167821
1780424497 104646873088 2826661888 96460607488 167821
1780424502 103747276800 1867845632 96498753536 167821
1780424507 104588902400 2626015232 96600129536 167821
1780424512 104300531712 2272755712 96639541248 167821
1780424517 103889076224 1803120640 96734830592 167821
1780424523 104589402112 2339508224 96784175104 167821
1780424528 104099946496 1860284416 96858697728 167821
1780424533 104908021760 2593386496 96928387072 167821
1780424538 104092110848 1735086080 96978132992 167821
1780424543 104999555072 2549481472 97069170688 167821
1780424548 104591630336 2099175424 97117794304 167821
1780424553 104799535104 2217410560 97215344640 167821
1780424559 105231446016 2590232576 97273954304 167821
1780424564 104503693312 1781878784 97333784576 167821
1780424569 105290854400 2510385152 97412857856 167821
1780424574 104800092160 1966059520 97459150848 167821
1780424579 104711823360 1779118080 97550172160 167821
1780424584 105572442112 2492891136 97616322560 167821
1780424589 104926593024 1883279360 97664942080 167821
1780424595 105644511232 2542120960 97771671552 167821
1780424600 105386700800 2183938048 97817452544 167821
1780424605 105180037120 1895673856 97905102848 167821
1780424610 106006781952 2657517568 97963524096 167821
1780424615 105283911680 1842515968 98005622784 167821
1780424620 106121310208 2639036416 98107600896 167821
1780424626 106030034944 2492956672 98154934272 167821
1780424631 105324294144 1735229440 98202370048 167821
1780424636 106275233792 2556928000 98302644224 167821
1780424641 105880870912 2097307648 98347380736 167821
1780424646 105550409728 1736695808 98429149184 167821
1780424651 106460913664 2593693696 98493132800 167821
1780424656 105645998080 1711849472 98545250304 167821
1780424661 106740629504 2715717632 98636148736 167821
1780424667 106043670528 1970814976 98681061376 167821
1780424672 106394259456 2288267264 98777337856 167821
1780424677 106226053120 2008068096 98820931584 167821
1780424682 106550837248 2272194560 98916225024 167821
1780424687 106828603392 2485293056 98963927040 167821
1780424692 106562277376 2173931520 99050655744 167821
1780424698 107058679808 2569949184 99098386432 167821
1780424703 106320670720 1768439808 99174850560 167821
1780424708 107481337856 2859646976 99244871680 167821
1780424713 106393128960 1669156864 99290308608 167821
1780424718 107399159808 2594172928 99369611264 167821
1780424723 106582282240 1784160256 99412250624 167821
1780424728 107554254848 2596458496 99499683840 167821
1780424734 106838368256 1911685120 99551920128 167821
1780424739 107360653312 2368040960 99630850048 167821
1780424744 107396788224 2312056832 99686227968 167821
1780424749 107423236096 2189721600 99756191744 167821
1780424754 107441745920 2186629120 99817222144 167821
1780424759 107692650496 2422648832 99888791552 167821
1780424765 107421704192 2070351872 99949121536 167821
1780424770 107650662400 2213138432 100019175424 167821
1780424775 107987267584 2494259200 100087476224 167821
1780424780 107326672896 1778593792 100143427584 167821
1780424785 108283138048 2577227776 100226244608 167821
1780424790 107583913984 1899876352 100269010944 167821
1780424795 108239331328 2496770048 100355121152 167821
1780424800 108265996288 2360700928 100419891200 167821
1780424806 107634806784 1765646336 100498296832 167821
1780424811 108474675200 2521935872 100544598016 167821
1780424816 108040286208 1995014144 100608954368 167821
1780424821 108790636544 2605260800 100685570048 167821
1780424826 107944693760 1778233344 100733689856 167821
1780424831 108653092864 2426589184 100815835136 167821
1780424837 108300324864 2022203392 100865814528 167821
1780424842 108345475072 1982009344 100965392384 167821
1780424847 109206585344 2630012928 101023002624 167821
1780424852 108361940992 1865891840 101074210816 167821
1780424857 108582899712 1945251840 101140660224 167821
1780424862 109276954624 2635354112 101218557952 167821
1780424867 108823429120 2023690240 101271851008 167821
1780424873 108795551744 2062540800 101364006912 167821
1780424878 109327462400 2408923136 101412532224 167821
1780424883 108743794688 1865220096 101460860928 167821
1780424888 109228265472 2242117632 101566492672 167821
1780424893 109437386752 2293059584 101615558656 167821
1780424898 108894392320 1746292736 101675520000 167821
1780424903 109830467584 2644303872 101764599808 167821
1780424909 109420048384 2162262016 101812207616 167821
1780424914 109181939712 1902907392 101901402112 167821
1780424919 109958709248 2572910592 101952692224 167821
1780424924 109345021952 1896140800 101994835968 167821
1780424929 109928820736 2423107584 102093770752 167821
1780424934 109799182336 2111098880 102146338816 167821
1780424939 109728268288 2064621568 102218166272 167821
1780424945 110334636032 2577784832 102298148864 167821
1780424950 109793288192 2018983936 102336090112 167821
1780424955 109798744064 1943887872 102445912064 167821
1780424960 110574133248 2618232832 102492364800 167821
1780424965 109888520192 1894797312 102542147584 167821
1780424970 110680608768 2605326336 102644822016 167821
1780424976 110254411776 2099855360 102686269440 167821
1780424981 109990117376 1757233152 102776270848 167821
1780424986 111097806848 2730090496 102842818560 167821
1780424991 110258561024 1896448000 102878744576 167821
1780424996 110944194560 2512465920 102977953792 167821
1780425001 110370971648 1871949824 103027777536 167821
1780425006 110589784064 1999257600 103115423744 167821
1780425011 111255371776 2524557312 103181643776 167821
1780425017 110605066240 1889546240 103222480896 167821
1780425022 111269359616 2472738816 103321190400 167821
1780425027 111142305792 2157088768 103365115904 167821
1780425032 110763524096 1877336064 103456763904 167821
1780425037 111345287168 2260856832 103498596352 167821
1780425042 110998507520 1944854528 103590391808 167821
1780425047 111655231488 2529587200 103633477632 167821
1780425053 111011344384 1835560960 103686955008 167821
1780425058 111954288640 2676224000 103785656320 167821
1780425063 111165775872 1827016704 103820103680 167821
1780425068 111717855232 2293518336 103912247296 167821
1780425073 111355142144 1859919872 103937347584 167821
1780425078 111826161664 2274885632 104038670336 167821
1780425083 111464976384 1899634688 104065613824 167821
1780425089 111869382656 2246688768 104166330368 167821
1780425094 112302911488 2562654208 104216653824 167821
1780425099 111555424256 1769021440 104279871488 167821
1780425104 112733970432 2864918528 104358518784 167821
1780425109 112092508160 2157125632 104407334912 167821
1780425114 111761629184 1770463232 104487849984 167821
1780425119 112730669056 2650624000 104549502976 167821
1780425125 111970476032 1868468224 104591532032 167821
1780425130 112754335744 2554990592 104693460992 167821
1780425135 112525758464 2273996800 104736296960 167821
1780425140 112156487680 1810538496 104807329792 167821
1780425145 113066778624 2674208768 104880992256 167821
1780425150 112264716288 1801895936 104928550912 167821
1780425156 113064124416 2530570240 105026646016 167821
1780425161 112711843840 2100211712 105070936064 167821
1780425166 112533291008 1853325312 105167495168 167821
1780425171 113463681024 2707316736 105221623808 167821
1780425176 112690130944 1876963328 105257721856 167821
1780425181 112957837312 2087124992 105359855616 167821
1780425186 113342373888 2386571264 105404305408 167821
1780425192 112945061888 1901735936 105459732480 167821
1780425197 113225371648 2138853376 105556619264 167821
1780425202 113879203840 2699812864 105609641984 167821
1780425207 113114017792 1892134912 105653686272 167821
1780425212 113808351232 2503753728 105748025344 167821
1780425217 113677955072 2303041536 105798221824 167821
1780425222 113497387008 2030866432 105877073920 167821
1780425228 114367369216 2839752704 105941393408 167821
1780425233 113338523648 1735430144 105979854848 167821
1780425238 114442149888 2722525184 106059128832 167821
1780425243 113587355648 1894035456 106105749504 167821
1780425248 113823506432 2100772864 106180091904 167821
1780425253 114378530816 2544832512 106242871296 167821
1780425259 114002653184 2091917312 106291810304 167821
1780425264 113804767232 1841946624 106370285568 167821
1780425269 114707124224 2663796736 106428530688 167821
1780425274 113901125632 1808781312 106472501248 167821
1780425279 113945260032 1787883520 106545635328 167821
1780425284 114928603136 2660450304 106627121152 167821
1780425289 114745425920 2337746944 106679410688 167821
1780425294 114216783872 1874632704 106730074112 167821
1780425300 115057229824 2622914560 106812137472 167821
1780425305 114818641920 2193829888 106851713024 167821
1780425310 114311323648 1762906112 106911383552 167821
1780425315 115500060672 2847739904 106990407680 167821
1780425320 114994352128 2184052736 107027349504 167821
1780425325 114596839424 1839034368 107089981440 167821
1780425330 115444924416 2596093952 107163140096 167821
1780425335 115246403584 2381004800 107200688128 167821
1780425341 114750353408 1825656832 107267465216 167821
1780425346 115618672640 2640773120 107339739136 167821
1780425351 115250753536 2187857920 107371483136 167821
1780425356 114905124864 1770995712 107442163712 167821
1780425361 115869843456 2678116352 107505250304 167821
